_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-3.1,GO:0032984,protein-containing complex disassembly,M1,1,0
1,-3.3,R-HSA-6784531,tRNA processing in the nucleus,M1,1,0
1,-7.7,R-HSA-8939211,ESR-mediated signaling,M1,1,0
1,-15,R-HSA-68877,Mitotic Prometaphase,M1,1,0
1,-2.9,GO:0016032,viral process,M1,1,0
1,-7.7,R-HSA-171306,Packaging Of Telomere Ends,M1,1,0
1,-2.7,GO:1901361,organic cyclic compound catabolic process,M1,1,0
1,-2.3,ko05212,Pancreatic cancer,M1,1,0
1,-2.7,R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),M1,1,0
1,-2.2,R-HSA-379724,tRNA Aminoacylation,M1,1,0
1,-2.1,R-HSA-69615,G1/S DNA Damage Checkpoints,M1,1,0
1,-7,GO:0033047,regulation of mitotic sister chromatid segregation,M1,1,0
1,-3.6,GO:1904030,negative regulation of cyclin-dependent protein kinase activity,M1,1,0
1,-2.8,GO:0051053,negative regulation of DNA metabolic process,M1,1,0
1,-2.7,GO:0016577,histone demethylation,M1,1,0
1,-2.4,CORUM:7582,ESR2-TRAP/Mediator coactivator complex,M1,1,0
1,-2.5,GO:0016242,negative regulation of macroautophagy,M1,1,0
1,-2.6,R-HSA-180910,Vpr-mediated nuclear import of PICs,M1,1,0
1,-2.1,hsa01522,Endocrine resistance,M1,1,0
1,-41,GO:1903047,mitotic cell cycle process,M1,1,0
1,-16,R-HSA-453279,Mitotic G1 phase and G1/S transition,M1,1,0
1,-7.5,R-HSA-69002,DNA Replication Pre-Initiation,M1,1,0
1,-28,GO:0010564,regulation of cell cycle process,M1,1,0
1,-2.2,R-HSA-9614085,FOXO-mediated transcription,M1,1,0
1,-2.2,ko03440,Homologous recombination,M1,1,0
1,-4.1,GO:0007100,mitotic centrosome separation,M1,1,0
1,-2.8,CORUM:548,DRIP complex,M1,1,0
1,-4.3,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,M1,1,0
1,-2.6,GO:0006306,DNA methylation,M1,1,0
1,-11,R-HSA-69205,G1/S-Specific Transcription,M1,1,0
1,-5.6,ko03030,DNA replication,M1,1,0
1,-3.8,WP2374,Oncostatin M signaling pathway,M1,1,0
1,-2.8,GO:0046700,heterocycle catabolic process,M1,1,0
1,-7.3,GO:0051784,negative regulation of nuclear division,M1,1,0
1,-4.1,GO:0046341,CDP-diacylglycerol metabolic process,M1,1,0
1,-3.9,GO:0071897,DNA biosynthetic process,M1,1,0
1,-2.1,hsa05224,Breast cancer,M1,1,0
1,-4.9,R-HSA-114452,Activation of BH3-only proteins,M1,1,0
1,-3.9,GO:0000082,G1/S transition of mitotic cell cycle,M1,1,0
1,-12,GO:0006333,chromatin assembly or disassembly,M1,1,0
1,-10,R-HSA-5663220,RHO GTPases Activate Formins,M1,1,0
1,-14,GO:0000075,cell cycle checkpoint signaling,M1,1,0
1,-2.2,GO:1990823,response to leukemia inhibitory factor,M1,1,0
1,-8.5,R-HSA-69190,DNA strand elongation,M1,1,0
1,-2.1,ko03430,Mismatch repair,M1,1,0
1,-11,GO:0006270,DNA replication initiation,M1,1,0
1,-5.4,R-HSA-9675126,Diseases of mitotic cell cycle,M1,1,0
1,-6.5,WP4320,Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome,M1,1,0
1,-2.5,GO:0051382,kinetochore assembly,M1,1,0
1,-8.4,R-HSA-5633007,Regulation of TP53 Activity,M1,1,0
1,-2.2,GO:0032069,regulation of nuclease activity,M1,1,0
1,-4,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,M1,1,0
1,-2.8,GO:1900037,regulation of cellular response to hypoxia,M1,1,0
1,-4.7,GO:0009416,response to light stimulus,M1,1,0
1,-3.1,GO:0051258,protein polymerization,M1,1,0
1,-2.4,ko05224,Breast cancer,M1,1,0
1,-7.6,GO:0000727,double-strand break repair via break-induced replication,M1,1,0
1,-5,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,M1,1,0
1,-2.2,hsa00564,Glycerophospholipid metabolism ,M1,1,0
1,-2.3,GO:0045143,homologous chromosome segregation,M1,1,0
1,-2.2,GO:0022616,DNA strand elongation,M1,1,0
1,-2.4,GO:0016064,immunoglobulin mediated immune response,M1,1,0
1,-11,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,M1,1,0
1,-3,CORUM:3075,UTX-MLL2/3 complex,M1,1,0
1,-3.6,GO:2000045,regulation of G1/S transition of mitotic cell cycle,M1,1,0
1,-2.8,R-HSA-109581,Apoptosis,M1,1,0
1,-3.9,GO:0051299,centrosome separation,M1,1,0
1,-2.6,R-HSA-199991,Membrane Trafficking,M1,1,0
1,-2.5,GO:0010498,proteasomal protein catabolic process,M1,1,0
1,-2.2,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,M1,1,0
1,-4.3,hsa04914,Progesterone-mediated oocyte maturation ,M1,1,0
1,-2.4,GO:0060236,regulation of mitotic spindle organization,M1,1,0
1,-4.9,WP4688,Serine metabolism,M1,1,0
1,-2.9,GO:0051347,positive regulation of transferase activity,M1,1,0
1,-13,GO:0006334,nucleosome assembly,M1,1,0
1,-2.3,R-HSA-70326,Glucose metabolism,M1,1,0
1,-2.1,GO:0006303,double-strand break repair via nonhomologous end joining,M1,1,0
1,-2.1,GO:0035307,positive regulation of protein dephosphorylation,M1,1,0
1,-2.9,GO:0019941,modification-dependent protein catabolic process,M1,1,0
1,-4.7,R-HSA-72306,tRNA processing,M1,1,0
1,-2.4,GO:0006405,RNA export from nucleus,M1,1,0
1,-51,R-HSA-69278,"Cell Cycle, Mitotic",M1,1,0
1,-8.5,WP2369,Histone modifications,M1,1,0
1,-3.2,R-HSA-8856688,Golgi-to-ER retrograde transport,M1,1,0
1,-3.4,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,M1,1,0
1,-2.3,WP3925,Amino acid metabolism,M1,1,0
1,-3.1,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,M1,1,0
1,-2.2,GO:1990830,cellular response to leukemia inhibitory factor,M1,1,0
1,-3.9,GO:0006268,DNA unwinding involved in DNA replication,M1,1,0
1,-3.1,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,M1,1,0
1,-8.1,R-HSA-73772,RNA Polymerase I Promoter Escape,M1,1,0
1,-2.1,GO:0050657,nucleic acid transport,M1,1,0
1,-6.8,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,M1,1,0
1,-13,hsa05322,Systemic lupus erythematosus ,M1,1,0
1,-7.5,WP707,DNA damage response,M1,1,0
1,-2.7,hsa05166,HTLV-I infection,M1,1,0
1,-2.6,GO:0042113,B cell activation,M1,1,0
1,-4.9,GO:0045653,negative regulation of megakaryocyte differentiation,M1,1,0
1,-9.1,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,M1,1,0
1,-2.6,GO:0006475,internal protein amino acid acetylation,M1,1,0
1,-4.1,GO:0035563,positive regulation of chromatin binding,M1,1,0
1,-13,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,M1,1,0
1,-3.3,GO:0031145,anaphase-promoting complex-dependent catabolic process,M1,1,0
1,-3.5,GO:0071901,negative regulation of protein serine/threonine kinase activity,M1,1,0
1,-2.4,GO:0048589,developmental growth,M1,1,0
1,-3,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,M1,1,0
1,-7.5,hsa04115,p53 signaling pathway ,M1,1,0
1,-2,GO:0014743,regulation of muscle hypertrophy,M1,1,0
1,-4,CORUM:6304,DDX11-Ctf18-RFC complex,M1,1,0
1,-2,GO:0007019,microtubule depolymerization,M1,1,0
1,-2,GO:0002791,regulation of peptide secretion,M1,1,0
1,-2.5,GO:0001666,response to hypoxia,M1,1,0
1,-2.5,GO:0009303,rRNA transcription,M1,1,0
1,-7.1,GO:0000910,cytokinesis,M1,1,0
1,-2.9,GO:0032886,regulation of microtubule-based process,M1,1,0
1,-2.5,GO:0090399,replicative senescence,M1,1,0
1,-3.5,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,M1,1,0
1,-3.4,WP3959,DNA IR-double strand breaks and cellular response via ATM,M1,1,0
1,-2.1,GO:0097352,autophagosome maturation,M1,1,0
1,-4.4,GO:0051255,spindle midzone assembly,M1,1,0
1,-13,R-HSA-141424,Amplification of signal from the kinetochores,M1,1,0
1,-7.7,M101,PID HDAC CLASSI PATHWAY,M1,1,0
1,-4.5,R-HSA-68689,CDC6 association with the ORC:origin complex,M1,1,0
1,-3.5,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-3.3,GO:0043486,histone exchange,M1,1,0
1,-3.4,GO:0000731,DNA synthesis involved in DNA repair,M1,1,0
1,-3,GO:0010826,negative regulation of centrosome duplication,M1,1,0
1,-5.5,GO:0036388,pre-replicative complex assembly,M1,1,0
1,-3.4,R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,M1,1,0
1,-2.6,GO:0009299,mRNA transcription,M1,1,0
1,-2.2,R-HSA-2132295,MHC class II antigen presentation,M1,1,0
1,-11,R-HSA-69473,G2/M DNA damage checkpoint,M1,1,0
1,-8.4,R-HSA-3214841,PKMTs methylate histone lysines,M1,1,0
1,-12,GO:0030071,regulation of mitotic metaphase/anaphase transition,M1,1,0
1,-6.8,GO:0017038,protein import,M1,1,0
1,-17,R-HSA-3214847,HATs acetylate histones,M1,1,0
1,-3.2,GO:0051494,negative regulation of cytoskeleton organization,M1,1,0
1,-3.8,R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,M1,1,0
1,-12,R-HSA-69239,Synthesis of DNA,M1,1,0
1,-2.1,GO:0009896,positive regulation of catabolic process,M1,1,0
1,-2.3,GO:0009069,serine family amino acid metabolic process,M1,1,0
1,-5.4,GO:0000281,mitotic cytokinesis,M1,1,0
1,-2.3,GO:0032147,activation of protein kinase activity,M1,1,0
1,-2.6,GO:0104004,cellular response to environmental stimulus,M1,1,0
1,-11,GO:0000724,double-strand break repair via homologous recombination,M1,1,0
1,-5.7,GO:0006913,nucleocytoplasmic transport,M1,1,0
1,-11,R-HSA-73728,RNA Polymerase I Promoter Opening,M1,1,0
1,-3.4,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,M1,1,0
1,-2.5,GO:1902275,regulation of chromatin organization,M1,1,0
1,-13,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,M1,1,0
1,-3.2,GO:0061982,meiosis I cell cycle process,M1,1,0
1,-5.7,GO:0051169,nuclear transport,M1,1,0
1,-13,GO:0006261,DNA-dependent DNA replication,M1,1,0
1,-11,R-HSA-157118,Signaling by NOTCH,M1,1,0
1,-4.2,GO:1903046,meiotic cell cycle process,M1,1,0
1,-5.5,GO:0000018,regulation of DNA recombination,M1,1,0
1,-6.6,GO:1904029,regulation of cyclin-dependent protein kinase activity,M1,1,0
1,-2.7,GO:0007127,meiosis I,M1,1,0
1,-25,GO:0006260,DNA replication,M1,1,0
1,-4.9,GO:0034501,protein localization to kinetochore,M1,1,0
1,-5.9,R-HSA-5693606,DNA Double Strand Break Response,M1,1,0
1,-2.7,CORUM:288,ARC complex,M1,1,0
1,-2.9,WP3878,ATM signaling in development and disease ,M1,1,0
1,-9.1,R-HSA-69052,Switching of origins to a post-replicative state,M1,1,0
1,-6,GO:0032200,telomere organization,M1,1,0
1,-6.2,GO:0007098,centrosome cycle,M1,1,0
1,-3.1,GO:0007099,centriole replication,M1,1,0
1,-3.2,ko00561,Glycerolipid metabolism,M1,1,0
1,-9.6,GO:0034724,DNA replication-independent nucleosome organization,M1,1,0
1,-9.8,GO:0006336,DNA replication-independent nucleosome assembly,M1,1,0
1,-4.6,GO:0007095,mitotic G2 DNA damage checkpoint signaling,M1,1,0
1,-2.4,GO:0019724,B cell mediated immunity,M1,1,0
1,-11,GO:0051783,regulation of nuclear division,M1,1,0
1,-2,GO:0070482,response to oxygen levels,M1,1,0
1,-17,GO:0065004,protein-DNA complex assembly,M1,1,0
1,-15,GO:0071824,protein-DNA complex subunit organization,M1,1,0
1,-5.5,GO:1902969,mitotic DNA replication,M1,1,0
1,-2.3,GO:1902115,regulation of organelle assembly,M1,1,0
1,-2.1,hsa05220,Chronic myeloid leukemia ,M1,1,0
1,-2.9,GO:0072593,reactive oxygen species metabolic process,M1,1,0
1,-12,GO:0045787,positive regulation of cell cycle,M1,1,0
1,-5.6,GO:0043549,regulation of kinase activity,M1,1,0
1,-2.8,GO:0046605,regulation of centrosome cycle,M1,1,0
1,-2.8,hsa04919,thyroid hormone signaling pathway,M1,1,0
1,-17,R-HSA-9609690,HCMV Early Events,M1,1,0
1,-2.7,ko05166,HTLV-I infection,M1,1,0
1,-2.1,GO:0048599,oocyte development,M1,1,0
1,-2,M183,PID IL6 7 PATHWAY,M1,1,0
1,-2.5,GO:0000460,maturation of 5.8S rRNA,M1,1,0
1,-2.3,hsa05212,Pancreatic cancer ,M1,1,0
1,-4.6,WP3646,Hepatitis C and hepatocellular carcinoma,M1,1,0
1,-4,GO:0051348,negative regulation of transferase activity,M1,1,0
1,-2.1,GO:0030705,cytoskeleton-dependent intracellular transport,M1,1,0
1,-8,GO:0045839,negative regulation of mitotic nuclear division,M1,1,0
1,-2.4,GO:0042306,regulation of protein import into nucleus,M1,1,0
1,-7.3,GO:0033046,negative regulation of sister chromatid segregation,M1,1,0
1,-7,GO:0007569,cell aging,M1,1,0
1,-6.5,GO:0090307,mitotic spindle assembly,M1,1,0
1,-2.8,M136,PID FOXO PATHWAY,M1,1,0
1,-25,GO:0048285,organelle fission,M1,1,0
1,-5,R-HSA-983189,Kinesins,M1,1,0
1,-2.2,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,M1,1,0
1,-4.3,ko03460,Fanconi anemia pathway,M1,1,0
1,-2.1,GO:0009636,response to toxic substance,M1,1,0
1,-3.4,GO:0010638,positive regulation of organelle organization,M1,1,0
1,-12,M129,PID PLK1 PATHWAY,M1,1,0
1,-4.4,GO:1901796,regulation of signal transduction by p53 class mediator,M1,1,0
1,-2.2,GO:0006284,base-excision repair,M1,1,0
1,-2.8,GO:0007018,microtubule-based movement,M1,1,0
1,-3.5,GO:0032071,regulation of endodeoxyribonuclease activity,M1,1,0
1,-3.9,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,M1,1,0
1,-2.6,ko00240,Pyrimidine metabolism,M1,1,0
1,-2.5,GO:0098781,ncRNA transcription,M1,1,0
1,-2,R-HSA-69236,G1 Phase,M1,1,0
1,-4.5,GO:0035561,regulation of chromatin binding,M1,1,0
1,-2.3,R-HSA-5628897,TP53 Regulates Metabolic Genes,M1,1,0
1,-13,ko05322,Systemic lupus erythematosus,M1,1,0
1,-2.1,GO:0070646,protein modification by small protein removal,M1,1,0
1,-2.5,GO:2001022,positive regulation of response to DNA damage stimulus,M1,1,0
1,-12,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),M1,1,0
1,-13,WP466,DNA replication,M1,1,0
1,-9.2,GO:0040029,"regulation of gene expression, epigenetic",M1,1,0
1,-3.2,GO:0036297,interstrand cross-link repair,M1,1,0
1,-2.2,GO:0043244,regulation of protein-containing complex disassembly,M1,1,0
1,-5.7,GO:2001020,regulation of response to DNA damage stimulus,M1,1,0
1,-2.3,GO:0045428,regulation of nitric oxide biosynthetic process,M1,1,0
1,-2.1,hsa03430,Mismatch repair ,M1,1,0
1,-2.2,hsa03440,Homologous recombination ,M1,1,0
1,-3,R-HSA-6807070,PTEN Regulation,M1,1,0
1,-3.5,WP2853,Endoderm differentiation,M1,1,0
1,-2.1,R-HSA-9701193,Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function,M1,1,0
1,-4.2,GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,M1,1,0
1,-2.1,ko05220,Chronic myeloid leukemia,M1,1,0
1,-6.5,R-HSA-9670095,Inhibition of DNA recombination at telomere,M1,1,0
1,-11,R-HSA-1500620,Meiosis,M1,1,0
1,-5.9,GO:0044818,mitotic G2/M transition checkpoint,M1,1,0
1,-13,R-HSA-774815,Nucleosome assembly,M1,1,0
1,-2.3,GO:0032506,cytokinetic process,M1,1,0
1,-2.3,R-HSA-6783310,Fanconi Anemia Pathway,M1,1,0
1,-26,R-HSA-68886,M Phase,M1,1,0
1,-2.5,GO:0030219,megakaryocyte differentiation,M1,1,0
1,-3,WP5083,Neuroinflammation and glutamatergic signaling,M1,1,0
1,-4.2,WP4657,22q11.2 copy number variation syndrome,M1,1,0
1,-2.3,GO:0006470,protein dephosphorylation,M1,1,0
1,-7.3,GO:2000816,negative regulation of mitotic sister chromatid separation,M1,1,0
1,-3.4,CORUM:649,HDAC1-associated core complex cII,M1,1,0
1,-6,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,M1,1,0
1,-3.4,CORUM:1003,RC complex (Replication competent complex),M1,1,0
1,-2.4,GO:0072384,organelle transport along microtubule,M1,1,0
1,-2.3,GO:0080164,regulation of nitric oxide metabolic process,M1,1,0
1,-3.3,GO:0019985,translesion synthesis,M1,1,0
1,-2.2,R-HSA-9696270,RND2 GTPase cycle,M1,1,0
1,-3.4,GO:0051651,maintenance of location in cell,M1,1,0
1,-2.7,GO:0044030,regulation of DNA methylation,M1,1,0
1,-7.1,GO:0044786,cell cycle DNA replication,M1,1,0
1,-2.3,GO:1903078,positive regulation of protein localization to plasma membrane,M1,1,0
1,-12,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,M1,1,0
1,-2.9,CORUM:1004,RC complex during S-phase of cell cycle,M1,1,0
1,-5.7,GO:0031023,microtubule organizing center organization,M1,1,0
1,-2.3,GO:0019058,viral life cycle,M1,1,0
1,-12,R-HSA-2559580,Oxidative Stress Induced Senescence,M1,1,0
1,-6.9,GO:0000077,DNA damage checkpoint signaling,M1,1,0
1,-3.7,M00089,Triacylglycerol biosynthesis,M1,1,0
1,-2.3,GO:0001832,blastocyst growth,M1,1,0
1,-4.7,R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,M1,1,0
1,-2.7,GO:0070988,demethylation,M1,1,0
1,-7.6,GO:0051170,import into nucleus,M1,1,0
1,-22,GO:0007346,regulation of mitotic cell cycle,M1,1,0
1,-11,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,M1,1,0
1,-2,GO:0090407,organophosphate biosynthetic process,M1,1,0
1,-2.9,R-HSA-4570464,SUMOylation of RNA binding proteins,M1,1,0
1,-2.2,GO:0031058,positive regulation of histone modification,M1,1,0
1,-2,R-HSA-73762,RNA Polymerase I Transcription Initiation,M1,1,0
1,-2,GO:0042832,defense response to protozoan,M1,1,0
1,-10,GO:0000086,G2/M transition of mitotic cell cycle,M1,1,0
1,-2.6,GO:2001242,regulation of intrinsic apoptotic signaling pathway,M1,1,0
1,-5.6,GO:0071900,regulation of protein serine/threonine kinase activity,M1,1,0
1,-4.2,GO:0006473,protein acetylation,M1,1,0
1,-2.7,R-HSA-9013106,RHOC GTPase cycle,M1,1,0
1,-8.6,GO:0034504,protein localization to nucleus,M1,1,0
1,-2,WP268,Notch signaling,M1,1,0
1,-5,M258,PID BARD1 PATHWAY,M1,1,0
1,-2.2,GO:0042752,regulation of circadian rhythm,M1,1,0
1,-2.7,GO:0051603,proteolysis involved in cellular protein catabolic process,M1,1,0
1,-2.7,GO:0016573,histone acetylation,M1,1,0
1,-3.9,hsa03460,Fanconi anemia pathway,M1,1,0
1,-2.7,WP4752,Base excision repair,M1,1,0
1,-3.3,GO:0046473,phosphatidic acid metabolic process,M1,1,0
1,-8.1,GO:0034401,chromatin organization involved in regulation of transcription,M1,1,0
1,-2.3,hsa05215,Prostate cancer ,M1,1,0
1,-3,GO:0001556,oocyte maturation,M1,1,0
1,-2.2,WP4746,Thyroid hormones production and peripheral downstream signaling effects,M1,1,0
1,-21,R-HSA-3214815,HDACs deacetylate histones,M1,1,0
1,-6.2,GO:0034508,centromere complex assembly,M1,1,0
1,-27,GO:0000280,nuclear division,M1,1,0
1,-8.7,GO:0051052,regulation of DNA metabolic process,M1,1,0
1,-6.6,GO:0071173,spindle assembly checkpoint signaling,M1,1,0
1,-2.1,R-HSA-9013026,RHOB GTPase cycle,M1,1,0
1,-2.9,WP138,Androgen receptor signaling pathway,M1,1,0
1,-3.3,GO:0009070,serine family amino acid biosynthetic process,M1,1,0
1,-7.1,R-HSA-4615885,SUMOylation of DNA replication proteins,M1,1,0
1,-5.7,WP1601,Fluoropyrimidine activity,M1,1,0
1,-2.5,GO:0036092,phosphatidylinositol-3-phosphate biosynthetic process,M1,1,0
1,-2.7,WP4216,Chromosomal and microsatellite instability in colorectal cancer ,M1,1,0
1,-2.2,GO:0001934,positive regulation of protein phosphorylation,M1,1,0
1,-57,R-HSA-1640170,Cell Cycle,M1,1,0
1,-2.9,GO:0045132,meiotic chromosome segregation,M1,1,0
1,-2.3,GO:0006479,protein methylation,M1,1,0
1,-3.5,GO:0071453,cellular response to oxygen levels,M1,1,0
1,-3.8,GO:0036294,cellular response to decreased oxygen levels,M1,1,0
1,-7.1,WP2363,Gastric cancer network 2,M1,1,0
1,-2.1,GO:0051028,mRNA transport,M1,1,0
1,-6.7,GO:0045859,regulation of protein kinase activity,M1,1,0
1,-4.4,GO:0032465,regulation of cytokinesis,M1,1,0
1,-9,M46,PID ATR PATHWAY,M1,1,0
1,-3.4,R-HSA-177243,Interactions of Rev with host cellular proteins,M1,1,0
1,-2.1,GO:0042254,ribosome biogenesis,M1,1,0
1,-2,GO:1902904,negative regulation of supramolecular fiber organization,M1,1,0
1,-4.4,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,M1,1,0
1,-5.5,GO:0061641,CENP-A containing chromatin organization,M1,1,0
1,-2.3,GO:0008213,protein alkylation,M1,1,0
1,-2.6,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.1,GO:0033157,regulation of intracellular protein transport,M1,1,0
1,-3.5,R-HSA-195721,Signaling by WNT,M1,1,0
1,-3.4,GO:0008216,spermidine metabolic process,M1,1,0
1,-3.5,GO:0051256,mitotic spindle midzone assembly,M1,1,0
1,-2.4,R-HSA-176033,Interactions of Vpr with host cellular proteins,M1,1,0
1,-15,R-HSA-9609646,HCMV Infection,M1,1,0
1,-2.7,GO:0006596,polyamine biosynthetic process,M1,1,0
1,-2.8,CORUM:287,ARC-L complex,M1,1,0
1,-2.5,GO:0002312,B cell activation involved in immune response,M1,1,0
1,-6.9,M1,PID FANCONI PATHWAY,M1,1,0
1,-3.4,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,M1,1,0
1,-9.3,R-HSA-9710421,Defective pyroptosis,M1,1,0
1,-5,GO:0010458,exit from mitosis,M1,1,0
1,-4,R-HSA-8943724,Regulation of PTEN gene transcription,M1,1,0
1,-2.7,GO:0019439,aromatic compound catabolic process,M1,1,0
1,-7.4,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,M1,1,0
1,-2.3,GO:0032507,maintenance of protein location in cell,M1,1,0
1,-7.8,R-HSA-1221632,Meiotic synapsis,M1,1,0
1,-3.8,R-HSA-453276,Regulation of mitotic cell cycle,M1,1,0
1,-2.1,R-HSA-9711123,Cellular response to chemical stress,M1,1,0
1,-7.8,GO:0006606,protein import into nucleus,M1,1,0
1,-2.4,GO:0016575,histone deacetylation,M1,1,0
1,-2.2,ko00564,Glycerophospholipid metabolism,M1,1,0
1,-4.2,CORUM:1005,RC complex during G2/M-phase of cell cycle,M1,1,0
1,-3.4,R-HSA-8953750,Transcriptional Regulation by E2F6,M1,1,0
1,-2.3,GO:0051223,regulation of protein transport,M1,1,0
1,-10,R-HSA-212300,PRC2 methylates histones and DNA,M1,1,0
1,-10,R-HSA-3214842,HDMs demethylate histones,M1,1,0
1,-2.8,R-HSA-73893,DNA Damage Bypass,M1,1,0
1,-7.1,GO:0009411,response to UV,M1,1,0
1,-5.3,CORUM:2791,MCM4-MCM6-MCM7 complex,M1,1,0
1,-2.3,R-HSA-1483166,Synthesis of PA,M1,1,0
1,-5.1,GO:0007076,mitotic chromosome condensation,M1,1,0
1,-17,R-HSA-9610379,HCMV Late Events,M1,1,0
1,-3.7,hsa_M00089,Triacylglycerol biosynthesis,M1,1,0
1,-9.6,GO:0010639,negative regulation of organelle organization,M1,1,0
1,-2.4,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,M1,1,0
1,-2,GO:0050792,regulation of viral process,M1,1,0
1,-3.1,GO:0090224,regulation of spindle organization,M1,1,0
1,-12,GO:1901991,negative regulation of mitotic cell cycle phase transition,M1,1,0
1,-3.8,WP4535,Envelope proteins and their potential roles in EDMD physiopathology,M1,1,0
1,-3.4,GO:0045936,negative regulation of phosphate metabolic process,M1,1,0
1,-6.3,R-HSA-69275,G2/M Transition,M1,1,0
1,-5.5,GO:1902299,pre-replicative complex assembly involved in cell cycle DNA replication,M1,1,0
1,-4,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,M1,1,0
1,-15,R-HSA-1912408,Pre-NOTCH Transcription and Translation,M1,1,0
1,-3.4,R-HSA-176412,Phosphorylation of the APC/C,M1,1,0
1,-2.2,GO:0055023,positive regulation of cardiac muscle tissue growth,M1,1,0
1,-2.2,R-HSA-6782315,tRNA modification in the nucleus and cytosol,M1,1,0
1,-3.3,R-HSA-6806003,Regulation of TP53 Expression and Degradation,M1,1,0
1,-2.7,GO:0061647,histone H3-K9 modification,M1,1,0
1,-3.3,GO:0140013,meiotic nuclear division,M1,1,0
1,-4,GO:0044843,cell cycle G1/S phase transition,M1,1,0
1,-3.6,R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,M1,1,0
1,-2.7,GO:0045070,positive regulation of viral genome replication,M1,1,0
1,-6.6,GO:0051321,meiotic cell cycle,M1,1,0
1,-6,M261,PID P53 REGULATION PATHWAY,M1,1,0
1,-11,GO:0034728,nucleosome organization,M1,1,0
1,-15,R-HSA-73894,DNA Repair,M1,1,0
1,-2,GO:0045911,positive regulation of DNA recombination,M1,1,0
1,-13,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,M1,1,0
1,-7.1,GO:0051985,negative regulation of chromosome segregation,M1,1,0
1,-2.1,R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,M1,1,0
1,-4.3,GO:0071459,"protein localization to chromosome, centromeric region",M1,1,0
1,-9.7,R-HSA-427359,SIRT1 negatively regulates rRNA expression,M1,1,0
1,-2.5,hsa04210,Apoptosis ,M1,1,0
1,-9.5,GO:0044774,mitotic DNA integrity checkpoint signaling,M1,1,0
1,-10,R-HSA-9616222,Transcriptional regulation of granulopoiesis,M1,1,0
1,-2.8,GO:0045005,DNA-dependent DNA replication maintenance of fidelity,M1,1,0
1,-11,GO:0033044,regulation of chromosome organization,M1,1,0
1,-2.3,GO:0030837,negative regulation of actin filament polymerization,M1,1,0
1,-33,GO:0007059,chromosome segregation,M1,1,0
1,-9.7,GO:1902850,microtubule cytoskeleton organization involved in mitosis,M1,1,0
1,-8.4,WP4946,"DNA repair pathways, full network",M1,1,0
1,-4.3,GO:0006401,RNA catabolic process,M1,1,0
1,-6.6,GO:0071174,mitotic spindle checkpoint signaling,M1,1,0
1,-7,WP1530,miRNA regulation of DNA damage response,M1,1,0
1,-5.6,GO:0008608,attachment of spindle microtubules to kinetochore,M1,1,0
1,-4.2,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,M1,1,0
