Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-11,4.5,9,28160,365,498,29,5.8,1,207|332|672|890|891|983|1017|1111|2177|5932|5983|7027|7157|7159|7533|7862|7994|9134|10128|22974|27113|51616|53615|54815|55215|55367|57690|83667|387893,AKT1|BIRC5|BRCA1|CCNA2|CCNB1|CDK1|CDK2|CHEK1|FANCD2|RBBP8|RFC3|TFDP1|TP53|TP53BP2|YWHAH|BRPF1|KAT6A|CCNE2|LRPPRC|TPX2|BBC3|TAF9B|MBD3|GATAD2A|FANCI|PIDD1|TNRC6C|SESN2|KMT5A,-8.5,MyList
Reactome Gene Sets,6,R-HSA-5689901,Metalloprotease DUBs,,-11,17,13,28160,37,498,11,2.2,0.66,672|3012|8329|8331|8332|8335|8336|8850|8969|85235|317772,BRCA1|H2AC8|H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|KAT2B|H2AC11|H2AC12|H2AC21,-8.3,MyList
Reactome Gene Sets,6,R-HSA-69205,G1/S-Specific Transcription,,-11,20,14,28160,28,498,10,2,0.63,983|990|1719|4998|6241|7027|7083|8318|26271|81620,CDK1|CDC6|DHFR|ORC1|RRM2|TFDP1|TK1|CDC45|FBXO5|CDT1,-8.3,MyList
GO Biological Processes,19,GO:0033045,regulation of sister chromatid segregation,19_GO:0050789 regulation of biological process,-11,11,11,28160,72,498,14,2.8,0.74,699|891|990|1062|1063|8697|9319|9735|11065|11130|26271|54908|81620|286053,BUB1|CCNB1|CDC6|CENPE|CENPF|CDC23|TRIP13|KNTC1|UBE2C|ZWINT|FBXO5|SPDL1|CDT1|NSMCE2,-8.3,MyList
GO Biological Processes,19,GO:1905818,regulation of chromosome separation,19_GO:0050789 regulation of biological process,-11,11,11,28160,72,498,14,2.8,0.74,699|891|990|1062|1063|8697|9319|9735|11065|11130|26271|54908|81620|286053,BUB1|CCNB1|CDC6|CENPE|CENPF|CDC23|TRIP13|KNTC1|UBE2C|ZWINT|FBXO5|SPDL1|CDT1|NSMCE2,-8.3,MyList
Reactome Gene Sets,6,R-HSA-2467813,Separation of Sister Chromatids,,-10,6.2,9.7,28160,191,498,21,4.2,0.9,332|699|1062|1063|3619|5905|8697|9735|11004|11065|11130|54908|55143|57082|57405|79682|79902|113130|151246|220134|401541,BIRC5|BUB1|CENPE|CENPF|INCENP|RANGAP1|CDC23|KNTC1|KIF2C|UBE2C|ZWINT|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|CDCA5|SGO2|SKA1|CENPP,-8.3,MyList
Reactome Gene Sets,6,R-HSA-212300,PRC2 methylates histones and DNA,,-10,11,11,28160,73,498,14,2.8,0.74,3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|121536,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|AEBP2,-8.2,MyList
GO Biological Processes,19,GO:0000086,G2/M transition of mitotic cell cycle,19_GO:0009987 cellular process,-10,7.4,10,28160,137,498,18,3.6,0.84,672|890|891|983|990|1017|1063|1111|4998|9088|9833|9928|26271|51343|51514|55336|63967|80169,BRCA1|CCNA2|CCNB1|CDK1|CDC6|CDK2|CENPF|CHEK1|ORC1|PKMYT1|MELK|KIF14|FBXO5|FZR1|DTL|FBXL8|CLSPN|CTC1,-8.2,MyList
Reactome Gene Sets,6,R-HSA-3214842,HDMs demethylate histones,,-10,14,12,28160,50,498,12,2.4,0.69,7403|8294|8352|8355|8358|8360|8361|8364|8365|22992|23028|51780,KDM6A|H4C9|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|KDM2A|KDM1A|KDM3B,-8.1,MyList
Reactome Gene Sets,6,R-HSA-9616222,Transcriptional regulation of granulopoiesis,,-10,9.4,11,28160,90,498,15,3,0.77,1017|3012|3014|3017|7027|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365,CDK2|H2AC8|H2AX|H2BC5|TFDP1|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8,-8,MyList
Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-10,7.3,10,28160,140,498,18,3.6,0.84,332|699|1062|1063|3619|5905|9735|11004|11130|54908|55143|57082|57405|79682|79902|151246|220134|401541,BIRC5|BUB1|CENPE|CENPF|INCENP|RANGAP1|KNTC1|KIF2C|ZWINT|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|SGO2|SKA1|CENPP,-8,MyList
GO Biological Processes,19,GO:0031570,DNA integrity checkpoint signaling,19_GO:0048519 negative regulation of biological process,-10,7.8,10,28160,123,498,17,3.4,0.81,672|983|990|1017|1111|2177|3014|4998|7157|8318|51343|51512|51514|51776|55367|63967|81620,BRCA1|CDK1|CDC6|CDK2|CHEK1|FANCD2|H2AX|ORC1|TP53|CDC45|FZR1|GTSE1|DTL|MAP3K20|PIDD1|CLSPN|CDT1,-8,MyList
Reactome Gene Sets,6,R-HSA-73884,Base Excision Repair,,-10,9.2,11,28160,92,498,15,3,0.77,2237|3012|3014|3017|5424|5983|8294|8331|8335|8360|8361|8364|8365|10038|55247,FEN1|H2AC8|H2AX|H2BC5|POLD1|RFC3|H4C9|H2AC14|H2AC4|H4C4|H4C6|H4C3|H4C8|PARP2|NEIL3,-7.9,MyList
Reactome Gene Sets,6,R-HSA-1474165,Reproduction,,-10,7.1,9.8,28160,143,498,18,3.6,0.84,672|675|1017|3012|3014|3017|5932|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|23353,BRCA1|BRCA2|CDK2|H2AC8|H2AX|H2BC5|RBBP8|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|SUN1,-7.9,MyList
GO Biological Processes,19,GO:0007080,mitotic metaphase plate congression,19_GO:0051179 localization,-9.9,13,12,28160,53,498,12,2.4,0.69,891|1062|3833|8697|9928|11004|23636|54908|55143|81620|113130|283489,CCNB1|CENPE|KIFC1|CDC23|KIF14|KIF2C|NUP62|SPDL1|CDCA8|CDT1|CDCA5|CHAMP1,-7.8,MyList
GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-9.9,5.8,9.2,28160,205,498,21,4.2,0.9,891|1062|1739|3619|3832|3833|4605|9055|9371|9493|10615|22974|23636|24137|26271|27229|56992|57405|79866|114791|165186,CCNB1|CENPE|DLG1|INCENP|KIF11|KIFC1|MYBL2|PRC1|KIF3B|KIF23|SPAG5|TPX2|NUP62|KIF4A|FBXO5|TUBGCP4|KIF15|SPC25|BORA|TUBGCP5|TOGARAM2,-7.7,MyList
GO Biological Processes,19,GO:0006335,DNA replication-dependent nucleosome assembly,19_GO:0009987 cellular process,-9.9,18,13,28160,32,498,10,2,0.63,8208|8294|8352|8355|8358|8360|8361|8364|8365|55723,CHAF1B|H4C9|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|ASF1B,-7.7,MyList
GO Biological Processes,19,GO:0034723,DNA replication-dependent nucleosome organization,19_GO:0009987 cellular process,-9.9,18,13,28160,32,498,10,2,0.63,8208|8294|8352|8355|8358|8360|8361|8364|8365|55723,CHAF1B|H4C9|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|ASF1B,-7.7,MyList
Reactome Gene Sets,6,R-HSA-5625740,RHO GTPases activate PKNs,,-9.9,8.9,10,28160,95,498,15,3,0.77,3012|3014|3017|7533|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|23028,H2AC8|H2AX|H2BC5|YWHAH|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|KDM1A,-7.7,MyList
GO Biological Processes,19,GO:0051304,chromosome separation,19_GO:0009987 cellular process,-9.8,8.8,10,28160,96,498,15,3,0.77,699|891|990|1062|1063|7153|8697|9319|9735|11065|11130|26271|54908|81620|286053,BUB1|CCNB1|CDC6|CENPE|CENPF|TOP2A|CDC23|TRIP13|KNTC1|UBE2C|ZWINT|FBXO5|SPDL1|CDT1|NSMCE2,-7.7,MyList
WikiPathways,27,WP4016,DNA IR-damage and cellular response via ATR,,-9.8,9.8,11,28160,81,498,14,2.8,0.74,672|675|983|1017|1111|2177|2237|3014|4171|5932|7157|8318|55215|63967,BRCA1|BRCA2|CDK1|CDK2|CHEK1|FANCD2|FEN1|H2AX|MCM2|RBBP8|TP53|CDC45|FANCI|CLSPN,-7.7,MyList
GO Biological Processes,19,GO:0006336,DNA replication-independent nucleosome assembly,19_GO:0009987 cellular process,-9.8,17,12,28160,33,498,10,2,0.63,8294|8360|8361|8364|8365|11339|55355|55723|387103|401541,H4C9|H4C4|H4C6|H4C3|H4C8|OIP5|HJURP|ASF1B|CENPW|CENPP,-7.6,MyList
Reactome Gene Sets,6,R-HSA-427359,SIRT1 negatively regulates rRNA expression,,-9.7,11,11,28160,68,498,13,2.6,0.71,3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8,-7.6,MyList
GO Biological Processes,19,GO:1902850,microtubule cytoskeleton organization involved in mitosis,19_GO:0009987 cellular process,-9.7,6.8,9.5,28160,150,498,18,3.6,0.84,891|1062|3064|3832|3833|4605|9055|9371|9493|22974|23636|24137|51203|54908|56992|57405|79866|165186,CCNB1|CENPE|HTT|KIF11|KIFC1|MYBL2|PRC1|KIF3B|KIF23|TPX2|NUP62|KIF4A|NUSAP1|SPDL1|KIF15|SPC25|BORA|TOGARAM2,-7.5,MyList
Reactome Gene Sets,6,R-HSA-5693607,Processing of DNA double-strand break ends,,-9.7,8.7,10,28160,98,498,15,3,0.77,672|890|1017|1111|3014|3017|5932|5983|7468|8294|8360|8361|8364|8365|63967,BRCA1|CCNA2|CDK2|CHEK1|H2AX|H2BC5|RBBP8|RFC3|NSD2|H4C9|H4C4|H4C6|H4C3|H4C8|CLSPN,-7.5,MyList
Reactome Gene Sets,6,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),,-9.7,7.3,9.7,28160,132,498,17,3.4,0.81,672|675|890|1017|1111|3014|3017|5424|5932|5983|7468|8294|8360|8361|8364|8365|63967,BRCA1|BRCA2|CCNA2|CDK2|CHEK1|H2AX|H2BC5|POLD1|RBBP8|RFC3|NSD2|H4C9|H4C4|H4C6|H4C3|H4C8|CLSPN,-7.5,MyList
GO Biological Processes,19,GO:0010639,negative regulation of organelle organization,19_GO:0048519 negative regulation of biological process,-9.6,4.3,8.5,28160,352,498,27,5.4,1,207|672|699|822|891|899|1063|1111|4171|5580|6711|7037|7153|7157|8850|9319|9735|10013|11078|11130|22974|26271|54434|54908|55254|80169|81620,AKT1|BRCA1|BUB1|CAPG|CCNB1|CCNF|CENPF|CHEK1|MCM2|PRKCD|SPTBN1|TFRC|TOP2A|TP53|KAT2B|TRIP13|KNTC1|HDAC6|TRIOBP|ZWINT|TPX2|FBXO5|SSH1|SPDL1|TMEM39A|CTC1|CDT1,-7.5,MyList
GO Biological Processes,19,GO:0034724,DNA replication-independent nucleosome organization,19_GO:0009987 cellular process,-9.6,17,12,28160,34,498,10,2,0.63,8294|8360|8361|8364|8365|11339|55355|55723|387103|401541,H4C9|H4C4|H4C6|H4C3|H4C8|OIP5|HJURP|ASF1B|CENPW|CENPP,-7.5,MyList
GO Biological Processes,19,GO:0042770,signal transduction in response to DNA damage,19_GO:0023052 signaling,-9.5,6.2,9.2,28160,173,498,19,3.8,0.86,602|672|675|983|1017|1111|2177|3014|7023|7157|23028|51343|51512|51514|51776|55367|63967|83667|387893,BCL3|BRCA1|BRCA2|CDK1|CDK2|CHEK1|FANCD2|H2AX|TFAP4|TP53|KDM1A|FZR1|GTSE1|DTL|MAP3K20|PIDD1|CLSPN|SESN2|KMT5A,-7.4,MyList
GO Biological Processes,19,GO:0044774,mitotic DNA integrity checkpoint signaling,19_GO:0048519 negative regulation of biological process,-9.5,9.3,10,28160,85,498,14,2.8,0.74,672|983|990|1017|1111|2177|4998|7157|51343|51512|51514|51776|55367|63967,BRCA1|CDK1|CDC6|CDK2|CHEK1|FANCD2|ORC1|TP53|FZR1|GTSE1|DTL|MAP3K20|PIDD1|CLSPN,-7.4,MyList
GO Biological Processes,19,GO:1902749,regulation of cell cycle G2/M phase transition,19_GO:0050789 regulation of biological process,-9.4,8.3,9.9,28160,102,498,15,3,0.77,672|891|983|990|1017|1063|1111|4998|9928|26271|51343|51514|63967|79915|80169,BRCA1|CCNB1|CDK1|CDC6|CDK2|CENPF|CHEK1|ORC1|KIF14|FBXO5|FZR1|DTL|CLSPN|ATAD5|CTC1,-7.3,MyList
Reactome Gene Sets,6,R-HSA-9710421,Defective pyroptosis,,-9.3,10,10,28160,73,498,13,2.6,0.71,3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8,-7.2,MyList
GO Biological Processes,19,GO:0045931,positive regulation of mitotic cell cycle,19_GO:0048518 positive regulation of biological process,-9.3,7.5,9.6,28160,121,498,16,3.2,0.79,207|440|675|891|983|990|7027|8697|11065|23276|26271|51514|56257|81620|113130|286053,AKT1|ASNS|BRCA2|CCNB1|CDK1|CDC6|TFDP1|CDC23|UBE2C|KLHL18|FBXO5|DTL|MEPCE|CDT1|CDCA5|NSMCE2,-7.2,MyList
KEGG Pathway,24,ko05203,Viral carcinogenesis,,-9.2,5.6,8.8,28160,201,498,20,4,0.88,890|983|1017|1111|1739|3017|3265|3572|7157|7533|8294|8360|8361|8364|8365|8850|9134|10013|51564|440689,CCNA2|CDK1|CDK2|CHEK1|DLG1|H2BC5|HRAS|IL6ST|TP53|YWHAH|H4C9|H4C4|H4C6|H4C3|H4C8|KAT2B|CCNE2|HDAC6|HDAC7|H2BC18,-7.1,MyList
GO Biological Processes,19,GO:0030261,chromosome condensation,19_GO:0009987 cellular process,-9.2,13,11,28160,48,498,11,2.2,0.66,891|983|3009|3619|7153|9918|51203|54892|64151|113130|387893,CCNB1|CDK1|H1-5|INCENP|TOP2A|NCAPD2|NUSAP1|NCAPG2|NCAPG|CDCA5|KMT5A,-7.1,MyList
GO Biological Processes,19,GO:0040029,"regulation of gene expression, epigenetic",19_GO:0050789 regulation of biological process,-9.2,6.8,9.2,28160,142,498,17,3.4,0.81,672|1111|3009|3012|3014|3070|8318|8329|8332|8335|8336|8850|8969|9112|10013|85235|317772,BRCA1|CHEK1|H1-5|H2AC8|H2AX|HELLS|CDC45|H2AC13|H2AC16|H2AC4|H2AC17|KAT2B|H2AC11|MTA1|HDAC6|H2AC12|H2AC21,-7.1,MyList
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-9.2,3,7.5,28160,748,498,40,8,1.2,207|672|699|822|891|899|1063|1111|1803|3009|3949|4171|4851|5580|6711|7037|7153|7157|7533|8850|9139|9319|9448|9475|9711|9735|9928|10013|11078|11130|22974|23028|23603|26271|26278|54434|54908|55254|80169|81620,AKT1|BRCA1|BUB1|CAPG|CCNB1|CCNF|CENPF|CHEK1|DPP4|H1-5|LDLR|MCM2|NOTCH1|PRKCD|SPTBN1|TFRC|TOP2A|TP53|YWHAH|KAT2B|CBFA2T2|TRIP13|MAP4K4|ROCK2|RUBCN|KNTC1|KIF14|HDAC6|TRIOBP|ZWINT|TPX2|KDM1A|CORO1C|FBXO5|SACS|SSH1|SPDL1|TMEM39A|CTC1|CDT1,-7,MyList
Reactome Gene Sets,6,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,,-9.1,8.7,9.9,28160,91,498,14,2.8,0.74,3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|8850,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|KAT2B,-7,MyList
Reactome Gene Sets,6,R-HSA-69052,Switching of origins to a post-replicative state,,-9.1,8.7,9.9,28160,91,498,14,2.8,0.74,890|990|1017|4171|4173|4175|4176|4998|8697|9134|11065|23594|51343|81620,CCNA2|CDC6|CDK2|MCM2|MCM4|MCM6|MCM7|ORC1|CDC23|CCNE2|UBE2C|ORC6|FZR1|CDT1,-7,MyList
Reactome Gene Sets,6,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,,-9.1,8.7,9.9,28160,91,498,14,2.8,0.74,3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|283149,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|BCL9L,-7,MyList
GO Biological Processes,19,GO:1901992,positive regulation of mitotic cell cycle phase transition,19_GO:0048518 positive regulation of biological process,-9,8.5,9.7,28160,93,498,14,2.8,0.74,207|891|983|990|7027|8697|11065|23276|26271|51514|56257|81620|113130|286053,AKT1|CCNB1|CDK1|CDC6|TFDP1|CDC23|UBE2C|KLHL18|FBXO5|DTL|MEPCE|CDT1|CDCA5|NSMCE2,-6.9,MyList
GO Biological Processes,19,GO:0034660,ncRNA metabolic process,19_GO:0008152 metabolic process,-9,3.6,7.8,28160,487,498,31,6.2,1.1,705|3265|3376|4088|7407|8518|8570|8850|10171|10940|11062|23053|23246|23395|23517|26173|50628|54920|55636|55759|56257|57176|57510|79691|79863|80324|92345|93587|115752|196074|339175,BYSL|HRAS|IARS1|SMAD3|VARS1|ELP1|KHSRP|KAT2B|RCL1|POP1|DUS4L|ZSWIM8|BOP1|LARS2|MTREX|INTS1|GEMIN4|DUS2|CHD7|WDR12|MEPCE|VARS2|XPO5|QTRT2|RBFA|PUS1|NAF1|TRMT10A|DIS3L|METTL15|METTL2A,-6.9,MyList
Canonical Pathways,11,M46,PID ATR PATHWAY,,-9,14,11,28160,39,498,10,2,0.63,675|890|990|1017|1111|2177|4171|4176|5983|63967,BRCA2|CCNA2|CDC6|CDK2|CHEK1|FANCD2|MCM2|MCM7|RFC3|CLSPN,-6.8,MyList
GO Biological Processes,19,GO:0010389,regulation of G2/M transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-8.9,8.4,9.7,28160,94,498,14,2.8,0.74,672|891|983|990|1017|1063|1111|4998|9928|26271|51343|51514|63967|80169,BRCA1|CCNB1|CDK1|CDC6|CDK2|CENPF|CHEK1|ORC1|KIF14|FBXO5|FZR1|DTL|CLSPN|CTC1,-6.8,MyList
KEGG Pathway,24,hsa05203,Viral carcinogenesis,,-8.9,5.4,8.5,28160,211,498,20,4,0.88,890|983|1017|1111|1739|3017|3265|3572|7157|7533|8294|8360|8361|8364|8365|8850|9134|10013|51564|440689,CCNA2|CDK1|CDK2|CHEK1|DLG1|H2BC5|HRAS|IL6ST|TP53|YWHAH|H4C9|H4C4|H4C6|H4C3|H4C8|KAT2B|CCNE2|HDAC6|HDAC7|H2BC18,-6.8,MyList
GO Biological Processes,19,GO:0051052,regulation of DNA metabolic process,19_GO:0050789 regulation of biological process,-8.7,4.1,7.9,28160,361,498,26,5.2,1,207|672|1111|1663|2187|2956|3009|3014|5580|5983|6018|7027|7037|7157|7468|8932|10189|23028|53615|54537|55010|64110|79075|80169|81620|92345,AKT1|BRCA1|CHEK1|DDX11|FANCB|MSH6|H1-5|H2AX|PRKCD|RFC3|RLF|TFDP1|TFRC|TP53|NSD2|MBD2|ALYREF|KDM1A|MBD3|SHLD2|PARPBP|MAGEF1|DSCC1|CTC1|CDT1|NAF1,-6.6,MyList
GO Biological Processes,19,GO:1901989,positive regulation of cell cycle phase transition,19_GO:0048518 positive regulation of biological process,-8.7,7.4,9.2,28160,115,498,15,3,0.77,207|891|983|990|7027|8697|11065|23276|26271|51514|56257|79915|81620|113130|286053,AKT1|CCNB1|CDK1|CDC6|TFDP1|CDC23|UBE2C|KLHL18|FBXO5|DTL|MEPCE|ATAD5|CDT1|CDCA5|NSMCE2,-6.6,MyList
GO Biological Processes,19,GO:0034504,protein localization to nucleus,19_GO:0051179 localization,-8.6,4.5,8,28160,289,498,23,4.6,0.94,207|602|705|983|1434|3843|4088|4851|5580|5905|7037|7157|9883|10526|10527|23353|23511|23636|51307|56257|79902|83667|200576,AKT1|BCL3|BYSL|CDK1|CSE1L|IPO5|SMAD3|NOTCH1|PRKCD|RANGAP1|TFRC|TP53|POM121|IPO8|IPO7|SUN1|NUP188|NUP62|FAM53C|MEPCE|NUP85|SESN2|PIKFYVE,-6.5,MyList
Reactome Gene Sets,6,R-HSA-69190,DNA strand elongation,,-8.5,16,11,28160,32,498,9,1.8,0.6,2237|4171|4173|4175|4176|5424|5983|8318|51659,FEN1|MCM2|MCM4|MCM6|MCM7|POLD1|RFC3|CDC45|GINS2,-6.4,MyList
WikiPathways,27,WP2369,Histone modifications,,-8.5,9.7,9.8,28160,70,498,12,2.4,0.69,8294|8352|8355|8358|8360|8361|8364|8365|23067|114826|121536|387893,H4C9|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|SETD1B|SMYD4|AEBP2|KMT5A,-6.4,MyList
Reactome Gene Sets,6,R-HSA-110331,Cleavage of the damaged purine,,-8.5,11,10,28160,56,498,11,2.2,0.66,3012|3014|3017|8294|8331|8335|8360|8361|8364|8365|55247,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H4C4|H4C6|H4C3|H4C8|NEIL3,-6.4,MyList
Reactome Gene Sets,6,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,,-8.5,11,10,28160,56,498,11,2.2,0.66,3012|3014|3017|8294|8331|8335|8360|8361|8364|8365|55247,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H4C4|H4C6|H4C3|H4C8|NEIL3,-6.4,MyList
Reactome Gene Sets,6,R-HSA-73927,Depurination,,-8.5,11,10,28160,56,498,11,2.2,0.66,3012|3014|3017|8294|8331|8335|8360|8361|8364|8365|55247,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H4C4|H4C6|H4C3|H4C8|NEIL3,-6.4,MyList
Reactome Gene Sets,6,R-HSA-9645723,Diseases of programmed cell death,,-8.4,7.7,9.1,28160,103,498,14,2.8,0.74,3012|3014|3017|7157|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365,H2AC8|H2AX|H2BC5|TP53|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8,-6.3,MyList
WikiPathways,27,WP4946,"DNA repair pathways, full network",,-8.4,7,8.9,28160,121,498,15,3,0.77,672|675|1111|2177|2187|2189|2237|2956|3014|5424|5983|10038|51455|55215|55247,BRCA1|BRCA2|CHEK1|FANCD2|FANCB|FANCG|FEN1|MSH6|H2AX|POLD1|RFC3|PARP2|REV1|FANCI|NEIL3,-6.3,MyList
Reactome Gene Sets,6,R-HSA-3214841,PKMTs methylate histone lysines,,-8.4,9.6,9.7,28160,71,498,12,2.4,0.69,7468|8294|8352|8355|8358|8360|8361|8364|8365|23067|121536|387893,NSD2|H4C9|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|SETD1B|AEBP2|KMT5A,-6.3,MyList
Reactome Gene Sets,6,R-HSA-5633007,Regulation of TP53 Activity,,-8.4,6,8.5,28160,160,498,17,3.4,0.81,207|672|890|983|1017|1111|5932|5983|7157|7159|7862|7994|22974|51616|53615|54815|387893,AKT1|BRCA1|CCNA2|CDK1|CDK2|CHEK1|RBBP8|RFC3|TP53|TP53BP2|BRPF1|KAT6A|TPX2|TAF9B|MBD3|GATAD2A|KMT5A,-6.3,MyList
Reactome Gene Sets,6,R-HSA-5688426,Deubiquitination,,-8.4,4.4,7.8,28160,298,498,23,4.6,0.94,672|890|983|3012|3017|4088|7157|8329|8331|8332|8335|8336|8850|8969|9929|10869|23358|51616|63967|85235|219333|317772|440689,BRCA1|CCNA2|CDK1|H2AC8|H2BC5|SMAD3|TP53|H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|KAT2B|H2AC11|JOSD1|USP19|USP24|TAF9B|CLSPN|H2AC12|USP12|H2AC21|H2BC18,-6.3,MyList
GO Biological Processes,19,GO:0007052,mitotic spindle organization,19_GO:0009987 cellular process,-8.3,6.9,8.8,28160,123,498,15,3,0.77,891|1062|3832|3833|4605|9055|9371|9493|22974|23636|24137|56992|57405|79866|165186,CCNB1|CENPE|KIF11|KIFC1|MYBL2|PRC1|KIF3B|KIF23|TPX2|NUP62|KIF4A|KIF15|SPC25|BORA|TOGARAM2,-6.2,MyList
Reactome Gene Sets,6,R-HSA-427413,NoRC negatively regulates rRNA expression,,-8.2,7.4,8.9,28160,107,498,14,2.8,0.74,3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|8932,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|MBD2,-6.1,MyList
GO Biological Processes,19,GO:0072331,signal transduction by p53 class mediator,19_GO:0023052 signaling,-8.2,5.8,8.3,28160,165,498,17,3.4,0.81,207|602|675|1111|1870|7023|7157|7159|7994|10614|23028|23246|51512|51616|55367|83667|387893,AKT1|BCL3|BRCA2|CHEK1|E2F2|TFAP4|TP53|TP53BP2|KAT6A|HEXIM1|KDM1A|BOP1|GTSE1|TAF9B|PIDD1|SESN2|KMT5A,-6.1,MyList
GO Biological Processes,19,GO:0034401,chromatin organization involved in regulation of transcription,19_GO:0050789 regulation of biological process,-8.1,6.7,8.7,28160,126,498,15,3,0.77,1111|3009|3012|3014|3070|8318|8329|8332|8335|8336|8932|8969|53615|85235|317772,CHEK1|H1-5|H2AC8|H2AX|HELLS|CDC45|H2AC13|H2AC16|H2AC4|H2AC17|MBD2|H2AC11|MBD3|H2AC12|H2AC21,-6.1,MyList
Reactome Gene Sets,6,R-HSA-73772,RNA Polymerase I Promoter Escape,,-8.1,8.1,9.1,28160,91,498,13,2.6,0.71,3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8,-6,MyList
Reactome Gene Sets,6,R-HSA-73928,Depyrimidination,,-8,10,9.6,28160,61,498,11,2.2,0.66,3012|3014|3017|8294|8331|8335|8360|8361|8364|8365|55247,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H4C4|H4C6|H4C3|H4C8|NEIL3,-6,MyList
Reactome Gene Sets,6,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,,-8,10,9.6,28160,61,498,11,2.2,0.66,3012|3014|3017|8294|8331|8335|8360|8361|8364|8365|55247,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H4C4|H4C6|H4C3|H4C8|NEIL3,-6,MyList
Reactome Gene Sets,6,R-HSA-110329,Cleavage of the damaged pyrimidine ,,-8,10,9.6,28160,61,498,11,2.2,0.66,3012|3014|3017|8294|8331|8335|8360|8361|8364|8365|55247,H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H4C4|H4C6|H4C3|H4C8|NEIL3,-6,MyList
