Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Canonical Pathways,11,M66,PID MYC ACTIV PATHWAY,,-4,6.6,5.8,28160,79,376,7,1.9,0.7,586|790|4089|4830|4953|7037|57678,BCAT1|CAD|SMAD4|NME1|ODC1|TFRC|GPAM,-2.5
MyList,GO Biological Processes,19,GO:0009064,glutamine family amino acid metabolic process,19_GO:0008152 metabolic process,-4,6.6,5.8,28160,79,376,7,1.9,0.7,440|790|2184|2678|5198|26227|65263,ASNS|CAD|FAH|GGT1|PFAS|PHGDH|PYCR3,-2.5
MyList,GO Biological Processes,19,GO:0034470,ncRNA processing,19_GO:0008152 metabolic process,-4,3,4.7,28160,395,376,16,4.3,1,8518|8850|9875|10171|10940|26173|26523|50628|54913|56342|57508|80746|84135|142940|161424|317781,ELP1|KAT2B|URB1|RCL1|POP1|INTS1|AGO1|GEMIN4|RPP25|PPAN|INTS2|TSEN2|UTP15|TRUB1|NOP9|DDX51,-2.5
MyList,GO Biological Processes,19,GO:0008608,attachment of spindle microtubules to kinetochore,19_GO:0009987 cellular process,-4,11,6.7,28160,35,376,5,1.3,0.59,1062|4751|10615|11004|57082,CENPE|NEK2|SPAG5|KIF2C|KNL1,-2.5
MyList,GO Biological Processes,19,GO:0045652,regulation of megakaryocyte differentiation,19_GO:0002376 immune system process,-4,10,6.6,28160,36,376,5,1.3,0.59,8359|8360|8361|8365|8366,H4C1|H4C4|H4C6|H4C8|H4C2,-2.4
MyList,Reactome Gene Sets,6,R-HSA-1266695,Interleukin-7 signaling,,-4,10,6.6,28160,36,376,5,1.3,0.59,8352|8355|8356|8358|8968,H3C3|H3C8|H3C12|H3C2|H3C7,-2.4
MyList,GO Biological Processes,19,GO:0060968,regulation of gene silencing,19_GO:0048519 negative regulation of biological process,-3.9,6.4,5.7,28160,82,376,7,1.9,0.7,3009|8352|8355|8356|8358|8968|57510,H1-5|H3C3|H3C8|H3C12|H3C2|H3C7|XPO5,-2.4
MyList,GO Biological Processes,19,GO:0070997,neuron death,19_GO:0009987 cellular process,-3.9,3.1,4.7,28160,361,376,15,4,1,135|207|1191|1718|1958|2021|3265|4605|6548|9928|10038|11113|23400|80315|155061,ADORA2A|AKT1|CLU|DHCR24|EGR1|ENDOG|HRAS|MYBL2|SLC9A1|KIF14|PARP2|CIT|ATP13A2|CPEB4|ZNF746,-2.4
MyList,GO Biological Processes,19,GO:0000910,cytokinesis,19_GO:0009987 cellular process,-3.9,4.3,5.1,28160,173,376,10,2.7,0.83,9371|9928|10112|11113|54443|79733|84440|112574|116840|144455,KIF3B|KIF14|KIF20A|CIT|ANLN|E2F8|RAB11FIP4|SNX18|CNTROB|E2F7,-2.4
MyList,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-3.9,2.4,4.4,28160,673,376,22,5.9,1.2,207|636|920|1062|2153|3039|3040|3043|3832|4121|5286|7037|9371|10112|10254|11004|23682|29993|51014|51622|83696|112574,AKT1|BICD1|CD4|CENPE|F5|HBA1|HBA2|HBB|KIF11|MAN1A1|PIK3C2A|TFRC|KIF3B|KIF20A|STAM2|KIF2C|RAB38|PACSIN1|TMED7|CCZ1|TRAPPC9|SNX18,-2.4
MyList,GO Biological Processes,19,GO:0006520,cellular amino acid metabolic process,19_GO:0008152 metabolic process,-3.9,3.4,4.8,28160,283,376,13,3.5,0.94,440|586|790|883|2184|2678|4507|4953|5198|23464|26227|57176|65263,ASNS|BCAT1|CAD|KYAT1|FAH|GGT1|MTAP|ODC1|PFAS|GCAT|PHGDH|VARS2|PYCR3,-2.4
MyList,GO Biological Processes,19,GO:0040029,"regulation of gene expression, epigenetic",19_GO:0050789 regulation of biological process,-3.9,4.7,5.2,28160,142,376,9,2.4,0.79,1111|3009|8329|8332|8335|8336|8850|10013|85235,CHEK1|H1-5|H2AC13|H2AC16|H2AC4|H2AC17|KAT2B|HDAC6|H2AC12,-2.3
MyList,Canonical Pathways,11,M261,PID P53 REGULATION PATHWAY,,-3.9,7.6,5.9,28160,59,376,6,1.6,0.65,207|1111|1434|1454|8850|387893,AKT1|CHEK1|CSE1L|CSNK1E|KAT2B|KMT5A,-2.3
MyList,GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-3.9,3.9,4.9,28160,211,376,11,2.9,0.87,920|4830|5814|8111|8359|8360|8361|8365|8366|10221|23774,CD4|NME1|PURB|GPR68|H4C1|H4C4|H4C6|H4C8|H4C2|TRIB1|BRD1,-2.3
MyList,GO Biological Processes,19,GO:0009792,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-3.9,2.5,4.4,28160,633,376,21,5.6,1.2,207|1111|1627|1857|2021|4089|4751|4851|5310|6241|6491|7205|7942|9968|23509|25902|26227|53615|79733|80199|144455,AKT1|CHEK1|DBN1|DVL3|ENDOG|SMAD4|NEK2|NOTCH1|PKD1|RRM2|STIL|TRIP6|TFEB|MED12|POFUT1|MTHFD1L|PHGDH|MBD3|E2F8|FUZ|E2F7,-2.3
MyList,Reactome Gene Sets,6,R-HSA-157579,Telomere Maintenance,,-3.8,5.3,5.3,28160,113,376,8,2.1,0.74,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.3
MyList,Reactome Gene Sets,6,R-HSA-69618,Mitotic Spindle Checkpoint,,-3.8,5.3,5.3,28160,113,376,8,2.1,0.74,699|701|1062|11004|11243|57082|57405|220134,BUB1|BUB1B|CENPE|KIF2C|PMF1|KNL1|SPC25|SKA1,-2.3
MyList,GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,19_GO:0050896 response to stimulus,-3.8,4.2,5,28160,177,376,10,2.7,0.83,207|1869|1958|2021|2308|4851|6548|29904|79723|80315,AKT1|E2F1|EGR1|ENDOG|FOXO1|NOTCH1|SLC9A1|EEF2K|SUV39H2|CPEB4,-2.3
MyList,WikiPathways,27,WP4553,FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma,,-3.8,9.9,6.4,28160,38,376,5,1.3,0.59,8352|8355|8356|8358|8968,H3C3|H3C8|H3C12|H3C2|H3C7,-2.3
MyList,KEGG Pathway,24,ko05202,Transcriptional misregulation in cancer,,-3.8,4.2,4.9,28160,180,376,10,2.7,0.83,942|2308|6929|7403|7468|8352|8355|8356|8358|8968,CD86|FOXO1|TCF3|KDM6A|NSD2|H3C3|H3C8|H3C12|H3C2|H3C7,-2.2
MyList,KEGG Pathway,24,ko05215,Prostate cancer,,-3.8,6,5.5,28160,87,376,7,1.9,0.7,207|898|1869|1870|2308|3265|148327,AKT1|CCNE1|E2F1|E2F2|FOXO1|HRAS|CREB3L4,-2.2
MyList,KEGG Pathway,24,hsa05215,Prostate cancer ,,-3.8,6,5.5,28160,87,376,7,1.9,0.7,207|898|1869|1870|2308|3265|148327,AKT1|CCNE1|E2F1|E2F2|FOXO1|HRAS|CREB3L4,-2.2
MyList,GO Biological Processes,19,GO:0021782,glial cell development,19_GO:0032502 developmental process,-3.8,5.2,5.2,28160,116,376,8,2.1,0.74,20|135|177|207|1191|9968|26227|56978,ABCA2|ADORA2A|AGER|AKT1|CLU|MED12|PHGDH|PRDM8,-2.2
MyList,GO Biological Processes,19,GO:0034968,histone lysine methylation,19_GO:0008152 metabolic process,-3.8,5.2,5.2,28160,116,376,8,2.1,0.74,3009|4089|7403|7468|23067|23170|79723|387893,H1-5|SMAD4|KDM6A|NSD2|SETD1B|TTLL12|SUV39H2|KMT5A,-2.2
MyList,GO Biological Processes,19,GO:0006479,protein methylation,19_GO:0008152 metabolic process,-3.7,4.1,4.9,28160,182,376,10,2.7,0.83,3009|4089|7403|7468|11108|23067|23170|55352|79723|387893,H1-5|SMAD4|KDM6A|NSD2|PRDM4|SETD1B|TTLL12|COPRS|SUV39H2|KMT5A,-2.2
MyList,GO Biological Processes,19,GO:0008213,protein alkylation,19_GO:0008152 metabolic process,-3.7,4.1,4.9,28160,182,376,10,2.7,0.83,3009|4089|7403|7468|11108|23067|23170|55352|79723|387893,H1-5|SMAD4|KDM6A|NSD2|PRDM4|SETD1B|TTLL12|COPRS|SUV39H2|KMT5A,-2.2
MyList,Reactome Gene Sets,6,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,,-3.7,5.1,5.2,28160,117,376,8,2.1,0.74,699|701|1062|11004|11243|57082|57405|220134,BUB1|BUB1B|CENPE|KIF2C|PMF1|KNL1|SPC25|SKA1,-2.2
MyList,Reactome Gene Sets,6,R-HSA-1247673,Erythrocytes take up oxygen and release carbon dioxide,,-3.7,25,8.4,28160,9,376,3,0.8,0.46,3039|3040|3043,HBA1|HBA2|HBB,-2.2
MyList,GO Biological Processes,19,GO:0046602,regulation of mitotic centrosome separation,19_GO:0050789 regulation of biological process,-3.7,25,8.4,28160,9,376,3,0.8,0.46,1111|3832|4751,CHEK1|KIF11|NEK2,-2.2
MyList,Reactome Gene Sets,6,R-HSA-5688426,Deubiquitination,,-3.7,3.3,4.6,28160,298,376,13,3.5,0.94,3607|4089|8329|8331|8332|8335|8336|8340|8850|10254|10392|85235|219333,FOXK2|SMAD4|H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|H2BC13|KAT2B|STAM2|NOD1|H2AC12|USP12,-2.2
MyList,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-3.7,2.3,4.2,28160,748,376,23,6.1,1.2,20|207|699|701|1111|1191|3009|4089|4171|4851|5830|7037|7153|7272|8850|9711|9928|10013|11078|23603|29993|140775|146206,ABCA2|AKT1|BUB1|BUB1B|CHEK1|CLU|H1-5|SMAD4|MCM2|NOTCH1|PEX5|TFRC|TOP2A|TTK|KAT2B|RUBCN|KIF14|HDAC6|TRIOBP|CORO1C|PACSIN1|SMCR8|CARMIL2,-2.2
MyList,GO Biological Processes,19,GO:0070542,response to fatty acid,19_GO:0050896 response to stimulus,-3.7,7,5.6,28160,64,376,6,1.6,0.65,1869|2180|2308|4830|6319|6720,E2F1|ACSL1|FOXO1|NME1|SCD|SREBF1,-2.1
MyList,GO Biological Processes,19,GO:0043966,histone H3 acetylation,19_GO:0008152 metabolic process,-3.7,7,5.6,28160,64,376,6,1.6,0.65,1111|4089|6871|7862|8850|23774,CHEK1|SMAD4|TADA2A|BRPF1|KAT2B|BRD1,-2.1
MyList,GO Biological Processes,19,GO:0006913,nucleocytoplasmic transport,19_GO:0051179 localization,-3.7,3.2,4.5,28160,300,376,13,3.5,0.94,207|602|1434|4851|5310|10189|10526|11269|51277|51307|57510|80824|161424,AKT1|BCL3|CSE1L|NOTCH1|PKD1|ALYREF|IPO8|DDX19B|DNAJC27|FAM53C|XPO5|DUSP16|NOP9,-2.1
MyList,GO Biological Processes,19,GO:0051169,nuclear transport,19_GO:0051179 localization,-3.7,3.2,4.5,28160,300,376,13,3.5,0.94,207|602|1434|4851|5310|10189|10526|11269|51277|51307|57510|80824|161424,AKT1|BCL3|CSE1L|NOTCH1|PKD1|ALYREF|IPO8|DDX19B|DNAJC27|FAM53C|XPO5|DUSP16|NOP9,-2.1
MyList,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-3.6,2.9,4.4,28160,385,376,15,4,1,699|701|1111|1869|3135|4751|7272|8850|10614|51514|51776|55159|79733|84126|144455,BUB1|BUB1B|CHEK1|E2F1|HLA-G|NEK2|TTK|KAT2B|HEXIM1|DTL|MAP3K20|RFWD3|E2F8|ATRIP|E2F7,-2.1
MyList,GO Biological Processes,19,GO:0032465,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-3.6,5.7,5.3,28160,92,376,7,1.9,0.7,9371|9928|10112|11113|79733|84440|144455,KIF3B|KIF14|KIF20A|CIT|E2F8|RAB11FIP4|E2F7,-2.1
MyList,KEGG Pathway,24,hsa04919,thyroid hormone signaling pathway,,-3.6,4.9,5,28160,123,376,8,2.1,0.74,207|2308|3265|4851|6548|8850|9862|9968,AKT1|FOXO1|HRAS|NOTCH1|SLC9A1|KAT2B|MED24|MED12,-2.1
MyList,Reactome Gene Sets,6,R-HSA-5685939,HDR through MMEJ (alt-NHEJ),,-3.6,22,7.9,28160,10,376,3,0.8,0.46,3980|10038|10721,LIG3|PARP2|POLQ,-2.1
MyList,GO Biological Processes,19,GO:0006541,glutamine metabolic process,19_GO:0008152 metabolic process,-3.6,12,6.5,28160,24,376,4,1.1,0.53,440|790|5198|26227,ASNS|CAD|PFAS|PHGDH,-2
MyList,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0050789 regulation of biological process,-3.6,2.3,4.1,28160,764,376,23,6.1,1.2,135|177|207|898|920|942|1062|1191|1857|1958|2180|3265|5310|8850|9148|9618|9711|9928|10221|10614|23603|140775|205428,ADORA2A|AGER|AKT1|CCNE1|CD4|CD86|CENPE|CLU|DVL3|EGR1|ACSL1|HRAS|PKD1|KAT2B|NEURL1|TRAF4|RUBCN|KIF14|TRIB1|HEXIM1|CORO1C|SMCR8|DIPK2A,-2
MyList,GO Biological Processes,19,GO:0042987,amyloid precursor protein catabolic process,19_GO:0008152 metabolic process,-3.5,6.6,5.4,28160,68,376,6,1.6,0.65,20|177|1191|1718|8728|9619,ABCA2|AGER|CLU|DHCR24|ADAM19|ABCG1,-2
MyList,GO Biological Processes,19,GO:0051310,metaphase plate congression,19_GO:0051179 localization,-3.5,6.6,5.4,28160,68,376,6,1.6,0.65,1062|9928|10615|11004|81610|152185,CENPE|KIF14|SPAG5|KIF2C|FAM83D|SPICE1,-2
MyList,Reactome Gene Sets,6,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,,-3.5,4.8,4.9,28160,126,376,8,2.1,0.74,699|701|1062|11004|11243|57082|57405|220134,BUB1|BUB1B|CENPE|KIF2C|PMF1|KNL1|SPC25|SKA1,-2
MyList,GO Biological Processes,19,GO:0034401,chromatin organization involved in regulation of transcription,19_GO:0050789 regulation of biological process,-3.5,4.8,4.9,28160,126,376,8,2.1,0.74,1111|3009|8329|8332|8335|8336|53615|85235,CHEK1|H1-5|H2AC13|H2AC16|H2AC4|H2AC17|MBD3|H2AC12,-2
MyList,GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-3.5,3,4.3,28160,353,376,14,3.7,0.98,1627|1857|3265|4830|6239|9148|23603|29904|29993|54443|57787|80199|81545|146206,DBN1|DVL3|HRAS|NME1|RREB1|NEURL1|CORO1C|EEF2K|PACSIN1|ANLN|MARK4|FUZ|FBXO38|CARMIL2,-2
MyList,GO Biological Processes,19,GO:1902993,positive regulation of amyloid precursor protein catabolic process,19_GO:0048518 positive regulation of biological process,-3.5,12,6.4,28160,25,376,4,1.1,0.53,20|177|1191|9619,ABCA2|AGER|CLU|ABCG1,-2
MyList,GO Biological Processes,19,GO:1901607,alpha-amino acid biosynthetic process,19_GO:0008152 metabolic process,-3.5,6.5,5.3,28160,69,376,6,1.6,0.65,440|790|2678|4507|26227|65263,ASNS|CAD|GGT1|MTAP|PHGDH|PYCR3,-2
MyList,GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-3.5,4.2,4.7,28160,161,376,9,2.4,0.79,207|1869|1958|2021|4851|6548|29904|79723|80315,AKT1|E2F1|EGR1|ENDOG|NOTCH1|SLC9A1|EEF2K|SUV39H2|CPEB4,-2
MyList,GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-3.5,2.8,4.2,28160,399,376,15,4,1,177|207|920|942|1062|1191|1857|1958|2180|3265|5310|9148|9618|9928|205428,AGER|AKT1|CD4|CD86|CENPE|CLU|DVL3|EGR1|ACSL1|HRAS|PKD1|NEURL1|TRAF4|KIF14|DIPK2A,-2
MyList,Reactome Gene Sets,6,R-HSA-453274,Mitotic G2-G2/M phases,,-3.5,3.8,4.6,28160,198,376,10,2.7,0.83,1454|1869|3161|4605|4751|22995|63943|85378|91750|95681,CSNK1E|E2F1|HMMR|MYBL2|NEK2|CEP152|FKBPL|TUBGCP6|LIN52|CEP41,-1.9
MyList,GO Biological Processes,19,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-3.5,2.9,4.3,28160,357,376,14,3.7,0.98,177|196|602|920|1191|1512|3135|3265|3500|4851|7037|7468|28434|81545,AGER|AHR|BCL3|CD4|CLU|CTSH|HLA-G|HRAS|IGHG1|NOTCH1|TFRC|NSD2|IGHV3-33|FBXO38,-1.9
MyList,Reactome Gene Sets,6,R-HSA-68689,CDC6 association with the ORC:origin complex,,-3.4,20,7.5,28160,11,376,3,0.8,0.46,1869|1870|23594,E2F1|E2F2|ORC6,-1.9
MyList,Reactome Gene Sets,6,R-HSA-69206,G1/S Transition,,-3.4,4.6,4.8,28160,131,376,8,2.1,0.74,207|898|1869|4171|5427|6241|23594|91750,AKT1|CCNE1|E2F1|MCM2|POLE2|RRM2|ORC6|LIN52,-1.9
MyList,GO Biological Processes,19,GO:0072331,signal transduction by p53 class mediator,19_GO:0023052 signaling,-3.4,4.1,4.6,28160,165,376,9,2.4,0.79,207|602|1111|1869|1870|10614|64782|144455|387893,AKT1|BCL3|CHEK1|E2F1|E2F2|HEXIM1|AEN|E2F7|KMT5A,-1.9
MyList,WikiPathways,27,WP4718,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways,,-3.4,8,5.6,28160,47,376,5,1.3,0.59,1718|2180|6319|6720|9619,DHCR24|ACSL1|SCD|SREBF1|ABCG1,-1.9
MyList,GO Biological Processes,19,GO:0018022,peptidyl-lysine methylation,19_GO:0008152 metabolic process,-3.4,4.5,4.7,28160,132,376,8,2.1,0.74,3009|4089|7403|7468|23067|23170|79723|387893,H1-5|SMAD4|KDM6A|NSD2|SETD1B|TTLL12|SUV39H2|KMT5A,-1.9
MyList,GO Biological Processes,19,GO:0006473,protein acetylation,19_GO:0008152 metabolic process,-3.4,3.7,4.5,28160,202,376,10,2.7,0.83,1111|2308|4089|6871|7862|8850|9862|23774|26151|53615,CHEK1|FOXO1|SMAD4|TADA2A|BRPF1|KAT2B|MED24|BRD1|NAT9|MBD3,-1.9
MyList,GO Biological Processes,19,GO:0033044,regulation of chromosome organization,19_GO:0050789 regulation of biological process,-3.4,3.2,4.3,28160,280,376,12,3.2,0.91,699|701|1062|3009|4089|4171|4751|6720|6871|7153|7272|286053,BUB1|BUB1B|CENPE|H1-5|SMAD4|MCM2|NEK2|SREBF1|TADA2A|TOP2A|TTK|NSMCE2,-1.9
MyList,GO Biological Processes,19,GO:0044843,cell cycle G1/S phase transition,19_GO:0009987 cellular process,-3.4,3.4,4.4,28160,241,376,11,2.9,0.87,207|586|898|1869|5127|5310|9928|55159|56257|81610|144455,AKT1|BCAT1|CCNE1|E2F1|CDK16|PKD1|KIF14|RFWD3|MEPCE|FAM83D|E2F7,-1.9
MyList,WikiPathways,27,WP2882,Nuclear receptors meta-pathway,,-3.4,3,4.2,28160,322,376,13,3.5,0.94,177|196|1958|2308|2678|6319|6720|6817|8824|8850|11182|57678|80315,AGER|AHR|EGR1|FOXO1|GGT1|SCD|SREBF1|SULT1A1|CES2|KAT2B|SLC2A6|GPAM|CPEB4,-1.9
MyList,GO Biological Processes,19,GO:0032259,methylation,19_GO:0008152 metabolic process,-3.4,2.9,4.2,28160,365,376,14,3.7,0.98,3009|4089|4507|7403|7468|11108|23067|23170|53615|55352|56257|56978|79723|387893,H1-5|SMAD4|MTAP|KDM6A|NSD2|PRDM4|SETD1B|TTLL12|MBD3|COPRS|MEPCE|PRDM8|SUV39H2|KMT5A,-1.9
MyList,KEGG Pathway,24,ko01212,Fatty acid metabolism,,-3.4,7.8,5.5,28160,48,376,5,1.3,0.59,2180|6319|8310|23305|54995,ACSL1|SCD|ACOX3|ACSL6|OXSM,-1.9
MyList,KEGG Pathway,24,hsa01212,Fatty acid metabolism,,-3.4,7.8,5.5,28160,48,376,5,1.3,0.59,2180|6319|8310|23305|54995,ACSL1|SCD|ACOX3|ACSL6|OXSM,-1.9
MyList,Reactome Gene Sets,6,R-HSA-5689603,UCH proteinases,,-3.4,5.1,4.9,28160,102,376,7,1.9,0.7,3607|8329|8331|8332|8335|8336|85235,FOXK2|H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|H2AC12,-1.9
MyList,KEGG Pathway,24,hsa05202,Transcriptional misregulation in cancer,,-3.4,3.7,4.5,28160,204,376,10,2.7,0.83,942|2308|6929|7403|7468|8352|8355|8356|8358|8968,CD86|FOXO1|TCF3|KDM6A|NSD2|H3C3|H3C8|H3C12|H3C2|H3C7,-1.9
MyList,GO Biological Processes,19,GO:0006352,"DNA-templated transcription, initiation",19_GO:0008152 metabolic process,-3.3,4.5,4.7,28160,134,376,8,2.1,0.74,1870|8359|8360|8361|8365|8366|9862|9968,E2F2|H4C1|H4C4|H4C6|H4C8|H4C2|MED24|MED12,-1.8
MyList,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-3.3,2.4,4,28160,595,376,19,5.1,1.1,207|2180|2184|2678|3607|6319|6720|8310|8824|10999|11182|23305|23659|25902|26227|54995|55526|57678|150763,AKT1|ACSL1|FAH|GGT1|FOXK2|SCD|SREBF1|ACOX3|CES2|SLC27A4|SLC2A6|ACSL6|PLA2G15|MTHFD1L|PHGDH|OXSM|DHTKD1|GPAM|GPAT2,-1.8
MyList,GO Biological Processes,19,GO:0051298,centrosome duplication,19_GO:0009987 cellular process,-3.3,6.1,5.1,28160,74,376,6,1.6,0.65,6491|8850|22995|116840|152185|284403,STIL|KAT2B|CEP152|CNTROB|SPICE1|WDR62,-1.8
MyList,GO Biological Processes,19,GO:0000075,cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-3.3,4,4.5,28160,169,376,9,2.4,0.79,699|701|1111|1869|7272|51514|51776|55159|84126,BUB1|BUB1B|CHEK1|E2F1|TTK|DTL|MAP3K20|RFWD3|ATRIP,-1.8
MyList,CORUM,33,CORUM:3075,UTX-MLL2/3 complex,,-3.3,19,7.1,28160,12,376,3,0.8,0.46,7403|55728|80209,KDM6A|N4BP2|PROSER1,-1.8
MyList,GO Biological Processes,19,GO:0034770,histone H4-K20 methylation,19_GO:0008152 metabolic process,-3.3,19,7.1,28160,12,376,3,0.8,0.46,7468|23170|387893,NSD2|TTLL12|KMT5A,-1.8
MyList,GO Biological Processes,19,GO:0090407,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-3.3,2.5,4,28160,549,376,18,4.8,1.1,20|790|2180|4830|5198|5286|6241|10606|23305|23682|55229|56895|57678|79143|150763|197258|200576|253558,ABCA2|CAD|ACSL1|NME1|PFAS|PIK3C2A|RRM2|PAICS|ACSL6|RAB38|PANK4|AGPAT4|GPAM|MBOAT7|GPAT2|FCSK|PIKFYVE|LCLAT1,-1.8
MyList,GO Biological Processes,19,GO:0001701,in utero embryonic development,19_GO:0032502 developmental process,-3.3,2.8,4.1,28160,369,376,14,3.7,0.98,207|1111|1627|2021|4089|4751|4851|5310|6241|6491|7942|53615|79733|144455,AKT1|CHEK1|DBN1|ENDOG|SMAD4|NEK2|NOTCH1|PKD1|RRM2|STIL|TFEB|MBD3|E2F8|E2F7,-1.8
MyList,Reactome Gene Sets,6,R-HSA-69205,G1/S-Specific Transcription,,-3.3,11,6,28160,28,376,4,1.1,0.53,898|1869|6241|91750,CCNE1|E2F1|RRM2|LIN52,-1.8
MyList,GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-3.3,2.8,4.1,28160,370,376,14,3.7,0.98,177|920|942|3135|4830|5814|8111|8359|8360|8361|8365|8366|10221|23774,AGER|CD4|CD86|HLA-G|NME1|PURB|GPR68|H4C1|H4C4|H4C6|H4C8|H4C2|TRIB1|BRD1,-1.8
MyList,GO Biological Processes,19,GO:0046463,acylglycerol biosynthetic process,19_GO:0008152 metabolic process,-3.3,7.5,5.3,28160,50,376,5,1.3,0.59,2180|6720|23659|57678|150763,ACSL1|SREBF1|PLA2G15|GPAM|GPAT2,-1.8
MyList,GO Biological Processes,19,GO:0046460,neutral lipid biosynthetic process,19_GO:0008152 metabolic process,-3.3,7.5,5.3,28160,50,376,5,1.3,0.59,2180|6720|23659|57678|150763,ACSL1|SREBF1|PLA2G15|GPAM|GPAT2,-1.8
MyList,GO Biological Processes,19,GO:0006342,chromatin silencing,19_GO:0048519 negative regulation of biological process,-3.3,5.9,5,28160,76,376,6,1.6,0.65,3009|8329|8332|8335|8336|85235,H1-5|H2AC13|H2AC16|H2AC4|H2AC17|H2AC12,-1.8
MyList,GO Biological Processes,19,GO:0000724,double-strand break repair via homologous recombination,19_GO:0050896 response to stimulus,-3.3,4.3,4.6,28160,138,376,8,2.1,0.74,1111|3980|4171|10721|55159|64110|254394|286053,CHEK1|LIG3|MCM2|POLQ|RFWD3|MAGEF1|MCM9|NSMCE2,-1.8
MyList,GO Biological Processes,19,GO:0042770,signal transduction in response to DNA damage,19_GO:0023052 signaling,-3.3,3.9,4.4,28160,173,376,9,2.4,0.79,602|1111|1869|51514|51776|55159|84126|144455|387893,BCL3|CHEK1|E2F1|DTL|MAP3K20|RFWD3|ATRIP|E2F7|KMT5A,-1.8
MyList,GO Biological Processes,19,GO:0001678,cellular glucose homeostasis,19_GO:0065007 biological regulation,-3.3,3.9,4.4,28160,173,376,9,2.4,0.79,177|2021|2308|3607|4830|5127|8111|9619|57539,AGER|ENDOG|FOXO1|FOXK2|NME1|CDK16|GPR68|ABCG1|WDR35,-1.8
MyList,WikiPathways,27,WP2361,Gastric cancer network 1,,-3.2,10,5.8,28160,29,376,4,1.1,0.53,4605|4851|7153|144455,MYBL2|NOTCH1|TOP2A|E2F7,-1.8
MyList,GO Biological Processes,19,GO:0061647,histone H3-K9 modification,19_GO:0008152 metabolic process,-3.2,7.3,5.3,28160,51,376,5,1.3,0.59,1111|3009|4089|8850|79723,CHEK1|H1-5|SMAD4|KAT2B|SUV39H2,-1.7
MyList,GO Biological Processes,19,GO:0000018,regulation of DNA recombination,19_GO:0050789 regulation of biological process,-3.2,4.9,4.7,28160,107,376,7,1.9,0.7,1111|3009|7037|7468|10189|10721|64110,CHEK1|H1-5|TFRC|NSD2|ALYREF|POLQ|MAGEF1,-1.7
MyList,GO Biological Processes,19,GO:1902115,regulation of organelle assembly,19_GO:0050789 regulation of biological process,-3.2,3.5,4.3,28160,212,376,10,2.7,0.83,4089|6491|8850|10615|57787|80199|116840|140775|152185|200576,SMAD4|STIL|KAT2B|SPAG5|MARK4|FUZ|CNTROB|SMCR8|SPICE1|PIKFYVE,-1.7
MyList,GO Biological Processes,19,GO:0000725,recombinational repair,19_GO:0050896 response to stimulus,-3.2,4.3,4.5,28160,140,376,8,2.1,0.74,1111|3980|4171|10721|55159|64110|254394|286053,CHEK1|LIG3|MCM2|POLQ|RFWD3|MAGEF1|MCM9|NSMCE2,-1.7
MyList,Reactome Gene Sets,6,R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,,-3.2,17,6.8,28160,13,376,3,0.8,0.46,3039|3040|3043,HBA1|HBA2|HBB,-1.7
MyList,KEGG Pathway,24,ko00061,Fatty acid biosynthesis,,-3.2,17,6.8,28160,13,376,3,0.8,0.46,2180|23305|54995,ACSL1|ACSL6|OXSM,-1.7
MyList,KEGG Pathway,24,hsa00061,Fatty acid biosynthesis,,-3.2,17,6.8,28160,13,376,3,0.8,0.46,2180|23305|54995,ACSL1|ACSL6|OXSM,-1.7
