Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-7.8,3.1,6.9,28160,628,484,33,6.8,1.1,636|1062|1111|3832|4605|4751|5310|6491|7272|8850|9148|9371|9928|10013|10112|10615|11004|22995|23093|23380|57405|57704|57787|84056|84722|84984|85378|116840|152185|165186|220134|221150|284403,BICD1|CENPE|CHEK1|KIF11|MYBL2|NEK2|PKD1|STIL|TTK|KAT2B|NEURL1|KIF3B|KIF14|HDAC6|KIF20A|SPAG5|KIF2C|CEP152|TTLL5|SRGAP2|SPC25|GBA2|MARK4|KATNAL1|PSRC1|CEP19|TUBGCP6|CNTROB|SPICE1|TOGARAM2|SKA1|SKA3|WDR62,-5.2,MyList
GO Biological Processes,19,GO:0006323,DNA packaging,19_GO:0009987 cellular process,-7.7,4.8,7.7,28160,229,484,19,3.9,0.88,3009|4171|7153|8208|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|53615|55355|64151|387893,H1-5|MCM2|TOP2A|CHAF1B|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|MBD3|HJURP|NCAPG|KMT5A,-5.1,MyList
Reactome Gene Sets,6,R-HSA-5619507,Activation of HOX genes during differentiation,,-7.6,6.7,8.4,28160,121,484,14,2.9,0.76,7403|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,KDM6A|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-5.1,MyList
Reactome Gene Sets,6,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,,-7.6,6.7,8.4,28160,121,484,14,2.9,0.76,7403|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,KDM6A|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-5.1,MyList
Reactome Gene Sets,6,R-HSA-9645723,Diseases of programmed cell death,,-7.6,7.3,8.5,28160,103,484,13,2.7,0.73,8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-5,MyList
Reactome Gene Sets,6,R-HSA-427413,NoRC negatively regulates rRNA expression,,-7.4,7.1,8.3,28160,107,484,13,2.7,0.73,8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-4.8,MyList
Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-7.3,2.8,6.5,28160,723,484,35,7.2,1.2,699|701|898|1062|1627|1629|1857|4689|7037|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|9710|9928|10254|11004|11113|11243|23380|54443|57082|57405|91010|157769|220134,BUB1|BUB1B|CCNE1|CENPE|DBN1|DBT|DVL3|NCF4|TFRC|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|GARRE1|KIF14|STAM2|KIF2C|CIT|PMF1|SRGAP2|ANLN|KNL1|SPC25|FMNL3|FAM91A1|SKA1,-4.8,MyList
Reactome Gene Sets,6,R-HSA-5250941,Negative epigenetic regulation of rRNA expression,,-7.2,6.9,8.2,28160,110,484,13,2.7,0.73,8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-4.7,MyList
Reactome Gene Sets,6,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,,-7.2,6.3,8,28160,130,484,14,2.9,0.76,6929|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,TCF3|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-4.7,MyList
Reactome Gene Sets,6,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),,-7.2,6.8,8.1,28160,112,484,13,2.7,0.73,8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-4.6,MyList
Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-7.1,2.8,6.4,28160,707,484,34,7,1.2,699|701|1062|1627|1629|1857|4689|7037|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|9710|9928|10254|11004|11113|11243|23380|54443|57082|57405|91010|157769|220134,BUB1|BUB1B|CENPE|DBN1|DBT|DVL3|NCF4|TFRC|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|GARRE1|KIF14|STAM2|KIF2C|CIT|PMF1|SRGAP2|ANLN|KNL1|SPC25|FMNL3|FAM91A1|SKA1,-4.5,MyList
GO Biological Processes,19,GO:0031497,chromatin assembly,19_GO:0009987 cellular process,-6.9,5.1,7.4,28160,182,484,16,3.3,0.81,3009|4171|8208|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|53615|55355,H1-5|MCM2|CHAF1B|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|MBD3|HJURP,-4.4,MyList
GO Biological Processes,19,GO:0006333,chromatin assembly or disassembly,19_GO:0009987 cellular process,-6.9,4.8,7.2,28160,207,484,17,3.5,0.84,3009|4171|8208|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|53615|55355|79723,H1-5|MCM2|CHAF1B|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|MBD3|HJURP|SUV39H2,-4.4,MyList
Reactome Gene Sets,6,R-HSA-1500620,Meiosis,,-6.9,6.4,7.8,28160,118,484,13,2.7,0.73,8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-4.4,MyList
GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-6.8,3.2,6.5,28160,492,484,27,5.6,1,699|701|898|1062|1111|3832|4605|4751|7153|7272|9371|9928|10615|11004|23603|54332|54443|54471|55810|64151|84687|84722|90550|152185|165186|286053|387893,BUB1|BUB1B|CCNE1|CENPE|CHEK1|KIF11|MYBL2|NEK2|TOP2A|TTK|KIF3B|KIF14|SPAG5|KIF2C|CORO1C|GDAP1|ANLN|MIEF1|FOXJ2|NCAPG|PPP1R9B|PSRC1|MCU|SPICE1|TOGARAM2|NSMCE2|KMT5A,-4.3,MyList
Reactome Gene Sets,6,R-HSA-68875,Mitotic Prophase,,-6.8,5.7,7.5,28160,142,484,14,2.9,0.76,8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|387893,H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|KMT5A,-4.3,MyList
GO Biological Processes,19,GO:0140014,mitotic nuclear division,19_GO:0009987 cellular process,-6.7,4,6.8,28160,291,484,20,4.1,0.9,699|701|1062|1111|3832|4605|4751|7272|9371|9928|10615|11004|54443|64151|84687|84722|152185|165186|286053|387893,BUB1|BUB1B|CENPE|CHEK1|KIF11|MYBL2|NEK2|TTK|KIF3B|KIF14|SPAG5|KIF2C|ANLN|NCAPG|PPP1R9B|PSRC1|SPICE1|TOGARAM2|NSMCE2|KMT5A,-4.2,MyList
GO Biological Processes,19,GO:0007052,mitotic spindle organization,19_GO:0009987 cellular process,-6.7,6.1,7.6,28160,123,484,13,2.7,0.73,1062|3832|4605|4751|5310|6491|7272|9371|57405|84722|152185|165186|284403,CENPE|KIF11|MYBL2|NEK2|PKD1|STIL|TTK|KIF3B|SPC25|PSRC1|SPICE1|TOGARAM2|WDR62,-4.2,MyList
GO Biological Processes,19,GO:0034728,nucleosome organization,19_GO:0009987 cellular process,-6.7,5.2,7.2,28160,167,484,15,3.1,0.79,3009|4171|8208|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|55355,H1-5|MCM2|CHAF1B|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|HJURP,-4.2,MyList
Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-6.7,4,6.7,28160,294,484,20,4.1,0.9,699|701|898|1062|1111|4171|7468|8340|8359|8360|8361|8365|8366|11004|11243|23594|57082|57405|84126|220134,BUB1|BUB1B|CCNE1|CENPE|CHEK1|MCM2|NSD2|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2|KIF2C|PMF1|ORC6|KNL1|SPC25|ATRIP|SKA1,-4.2,MyList
WikiPathways,27,WP4320,Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome,,-6.6,12,9,28160,39,484,8,1.7,0.58,1869|6720|8352|8355|8356|8358|8968|53615,E2F1|SREBF1|H3C3|H3C8|H3C12|H3C2|H3C7|MBD3,-4.1,MyList
Reactome Gene Sets,6,R-HSA-73884,Base Excision Repair,,-6.3,7,7.6,28160,92,484,11,2.3,0.68,3980|5427|8331|8335|8340|8359|8360|8361|8365|8366|10038,LIG3|POLE2|H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2|PARP2,-3.8,MyList
Reactome Gene Sets,6,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,,-6.3,7.9,7.8,28160,74,484,10,2.1,0.65,8331|8335|8340|8359|8360|8361|8365|8366|55355|57082,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2|HJURP|KNL1,-3.8,MyList
Reactome Gene Sets,6,R-HSA-774815,Nucleosome assembly,,-6.3,7.9,7.8,28160,74,484,10,2.1,0.65,8331|8335|8340|8359|8360|8361|8365|8366|55355|57082,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2|HJURP|KNL1,-3.8,MyList
GO Biological Processes,19,GO:0006260,DNA replication,19_GO:0008152 metabolic process,-6.1,4,6.4,28160,262,484,18,3.7,0.86,898|1111|3265|3980|4171|5427|6241|8208|10189|10721|23594|51514|55159|55345|79733|144455|254394|374393,CCNE1|CHEK1|HRAS|LIG3|MCM2|POLE2|RRM2|CHAF1B|ALYREF|POLQ|ORC6|DTL|RFWD3|ZGRF1|E2F8|E2F7|MCM9|FAM111B,-3.7,MyList
GO Biological Processes,19,GO:0065004,protein-DNA complex assembly,19_GO:0009987 cellular process,-6.1,4.4,6.6,28160,210,484,16,3.3,0.81,1062|3009|4171|8208|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|55355,CENPE|H1-5|MCM2|CHAF1B|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|HJURP,-3.7,MyList
Reactome Gene Sets,6,R-HSA-5693538,Homology Directed Repair,,-6.1,5.5,7,28160,138,484,13,2.7,0.73,1111|3980|5427|7468|8340|8359|8360|8361|8365|8366|10038|10721|84126,CHEK1|LIG3|POLE2|NSD2|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2|PARP2|POLQ|ATRIP,-3.7,MyList
Reactome Gene Sets,6,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,,-5.9,7.3,7.4,28160,80,484,10,2.1,0.65,898|3009|8331|8335|8340|8359|8360|8361|8365|8366,CCNE1|H1-5|H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-3.5,MyList
Reactome Gene Sets,6,R-HSA-1474165,Reproduction,,-5.9,5.3,6.8,28160,143,484,13,2.7,0.73,8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-3.5,MyList
GO Biological Processes,19,GO:0034660,ncRNA metabolic process,19_GO:0008152 metabolic process,-5.8,3,5.8,28160,487,484,25,5.2,1,3265|8518|8846|8850|9875|10171|10179|10940|26173|26523|50628|54913|56257|56342|57176|57508|57510|80746|84135|93587|142940|150763|161424|317781|339175,HRAS|ELP1|ALKBH1|KAT2B|URB1|RCL1|RBM7|POP1|INTS1|AGO1|GEMIN4|RPP25|MEPCE|PPAN|VARS2|INTS2|XPO5|TSEN2|UTP15|TRMT10A|TRUB1|GPAT2|NOP9|DDX51|METTL2A,-3.4,MyList
GO Biological Processes,19,GO:1902850,microtubule cytoskeleton organization involved in mitosis,19_GO:0009987 cellular process,-5.7,5,6.6,28160,150,484,13,2.7,0.73,1062|3832|4605|4751|5310|6491|7272|9371|57405|84722|152185|165186|284403,CENPE|KIF11|MYBL2|NEK2|PKD1|STIL|TTK|KIF3B|SPC25|PSRC1|SPICE1|TOGARAM2|WDR62,-3.3,MyList
Reactome Gene Sets,6,R-HSA-171306,Packaging Of Telomere Ends,,-5.6,9,7.6,28160,52,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-3.2,MyList
Reactome Gene Sets,6,R-HSA-5689901,Metalloprotease DUBs,,-5.6,11,8.1,28160,37,484,7,1.4,0.54,8329|8331|8332|8335|8336|8850|85235,H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|KAT2B|H2AC12,-3.2,MyList
GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-5.5,4.3,6.2,28160,205,484,15,3.1,0.79,1062|3832|4605|4751|5310|6491|7272|9371|10615|57405|84722|85378|152185|165186|284403,CENPE|KIF11|MYBL2|NEK2|PKD1|STIL|TTK|KIF3B|SPAG5|SPC25|PSRC1|TUBGCP6|SPICE1|TOGARAM2|WDR62,-3.1,MyList
GO Biological Processes,19,GO:0000280,nuclear division,19_GO:0009987 cellular process,-5.5,3,5.7,28160,443,484,23,4.8,0.97,699|701|898|1062|1111|3832|4605|4751|7153|7272|9371|9928|10615|11004|54443|55810|64151|84687|84722|152185|165186|286053|387893,BUB1|BUB1B|CCNE1|CENPE|CHEK1|KIF11|MYBL2|NEK2|TOP2A|TTK|KIF3B|KIF14|SPAG5|KIF2C|ANLN|FOXJ2|NCAPG|PPP1R9B|PSRC1|SPICE1|TOGARAM2|NSMCE2|KMT5A,-3.1,MyList
Reactome Gene Sets,6,R-HSA-201681,TCF dependent signaling in response to WNT,,-5.5,4,6.1,28160,233,484,16,3.3,0.81,207|1454|1857|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968,AKT1|CSNK1E|DVL3|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7,-3.1,MyList
GO Biological Processes,19,GO:0018205,peptidyl-lysine modification,19_GO:0008152 metabolic process,-5.5,3.2,5.7,28160,380,484,21,4.3,0.93,1111|1958|3009|4089|6871|7403|7468|7862|8535|8850|9862|10013|23067|23170|23774|29104|53615|63894|79723|286053|387893,CHEK1|EGR1|H1-5|SMAD4|TADA2A|KDM6A|NSD2|BRPF1|CBX4|KAT2B|MED24|HDAC6|SETD1B|TTLL12|BRD1|N6AMT1|MBD3|VIPAS39|SUV39H2|NSMCE2|KMT5A,-3.1,MyList
GO Biological Processes,19,GO:0051299,centrosome separation,19_GO:0009987 cellular process,-5.4,19,9.4,28160,15,484,5,1,0.46,1111|3832|4751|9371|116840,CHEK1|KIF11|NEK2|KIF3B|CNTROB,-3,MyList
GO Biological Processes,19,GO:0010942,positive regulation of cell death,19_GO:0048518 positive regulation of biological process,-5.4,2.6,5.4,28160,618,484,28,5.8,1.1,135|207|1191|1512|1869|1958|2021|2308|3039|3040|3043|3135|4605|4851|6548|7153|9148|9833|10013|10392|10795|10999|23604|51776|57539|57787|84883|155061,ADORA2A|AKT1|CLU|CTSH|E2F1|EGR1|ENDOG|FOXO1|HBA1|HBA2|HBB|HLA-G|MYBL2|NOTCH1|SLC9A1|TOP2A|NEURL1|MELK|HDAC6|NOD1|ZNF268|SLC27A4|DAPK2|MAP3K20|WDR35|MARK4|AIFM2|ZNF746,-3,MyList
GO Biological Processes,19,GO:0032200,telomere organization,19_GO:0009987 cellular process,-5.4,4.8,6.3,28160,159,484,13,2.7,0.73,898|4751|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|286053,CCNE1|NEK2|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|NSMCE2,-3,MyList
Reactome Gene Sets,6,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,,-5.3,8.3,7.2,28160,56,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.9,MyList
Reactome Gene Sets,6,R-HSA-73927,Depurination,,-5.3,8.3,7.2,28160,56,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.9,MyList
Reactome Gene Sets,6,R-HSA-110331,Cleavage of the damaged purine,,-5.3,8.3,7.2,28160,56,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.9,MyList
Reactome Gene Sets,6,R-HSA-5693532,DNA Double-Strand Break Repair,,-5.2,4.5,6,28160,167,484,13,2.7,0.73,1111|3980|5427|7468|8340|8359|8360|8361|8365|8366|10038|10721|84126,CHEK1|LIG3|POLE2|NSD2|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2|PARP2|POLQ|ATRIP,-2.8,MyList
GO Biological Processes,19,GO:0016570,histone modification,19_GO:0008152 metabolic process,-5.1,2.9,5.4,28160,467,484,23,4.8,0.97,1111|3009|4089|6720|6871|7403|7468|7862|8850|9862|10013|10038|11108|23067|23170|23774|29104|51780|53615|55352|79723|84312|387893,CHEK1|H1-5|SMAD4|SREBF1|TADA2A|KDM6A|NSD2|BRPF1|KAT2B|MED24|HDAC6|PARP2|PRDM4|SETD1B|TTLL12|BRD1|N6AMT1|KDM3B|MBD3|COPRS|SUV39H2|BRMS1L|KMT5A,-2.8,MyList
GO Biological Processes,19,GO:0071824,protein-DNA complex subunit organization,19_GO:0009987 cellular process,-5.1,3.7,5.7,28160,250,484,16,3.3,0.81,1062|3009|4171|8208|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|55355,CENPE|H1-5|MCM2|CHAF1B|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|HJURP,-2.8,MyList
GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-5,3.5,5.6,28160,283,484,17,3.5,0.84,699|701|898|1062|4751|7153|7272|9928|10615|11004|57082|64151|81610|84722|152185|286053|387893,BUB1|BUB1B|CCNE1|CENPE|NEK2|TOP2A|TTK|KIF14|SPAG5|KIF2C|KNL1|NCAPG|FAM83D|PSRC1|SPICE1|NSMCE2|KMT5A,-2.7,MyList
Reactome Gene Sets,6,R-HSA-110329,Cleavage of the damaged pyrimidine ,,-5,7.6,6.9,28160,61,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.7,MyList
Reactome Gene Sets,6,R-HSA-73928,Depyrimidination,,-5,7.6,6.9,28160,61,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.7,MyList
Reactome Gene Sets,6,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,,-5,7.6,6.9,28160,61,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.7,MyList
GO Biological Processes,19,GO:0045653,negative regulation of megakaryocyte differentiation,19_GO:0002376 immune system process,-5,16,8.5,28160,18,484,5,1,0.46,8359|8360|8361|8365|8366,H4C1|H4C4|H4C6|H4C8|H4C2,-2.7,MyList
GO Biological Processes,19,GO:0016569,covalent chromatin modification,19_GO:0008152 metabolic process,-4.9,2.8,5.2,28160,481,484,23,4.8,0.97,1111|3009|4089|6720|6871|7403|7468|7862|8850|9862|10013|10038|11108|23067|23170|23774|29104|51780|53615|55352|79723|84312|387893,CHEK1|H1-5|SMAD4|SREBF1|TADA2A|KDM6A|NSD2|BRPF1|KAT2B|MED24|HDAC6|PARP2|PRDM4|SETD1B|TTLL12|BRD1|N6AMT1|KDM3B|MBD3|COPRS|SUV39H2|BRMS1L|KMT5A,-2.6,MyList
Reactome Gene Sets,6,R-HSA-73929,"Base-Excision Repair, AP Site Formation",,-4.9,7.4,6.7,28160,63,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.6,MyList
Reactome Gene Sets,6,R-HSA-8953897,Cellular responses to stimuli,,-4.9,2.3,5,28160,771,484,31,6.4,1.1,440|898|1869|1870|1912|3009|3039|3040|3043|4363|4495|4689|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8535|8968|10013|26523|51182|90423|148327,ASNS|CCNE1|E2F1|E2F2|PHC2|H1-5|HBA1|HBA2|HBB|ABCC1|MT1G|NCF4|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|CBX4|H3C7|HDAC6|AGO1|HSPA14|ATP6V1E2|CREB3L4,-2.6,MyList
Reactome Gene Sets,6,R-HSA-68877,Mitotic Prometaphase,,-4.9,4,5.7,28160,204,484,14,2.9,0.76,699|701|1062|1454|4751|11004|11243|22995|57082|57405|64151|85378|95681|220134,BUB1|BUB1B|CENPE|CSNK1E|NEK2|KIF2C|PMF1|CEP152|KNL1|SPC25|NCAPG|TUBGCP6|CEP41|SKA1,-2.6,MyList
GO Biological Processes,19,GO:0006261,DNA-dependent DNA replication,19_GO:0008152 metabolic process,-4.9,4.6,5.9,28160,152,484,12,2.5,0.71,898|3980|4171|5427|10189|10721|23594|55159|55345|79733|144455|254394,CCNE1|LIG3|MCM2|POLE2|ALYREF|POLQ|ORC6|RFWD3|ZGRF1|E2F8|E2F7|MCM9,-2.6,MyList
GO Biological Processes,19,GO:0007098,centrosome cycle,19_GO:0009987 cellular process,-4.8,4.9,5.9,28160,131,484,11,2.3,0.68,1111|3832|4751|6491|8850|9371|22995|57787|116840|152185|284403,CHEK1|KIF11|NEK2|STIL|KAT2B|KIF3B|CEP152|MARK4|CNTROB|SPICE1|WDR62,-2.5,MyList
GO Biological Processes,19,GO:0006336,DNA replication-independent nucleosome assembly,19_GO:0009987 cellular process,-4.7,11,7.3,28160,33,484,6,1.2,0.5,8359|8360|8361|8365|8366|55355,H4C1|H4C4|H4C6|H4C8|H4C2|HJURP,-2.4,MyList
Reactome Gene Sets,6,R-HSA-195721,Signaling by WNT,,-4.7,3.2,5.2,28160,332,484,18,3.7,0.86,207|1454|1857|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8968|26523|59345,AKT1|CSNK1E|DVL3|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|H3C7|AGO1|GNB4,-2.4,MyList
WikiPathways,27,WP2446,Retinoblastoma gene in cancer,,-4.7,6,6.2,28160,88,484,9,1.9,0.61,898|1111|1869|1870|5427|6241|7153|7272|54443,CCNE1|CHEK1|E2F1|E2F2|POLE2|RRM2|TOP2A|TTK|ANLN,-2.4,MyList
Reactome Gene Sets,6,R-HSA-9670095,Inhibition of DNA recombination at telomere,,-4.7,6.8,6.4,28160,68,484,8,1.7,0.58,8331|8335|8340|8359|8360|8361|8365|8366,H2AC14|H2AC4|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2,-2.4,MyList
GO Biological Processes,19,GO:0034724,DNA replication-independent nucleosome organization,19_GO:0009987 cellular process,-4.7,10,7.2,28160,34,484,6,1.2,0.5,8359|8360|8361|8365|8366|55355,H4C1|H4C4|H4C6|H4C8|H4C2|HJURP,-2.4,MyList
Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-4.6,2.3,4.8,28160,757,484,30,6.2,1.1,440|898|1869|1870|1912|3009|3039|3040|3043|4363|4689|8331|8335|8340|8352|8355|8356|8358|8359|8360|8361|8365|8366|8535|8968|10013|26523|51182|90423|148327,ASNS|CCNE1|E2F1|E2F2|PHC2|H1-5|HBA1|HBA2|HBB|ABCC1|NCF4|H2AC14|H2AC4|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H4C4|H4C6|H4C8|H4C2|CBX4|H3C7|HDAC6|AGO1|HSPA14|ATP6V1E2|CREB3L4,-2.4,MyList
Reactome Gene Sets,6,R-HSA-5663220,RHO GTPases Activate Formins,,-4.5,4.6,5.6,28160,140,484,11,2.3,0.68,699|701|1062|1857|11004|11243|23380|57082|57405|91010|220134,BUB1|BUB1B|CENPE|DVL3|KIF2C|PMF1|SRGAP2|KNL1|SPC25|FMNL3|SKA1,-2.2,MyList
Canonical Pathways,11,M40,PID E2F PATHWAY,,-4.4,6.4,6.1,28160,73,484,8,1.7,0.58,898|1869|1870|4605|6241|8824|8850|144455,CCNE1|E2F1|E2F2|MYBL2|RRM2|CES2|KAT2B|E2F7,-2.2,MyList
GO Biological Processes,19,GO:0016571,histone methylation,19_GO:0008152 metabolic process,-4.4,4.5,5.5,28160,142,484,11,2.3,0.68,3009|4089|7403|7468|11108|23067|23170|29104|55352|79723|387893,H1-5|SMAD4|KDM6A|NSD2|PRDM4|SETD1B|TTLL12|N6AMT1|COPRS|SUV39H2|KMT5A,-2.2,MyList
GO Biological Processes,19,GO:0044770,cell cycle phase transition,19_GO:0009987 cellular process,-4.4,2.6,4.8,28160,518,484,23,4.8,0.97,207|586|699|701|898|1062|1111|1869|5127|5310|7272|9833|9928|51514|51776|54443|55159|56257|81610|84126|84687|144455|286053,AKT1|BCAT1|BUB1|BUB1B|CCNE1|CENPE|CHEK1|E2F1|CDK16|PKD1|TTK|MELK|KIF14|DTL|MAP3K20|ANLN|RFWD3|MEPCE|FAM83D|ATRIP|PPP1R9B|E2F7|NSMCE2,-2.2,MyList
Reactome Gene Sets,6,R-HSA-69473,G2/M DNA damage checkpoint,,-4.4,5.5,5.8,28160,95,484,9,1.9,0.61,1111|7468|8340|8359|8360|8361|8365|8366|84126,CHEK1|NSD2|H2BC13|H4C1|H4C4|H4C6|H4C8|H4C2|ATRIP,-2.2,MyList
