Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-4,2.2,4.4,28160,726,493,28,5.7,1,288|1063|1213|1263|4288|5310|5471|6867|7273|8450|9113|9150|10274|23133|23141|25777|25799|25942|26057|29072|29945|55159|55743|80169|84445|84687|256364|283489,ANK3|CENPF|CLTC|PLK3|MKI67|PKD1|PPAT|TACC1|TTN|CUL4B|LATS1|CTDP1|STAG1|PHF8|ANKLE2|SUN2|ZNF324|SIN3A|ANKRD17|SETD2|ANAPC4|RFWD3|CHFR|CTC1|LZTS2|PPP1R9B|EML3|CHAMP1,-1.8,MyList
GO Biological Processes,19,GO:0060968,regulation of gene silencing,19_GO:0048519 negative regulation of biological process,-4,5.6,5.5,28160,82,493,8,1.6,0.57,1994|3007|3009|6774|9612|9698|25942|80149,ELAVL1|H1-3|H1-5|STAT3|NCOR2|PUM1|SIN3A|ZC3H12A,-1.8,MyList
GO Biological Processes,19,GO:0042113,B cell activation,19_GO:0002376 immune system process,-4,2.9,4.7,28160,334,493,17,3.4,0.82,2033|3500|3502|3503|3538|3539|3718|5450|6929|7037|22976|23228|28408|28442|28468|139818|200081,EP300|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|JAK3|POU2AF1|TCF3|TFRC|PAXIP1|PLCL2|IGHV3-74|IGHV3-23|IGHV1-18|DOCK11|TXLNA,-1.8,MyList
GO Biological Processes,19,GO:0007623,circadian rhythm,19_GO:0048511 rhythmic process,-4,3.5,4.9,28160,212,493,13,2.6,0.72,687|1454|1958|2033|5601|5971|6720|7337|7874|8945|10514|25942|55294,KLF9|CSNK1E|EGR1|EP300|MAPK9|RELB|SREBF1|UBE3A|USP7|BTRC|MYBBP1A|SIN3A|FBXW7,-1.8,MyList
GO Biological Processes,19,GO:1905477,positive regulation of protein localization to membrane,19_GO:0048518 positive regulation of biological process,-4,4.8,5.3,28160,106,493,9,1.8,0.6,288|3458|5170|5583|9747|54434|54471|84687|285966,ANK3|IFNG|PDPK1|PRKCH|TCAF1|SSH1|MIEF1|PPP1R9B|TCAF2,-1.8,MyList
GO Biological Processes,19,GO:0050853,B cell receptor signaling pathway,19_GO:0002376 immune system process,-4,4.4,5.1,28160,131,493,10,2,0.63,3500|3502|3503|3538|3539|5583|23228|28408|28442|28468,IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|PRKCH|PLCL2|IGHV3-74|IGHV3-23|IGHV1-18,-1.8,MyList
GO Biological Processes,19,GO:0032933,SREBP signaling pathway,19_GO:0023052 signaling,-4,15,7.4,28160,15,493,4,0.81,0.4,267|6720|51043|55294,AMFR|SREBF1|ZBTB7B|FBXW7,-1.8,MyList
GO Biological Processes,19,GO:0010452,histone H3-K36 methylation,19_GO:0008152 metabolic process,-4,15,7.4,28160,15,493,4,0.81,0.4,22976|29072|54880|55209,PAXIP1|SETD2|BCOR|SETD5,-1.8,MyList
GO Biological Processes,19,GO:0010171,body morphogenesis,19_GO:0032502 developmental process,-4,7.8,6,28160,44,493,6,1.2,0.49,2033|6497|23528|25976|80199|84159,EP300|SKI|ZNF281|TIPARP|FUZ|ARID5B,-1.8,MyList
GO Biological Processes,19,GO:0051170,import into nucleus,19_GO:0051179 localization,-3.9,4,5,28160,158,493,11,2.2,0.67,1994|3458|3836|4928|5469|6774|10155|26953|51366|80149|100101267,ELAVL1|IFNG|KPNA1|NUP98|MED1|STAT3|TRIM28|RANBP6|UBR5|ZC3H12A|POM121C,-1.8,MyList
GO Biological Processes,19,GO:0006405,RNA export from nucleus,19_GO:0051179 localization,-3.9,5.4,5.4,28160,84,493,8,1.6,0.57,8888|10189|11260|23049|23381|29072|29890|100101267,MCM3AP|ALYREF|XPOT|SMG1|SMG5|SETD2|RBM15B|POM121C,-1.8,MyList
Reactome Gene Sets,6,R-HSA-1483255,PI Metabolism,,-3.9,5.4,5.4,28160,84,493,8,1.6,0.57,5294|5297|8897|10908|23396|23533|55697|56623,PIK3CG|PI4KA|MTMR3|PNPLA6|PIP5K1C|PIK3R5|VAC14|INPP5E,-1.8,MyList
GO Biological Processes,19,GO:0031122,cytoplasmic microtubule organization,19_GO:0009987 cellular process,-3.9,6.3,5.7,28160,63,493,7,1.4,0.53,1263|3985|27229|63979|79745|85378|283234,PLK3|LIMK2|TUBGCP4|FIGNL1|CLIP4|TUBGCP6|CCDC88B,-1.8,MyList
GO Biological Processes,19,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-3.9,4.3,5.1,28160,132,493,10,2,0.63,1387|2033|2734|5170|6497|9113|23625|28996|64398|283149,CREBBP|EP300|GLG1|PDPK1|SKI|LATS1|FAM89B|HIPK2|PALS1|BCL9L,-1.8,MyList
GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,19_GO:0002376 immune system process,-3.9,2.6,4.5,28160,442,493,20,4.1,0.89,867|1512|3123|3500|3502|3503|3538|3539|3566|3718|3902|3916|5170|5294|7037|7133|22976|28408|28442|28468,CBL|CTSH|HLA-DRB1|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|IL4R|JAK3|LAG3|LAMP1|PDPK1|PIK3CG|TFRC|TNFRSF1B|PAXIP1|IGHV3-74|IGHV3-23|IGHV1-18,-1.7,MyList
GO Biological Processes,19,GO:0051223,regulation of protein transport,19_GO:0051179 localization,-3.9,2.4,4.4,28160,514,493,22,4.5,0.93,288|1263|2149|3123|3458|3783|3996|6720|7273|8398|8609|9695|9747|10155|51277|51366|54471|55294|80149|90007|285966|415116,ANK3|PLK3|F2R|HLA-DRB1|IFNG|KCNN4|LLGL1|SREBF1|TTN|PLA2G6|KLF7|EDEM1|TCAF1|TRIM28|DNAJC27|UBR5|MIEF1|FBXW7|ZC3H12A|MIDN|TCAF2|PIM3,-1.7,MyList
GO Biological Processes,19,GO:0090316,positive regulation of intracellular protein transport,19_GO:0048518 positive regulation of biological process,-3.9,3.9,5,28160,160,493,11,2.2,0.67,288|1263|3458|9695|9747|10155|51366|54471|55294|80149|285966,ANK3|PLK3|IFNG|EDEM1|TCAF1|TRIM28|UBR5|MIEF1|FBXW7|ZC3H12A|TCAF2,-1.7,MyList
Reactome Gene Sets,6,R-HSA-5633007,Regulation of TP53 Activity,,-3.9,3.9,5,28160,160,493,11,2.2,0.67,639|1263|2033|5170|6875|7486|7874|7994|28996|54815|94241,PRDM1|PLK3|EP300|PDPK1|TAF4B|WRN|USP7|KAT6A|HIPK2|GATAD2A|TP53INP1,-1.7,MyList
Canonical Pathways,11,M28,PID IL4 2PATHWAY,,-3.9,6.2,5.6,28160,64,493,7,1.4,0.53,867|3500|3502|3566|3662|3718|9021,CBL|IGHG1|IGHG3|IL4R|IRF4|JAK3|SOCS3,-1.7,MyList
Reactome Gene Sets,6,R-HSA-3899300,SUMOylation of transcription cofactors,,-3.9,7.6,5.9,28160,45,493,6,1.2,0.49,1387|2033|9612|10155|25942|28996,CREBBP|EP300|NCOR2|TRIM28|SIN3A|HIPK2,-1.7,MyList
Reactome Gene Sets,6,R-HSA-2990846,SUMOylation,,-3.9,3.6,4.9,28160,188,493,12,2.4,0.69,1387|2033|4928|7155|7486|8364|9612|10155|10274|25942|28996|79677,CREBBP|EP300|NUP98|TOP2B|WRN|H4C3|NCOR2|TRIM28|STAG1|SIN3A|HIPK2|SMC6,-1.7,MyList
WikiPathways,27,WP4754,IL-18 signaling pathway,,-3.9,3.1,4.6,28160,279,493,15,3,0.77,321|1059|1994|3458|5601|5763|5834|9021|9031|10194|22821|26012|55294|64332|80149,APBA2|CENPB|ELAVL1|IFNG|MAPK9|PTMS|PYGB|SOCS3|BAZ1B|TSHZ1|RASA3|NSMF|FBXW7|NFKBIZ|ZC3H12A,-1.7,MyList
Reactome Gene Sets,6,R-HSA-9614085,FOXO-mediated transcription,,-3.9,6.2,5.6,28160,65,493,7,1.4,0.53,1387|2033|2308|6720|10018|25942|114907,CREBBP|EP300|FOXO1|SREBF1|BCL2L11|SIN3A|FBXO32,-1.7,MyList
GO Biological Processes,19,GO:1905268,negative regulation of chromatin organization,19_GO:0048519 negative regulation of biological process,-3.9,6.2,5.6,28160,65,493,7,1.4,0.53,3007|3009|6497|23133|25942|51366|54880,H1-3|H1-5|SKI|PHF8|SIN3A|UBR5|BCOR,-1.7,MyList
GO Biological Processes,19,GO:0009299,mRNA transcription,19_GO:0008152 metabolic process,-3.8,14,7.1,28160,16,493,4,0.81,0.4,5469|6720|6774|10114,MED1|SREBF1|STAT3|HIPK3,-1.7,MyList
GO Biological Processes,19,GO:0071501,cellular response to sterol depletion,19_GO:0050896 response to stimulus,-3.8,14,7.1,28160,16,493,4,0.81,0.4,267|6720|51043|55294,AMFR|SREBF1|ZBTB7B|FBXW7,-1.7,MyList
Reactome Gene Sets,6,R-HSA-9614657,FOXO-mediated transcription of cell death genes,,-3.8,14,7.1,28160,16,493,4,0.81,0.4,1387|2033|2308|10018,CREBBP|EP300|FOXO1|BCL2L11,-1.7,MyList
GO Biological Processes,19,GO:0031648,protein destabilization,19_GO:0065007 biological regulation,-3.8,7.5,5.8,28160,46,493,6,1.2,0.49,1387|1512|2033|8945|55294|55743,CREBBP|CTSH|EP300|BTRC|FBXW7|CHFR,-1.7,MyList
WikiPathways,27,WP4018,Clear cell renal cell carcinoma pathways,,-3.8,5.3,5.3,28160,87,493,8,1.6,0.57,31|1387|2033|5723|6774|29072|29968|84969,ACACA|CREBBP|EP300|PSPH|STAT3|SETD2|PSAT1|TOX2,-1.7,MyList
GO Biological Processes,19,GO:0099024,plasma membrane invagination,19_GO:0009987 cellular process,-3.8,4.2,5,28160,136,493,10,2,0.63,19|3500|3502|3503|3538|3539|4627|28408|28442|28468,ABCA1|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|MYH9|IGHV3-74|IGHV3-23|IGHV1-18,-1.7,MyList
GO Biological Processes,19,GO:0007059,chromosome segregation,19_GO:0009987 cellular process,-3.8,2.8,4.5,28160,347,493,17,3.4,0.82,1063|4288|7155|7273|7917|8940|9113|9698|10274|29945|55294|55743|56852|79677|256364|283489|100130958,CENPF|MKI67|TOP2B|TTN|BAG6|TOP3B|LATS1|PUM1|STAG1|ANAPC4|FBXW7|CHFR|RAD18|SMC6|EML3|CHAMP1|SYCE1L,-1.7,MyList
WikiPathways,27,WP3651,Pathways affected in adenoid cystic carcinoma,,-3.8,6.1,5.5,28160,66,493,7,1.4,0.53,1387|2033|7994|29072|54880|55294|84159,CREBBP|EP300|KAT6A|SETD2|BCOR|FBXW7|ARID5B,-1.7,MyList
Canonical Pathways,11,M101,PID HDAC CLASSI PATHWAY,,-3.8,6.1,5.5,28160,66,493,7,1.4,0.53,1387|2033|6774|9612|23381|25942|54815,CREBBP|EP300|STAT3|NCOR2|SMG5|SIN3A|GATAD2A,-1.7,MyList
GO Biological Processes,19,GO:0016032,viral process,19_GO:0016032 viral process,-3.8,2.6,4.4,28160,416,493,19,3.9,0.87,104|636|2033|3123|3416|3916|3949|4774|5093|5297|7037|7155|7841|8662|9150|10155|23367|57617|80149,ADARB1|BICD1|EP300|HLA-DRB1|IDE|LAMP1|LDLR|NFIA|PCBP1|PI4KA|TFRC|TOP2B|MOGS|EIF3B|CTDP1|TRIM28|LARP1|VPS18|ZC3H12A,-1.7,MyList
WikiPathways,27,WP437,EGF/EGFR signaling pathway,,-3.8,3.8,4.9,28160,164,493,11,2.2,0.67,867|2308|3985|5170|5601|5900|6197|6774|8440|9922|50807,CBL|FOXO1|LIMK2|PDPK1|MAPK9|RALGDS|RPS6KA3|STAT3|NCK2|IQSEC1|ASAP1,-1.7,MyList
Reactome Gene Sets,6,R-HSA-199991,Membrane Trafficking,,-3.8,2.3,4.3,28160,634,493,25,5.1,0.99,288|636|867|1213|1362|1856|2799|3949|4121|4627|4644|4943|7037|7280|8398|8567|9698|9919|10484|23046|23095|23258|23396|57186|122830,ANK3|BICD1|CBL|CLTC|CPD|DVL2|GNS|LDLR|MAN1A1|MYH9|MYO5A|TBC1D25|TFRC|TUBB2A|PLA2G6|MADD|PUM1|SEC16A|SEC23A|KIF21B|KIF1B|DENND5A|PIP5K1C|RALGAPA2|NAA30,-1.7,MyList
Reactome Gene Sets,6,R-HSA-9024446,NR1H2 and NR1H3-mediated signaling,,-3.8,7.3,5.8,28160,47,493,6,1.2,0.49,19|2033|6720|6907|9612|221656,ABCA1|EP300|SREBF1|TBL1X|NCOR2|KDM1B,-1.7,MyList
GO Biological Processes,19,GO:0046635,positive regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-3.8,6,5.4,28160,67,493,7,1.4,0.53,3123|3458|3566|3707|51043|64332|84807,HLA-DRB1|IFNG|IL4R|ITPKB|ZBTB7B|NFKBIZ|NFKBID,-1.7,MyList
GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,19_GO:0008152 metabolic process,-3.8,2.4,4.3,28160,490,493,21,4.3,0.91,267|1263|1454|4121|5310|5601|6907|7874|7917|8450|8945|9695|10116|23429|29945|55294|55527|55743|80700|90850|114881,AMFR|PLK3|CSNK1E|MAN1A1|PKD1|MAPK9|TBL1X|USP7|BAG6|CUL4B|BTRC|EDEM1|FEM1B|RYBP|ANAPC4|FBXW7|FEM1A|CHFR|UBXN6|ZNF598|OSBPL7,-1.6,MyList
GO Biological Processes,19,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,19_GO:0050789 regulation of biological process,-3.8,3.8,4.8,28160,166,493,11,2.2,0.67,1263|1454|5601|7337|7874|7917|9113|23429|28996|55294|55743,PLK3|CSNK1E|MAPK9|UBE3A|USP7|BAG6|LATS1|RYBP|HIPK2|FBXW7|CHFR,-1.6,MyList
GO Biological Processes,19,GO:2000638,regulation of SREBP signaling pathway,19_GO:0023052 signaling,-3.8,24,8.3,28160,7,493,3,0.61,0.35,267|51043|55294,AMFR|ZBTB7B|FBXW7,-1.6,MyList
GO Biological Processes,19,GO:0016311,dephosphorylation,19_GO:0008152 metabolic process,-3.8,2.6,4.4,28160,420,493,19,3.9,0.87,3458|5209|5723|5799|8189|8897|8945|9150|10507|23141|23381|26012|26051|54434|56623|84687|160760|283871|403313,IFNG|PFKFB3|PSPH|PTPRN2|SYMPK|MTMR3|BTRC|CTDP1|SEMA4D|ANKLE2|SMG5|NSMF|PPP1R16B|SSH1|INPP5E|PPP1R9B|PPTC7|PGP|PLPP6,-1.6,MyList
WikiPathways,27,WP3935,Leptin-insulin signaling overlap,,-3.7,13,6.8,28160,17,493,4,0.81,0.4,5170|5294|6774|9021,PDPK1|PIK3CG|STAT3|SOCS3,-1.6,MyList
GO Biological Processes,19,GO:0034976,response to endoplasmic reticulum stress,19_GO:0050896 response to stimulus,-3.7,3.1,4.6,28160,256,493,14,2.8,0.75,267|489|2033|4121|7917|8398|8440|9451|9695|9919|10018|10525|22926|80700,AMFR|ATP2A3|EP300|MAN1A1|BAG6|PLA2G6|NCK2|EIF2AK3|EDEM1|SEC16A|BCL2L11|HYOU1|ATF6|UBXN6,-1.6,MyList
GO Biological Processes,19,GO:0034968,histone lysine methylation,19_GO:0008152 metabolic process,-3.7,4.4,4.9,28160,116,493,9,1.8,0.6,3009|6018|9739|22976|23067|29072|54790|54880|55209,H1-5|RLF|SETD1A|PAXIP1|SETD1B|SETD2|TET2|BCOR|SETD5,-1.6,MyList
GO Biological Processes,19,GO:0014065,phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-3.7,4,4.8,28160,142,493,10,2,0.63,867|2149|5294|7337|10507|23396|23533|26051|56623|205428,CBL|F2R|PIK3CG|UBE3A|SEMA4D|PIP5K1C|PIK3R5|PPP1R16B|INPP5E|DIPK2A,-1.6,MyList
Reactome Gene Sets,6,R-HSA-3214847,HATs acetylate histones,,-3.7,4,4.8,28160,142,493,10,2,0.63,1387|2033|7994|8364|23326|57634|79595|93624|317772|339287,CREBBP|EP300|KAT6A|H4C3|USP22|EP400|SAP130|TADA2B|H2AC21|MSL1,-1.6,MyList
GO Biological Processes,19,GO:0033157,regulation of intracellular protein transport,19_GO:0051179 localization,-3.7,3.2,4.5,28160,229,493,13,2.6,0.72,288|1263|3458|6720|9695|9747|10155|51277|51366|54471|55294|80149|285966,ANK3|PLK3|IFNG|SREBF1|EDEM1|TCAF1|TRIM28|DNAJC27|UBR5|MIEF1|FBXW7|ZC3H12A|TCAF2,-1.6,MyList
Reactome Gene Sets,6,R-HSA-400253,Circadian Clock,,-3.7,5.7,5.3,28160,70,493,7,1.4,0.53,1387|1454|2033|5469|6720|6907|8945,CREBBP|CSNK1E|EP300|MED1|SREBF1|TBL1X|BTRC,-1.6,MyList
GO Biological Processes,19,GO:0031331,positive regulation of cellular catabolic process,19_GO:0048518 positive regulation of biological process,-3.6,2.5,4.3,28160,428,493,19,3.9,0.87,1263|1454|2308|3458|3949|5601|7133|7917|9698|10018|22894|22926|23367|55294|55743|79443|80149|94241|114881,PLK3|CSNK1E|FOXO1|IFNG|LDLR|MAPK9|TNFRSF1B|BAG6|PUM1|BCL2L11|DIS3|ATF6|LARP1|FBXW7|CHFR|FYCO1|ZC3H12A|TP53INP1|OSBPL7,-1.6,MyList
GO Biological Processes,19,GO:0045623,negative regulation of T-helper cell differentiation,19_GO:0022610 biological adhesion,-3.6,13,6.6,28160,18,493,4,0.81,0.4,3566|3718|51043|80149,IL4R|JAK3|ZBTB7B|ZC3H12A,-1.5,MyList
GO Biological Processes,19,GO:0006991,response to sterol depletion,19_GO:0050896 response to stimulus,-3.6,13,6.6,28160,18,493,4,0.81,0.4,267|6720|51043|55294,AMFR|SREBF1|ZBTB7B|FBXW7,-1.5,MyList
GO Biological Processes,19,GO:0010324,membrane invagination,19_GO:0009987 cellular process,-3.6,4,4.8,28160,144,493,10,2,0.63,19|3500|3502|3503|3538|3539|4627|28408|28442|28468,ABCA1|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|MYH9|IGHV3-74|IGHV3-23|IGHV1-18,-1.5,MyList
GO Biological Processes,19,GO:0051101,regulation of DNA binding,19_GO:0065007 biological regulation,-3.6,4.4,4.9,28160,118,493,9,1.8,0.6,2033|3458|3662|6497|10155|22927|25942|28996|55294,EP300|IFNG|IRF4|SKI|TRIM28|HABP4|SIN3A|HIPK2|FBXW7,-1.5,MyList
KEGG Pathway,24,ko05169,Epstein-Barr virus infection,,-3.6,3.4,4.6,28160,201,493,12,2.4,0.69,1387|2033|3123|3458|3718|5601|5971|6774|7297|7874|9451|9612,CREBBP|EP300|HLA-DRB1|IFNG|JAK3|MAPK9|RELB|STAT3|TYK2|USP7|EIF2AK3|NCOR2,-1.5,MyList
GO Biological Processes,19,GO:0051052,regulation of DNA metabolic process,19_GO:0050789 regulation of biological process,-3.6,2.7,4.3,28160,361,493,17,3.4,0.82,3007|3009|3836|6018|7037|7486|7874|10155|10189|22976|23049|23381|29072|51366|63979|80169|221656,H1-3|H1-5|KPNA1|RLF|TFRC|WRN|USP7|TRIM28|ALYREF|PAXIP1|SMG1|SMG5|SETD2|UBR5|FIGNL1|CTC1|KDM1B,-1.5,MyList
GO Biological Processes,19,GO:0070997,neuron death,19_GO:0009987 cellular process,-3.6,2.7,4.3,28160,361,493,17,3.4,0.82,104|867|1822|1958|2149|3458|4671|5170|6774|7133|9040|10018|10525|26012|28996|54434|55294,ADARB1|CBL|ATN1|EGR1|F2R|IFNG|NAIP|PDPK1|STAT3|TNFRSF1B|UBE2M|BCL2L11|HYOU1|NSMF|HIPK2|SSH1|FBXW7,-1.5,MyList
GO Biological Processes,19,GO:0070201,regulation of establishment of protein localization,19_GO:0051179 localization,-3.6,2.3,4.2,28160,539,493,22,4.5,0.93,288|1263|2149|3123|3458|3783|3996|6720|7273|8398|8609|9695|9747|10155|51277|51366|54471|55294|80149|90007|285966|415116,ANK3|PLK3|F2R|HLA-DRB1|IFNG|KCNN4|LLGL1|SREBF1|TTN|PLA2G6|KLF7|EDEM1|TCAF1|TRIM28|DNAJC27|UBR5|MIEF1|FBXW7|ZC3H12A|MIDN|TCAF2|PIM3,-1.5,MyList
KEGG Pathway,24,ko00562,Inositol phosphate metabolism,,-3.6,5.6,5.2,28160,71,493,7,1.4,0.53,3707|5294|5297|5330|8897|23396|56623,ITPKB|PIK3CG|PI4KA|PLCB2|MTMR3|PIP5K1C|INPP5E,-1.5,MyList
WikiPathways,27,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",,-3.6,5.6,5.2,28160,71,493,7,1.4,0.53,3458|5330|5469|5583|5601|5971|7297,IFNG|PLCB2|MED1|PRKCH|MAPK9|RELB|TYK2,-1.5,MyList
KEGG Pathway,24,hsa00562,Inositol phosphate metabolism ,,-3.6,5.6,5.2,28160,71,493,7,1.4,0.53,3707|5294|5297|5330|8897|23396|56623,ITPKB|PIK3CG|PI4KA|PLCB2|MTMR3|PIP5K1C|INPP5E,-1.5,MyList
GO Biological Processes,19,GO:0007179,transforming growth factor beta receptor signaling pathway,19_GO:0023052 signaling,-3.6,3.4,4.6,28160,202,493,12,2.4,0.69,1387|2033|2734|5170|5829|6497|6774|9113|23625|28996|64398|283149,CREBBP|EP300|GLG1|PDPK1|PXN|SKI|STAT3|LATS1|FAM89B|HIPK2|PALS1|BCL9L,-1.5,MyList
GO Biological Processes,19,GO:0051099,positive regulation of binding,19_GO:0065007 biological regulation,-3.6,3.6,4.6,28160,173,493,11,2.2,0.67,267|2033|3416|3458|3662|5310|5334|6497|10155|23228|28996,AMFR|EP300|IDE|IFNG|IRF4|PKD1|PLCL1|SKI|TRIM28|PLCL2|HIPK2,-1.5,MyList
Reactome Gene Sets,6,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,,-3.6,4.3,4.8,28160,119,493,9,1.8,0.6,19|1387|2033|5469|6720|6907|9612|9862|25942,ABCA1|CREBBP|EP300|MED1|SREBF1|TBL1X|NCOR2|MED24|SIN3A,-1.5,MyList
GO Biological Processes,19,GO:0071383,cellular response to steroid hormone stimulus,19_GO:0050896 response to stimulus,-3.6,3.4,4.5,28160,204,493,12,2.4,0.69,687|2033|2308|5469|7337|9113|9612|10018|51366|55809|57617|114907,KLF9|EP300|FOXO1|MED1|UBE3A|LATS1|NCOR2|BCL2L11|UBR5|TRERF1|VPS18|FBXO32,-1.5,MyList
GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,19_GO:0023052 signaling,-3.6,2.3,4.1,28160,582,493,23,4.7,0.95,489|1512|2033|2395|3458|3655|5163|5170|5601|7133|7917|8398|8440|8567|9451|10018|10116|10514|10525|28996|55294|63979|79680,ATP2A3|CTSH|EP300|FXN|IFNG|ITGA6|PDK1|PDPK1|MAPK9|TNFRSF1B|BAG6|PLA2G6|NCK2|MADD|EIF2AK3|BCL2L11|FEM1B|MYBBP1A|HYOU1|HIPK2|FBXW7|FIGNL1|RTL10,-1.5,MyList
GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-3.5,3.3,4.5,28160,205,493,12,2.4,0.69,1213|3985|4627|5310|6867|10274|25777|27229|84445|85378|256364|440270,CLTC|LIMK2|MYH9|PKD1|TACC1|STAG1|SUN2|TUBGCP4|LZTS2|TUBGCP6|EML3|GOLGA8B,-1.5,MyList
GO Biological Processes,19,GO:0035196,production of miRNAs involved in gene silencing by miRNA,19_GO:0048519 negative regulation of biological process,-3.5,6.6,5.4,28160,52,493,6,1.2,0.49,6774|9612|9698|23264|29102|80149,STAT3|NCOR2|PUM1|ZC3H7B|DROSHA|ZC3H12A,-1.5,MyList
GO Biological Processes,19,GO:2000319,regulation of T-helper 17 cell differentiation,19_GO:0002376 immune system process,-3.5,12,6.4,28160,19,493,4,0.81,0.4,51043|64332|80149|84807,ZBTB7B|NFKBIZ|ZC3H12A|NFKBID,-1.5,MyList
GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-3.5,2.8,4.3,28160,301,493,15,3,0.77,687|1387|1454|1958|2033|5601|5971|6720|7337|7874|8945|9612|10514|25942|55294,KLF9|CREBBP|CSNK1E|EGR1|EP300|MAPK9|RELB|SREBF1|UBE3A|USP7|BTRC|NCOR2|MYBBP1A|SIN3A|FBXW7,-1.5,MyList
GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050896 response to stimulus,-3.5,2.2,4,28160,663,493,25,5.1,0.99,267|1387|2033|2308|7917|8440|9451|9860|10018|10114|10116|10155|10525|22926|22976|23049|28996|29072|51043|51366|55159|55294|63979|80149|285613,AMFR|CREBBP|EP300|FOXO1|BAG6|NCK2|EIF2AK3|LRIG2|BCL2L11|HIPK3|FEM1B|TRIM28|HYOU1|ATF6|PAXIP1|SMG1|HIPK2|SETD2|ZBTB7B|UBR5|RFWD3|FBXW7|FIGNL1|ZC3H12A|RELL2,-1.5,MyList
GO Biological Processes,19,GO:0016064,immunoglobulin mediated immune response,19_GO:0002376 immune system process,-3.5,3.3,4.5,28160,207,493,12,2.4,0.69,3123|3500|3502|3503|3538|3539|3566|7037|22976|28408|28442|28468,HLA-DRB1|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|IL4R|TFRC|PAXIP1|IGHV3-74|IGHV3-23|IGHV1-18,-1.5,MyList
GO Biological Processes,19,GO:0051222,positive regulation of protein transport,19_GO:0048518 positive regulation of biological process,-3.5,2.8,4.3,28160,302,493,15,3,0.77,288|1263|3123|3458|3783|7273|8398|9695|9747|10155|51366|54471|55294|80149|285966,ANK3|PLK3|HLA-DRB1|IFNG|KCNN4|TTN|PLA2G6|EDEM1|TCAF1|TRIM28|UBR5|MIEF1|FBXW7|ZC3H12A|TCAF2,-1.5,MyList
Reactome Gene Sets,6,R-HSA-1980143,Signaling by NOTCH1,,-3.5,5.4,5.1,28160,74,493,7,1.4,0.53,1387|2033|6907|7090|9612|9794|55294,CREBBP|EP300|TBL1X|TLE3|NCOR2|MAML1|FBXW7,-1.5,MyList
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0023052 signaling,-3.5,2.8,4.3,28160,303,493,15,3,0.77,19|867|2149|3707|4649|4650|5294|8567|9922|10564|22821|23526|57186|57584|84033,ABCA1|CBL|F2R|ITPKB|MYO9A|MYO9B|PIK3CG|MADD|IQSEC1|ARFGEF2|RASA3|ARHGAP45|RALGAPA2|ARHGAP21|OBSCN,-1.5,MyList
Reactome Gene Sets,6,R-HSA-8878171,Transcriptional regulation by RUNX1,,-3.5,3.1,4.4,28160,239,493,13,2.6,0.72,1387|2033|3458|6929|8364|8861|9021|9739|23067|23429|23466|25942|28996,CREBBP|EP300|IFNG|TCF3|H4C3|LDB1|SOCS3|SETD1A|SETD1B|RYBP|CBX6|SIN3A|HIPK2,-1.4,MyList
GO Biological Processes,19,GO:0032386,regulation of intracellular transport,19_GO:0051179 localization,-3.5,2.7,4.2,28160,337,493,16,3.2,0.8,288|1263|3458|3916|6720|7874|9695|9747|10155|29072|51277|51366|54471|55294|80149|285966,ANK3|PLK3|IFNG|LAMP1|SREBF1|USP7|EDEM1|TCAF1|TRIM28|SETD2|DNAJC27|UBR5|MIEF1|FBXW7|ZC3H12A|TCAF2,-1.4,MyList
GO Biological Processes,19,GO:0016055,Wnt signaling pathway,19_GO:0023052 signaling,-3.5,2.5,4.1,28160,442,493,19,3.9,0.87,267|1454|1856|1958|2011|2870|3836|5310|6497|6907|7090|8861|8945|9113|51366|53944|80199|84445|283149,AMFR|CSNK1E|DVL2|EGR1|MARK2|GRK6|KPNA1|PKD1|SKI|TBL1X|TLE3|LDB1|BTRC|LATS1|UBR5|CSNK1G1|FUZ|LZTS2|BCL9L,-1.4,MyList
