Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0098732,macromolecule deacylation,19_GO:0008152 metabolic process,-5.9,5.7,6.9,28160,118,499,12,2.4,0.69,1487|1859|2033|2316|3458|6907|10270|25942|51043|51564|54892|55809,CTBP1|DYRK1A|EP300|FLNA|IFNG|TBL1X|AKAP8|SIN3A|ZBTB7B|HDAC7|NCAPG2|TRERF1,-4,MyList
Reactome Gene Sets,6,R-HSA-1221632,Meiotic synapsis,,-5.9,7.1,7.3,28160,79,499,10,2,0.63,672|3012|3014|3017|4001|8338|8364|10274|23345|25777,BRCA1|H2AC8|H2AX|H2BC5|LMNB1|H2AC20|H4C3|STAG1|SYNE1|SUN2,-4,MyList
CORUM,33,CORUM:310,Cell cycle kinase complex CDC2,,-5.8,38,12,28160,6,499,4,0.8,0.4,891|983|5111|9133,CCNB1|CDK1|PCNA|CCNB2,-4,MyList
GO Biological Processes,19,GO:0010032,meiotic chromosome condensation,19_GO:0022414 reproductive process,-5.8,38,12,28160,6,499,4,0.8,0.4,9918|10051|10592|29781,NCAPD2|SMC4|SMC2|NCAPH2,-4,MyList
GO Biological Processes,19,GO:0070201,regulation of establishment of protein localization,19_GO:0051179 localization,-5.8,2.8,5.8,28160,539,499,27,5.4,1,288|975|983|2149|2316|3002|3123|3265|3458|3843|4088|5116|5580|6721|7273|7468|9585|9695|10059|10155|54471|55135|55294|79651|90007|285966|415116,ANK3|CD81|CDK1|F2R|FLNA|GZMB|HLA-DRB1|HRAS|IFNG|IPO5|SMAD3|PCNT|PRKCD|SREBF2|TTN|NSD2|KIF20B|EDEM1|DNM1L|TRIM28|MIEF1|WRAP53|FBXW7|RHBDF2|MIDN|TCAF2|PIM3,-3.9,MyList
GO Biological Processes,19,GO:0030099,myeloid cell differentiation,19_GO:0002376 immune system process,-5.8,3.2,5.9,28160,383,499,22,4.4,0.92,302|865|975|2033|3071|3123|3458|3662|3718|4627|4853|5469|5971|7994|8364|28996|29887|54892|54997|55294|56998|64783,ANXA2|CBFB|CD81|EP300|NCKAP1L|HLA-DRB1|IFNG|IRF4|JAK3|MYH9|NOTCH2|MED1|RELB|KAT6A|H4C3|HIPK2|SNX10|NCAPG2|TESC|FBXW7|CTNNBIP1|RBM15,-3.9,MyList
GO Biological Processes,19,GO:0050821,protein stabilization,19_GO:0065007 biological regulation,-5.7,4.4,6.4,28160,191,499,15,3,0.76,2033|2316|2597|3009|3054|3916|4088|5580|6907|7874|7917|9919|54997|55294|55729,EP300|FLNA|GAPDH|H1-5|HCFC1|LAMP1|SMAD3|PRKCD|TBL1X|USP7|BAG6|SEC16A|TESC|FBXW7|ATF7IP,-3.9,MyList
GO Biological Processes,19,GO:0016032,viral process,19_GO:0016032 viral process,-5.7,3.1,5.9,28160,416,499,23,4.6,0.94,636|975|983|1234|1487|1642|1660|2033|3054|3123|3838|3916|5093|6510|7153|7155|7342|8661|8662|9150|10155|23367|164668,BICD1|CD81|CDK1|CCR5|CTBP1|DDB1|DHX9|EP300|HCFC1|HLA-DRB1|KPNA2|LAMP1|PCBP1|SLC1A5|TOP2A|TOP2B|UBP1|EIF3A|EIF3B|CTDP1|TRIM28|LARP1|APOBEC3H,-3.9,MyList
GO Biological Processes,19,GO:1904029,regulation of cyclin-dependent protein kinase activity,19_GO:0050789 regulation of biological process,-5.7,6.1,7,28160,101,499,11,2.2,0.66,641|890|891|1033|1164|3843|5347|9088|9113|9133|10527,BLM|CCNA2|CCNB1|CDKN3|CKS2|IPO5|PLK1|PKMYT1|LATS1|CCNB2|IPO7,-3.9,MyList
GO Biological Processes,19,GO:0010324,membrane invagination,19_GO:0009987 cellular process,-5.7,5.1,6.6,28160,144,499,13,2.6,0.71,3071|3500|3502|3503|3538|3539|4627|9146|23208|28439|28442|28468|112574,NCKAP1L|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|MYH9|HGS|SYT11|IGHV3-30|IGHV3-23|IGHV1-18|SNX18,-3.9,MyList
GO Biological Processes,19,GO:0045839,negative regulation of mitotic nuclear division,19_GO:0048519 negative regulation of biological process,-5.7,9.4,7.8,28160,48,499,8,1.6,0.56,891|1063|5347|10403|11130|26271|55055|81620,CCNB1|CENPF|PLK1|NDC80|ZWINT|FBXO5|ZWILCH|CDT1,-3.9,MyList
Reactome Gene Sets,6,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,,-5.7,12,8.3,28160,34,499,7,1.4,0.53,641|2237|3978|5111|5424|23649|80169,BLM|FEN1|LIG1|PCNA|POLD1|POLA2|CTC1,-3.9,MyList
WikiPathways,27,WP1601,Fluoropyrimidine activity,,-5.7,12,8.3,28160,34,499,7,1.4,0.53,1719|5471|6240|6241|7083|7298|7371,DHFR|PPAT|RRM1|RRM2|TK1|TYMS|UCK2,-3.9,MyList
Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-5.7,3.6,6,28160,299,499,19,3.8,0.86,865|1387|2033|2171|2289|3012|3014|3017|3265|3838|5163|5469|6907|8338|8358|8364|9612|10274|23028,CBFB|CREBBP|EP300|FABP5|FKBP5|H2AC8|H2AX|H2BC5|HRAS|KPNA2|PDK1|MED1|TBL1X|H2AC20|H3C2|H4C3|NCOR2|STAG1|KDM1A,-3.9,MyList
Reactome Gene Sets,6,R-HSA-140342,Apoptosis induced DNA fragmentation,,-5.7,22,10,28160,13,499,5,1,0.45,3006|3007|3008|3009|3836,H1-2|H1-3|H1-4|H1-5|KPNA1,-3.8,MyList
Reactome Gene Sets,6,R-HSA-2132295,MHC class II antigen presentation,,-5.7,5.5,6.7,28160,123,499,12,2.4,0.69,162|1062|1213|1512|3123|3902|7280|10376|10383|10484|29127|84790,AP1B1|CENPE|CLTC|CTSH|HLA-DRB1|LAG3|TUBB2A|TUBA1B|TUBB4B|SEC23A|RACGAP1|TUBA1C,-3.8,MyList
GO Biological Processes,19,GO:0051303,establishment of chromosome localization,19_GO:0051179 localization,-5.7,6.8,7.1,28160,83,499,10,2,0.63,891|1062|1063|3833|8697|9787|10403|55143|81620|283489,CCNB1|CENPE|CENPF|KIFC1|CDC23|DLGAP5|NDC80|CDCA8|CDT1|CHAMP1,-3.8,MyList
Reactome Gene Sets,6,R-HSA-5689880,Ub-specific processing proteases,,-5.7,4.1,6.2,28160,220,499,16,3.2,0.79,890|991|3012|3017|4088|7874|8338|8969|9146|9736|23198|23326|23358|63967|219333|317772,CCNA2|CDC20|H2AC8|H2BC5|SMAD3|USP7|H2AC20|H2AC11|HGS|USP34|PSME4|USP22|USP24|CLSPN|USP12|H2AC21,-3.8,MyList
Reactome Gene Sets,6,R-HSA-8953750,Transcriptional Regulation by E2F6,,-5.6,11,8.2,28160,35,499,7,1.4,0.53,672|2146|5932|6241|7027|23429|23468,BRCA1|EZH2|RBBP8|RRM2|TFDP1|RYBP|CBX5,-3.8,MyList
Reactome Gene Sets,6,R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,,-5.6,11,8.2,28160,35,499,7,1.4,0.53,891|983|4928|9133|9883|23225|23511,CCNB1|CDK1|NUP98|CCNB2|POM121|NUP210|NUP188,-3.8,MyList
GO Biological Processes,19,GO:0008608,attachment of spindle microtubules to kinetochore,19_GO:0009987 cellular process,-5.6,11,8.2,28160,35,499,7,1.4,0.53,891|1062|10403|29127|55920|81620|283489,CCNB1|CENPE|NDC80|RACGAP1|RCC2|CDT1|CHAMP1,-3.8,MyList
GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,19_GO:0022610 biological adhesion,-5.6,3.5,6,28160,303,499,19,3.8,0.86,81|864|865|868|1493|3071|3123|3566|3718|3902|3958|4771|5580|6494|51043|55824|55920|65125|84868,ACTN4|RUNX3|CBFB|CBLB|CTLA4|NCKAP1L|HLA-DRB1|IL4R|JAK3|LAG3|LGALS3|NF2|PRKCD|SIPA1|ZBTB7B|PAG1|RCC2|WNK1|HAVCR2,-3.8,MyList
GO Biological Processes,19,GO:0046638,positive regulation of alpha-beta T cell differentiation,19_GO:0022610 biological adhesion,-5.6,9,7.6,28160,50,499,8,1.6,0.56,864|865|3071|3123|3458|3566|51043|64332,RUNX3|CBFB|NCKAP1L|HLA-DRB1|IFNG|IL4R|ZBTB7B|NFKBIZ,-3.7,MyList
GO Biological Processes,19,GO:1901988,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-5.6,3.9,6.1,28160,249,499,17,3.4,0.81,641|672|891|983|1063|2146|3014|5347|10403|11130|26271|51512|55055|55743|63967|79968|81620,BLM|BRCA1|CCNB1|CDK1|CENPF|EZH2|H2AX|PLK1|NDC80|ZWINT|FBXO5|GTSE1|ZWILCH|CHFR|CLSPN|WDR76|CDT1,-3.7,MyList
GO Biological Processes,19,GO:0050000,chromosome localization,19_GO:0051179 localization,-5.6,6.6,7,28160,85,499,10,2,0.63,891|1062|1063|3833|8697|9787|10403|55143|81620|283489,CCNB1|CENPE|CENPF|KIFC1|CDC23|DLGAP5|NDC80|CDCA8|CDT1|CHAMP1,-3.7,MyList
GO Biological Processes,19,GO:0046635,positive regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-5.6,7.6,7.2,28160,67,499,9,1.8,0.6,864|865|975|3071|3123|3458|3566|51043|64332,RUNX3|CBFB|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|ZBTB7B|NFKBIZ,-3.7,MyList
GO Biological Processes,19,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",19_GO:0002376 immune system process,-5.6,7.6,7.2,28160,67,499,9,1.8,0.6,602|3123|3458|3566|3662|3718|5971|51043|64332,BCL3|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|RELB|ZBTB7B|NFKBIZ,-3.7,MyList
Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-5.6,3.2,5.8,28160,365,499,21,4.2,0.9,332|639|641|672|890|891|983|1387|2033|5111|5892|5932|7027|7533|7874|7994|9150|22974|28996|54815|55215,BIRC5|PRDM1|BLM|BRCA1|CCNA2|CCNB1|CDK1|CREBBP|EP300|PCNA|RAD51D|RBBP8|TFDP1|YWHAH|USP7|KAT6A|CTDP1|TPX2|HIPK2|GATAD2A|FANCI,-3.7,MyList
GO Biological Processes,19,GO:0051099,positive regulation of binding,19_GO:0065007 biological regulation,-5.6,4.6,6.3,28160,173,499,14,2.8,0.74,302|1660|1663|1981|2033|3458|3662|8932|10155|23028|23228|28996|51053|81620,ANXA2|DHX9|DDX11|EIF4G1|EP300|IFNG|IRF4|MBD2|TRIM28|KDM1A|PLCL2|HIPK2|GMNN|CDT1,-3.7,MyList
WikiPathways,27,WP4754,IL-18 signaling pathway,,-5.5,3.6,6,28160,279,499,18,3.6,0.83,16|890|975|1059|1994|3458|5580|5763|5834|9021|9031|9133|10194|10452|22821|29781|55294|64332,AARS1|CCNA2|CD81|CENPB|ELAVL1|IFNG|PRKCD|PTMS|PYGB|SOCS3|BAZ1B|CCNB2|TSHZ1|TOMM40|RASA3|NCAPH2|FBXW7|NFKBIZ,-3.7,MyList
Reactome Gene Sets,6,R-HSA-9018519,Estrogen-dependent gene expression,,-5.5,4.9,6.4,28160,150,499,13,2.6,0.71,865|1387|2033|3012|3014|3017|3838|5469|8338|8358|8364|10274|23028,CBFB|CREBBP|EP300|H2AC8|H2AX|H2BC5|KPNA2|MED1|H2AC20|H3C2|H4C3|STAG1|KDM1A,-3.7,MyList
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-5.5,4.5,6.3,28160,174,499,14,2.8,0.74,639|864|865|1493|3071|3123|3458|3566|3662|3718|3902|29102|51043|64332,PRDM1|RUNX3|CBFB|CTLA4|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|LAG3|DROSHA|ZBTB7B|NFKBIZ,-3.7,MyList
Reactome Gene Sets,6,R-HSA-912446,Meiotic recombination,,-5.5,6.6,6.9,28160,86,499,10,2,0.63,641|672|675|3012|3014|3017|5932|8338|8358|8364,BLM|BRCA1|BRCA2|H2AC8|H2AX|H2BC5|RBBP8|H2AC20|H3C2|H4C3,-3.7,MyList
Reactome Gene Sets,6,R-HSA-913531,Interferon Signaling,,-5.5,4.3,6.2,28160,199,499,15,3,0.76,1958|1981|2316|3123|3458|3662|3836|3838|4928|5580|7297|9021|9883|23225|23511,EGR1|EIF4G1|FLNA|HLA-DRB1|IFNG|IRF4|KPNA1|KPNA2|NUP98|PRKCD|TYK2|SOCS3|POM121|NUP210|NUP188,-3.7,MyList
CORUM,33,CORUM:5611,Emerin complex 24,,-5.5,20,9.6,28160,14,499,5,1,0.45,4001|4171|4173|4175|79595,LMNB1|MCM2|MCM4|MCM6|SAP130,-3.7,MyList
GO Biological Processes,19,GO:0035563,positive regulation of chromatin binding,19_GO:0065007 biological regulation,-5.5,20,9.6,28160,14,499,5,1,0.45,1663|8932|23028|51053|81620,DDX11|MBD2|KDM1A|GMNN|CDT1,-3.7,MyList
GO Biological Processes,19,GO:0000212,meiotic spindle organization,19_GO:0022414 reproductive process,-5.5,20,9.6,28160,14,499,5,1,0.45,4627|7283|9133|26271|259266,MYH9|TUBG1|CCNB2|FBXO5|ASPM,-3.7,MyList
Reactome Gene Sets,6,R-HSA-162594,Early Phase of HIV Life Cycle,,-5.5,20,9.6,28160,14,499,5,1,0.45,1234|2237|3159|3836|3978,CCR5|FEN1|HMGA1|KPNA1|LIG1,-3.7,MyList
GO Biological Processes,19,GO:0071459,"protein localization to chromosome, centromeric region",19_GO:0051179 localization,-5.5,14,8.6,28160,24,499,6,1.2,0.49,983|10403|55055|55920|81620|283489,CDK1|NDC80|ZWILCH|RCC2|CDT1|CHAMP1,-3.7,MyList
GO Biological Processes,19,GO:0002287,alpha-beta T cell activation involved in immune response,19_GO:0002376 immune system process,-5.5,7.5,7.2,28160,68,499,9,1.8,0.6,602|3123|3458|3566|3662|3718|5971|51043|64332,BCL3|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|RELB|ZBTB7B|NFKBIZ,-3.7,MyList
GO Biological Processes,19,GO:0002293,alpha-beta T cell differentiation involved in immune response,19_GO:0002376 immune system process,-5.5,7.5,7.2,28160,68,499,9,1.8,0.6,602|3123|3458|3566|3662|3718|5971|51043|64332,BCL3|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|RELB|ZBTB7B|NFKBIZ,-3.7,MyList
GO Biological Processes,19,GO:0051310,metaphase plate congression,19_GO:0051179 localization,-5.5,7.5,7.2,28160,68,499,9,1.8,0.6,891|1062|1063|3833|8697|10403|55143|81620|283489,CCNB1|CENPE|CENPF|KIFC1|CDC23|NDC80|CDCA8|CDT1|CHAMP1,-3.7,MyList
GO Biological Processes,19,GO:0000018,regulation of DNA recombination,19_GO:0050789 regulation of biological process,-5.5,5.8,6.7,28160,107,499,11,2.2,0.66,641|3006|3007|3008|3009|3836|3838|7468|23028|29072|55135,BLM|H1-2|H1-3|H1-4|H1-5|KPNA1|KPNA2|NSD2|KDM1A|SETD2|WRAP53,-3.7,MyList
Reactome Gene Sets,6,R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7",,-5.5,32,11,28160,7,499,4,0.8,0.4,891|983|5347|9133,CCNB1|CDK1|PLK1|CCNB2,-3.7,MyList
GO Biological Processes,19,GO:0043376,"regulation of CD8-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-5.5,32,11,28160,7,499,4,0.8,0.4,864|865|3071|51043,RUNX3|CBFB|NCKAP1L|ZBTB7B,-3.7,MyList
GO Biological Processes,19,GO:0007127,meiosis I,19_GO:0022414 reproductive process,-5.5,5.2,6.5,28160,129,499,12,2.4,0.69,675|1164|5347|5892|7153|7155|7917|9133|9232|26271|151246|100130958,BRCA2|CKS2|PLK1|RAD51D|TOP2A|TOP2B|BAG6|CCNB2|PTTG1|FBXO5|SGO2|SYCE1L,-3.7,MyList
Canonical Pathways,11,M186,PID PDGFRB PATHWAY,,-5.5,5.2,6.5,28160,129,499,12,2.4,0.69,81|2889|3265|5294|5580|6197|6494|7533|8826|23533|26999|55824,ACTN4|RAPGEF1|HRAS|PIK3CG|PRKCD|RPS6KA3|SIPA1|YWHAH|IQGAP1|PIK3R5|CYFIP2|PAG1,-3.7,MyList
Reactome Gene Sets,6,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,,-5.4,6.4,6.8,28160,88,499,10,2,0.63,890|891|983|991|5347|8697|9232|11065|23198|26271,CCNA2|CCNB1|CDK1|CDC20|PLK1|CDC23|PTTG1|UBE2C|PSME4|FBXO5,-3.6,MyList
Reactome Gene Sets,6,R-HSA-453276,Regulation of mitotic cell cycle,,-5.4,6.4,6.8,28160,88,499,10,2,0.63,890|891|983|991|5347|8697|9232|11065|23198|26271,CCNA2|CCNB1|CDK1|CDC20|PLK1|CDC23|PTTG1|UBE2C|PSME4|FBXO5,-3.6,MyList
WikiPathways,27,WP4217,Ebola virus pathway in host,,-5.4,5.2,6.4,28160,131,499,12,2.4,0.69,81|1213|1387|2033|2316|3123|3836|5971|8826|9021|84868|91937,ACTN4|CLTC|CREBBP|EP300|FLNA|HLA-DRB1|KPNA1|RELB|IQGAP1|SOCS3|HAVCR2|TIMD4,-3.6,MyList
Reactome Gene Sets,6,R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,,-5.4,14,8.4,28160,25,499,6,1.2,0.49,890|891|983|5347|9088|9133,CCNA2|CCNB1|CDK1|PLK1|PKMYT1|CCNB2,-3.6,MyList
GO Biological Processes,19,GO:0007080,mitotic metaphase plate congression,19_GO:0051179 localization,-5.4,8.5,7.4,28160,53,499,8,1.6,0.56,891|1062|3833|8697|10403|55143|81620|283489,CCNB1|CENPE|KIFC1|CDC23|NDC80|CDCA8|CDT1|CHAMP1,-3.6,MyList
GO Biological Processes,19,GO:0071174,mitotic spindle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-5.4,10,7.8,28160,38,499,7,1.4,0.53,891|1063|5347|10403|11130|55055|81620,CCNB1|CENPF|PLK1|NDC80|ZWINT|ZWILCH|CDT1,-3.6,MyList
GO Biological Processes,19,GO:0007094,mitotic spindle assembly checkpoint signaling,19_GO:0048519 negative regulation of biological process,-5.4,10,7.8,28160,38,499,7,1.4,0.53,891|1063|5347|10403|11130|55055|81620,CCNB1|CENPF|PLK1|NDC80|ZWINT|ZWILCH|CDT1,-3.6,MyList
GO Biological Processes,19,GO:0071173,spindle assembly checkpoint signaling,19_GO:0048519 negative regulation of biological process,-5.4,10,7.8,28160,38,499,7,1.4,0.53,891|1063|5347|10403|11130|55055|81620,CCNB1|CENPF|PLK1|NDC80|ZWINT|ZWILCH|CDT1,-3.6,MyList
Reactome Gene Sets,6,R-HSA-109581,Apoptosis,,-5.4,4.4,6.1,28160,180,499,14,2.8,0.74,3002|3006|3007|3008|3009|3836|4001|5339|5580|7027|7533|10059|23198|63967,GZMB|H1-2|H1-3|H1-4|H1-5|KPNA1|LMNB1|PLEC|PRKCD|TFDP1|YWHAH|DNM1L|PSME4|CLSPN,-3.5,MyList
Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-5.4,2.5,5.3,28160,673,499,30,6,1.1,162|288|636|1062|1213|2799|3043|3833|4627|4644|6711|7280|7533|8567|8871|9146|9585|9919|10376|10383|10484|10525|22870|23046|23208|29127|57186|84790|112574|122830,AP1B1|ANK3|BICD1|CENPE|CLTC|GNS|HBB|KIFC1|MYH9|MYO5A|SPTBN1|TUBB2A|YWHAH|MADD|SYNJ2|HGS|KIF20B|SEC16A|TUBA1B|TUBB4B|SEC23A|HYOU1|PPP6R1|KIF21B|SYT11|RACGAP1|RALGAPA2|TUBA1C|SNX18|NAA30,-3.5,MyList
GO Biological Processes,19,GO:0006271,DNA strand elongation involved in DNA replication,19_GO:0008152 metabolic process,-5.4,19,9.3,28160,15,499,5,1,0.45,3978|4172|4173|4176|5111,LIG1|MCM3|MCM4|MCM7|PCNA,-3.5,MyList
Reactome Gene Sets,6,R-HSA-69183,Processive synthesis on the lagging strand,,-5.4,19,9.3,28160,15,499,5,1,0.45,2237|3978|5111|5424|23649,FEN1|LIG1|PCNA|POLD1|POLA2,-3.5,MyList
Reactome Gene Sets,6,R-HSA-3214841,PKMTs methylate histone lysines,,-5.3,7.2,7,28160,71,499,9,1.8,0.6,2146|6839|7468|8358|8364|11091|23067|29072|55729,EZH2|SUV39H1|NSD2|H3C2|H4C3|WDR5|SETD1B|SETD2|ATF7IP,-3.5,MyList
GO Biological Processes,19,GO:0031056,regulation of histone modification,19_GO:0050789 regulation of biological process,-5.3,4.7,6.2,28160,156,499,13,2.6,0.71,672|891|1487|3009|8986|10270|11091|23028|25942|26147|51043|54892|55209,BRCA1|CCNB1|CTBP1|H1-5|RPS6KA4|AKAP8|WDR5|KDM1A|SIN3A|PHF19|ZBTB7B|NCAPG2|SETD5,-3.5,MyList
GO Biological Processes,19,GO:0097193,intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-5.3,3.5,5.8,28160,288,499,18,3.6,0.83,489|602|672|675|2033|3070|3265|5163|5580|7133|7917|10059|10105|10514|10525|23028|28996|55294,ATP2A3|BCL3|BRCA1|BRCA2|EP300|HELLS|HRAS|PDK1|PRKCD|TNFRSF1B|BAG6|DNM1L|PPIF|MYBBP1A|HYOU1|KDM1A|HIPK2|FBXW7,-3.5,MyList
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-5.3,3,5.6,28160,409,499,22,4.4,0.92,864|865|975|3071|3123|3458|3500|3502|3503|3538|3539|3566|3718|3916|7468|28439|28442|28468|51043|64332|84868|283234,RUNX3|CBFB|CD81|NCKAP1L|HLA-DRB1|IFNG|IGHG1|IGHG3|IGHG4|IGLC2|IGLC3|IL4R|JAK3|LAMP1|NSD2|IGHV3-30|IGHV3-23|IGHV1-18|ZBTB7B|NFKBIZ|HAVCR2|CCDC88B,-3.5,MyList
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-5.3,2.9,5.5,28160,441,499,23,4.6,0.94,868|891|1981|3071|3458|3843|3958|4771|5144|5339|5347|5580|7453|9021|9113|10114|10527|23141|26051|54892|65125|79888|90007,CBLB|CCNB1|EIF4G1|NCKAP1L|IFNG|IPO5|LGALS3|NF2|PDE4D|PLEC|PLK1|PRKCD|WARS1|SOCS3|LATS1|HIPK3|IPO7|ANKLE2|PPP1R16B|NCAPG2|WNK1|LPCAT1|MIDN,-3.5,MyList
GO Biological Processes,19,GO:0051250,negative regulation of lymphocyte activation,19_GO:0002376 immune system process,-5.3,4.7,6.2,28160,157,499,13,2.6,0.71,864|865|868|1493|3071|3123|3566|3718|3902|3958|51043|55824|84868,RUNX3|CBFB|CBLB|CTLA4|NCKAP1L|HLA-DRB1|IL4R|JAK3|LAG3|LGALS3|ZBTB7B|PAG1|HAVCR2,-3.5,MyList
GO Biological Processes,19,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",19_GO:0022610 biological adhesion,-5.3,10,7.7,28160,39,499,7,1.4,0.53,975|3071|3123|3458|3566|51043|64332,CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|ZBTB7B|NFKBIZ,-3.5,MyList
GO Biological Processes,19,GO:0016572,histone phosphorylation,19_GO:0008152 metabolic process,-5.3,10,7.7,28160,39,499,7,1.4,0.53,890|891|983|5580|8986|9031|10270,CCNA2|CCNB1|CDK1|PRKCD|RPS6KA4|BAZ1B|AKAP8,-3.5,MyList
Reactome Gene Sets,6,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,,-5.3,6.2,6.7,28160,91,499,10,2,0.63,864|1387|2033|3012|3014|3017|8338|8358|8364|283149,RUNX3|CREBBP|EP300|H2AC8|H2AX|H2BC5|H2AC20|H3C2|H4C3|BCL9L,-3.5,MyList
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-5.3,2.9,5.5,28160,442,499,23,4.6,0.94,868|891|1981|3071|3458|3843|3958|4771|5144|5339|5347|5580|7453|9021|9113|10114|10527|23141|26051|54892|65125|79888|90007,CBLB|CCNB1|EIF4G1|NCKAP1L|IFNG|IPO5|LGALS3|NF2|PDE4D|PLEC|PLK1|PRKCD|WARS1|SOCS3|LATS1|HIPK3|IPO7|ANKLE2|PPP1R16B|NCAPG2|WNK1|LPCAT1|MIDN,-3.5,MyList
GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-5.3,3.8,5.9,28160,235,499,16,3.2,0.79,641|672|891|983|1063|2146|4088|5347|10403|11130|26271|51512|55055|55743|63967|81620,BLM|BRCA1|CCNB1|CDK1|CENPF|EZH2|SMAD3|PLK1|NDC80|ZWINT|FBXO5|GTSE1|ZWILCH|CHFR|CLSPN|CDT1,-3.5,MyList
Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-5.3,2.4,5.3,28160,715,499,31,6.2,1.1,302|332|1234|1958|1981|2316|2889|3123|3265|3458|3566|3662|3718|3836|3838|4001|4088|4928|5580|5971|6197|7133|7297|8358|9021|9883|23198|23225|23511|84868|200081,ANXA2|BIRC5|CCR5|EGR1|EIF4G1|FLNA|RAPGEF1|HLA-DRB1|HRAS|IFNG|IL4R|IRF4|JAK3|KPNA1|KPNA2|LMNB1|SMAD3|NUP98|PRKCD|RELB|RPS6KA3|TNFRSF1B|TYK2|H3C2|SOCS3|POM121|PSME4|NUP210|NUP188|HAVCR2|TXLNA,-3.5,MyList
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-5.3,2.4,5.2,28160,751,499,32,6.4,1.1,81|288|864|865|868|975|1493|2316|3071|3123|3458|3566|3718|3902|3958|4088|4771|5294|5580|6494|8826|23332|51043|54997|55679|55824|55920|64332|65125|84868|283234|285613,ACTN4|ANK3|RUNX3|CBFB|CBLB|CD81|CTLA4|FLNA|NCKAP1L|HLA-DRB1|IFNG|IL4R|JAK3|LAG3|LGALS3|SMAD3|NF2|PIK3CG|PRKCD|SIPA1|IQGAP1|CLASP1|ZBTB7B|TESC|LIMS2|PAG1|RCC2|NFKBIZ|WNK1|HAVCR2|CCDC88B|RELL2,-3.5,MyList
GO Biological Processes,19,GO:0061982,meiosis I cell cycle process,19_GO:0022414 reproductive process,-5.3,5,6.3,28160,135,499,12,2.4,0.69,675|1164|5347|5892|7153|7155|7917|9133|9232|26271|151246|100130958,BRCA2|CKS2|PLK1|RAD51D|TOP2A|TOP2B|BAG6|CCNB2|PTTG1|FBXO5|SGO2|SYCE1L,-3.5,MyList
GO Biological Processes,19,GO:0031058,positive regulation of histone modification,19_GO:0048518 positive regulation of biological process,-5.3,6.1,6.6,28160,92,499,10,2,0.63,672|891|1487|3009|8986|10270|11091|23028|26147|51043,BRCA1|CCNB1|CTBP1|H1-5|RPS6KA4|AKAP8|WDR5|KDM1A|PHF19|ZBTB7B,-3.5,MyList
CORUM,33,CORUM:2791,MCM4-MCM6-MCM7 complex,,-5.3,56,13,28160,3,499,3,0.6,0.35,4173|4175|4176,MCM4|MCM6|MCM7,-3.5,MyList
CORUM,33,CORUM:2819,BRCA1-CtIP-CtBP complex,,-5.3,56,13,28160,3,499,3,0.6,0.35,672|1487|5932,BRCA1|CTBP1|RBBP8,-3.5,MyList
CORUM,33,CORUM:6490,CUL4B-DDB1-WDR26 complex,,-5.3,56,13,28160,3,499,3,0.6,0.35,1642|8450|80232,DDB1|CUL4B|WDR26,-3.5,MyList
