Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Reactome Gene Sets,6,R-HSA-983189,Kinesins,,-5.5,8.7,7.5,28160,59,437,8,1.8,0.64,1062|3832|3833|9371|9493|11004|24137|56992,CENPE|KIF11|KIFC1|KIF3B|KIF23|KIF2C|KIF4A|KIF15,-4.1
MyList,GO Biological Processes,19,GO:0061640,cytoskeleton-dependent cytokinesis,19_GO:0009987 cellular process,-5.4,6.4,6.8,28160,100,437,10,2.3,0.72,3619|5339|6711|9475|9493|23636|24137|51203|54443|112574,INCENP|PLEC|SPTBN1|ROCK2|KIF23|NUP62|KIF4A|NUSAP1|ANLN|SNX18,-4.1
MyList,CORUM,33,CORUM:2791,MCM4-MCM6-MCM7 complex,,-5.4,64,14,28160,3,437,3,0.69,0.39,4173|4175|4176,MCM4|MCM6|MCM7,-4.1
MyList,CORUM,33,CORUM:1120,"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)",,-5.4,64,14,28160,3,437,3,0.69,0.39,332|3619|55143,BIRC5|INCENP|CDCA8,-4.1
MyList,CORUM,33,CORUM:5559,CDC2-CCNA2-CDK2 complex,,-5.4,64,14,28160,3,437,3,0.69,0.39,890|983|1017,CCNA2|CDK1|CDK2,-4.1
MyList,CORUM,33,CORUM:1452,MCM2-MCM6-MCM7 complex,,-5.4,64,14,28160,3,437,3,0.69,0.39,4171|4175|4176,MCM2|MCM6|MCM7,-4.1
MyList,CORUM,33,CORUM:5550,CDK1-CCNB1-CCNF complex,,-5.4,64,14,28160,3,437,3,0.69,0.39,891|899|983,CCNB1|CCNF|CDK1,-4.1
MyList,Canonical Pathways,11,M66,PID MYC ACTIV PATHWAY,,-5.4,7.3,7.1,28160,79,437,9,2.1,0.68,332|891|4088|4830|4953|7037|7083|7157|9112,BIRC5|CCNB1|SMAD3|NME1|ODC1|TFRC|TK1|TP53|MTA1,-4.1
MyList,Reactome Gene Sets,6,R-HSA-350054,Notch-HLH transcription pathway,,-5.4,14,8.5,28160,28,437,6,1.4,0.56,4851|4853|8850|9612|10013|51564,NOTCH1|NOTCH2|KAT2B|NCOR2|HDAC6|HDAC7,-4.1
MyList,GO Biological Processes,19,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-5.4,8.6,7.4,28160,60,437,8,1.8,0.64,672|983|990|1111|4998|51343|51514|63967,BRCA1|CDK1|CDC6|CHEK1|ORC1|FZR1|DTL|CLSPN,-4.1
MyList,Reactome Gene Sets,6,R-HSA-201681,TCF dependent signaling in response to WNT,,-5.4,4.1,6.1,28160,233,437,15,3.4,0.87,207|3012|3014|3017|8294|8331|8335|8352|8355|8358|8360|8361|8364|8365|283149,AKT1|H2AC8|H2AX|H2BC5|H4C9|H2AC14|H2AC4|H3C3|H3C8|H3C2|H4C4|H4C6|H4C3|H4C8|BCL9L,-4.1
MyList,GO Biological Processes,19,GO:0000076,DNA replication checkpoint signaling,19_GO:0048519 negative regulation of biological process,-5.3,19,9.3,28160,17,437,5,1.1,0.51,990|4998|8318|63967|81620,CDC6|ORC1|CDC45|CLSPN|CDT1,-4
MyList,GO Biological Processes,19,GO:0007076,mitotic chromosome condensation,19_GO:0009987 cellular process,-5.3,19,9.3,28160,17,437,5,1.1,0.51,9918|51203|64151|113130|387893,NCAPD2|NUSAP1|NCAPG|CDCA5|KMT5A,-4
MyList,Canonical Pathways,11,M258,PID BARD1 PATHWAY,,-5.3,13,8.3,28160,29,437,6,1.4,0.56,672|1017|2177|2189|5932|7157,BRCA1|CDK2|FANCD2|FANCG|RBBP8|TP53,-4
MyList,GO Biological Processes,19,GO:0010458,exit from mitosis,19_GO:0009987 cellular process,-5.3,13,8.3,28160,29,437,6,1.4,0.56,8697|9735|11065|54443|84687|113130,CDC23|KNTC1|UBE2C|ANLN|PPP1R9B|CDCA5,-4
MyList,GO Biological Processes,19,GO:1902750,negative regulation of cell cycle G2/M phase transition,19_GO:0048519 negative regulation of biological process,-5.3,8.3,7.2,28160,62,437,8,1.8,0.64,672|983|990|1111|4998|51343|51514|63967,BRCA1|CDK1|CDC6|CHEK1|ORC1|FZR1|DTL|CLSPN,-4
MyList,GO Biological Processes,19,GO:0060968,regulation of gene silencing,19_GO:0048519 negative regulation of biological process,-5.3,7.1,6.9,28160,82,437,9,2.1,0.68,1017|3009|7157|8318|8352|8355|8358|9612|57510,CDK2|H1-5|TP53|CDC45|H3C3|H3C8|H3C2|NCOR2|XPO5,-4
MyList,WikiPathways,27,WP2261,Glioblastoma signaling pathways,,-5.2,7,6.9,28160,83,437,9,2.1,0.68,207|672|675|1017|2956|3265|5286|5580|7157,AKT1|BRCA1|BRCA2|CDK2|MSH6|HRAS|PIK3C2A|PRKCD|TP53,-3.9
MyList,Reactome Gene Sets,6,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,,-5.2,13,8.2,28160,30,437,6,1.4,0.56,207|7157|7862|7994|53615|54815,AKT1|TP53|BRPF1|KAT6A|MBD3|GATAD2A,-3.9
MyList,Reactome Gene Sets,6,R-HSA-114452,Activation of BH3-only proteins,,-5.2,13,8.2,28160,30,437,6,1.4,0.56,207|7027|7157|7159|7533|27113,AKT1|TFDP1|TP53|TP53BP2|YWHAH|BBC3,-3.9
MyList,GO Biological Processes,19,GO:1903083,protein localization to condensed chromosome,19_GO:0051179 localization,-5.2,18,9,28160,18,437,5,1.1,0.51,983|54908|57082|81620|283489,CDK1|SPDL1|KNL1|CDT1|CHAMP1,-3.9
MyList,GO Biological Processes,19,GO:0045653,negative regulation of megakaryocyte differentiation,19_GO:0002376 immune system process,-5.2,18,9,28160,18,437,5,1.1,0.51,8294|8360|8361|8364|8365,H4C9|H4C4|H4C6|H4C3|H4C8,-3.9
MyList,GO Biological Processes,19,GO:0034501,protein localization to kinetochore,19_GO:0051179 localization,-5.2,18,9,28160,18,437,5,1.1,0.51,983|54908|57082|81620|283489,CDK1|SPDL1|KNL1|CDT1|CHAMP1,-3.9
MyList,GO Biological Processes,19,GO:0000018,regulation of DNA recombination,19_GO:0050789 regulation of biological process,-5.2,6,6.5,28160,107,437,10,2.3,0.72,1111|2187|2956|3009|7037|7468|10189|23028|54537|64110,CHEK1|FANCB|MSH6|H1-5|TFRC|NSD2|ALYREF|KDM1A|SHLD2|MAGEF1,-3.9
MyList,Reactome Gene Sets,6,R-HSA-139915,Activation of PUMA and translocation to mitochondria,,-5.2,29,10,28160,9,437,4,0.92,0.46,7027|7157|7159|27113,TFDP1|TP53|TP53BP2|BBC3,-3.9
MyList,Reactome Gene Sets,6,R-HSA-113507,E2F-enabled inhibition of pre-replication complex formation,,-5.2,29,10,28160,9,437,4,0.92,0.46,891|983|4998|23594,CCNB1|CDK1|ORC1|ORC6,-3.9
MyList,Canonical Pathways,11,M242,PID AURORA A PATHWAY,,-5.1,12,8,28160,31,437,6,1.4,0.56,207|332|672|7157|22974|51343,AKT1|BIRC5|BRCA1|TP53|TPX2|FZR1,-3.8
MyList,WikiPathways,27,WP404,Nucleotide metabolism,,-5.1,17,8.7,28160,19,437,5,1.1,0.51,1719|5424|6240|6241|6723,DHFR|POLD1|RRM1|RRM2|SRM,-3.8
MyList,Reactome Gene Sets,6,R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,,-5.1,9.4,7.3,28160,48,437,7,1.6,0.6,890|891|983|1017|7027|7157|9134,CCNA2|CCNB1|CDK1|CDK2|TFDP1|TP53|CCNE2,-3.7
MyList,GO Biological Processes,19,GO:0070192,chromosome organization involved in meiotic cell cycle,19_GO:0022414 reproductive process,-5,7.6,6.8,28160,68,437,8,1.8,0.64,699|2177|3619|9134|9319|9918|23353|151246,BUB1|FANCD2|INCENP|CCNE2|TRIP13|NCAPD2|SUN1|SGO2,-3.7
MyList,WikiPathways,27,WP3646,Hepatitis C and hepatocellular carcinoma,,-4.9,9,7.1,28160,50,437,7,1.6,0.6,207|332|672|1870|4088|6241|7157,AKT1|BIRC5|BRCA1|E2F2|SMAD3|RRM2|TP53,-3.6
MyList,GO Biological Processes,19,GO:0034502,protein localization to chromosome,19_GO:0051179 localization,-4.9,6.4,6.4,28160,91,437,9,2.1,0.68,675|983|3009|54908|57082|81620|113130|157570|283489,BRCA2|CDK1|H1-5|SPDL1|KNL1|CDT1|CDCA5|ESCO2|CHAMP1,-3.6
MyList,GO Biological Processes,19,GO:0007095,mitotic G2 DNA damage checkpoint signaling,19_GO:0048519 negative regulation of biological process,-4.9,11,7.6,28160,34,437,6,1.4,0.56,672|983|1111|51343|51514|63967,BRCA1|CDK1|CHEK1|FZR1|DTL|CLSPN,-3.6
MyList,Reactome Gene Sets,6,R-HSA-180786,Extension of Telomeres,,-4.9,8.8,7,28160,51,437,7,1.6,0.6,890|1017|2237|5424|5983|79075|80169,CCNA2|CDK2|FEN1|POLD1|RFC3|DSCC1|CTC1,-3.6
MyList,GO Biological Processes,19,GO:0043009,chordate embryonic development,19_GO:0032502 developmental process,-4.9,2.6,5.1,28160,613,437,25,5.7,1.1,207|672|675|705|891|1111|1627|1739|4088|4851|4853|5932|6241|6949|7157|9968|11019|26227|53615|54892|55636|55723|60625|79682|80199,AKT1|BRCA1|BRCA2|BYSL|CCNB1|CHEK1|DBN1|DLG1|SMAD3|NOTCH1|NOTCH2|RBBP8|RRM2|TCOF1|TP53|MED12|LIAS|PHGDH|MBD3|NCAPG2|CHD7|ASF1B|DHX35|CENPU|FUZ,-3.6
MyList,GO Biological Processes,19,GO:0032465,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-4.9,6.3,6.4,28160,92,437,9,2.1,0.68,675|990|3619|9055|9371|9493|9928|23636|84440,BRCA2|CDC6|INCENP|PRC1|KIF3B|KIF23|KIF14|NUP62|RAB11FIP4,-3.6
MyList,Reactome Gene Sets,6,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,,-4.9,6.3,6.4,28160,92,437,9,2.1,0.68,672|890|1017|1111|5932|5983|7157|22974|51616,BRCA1|CCNA2|CDK2|CHEK1|RBBP8|RFC3|TP53|TPX2|TAF9B,-3.6
MyList,GO Biological Processes,19,GO:0007063,regulation of sister chromatid cohesion,19_GO:0050789 regulation of biological process,-4.8,15,8.3,28160,21,437,5,1.1,0.51,699|1663|2237|113130|286053,BUB1|DDX11|FEN1|CDCA5|NSMCE2,-3.5
MyList,CORUM,33,CORUM:1119,"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",,-4.8,48,12,28160,4,437,3,0.69,0.39,332|3619|55143,BIRC5|INCENP|CDCA8,-3.5
MyList,CORUM,33,CORUM:1118,"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",,-4.8,48,12,28160,4,437,3,0.69,0.39,332|3619|55143,BIRC5|INCENP|CDCA8,-3.5
MyList,GO Biological Processes,19,GO:0032079,positive regulation of endodeoxyribonuclease activity,19_GO:0048518 positive regulation of biological process,-4.8,48,12,28160,4,437,3,0.69,0.39,207|1663|5580,AKT1|DDX11|PRKCD,-3.5
MyList,CORUM,33,CORUM:2210,BRCA1-IRIS-pre-replication complex,,-4.8,48,12,28160,4,437,3,0.69,0.39,672|990|4998,BRCA1|CDC6|ORC1,-3.5
MyList,Reactome Gene Sets,6,R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,,-4.8,11,7.5,28160,35,437,6,1.4,0.56,891|983|9883|23511|23636|79902,CCNB1|CDK1|POM121|NUP188|NUP62|NUP85,-3.5
MyList,Reactome Gene Sets,6,R-HSA-2980766,Nuclear Envelope Breakdown,,-4.8,8.7,7,28160,52,437,7,1.6,0.6,891|983|7112|9883|23511|23636|79902,CCNB1|CDK1|TMPO|POM121|NUP188|NUP62|NUP85,-3.5
MyList,GO Biological Processes,19,GO:1901796,regulation of signal transduction by p53 class mediator,19_GO:0023052 signaling,-4.8,6.2,6.3,28160,94,437,9,2.1,0.68,207|1111|7157|7994|10614|23028|23246|51616|387893,AKT1|CHEK1|TP53|KAT6A|HEXIM1|KDM1A|BOP1|TAF9B|KMT5A,-3.5
MyList,Reactome Gene Sets,6,R-HSA-68689,CDC6 association with the ORC:origin complex,,-4.8,23,9.3,28160,11,437,4,0.92,0.46,990|1870|4998|23594,CDC6|E2F2|ORC1|ORC6,-3.5
MyList,Reactome Gene Sets,6,R-HSA-2514853,Condensation of Prometaphase Chromosomes,,-4.8,23,9.3,28160,11,437,4,0.92,0.46,891|983|9918|64151,CCNB1|CDK1|NCAPD2|NCAPG,-3.5
MyList,KEGG Pathway,24,ko01524,Platinum drug resistance,,-4.8,7.1,6.5,28160,73,437,8,1.8,0.64,207|332|672|2948|2956|7153|7157|27113,AKT1|BIRC5|BRCA1|GSTM4|MSH6|TOP2A|TP53|BBC3,-3.5
MyList,KEGG Pathway,24,hsa01524,Platinum drug resistance,,-4.8,7.1,6.5,28160,73,437,8,1.8,0.64,207|332|672|2948|2956|7153|7157|27113,AKT1|BIRC5|BRCA1|GSTM4|MSH6|TOP2A|TP53|BBC3,-3.5
MyList,GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050896 response to stimulus,-4.8,2.5,5,28160,663,437,26,5.9,1.1,207|672|1111|1663|1719|1739|2187|3014|3265|5580|7157|7468|9448|9475|10013|10114|10525|10869|23028|26271|51616|51776|54537|55872|64110|387893,AKT1|BRCA1|CHEK1|DDX11|DHFR|DLG1|FANCB|H2AX|HRAS|PRKCD|TP53|NSD2|MAP4K4|ROCK2|HDAC6|HIPK3|HYOU1|USP19|KDM1A|FBXO5|TAF9B|MAP3K20|SHLD2|PBK|MAGEF1|KMT5A,-3.5
MyList,GO Biological Processes,19,GO:0006473,protein acetylation,19_GO:0008152 metabolic process,-4.7,4.1,5.6,28160,202,437,13,3,0.81,672|675|1111|6871|7862|7994|8850|9862|26151|53615|79075|80018|157570,BRCA1|BRCA2|CHEK1|TADA2A|BRPF1|KAT6A|KAT2B|MED24|NAT9|MBD3|DSCC1|NAA25|ESCO2,-3.5
MyList,GO Biological Processes,19,GO:1903046,meiotic cell cycle process,19_GO:0022414 reproductive process,-4.7,4.1,5.6,28160,202,437,13,3,0.81,675|699|2177|2956|3619|7153|9134|9319|9918|23353|26271|51343|151246,BRCA2|BUB1|FANCD2|MSH6|INCENP|TOP2A|CCNE2|TRIP13|NCAPD2|SUN1|FBXO5|FZR1|SGO2,-3.5
MyList,GO Biological Processes,19,GO:0035561,regulation of chromatin binding,19_GO:0065007 biological regulation,-4.7,15,8,28160,22,437,5,1.1,0.51,1663|8932|23028|56257|81620,DDX11|MBD2|KDM1A|MEPCE|CDT1,-3.4
MyList,Reactome Gene Sets,6,R-HSA-113510,E2F mediated regulation of DNA replication,,-4.7,15,8,28160,22,437,5,1.1,0.51,891|983|4998|7027|23594,CCNB1|CDK1|ORC1|TFDP1|ORC6,-3.4
MyList,KEGG Pathway,24,ko04914,Progesterone-mediated oocyte maturation,,-4.7,6,6.2,28160,96,437,9,2.1,0.68,207|699|890|891|983|1017|8697|9088|51343,AKT1|BUB1|CCNA2|CCNB1|CDK1|CDK2|CDC23|PKMYT1|FZR1,-3.4
MyList,KEGG Pathway,24,hsa04914,Progesterone-mediated oocyte maturation ,,-4.7,6,6.2,28160,96,437,9,2.1,0.68,207|699|890|891|983|1017|8697|9088|51343,AKT1|BUB1|CCNA2|CCNB1|CDK1|CDK2|CDC23|PKMYT1|FZR1,-3.4
MyList,GO Biological Processes,19,GO:0051298,centrosome duplication,19_GO:0009987 cellular process,-4.7,7,6.5,28160,74,437,8,1.8,0.64,672|675|899|1017|8850|9475|22995|23636,BRCA1|BRCA2|CCNF|CDK2|KAT2B|ROCK2|CEP152|NUP62,-3.4
MyList,KEGG Pathway,24,ko03460,Fanconi anemia pathway,,-4.7,8.4,6.8,28160,54,437,7,1.6,0.6,672|675|2177|2187|2189|51455|55215,BRCA1|BRCA2|FANCD2|FANCB|FANCG|REV1|FANCI,-3.4
MyList,Reactome Gene Sets,6,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,,-4.7,6.9,6.4,28160,75,437,8,1.8,0.64,891|983|5905|7112|9883|23511|23636|79902,CCNB1|CDK1|RANGAP1|TMPO|POM121|NUP188|NUP62|NUP85,-3.4
MyList,GO Biological Processes,19,GO:0051348,negative regulation of transferase activity,19_GO:0065007 biological regulation,-4.7,3.6,5.4,28160,268,437,15,3.4,0.87,207|3843|5339|5580|7023|7157|8850|9711|10114|10527|10614|23603|23636|26271|54892,AKT1|IPO5|PLEC|PRKCD|TFAP4|TP53|KAT2B|RUBCN|HIPK3|IPO7|HEXIM1|CORO1C|NUP62|FBXO5|NCAPG2,-3.4
MyList,GO Biological Processes,19,GO:0009792,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-4.6,2.5,4.9,28160,633,437,25,5.7,1.1,207|672|675|705|891|1111|1627|1739|4088|4851|4853|5932|6241|6949|7157|9968|11019|26227|53615|54892|55636|55723|60625|79682|80199,AKT1|BRCA1|BRCA2|BYSL|CCNB1|CHEK1|DBN1|DLG1|SMAD3|NOTCH1|NOTCH2|RBBP8|RRM2|TCOF1|TP53|MED12|LIAS|PHGDH|MBD3|NCAPG2|CHD7|ASF1B|DHX35|CENPU|FUZ,-3.4
MyList,GO Biological Processes,19,GO:0010332,response to gamma radiation,19_GO:0050896 response to stimulus,-4.6,8.1,6.6,28160,56,437,7,1.6,0.6,675|2177|3014|3265|7157|23028|51776,BRCA2|FANCD2|H2AX|HRAS|TP53|KDM1A|MAP3K20,-3.3
MyList,GO Biological Processes,19,GO:0071456,cellular response to hypoxia,19_GO:0050896 response to stimulus,-4.6,4.7,5.7,28160,151,437,11,2.5,0.75,207|890|891|2030|3654|4851|7157|9475|10525|10869|30001,AKT1|CCNA2|CCNB1|SLC29A1|IRAK1|NOTCH1|TP53|ROCK2|HYOU1|USP19|ERO1A,-3.3
MyList,GO Biological Processes,19,GO:0051255,spindle midzone assembly,19_GO:0009987 cellular process,-4.6,21,8.9,28160,12,437,4,0.92,0.46,3619|9055|9493|24137,INCENP|PRC1|KIF23|KIF4A,-3.3
MyList,Reactome Gene Sets,6,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,,-4.6,6.7,6.3,28160,77,437,8,1.8,0.64,672|8535|9883|23511|23636|51564|79902|286053,BRCA1|CBX4|POM121|NUP188|NUP62|HDAC7|NUP85|NSMCE2,-3.3
MyList,GO Biological Processes,19,GO:0044843,cell cycle G1/S phase transition,19_GO:0009987 cellular process,-4.6,3.7,5.4,28160,241,437,14,3.2,0.84,207|890|990|1017|1739|5127|5932|7027|7157|9134|9928|51512|55367|56257,AKT1|CCNA2|CDC6|CDK2|DLG1|CDK16|RBBP8|TFDP1|TP53|CCNE2|KIF14|GTSE1|PIDD1|MEPCE,-3.3
MyList,GO Biological Processes,19,GO:0071459,"protein localization to chromosome, centromeric region",19_GO:0051179 localization,-4.5,13,7.6,28160,24,437,5,1.1,0.51,983|54908|57082|81620|283489,CDK1|SPDL1|KNL1|CDT1|CHAMP1,-3.3
MyList,Reactome Gene Sets,6,R-HSA-5689603,UCH proteinases,,-4.5,5.7,6,28160,102,437,9,2.1,0.68,3012|8329|8331|8332|8335|8336|8969|85235|317772,H2AC8|H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|H2AC11|H2AC12|H2AC21,-3.2
MyList,GO Biological Processes,19,GO:0000082,G1/S transition of mitotic cell cycle,19_GO:0009987 cellular process,-4.5,3.9,5.4,28160,214,437,13,3,0.81,207|990|1017|1739|5127|5932|7027|7157|9134|9928|51512|55367|56257,AKT1|CDC6|CDK2|DLG1|CDK16|RBBP8|TFDP1|TP53|CCNE2|KIF14|GTSE1|PIDD1|MEPCE,-3.2
MyList,GO Biological Processes,19,GO:0071897,DNA biosynthetic process,19_GO:0008152 metabolic process,-4.5,4.2,5.5,28160,184,437,12,2.7,0.78,1063|5424|5983|7027|7083|7157|9768|51455|51514|79075|80169|92345,CENPF|POLD1|RFC3|TFDP1|TK1|TP53|PCLAF|REV1|DTL|DSCC1|CTC1|NAF1,-3.2
MyList,Reactome Gene Sets,6,R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,,-4.4,13,7.5,28160,25,437,5,1.1,0.51,890|891|983|1017|9088,CCNA2|CCNB1|CDK1|CDK2|PKMYT1,-3.2
MyList,GO Biological Processes,19,GO:0032077,positive regulation of deoxyribonuclease activity,19_GO:0048518 positive regulation of biological process,-4.4,39,11,28160,5,437,3,0.69,0.39,207|1663|5580,AKT1|DDX11|PRKCD,-3.2
MyList,Reactome Gene Sets,6,R-HSA-69478,G2/M DNA replication checkpoint,,-4.4,39,11,28160,5,437,3,0.69,0.39,891|983|9088,CCNB1|CDK1|PKMYT1,-3.2
MyList,Reactome Gene Sets,6,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,,-4.4,20,8.5,28160,13,437,4,0.92,0.46,891|983|1111|7533,CCNB1|CDK1|CHEK1|YWHAH,-3.2
MyList,GO Biological Processes,19,GO:0016024,CDP-diacylglycerol biosynthetic process,19_GO:0008152 metabolic process,-4.4,20,8.5,28160,13,437,4,0.92,0.46,10554|56894|56895|253558,AGPAT1|AGPAT3|AGPAT4|LCLAT1,-3.2
MyList,Canonical Pathways,11,M3686,SA REG CASCADE OF CYCLIN EXPR,,-4.4,20,8.5,28160,13,437,4,0.92,0.46,890|1017|1870|9134,CCNA2|CDK2|E2F2|CCNE2,-3.2
MyList,CORUM,33,CORUM:1005,RC complex during G2/M-phase of cell cycle,,-4.4,20,8.5,28160,13,437,4,0.92,0.46,890|891|983|5424,CCNA2|CCNB1|CDK1|POLD1,-3.2
MyList,GO Biological Processes,19,GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,19_GO:0008152 metabolic process,-4.4,20,8.5,28160,13,437,4,0.92,0.46,3376|7407|23395|57176,IARS1|VARS1|LARS2|VARS2,-3.2
MyList,Reactome Gene Sets,6,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,,-4.4,6.4,6.1,28160,81,437,8,1.8,0.64,890|891|983|1017|8697|11065|26271|51343,CCNA2|CCNB1|CDK1|CDK2|CDC23|UBE2C|FBXO5|FZR1,-3.2
MyList,GO Biological Processes,19,GO:0006401,RNA catabolic process,19_GO:0008152 metabolic process,-4.4,3.4,5.2,28160,281,437,15,3.4,0.87,207|2237|5580|8570|9475|9567|10128|10940|23053|23367|23517|23644|57690|92345|115752,AKT1|FEN1|PRKCD|KHSRP|ROCK2|GTPBP1|LRPPRC|POP1|ZSWIM8|LARP1|MTREX|EDC4|TNRC6C|NAF1|DIS3L,-3.2
MyList,GO Biological Processes,19,GO:1905477,positive regulation of protein localization to membrane,19_GO:0048518 positive regulation of biological process,-4.4,5.5,5.8,28160,106,437,9,2.1,0.68,207|1739|3265|6711|27032|27113|54434|84687|285966,AKT1|DLG1|HRAS|SPTBN1|ATP2C1|BBC3|SSH1|PPP1R9B|TCAF2,-3.1
MyList,WikiPathways,27,WP4352,Ciliary landscape,,-4.4,3.8,5.3,28160,219,437,13,3,0.81,4171|4173|4175|4176|8526|9883|10128|10424|55388|64792|80199|89891|149371,MCM2|MCM4|MCM6|MCM7|DGKE|POM121|LRPPRC|PGRMC2|MCM10|IFT22|FUZ|DYNC2I2|EXOC8,-3.1
MyList,Reactome Gene Sets,6,R-HSA-8943724,Regulation of PTEN gene transcription,,-4.4,7.4,6.3,28160,61,437,7,1.6,0.6,7157|8535|9112|23028|51564|53615|54815,TP53|CBX4|MTA1|KDM1A|HDAC7|MBD3|GATAD2A,-3.1
MyList,Reactome Gene Sets,6,R-HSA-72306,tRNA processing,,-4.3,5.4,5.8,28160,107,437,9,2.1,0.68,9883|10940|23511|23636|54920|79691|79902|80324|283742,POM121|POP1|NUP188|NUP62|DUS2|QTRT2|NUP85|PUS1|FAM98B,-3.1
MyList,GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-4.3,4.4,5.4,28160,161,437,11,2.5,0.75,207|890|891|2030|3654|4851|7157|9475|10525|10869|30001,AKT1|CCNA2|CCNB1|SLC29A1|IRAK1|NOTCH1|TP53|ROCK2|HYOU1|USP19|ERO1A,-3.1
MyList,GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,19_GO:0023052 signaling,-4.3,2.5,4.7,28160,582,437,23,5.3,1.1,207|602|672|675|1870|2956|3064|3070|3265|4088|5326|5580|6279|7157|7159|9833|10038|10525|23028|27113|30001|51616|55367,AKT1|BCL3|BRCA1|BRCA2|E2F2|MSH6|HTT|HELLS|HRAS|SMAD3|PLAGL2|PRKCD|S100A8|TP53|TP53BP2|MELK|PARP2|HYOU1|KDM1A|BBC3|ERO1A|TAF9B|PIDD1,-3.1
MyList,GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0008152 metabolic process,-4.3,2.4,4.7,28160,704,437,26,5.9,1.1,207|891|5580|6936|7024|7157|8458|8570|9475|9567|10114|10189|22889|23028|23367|23517|23644|50628|51163|55015|55131|57690|58490|60625|80324|125950,AKT1|CCNB1|PRKCD|GCFC2|TFCP2|TP53|TTF2|KHSRP|ROCK2|GTPBP1|HIPK3|ALYREF|KHDC4|KDM1A|LARP1|MTREX|EDC4|GEMIN4|DBR1|PRPF39|RBM28|TNRC6C|RPRD1B|DHX35|PUS1|RAVER1,-3.1
MyList,GO Biological Processes,19,GO:0006352,"DNA-templated transcription, initiation",19_GO:0008152 metabolic process,-4.3,4.8,5.5,28160,134,437,10,2.3,0.72,1870|7157|8294|8360|8361|8364|8365|9862|9968|51616,E2F2|TP53|H4C9|H4C4|H4C6|H4C3|H4C8|MED24|MED12|TAF9B,-3.1
MyList,GO Biological Processes,19,GO:0046341,CDP-diacylglycerol metabolic process,19_GO:0008152 metabolic process,-4.3,18,8.2,28160,14,437,4,0.92,0.46,10554|56894|56895|253558,AGPAT1|AGPAT3|AGPAT4|LCLAT1,-3.1
MyList,GO Biological Processes,19,GO:0007100,mitotic centrosome separation,19_GO:0009987 cellular process,-4.3,18,8.2,28160,14,437,4,0.92,0.46,1111|3832|9371|23636,CHEK1|KIF11|KIF3B|NUP62,-3.1
MyList,GO Biological Processes,19,GO:0035563,positive regulation of chromatin binding,19_GO:0065007 biological regulation,-4.3,18,8.2,28160,14,437,4,0.92,0.46,1663|8932|23028|81620,DDX11|MBD2|KDM1A|CDT1,-3.1
MyList,Reactome Gene Sets,6,R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,,-4.3,18,8.2,28160,14,437,4,0.92,0.46,890|1017|7157|9134,CCNA2|CDK2|TP53|CCNE2,-3.1
MyList,GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-4.3,2.5,4.7,28160,586,437,23,5.3,1.1,672|822|891|1663|1739|2237|3009|3064|3265|4088|6871|7157|8697|9475|10615|23028|23636|27113|51203|80199|81620|92345|286053,BRCA1|CAPG|CCNB1|DDX11|DLG1|FEN1|H1-5|HTT|HRAS|SMAD3|TADA2A|TP53|CDC23|ROCK2|SPAG5|KDM1A|NUP62|BBC3|NUSAP1|FUZ|CDT1|NAF1|NSMCE2,-3
