Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Reactome Gene Sets,6,R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),,-8.5,27,13,28160,16,461,7,1.5,0.57,3006|3007|3008|3009|3159|4001|57634,H1-2|H1-3|H1-4|H1-5|HMGA1|LMNB1|EP400,-6.9
MyList,GO Biological Processes,19,GO:2001251,negative regulation of chromosome organization,19_GO:0048519 negative regulation of biological process,-8.5,8.7,9.5,28160,91,461,13,2.8,0.77,891|1063|4171|5347|7153|9232|10403|11130|23133|26271|55055|80169|81620,CCNB1|CENPF|MCM2|PLK1|TOP2A|PTTG1|NDC80|ZWINT|PHF8|FBXO5|ZWILCH|CTC1|CDT1,-6.9
MyList,GO Biological Processes,19,GO:1904951,positive regulation of establishment of protein localization,19_GO:0048518 positive regulation of biological process,-8.5,4.4,7.9,28160,318,461,23,5,1,288|975|983|2316|3002|3123|3265|3458|3843|4088|5116|5580|5879|6721|7273|9585|9695|10059|10155|54471|55135|55294|285966,ANK3|CD81|CDK1|FLNA|GZMB|HLA-DRB1|HRAS|IFNG|IPO5|SMAD3|PCNT|PRKCD|RAC1|SREBF2|TTN|KIF20B|EDEM1|DNM1L|TRIM28|MIEF1|WRAP53|FBXW7|TCAF2,-6.9
MyList,GO Biological Processes,19,GO:0007088,regulation of mitotic nuclear division,19_GO:0050789 regulation of biological process,-8.4,7.8,9.2,28160,110,461,14,3,0.8,891|1063|4288|5347|8697|9088|9585|9787|10403|11130|26271|51203|55055|81620,CCNB1|CENPF|MKI67|PLK1|CDC23|PKMYT1|KIF20B|DLGAP5|NDC80|ZWINT|FBXO5|NUSAP1|ZWILCH|CDT1,-6.9
MyList,Reactome Gene Sets,6,R-HSA-157579,Telomere Maintenance,,-8.3,7.6,9,28160,113,461,14,3,0.8,641|890|2237|3012|3014|3017|3978|5111|5424|8338|8364|23649|55135|80169,BLM|CCNA2|FEN1|H2AC8|H2AX|H2BC5|LIG1|PCNA|POLD1|H2AC20|H4C3|POLA2|WRAP53|CTC1,-6.7
MyList,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-8.3,3.4,7.3,28160,563,461,31,6.7,1.2,891|975|991|1062|1164|1958|2011|2146|3071|3123|3265|3458|5111|5294|5347|5580|8312|8567|8826|9852|10985|11065|22974|23533|51719|55135|55294|55697|63967|65125|205428,CCNB1|CD81|CDC20|CENPE|CKS2|EGR1|MARK2|EZH2|NCKAP1L|HLA-DRB1|HRAS|IFNG|PCNA|PIK3CG|PLK1|PRKCD|AXIN1|MADD|IQGAP1|EPM2AIP1|GCN1|UBE2C|TPX2|PIK3R5|CAB39|WRAP53|FBXW7|VAC14|CLSPN|WNK1|DIPK2A,-6.7
MyList,GO Biological Processes,19,GO:0031647,regulation of protein stability,19_GO:0065007 biological regulation,-8.2,4.5,7.8,28160,300,461,22,4.8,0.99,975|1387|1512|2033|2316|2597|3009|3054|3064|3916|4088|4771|5347|5580|6907|7874|7917|9919|54997|55294|55729|55743,CD81|CREBBP|CTSH|EP300|FLNA|GAPDH|H1-5|HCFC1|HTT|LAMP1|SMAD3|NF2|PLK1|PRKCD|TBL1X|USP7|BAG6|SEC16A|TESC|FBXW7|ATF7IP|CHFR,-6.6
MyList,Canonical Pathways,11,M66,PID MYC ACTIV PATHWAY,,-8.2,9.3,9.5,28160,79,461,12,2.6,0.74,332|891|1387|1871|1981|2033|2597|3159|4088|4953|7083|83879,BIRC5|CCNB1|CREBBP|E2F3|EIF4G1|EP300|GAPDH|HMGA1|SMAD3|ODC1|TK1|CDCA7,-6.6
MyList,GO Biological Processes,19,GO:1901989,positive regulation of cell cycle phase transition,19_GO:0048518 positive regulation of biological process,-8.2,7.4,8.9,28160,115,461,14,3,0.8,891|983|1981|2146|7027|8697|9787|11065|25942|26057|26271|55920|79915|81620,CCNB1|CDK1|EIF4G1|EZH2|TFDP1|CDC23|DLGAP5|UBE2C|SIN3A|ANKRD17|FBXO5|RCC2|ATAD5|CDT1,-6.6
MyList,GO Biological Processes,19,GO:0051222,positive regulation of protein transport,19_GO:0048518 positive regulation of biological process,-8.2,4.4,7.8,28160,302,461,22,4.8,0.99,288|975|983|2316|3002|3123|3265|3458|3843|4088|5116|5580|5879|6721|7273|9585|9695|10059|10155|54471|55294|285966,ANK3|CD81|CDK1|FLNA|GZMB|HLA-DRB1|HRAS|IFNG|IPO5|SMAD3|PCNT|PRKCD|RAC1|SREBF2|TTN|KIF20B|EDEM1|DNM1L|TRIM28|MIEF1|FBXW7|TCAF2,-6.6
MyList,Reactome Gene Sets,6,R-HSA-176417,Phosphorylation of Emi1,,-8.2,51,16,28160,6,461,5,1.1,0.48,891|983|991|5347|26271,CCNB1|CDK1|CDC20|PLK1|FBXO5,-6.6
MyList,GO Biological Processes,19,GO:0006302,double-strand break repair,19_GO:0050896 response to stimulus,-8.1,4.9,7.9,28160,251,461,20,4.3,0.95,641|672|675|1663|2237|3014|4171|4172|4173|4174|4175|4176|5892|5932|7468|23028|29072|51659|55135|79677,BLM|BRCA1|BRCA2|DDX11|FEN1|H2AX|MCM2|MCM3|MCM4|MCM5|MCM6|MCM7|RAD51D|RBBP8|NSD2|KDM1A|SETD2|GINS2|WRAP53|SMC6,-6.6
MyList,Reactome Gene Sets,6,R-HSA-2514853,Condensation of Prometaphase Chromosomes,,-8.1,33,14,28160,11,461,6,1.3,0.53,891|983|9133|9918|10051|10592,CCNB1|CDK1|CCNB2|NCAPD2|SMC4|SMC2,-6.5
MyList,GO Biological Processes,19,GO:0000086,G2/M transition of mitotic cell cycle,19_GO:0009987 cellular process,-8.1,6.7,8.6,28160,137,461,15,3.3,0.83,641|672|890|891|983|1063|5347|9088|9113|25942|26271|55743|55920|63967|80169,BLM|BRCA1|CCNA2|CCNB1|CDK1|CENPF|PLK1|PKMYT1|LATS1|SIN3A|FBXO5|CHFR|RCC2|CLSPN|CTC1,-6.5
MyList,WikiPathways,27,WP4016,DNA IR-damage and cellular response via ATR,,-8.1,9,9.4,28160,81,461,12,2.6,0.74,672|675|983|2237|3014|4171|5111|5347|5932|10155|55215|63967,BRCA1|BRCA2|CDK1|FEN1|H2AX|MCM2|PCNA|PLK1|RBBP8|TRIM28|FANCI|CLSPN,-6.5
MyList,GO Biological Processes,19,GO:0031935,regulation of chromatin silencing,19_GO:0048519 negative regulation of biological process,-8.1,24,12,28160,18,461,7,1.5,0.57,3006|3007|3008|3009|3159|25942|29028,H1-2|H1-3|H1-4|H1-5|HMGA1|SIN3A|ATAD2,-6.5
MyList,GO Biological Processes,19,GO:0051052,regulation of DNA metabolic process,19_GO:0050789 regulation of biological process,-8.1,4.1,7.6,28160,361,461,24,5.2,1,641|672|1660|1663|3006|3007|3008|3009|3014|3836|3838|5111|5580|6018|7027|7468|7874|8932|10155|23028|29072|55135|80169|81620,BLM|BRCA1|DHX9|DDX11|H1-2|H1-3|H1-4|H1-5|H2AX|KPNA1|KPNA2|PCNA|PRKCD|RLF|TFDP1|NSD2|USP7|MBD2|TRIM28|KDM1A|SETD2|WRAP53|CTC1|CDT1,-6.5
MyList,GO Biological Processes,19,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-8.1,12,10,28160,51,461,10,2.2,0.68,864|865|3071|3123|3458|3566|3662|3718|51043|64332,RUNX3|CBFB|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|ZBTB7B|NFKBIZ,-6.5
MyList,GO Biological Processes,19,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-8,8.9,9.3,28160,82,461,12,2.6,0.74,602|864|865|3071|3123|3458|3566|3662|3718|5971|51043|64332,BCL3|RUNX3|CBFB|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|RELB|ZBTB7B|NFKBIZ,-6.5
MyList,GO Biological Processes,19,GO:0060968,regulation of gene silencing,19_GO:0048519 negative regulation of biological process,-8,8.9,9.3,28160,82,461,12,2.6,0.74,1660|1981|1994|3006|3007|3008|3009|3159|8358|9612|25942|29028,DHX9|EIF4G1|ELAVL1|H1-2|H1-3|H1-4|H1-5|HMGA1|H3C2|NCOR2|SIN3A|ATAD2,-6.5
MyList,GO Biological Processes,19,GO:0051098,regulation of binding,19_GO:0065007 biological regulation,-8,4,7.5,28160,364,461,24,5.2,1,302|489|602|868|1660|1663|1981|2011|2033|3458|3662|4088|5347|5580|8189|8932|10155|23028|25942|28996|51053|55294|56998|81620,ANXA2|ATP2A3|BCL3|CBLB|DHX9|DDX11|EIF4G1|MARK2|EP300|IFNG|IRF4|SMAD3|PLK1|PRKCD|SYMPK|MBD2|TRIM28|KDM1A|SIN3A|HIPK2|GMNN|FBXW7|CTNNBIP1|CDT1,-6.4
MyList,GO Biological Processes,19,GO:0051783,regulation of nuclear division,19_GO:0050789 regulation of biological process,-8,6.6,8.5,28160,139,461,15,3.3,0.83,891|991|1063|4288|5347|8697|9088|9585|9787|10403|11130|26271|51203|55055|81620,CCNB1|CDC20|CENPF|MKI67|PLK1|CDC23|PKMYT1|KIF20B|DLGAP5|NDC80|ZWINT|FBXO5|NUSAP1|ZWILCH|CDT1,-6.4
MyList,Canonical Pathways,11,M14,PID AURORA B PATHWAY,,-8,14,11,28160,39,461,9,2,0.64,332|6867|9918|10051|10403|10592|23468|29127|55143,BIRC5|TACC1|NCAPD2|SMC4|NDC80|SMC2|CBX5|RACGAP1|CDCA8,-6.4
MyList,Reactome Gene Sets,6,R-HSA-75153,Apoptotic execution phase,,-8,12,10,28160,52,461,10,2.2,0.68,3006|3007|3008|3009|3836|4001|5339|5580|10059|63967,H1-2|H1-3|H1-4|H1-5|KPNA1|LMNB1|PLEC|PRKCD|DNM1L|CLSPN,-6.4
MyList,GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-7.9,7.9,8.9,28160,101,461,13,2.8,0.77,602|864|865|975|3071|3123|3458|3566|3662|3718|5971|51043|64332,BCL3|RUNX3|CBFB|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|RELB|ZBTB7B|NFKBIZ,-6.4
MyList,GO Biological Processes,19,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-7.9,10,9.5,28160,67,461,11,2.4,0.71,864|865|975|3071|3123|3458|3566|3662|3718|51043|64332,RUNX3|CBFB|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|ZBTB7B|NFKBIZ,-6.4
MyList,GO Biological Processes,19,GO:0140013,meiotic nuclear division,19_GO:0022414 reproductive process,-7.9,5.6,8.1,28160,185,461,17,3.7,0.88,675|991|1164|5347|5892|7153|7155|7917|9133|9232|10051|10592|26271|29781|55743|151246|259266,BRCA2|CDC20|CKS2|PLK1|RAD51D|TOP2A|TOP2B|BAG6|CCNB2|PTTG1|SMC4|SMC2|FBXO5|NCAPH2|CHFR|SGO2|ASPM,-6.4
MyList,GO Biological Processes,19,GO:0045931,positive regulation of mitotic cell cycle,19_GO:0048518 positive regulation of biological process,-7.9,7.1,8.6,28160,121,461,14,3,0.8,675|891|983|1981|7027|8697|9787|11065|23326|25942|26057|26271|55920|81620,BRCA2|CCNB1|CDK1|EIF4G1|TFDP1|CDC23|DLGAP5|UBE2C|USP22|SIN3A|ANKRD17|FBXO5|RCC2|CDT1,-6.4
MyList,GO Biological Processes,19,GO:1902749,regulation of cell cycle G2/M phase transition,19_GO:0050789 regulation of biological process,-7.9,7.8,8.9,28160,102,461,13,2.8,0.77,641|672|891|983|1063|5347|25942|26271|55743|55920|63967|79915|80169,BLM|BRCA1|CCNB1|CDK1|CENPF|PLK1|SIN3A|FBXO5|CHFR|RCC2|CLSPN|ATAD5|CTC1,-6.3
MyList,Reactome Gene Sets,6,R-HSA-68867,Assembly of the pre-replicative complex,,-7.9,9.9,9.5,28160,68,461,11,2.4,0.71,1871|4171|4172|4173|4174|4175|4176|4999|23198|51053|81620,E2F3|MCM2|MCM3|MCM4|MCM5|MCM6|MCM7|ORC2|PSME4|GMNN|CDT1,-6.3
MyList,GO Biological Processes,19,GO:0046637,regulation of alpha-beta T cell differentiation,19_GO:0002376 immune system process,-7.9,9.9,9.5,28160,68,461,11,2.4,0.71,639|864|865|3071|3123|3458|3566|3662|3718|51043|64332,PRDM1|RUNX3|CBFB|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|ZBTB7B|NFKBIZ,-6.3
MyList,Reactome Gene Sets,6,R-HSA-69002,DNA Replication Pre-Initiation,,-7.8,8.6,9.1,28160,85,461,12,2.6,0.74,1871|4171|4172|4173|4174|4175|4176|4999|23198|23649|51053|81620,E2F3|MCM2|MCM3|MCM4|MCM5|MCM6|MCM7|ORC2|PSME4|POLA2|GMNN|CDT1,-6.3
MyList,Reactome Gene Sets,6,R-HSA-1474165,Reproduction,,-7.8,6.4,8.4,28160,143,461,15,3.3,0.83,641|672|675|3012|3014|3017|4001|5932|8338|8358|8364|9126|10274|23345|25777,BLM|BRCA1|BRCA2|H2AC8|H2AX|H2BC5|LMNB1|RBBP8|H2AC20|H3C2|H4C3|SMC3|STAG1|SYNE1|SUN2,-6.3
MyList,GO Biological Processes,19,GO:0046634,regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-7.8,7.6,8.7,28160,104,461,13,2.8,0.77,639|864|865|868|975|3071|3123|3458|3566|3662|3718|51043|64332,PRDM1|RUNX3|CBFB|CBLB|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|ZBTB7B|NFKBIZ,-6.3
MyList,Reactome Gene Sets,6,R-HSA-5693532,DNA Double-Strand Break Repair,,-7.7,5.9,8.1,28160,167,461,16,3.5,0.85,641|672|675|890|2237|3014|3017|3838|5111|5424|5892|5932|7468|8364|9031|63967,BLM|BRCA1|BRCA2|CCNA2|FEN1|H2AX|H2BC5|KPNA2|PCNA|POLD1|RAD51D|RBBP8|NSD2|H4C3|BAZ1B|CLSPN,-6.2
MyList,Reactome Gene Sets,6,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,,-7.7,5.8,8.1,28160,168,461,16,3.5,0.85,1062|3043|3833|5879|7280|8358|9585|10376|10383|23028|23046|23468|25942|29127|84790|139818,CENPE|HBB|KIFC1|RAC1|TUBB2A|H3C2|KIF20B|TUBA1B|TUBB4B|KDM1A|KIF21B|CBX5|SIN3A|RACGAP1|TUBA1C|DOCK11,-6.2
MyList,GO Biological Processes,19,GO:1905269,positive regulation of chromatin organization,19_GO:0048518 positive regulation of biological process,-7.7,7.5,8.6,28160,106,461,13,2.8,0.77,672|891|1487|3009|8986|10155|10270|11091|23028|25942|26147|51043|55729,BRCA1|CCNB1|CTBP1|H1-5|RPS6KA4|TRIM28|AKAP8|WDR5|KDM1A|SIN3A|PHF19|ZBTB7B|ATF7IP,-6.2
MyList,GO Biological Processes,19,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,19_GO:0048519 negative regulation of biological process,-7.7,13,10,28160,42,461,9,2,0.64,891|1063|5347|10403|11130|26271|55055|55743|81620,CCNB1|CENPF|PLK1|NDC80|ZWINT|FBXO5|ZWILCH|CHFR|CDT1,-6.1
MyList,GO Biological Processes,19,GO:0002285,lymphocyte activation involved in immune response,19_GO:0002376 immune system process,-7.6,5.4,7.8,28160,194,461,17,3.7,0.88,602|975|3071|3123|3458|3566|3662|3718|3916|3958|4853|5971|7468|51043|64332|84868|139818,BCL3|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|LAMP1|LGALS3|NOTCH2|RELB|NSD2|ZBTB7B|NFKBIZ|HAVCR2|DOCK11,-6.1
MyList,GO Biological Processes,19,GO:0043543,protein acylation,19_GO:0008152 metabolic process,-7.6,4.8,7.6,28160,244,461,19,4.1,0.93,672|675|1387|1487|2033|3054|3662|7917|7994|8888|8986|9862|11091|23326|25942|55209|57609|57634|339287,BRCA1|BRCA2|CREBBP|CTBP1|EP300|HCFC1|IRF4|BAG6|KAT6A|MCM3AP|RPS6KA4|MED24|WDR5|USP22|SIN3A|SETD5|DIP2B|EP400|MSL1,-6.1
MyList,GO Biological Processes,19,GO:0030099,myeloid cell differentiation,19_GO:0002376 immune system process,-7.6,3.8,7.2,28160,383,461,24,5.2,1,302|865|975|1021|2033|3071|3123|3458|3662|3718|4627|4853|5469|5971|7994|8364|10320|28996|29887|54892|54997|55294|56998|64783,ANXA2|CBFB|CD81|CDK6|EP300|NCKAP1L|HLA-DRB1|IFNG|IRF4|JAK3|MYH9|NOTCH2|MED1|RELB|KAT6A|H4C3|IKZF1|HIPK2|SNX10|NCAPG2|TESC|FBXW7|CTNNBIP1|RBM15,-6.1
MyList,Reactome Gene Sets,6,R-HSA-5688426,Deubiquitination,,-7.6,4.3,7.4,28160,298,461,21,4.6,0.97,672|890|983|991|2033|3012|3017|3054|4088|7874|8312|8338|8969|9146|9736|23198|23326|23358|63967|219333|317772,BRCA1|CCNA2|CDK1|CDC20|EP300|H2AC8|H2BC5|HCFC1|SMAD3|USP7|AXIN1|H2AC20|H2AC11|HGS|USP34|PSME4|USP22|USP24|CLSPN|USP12|H2AC21,-6.1
MyList,GO Biological Processes,19,GO:0033046,negative regulation of sister chromatid segregation,19_GO:0048519 negative regulation of biological process,-7.6,13,10,28160,43,461,9,2,0.64,891|1063|5347|9232|10403|11130|26271|55055|81620,CCNB1|CENPF|PLK1|PTTG1|NDC80|ZWINT|FBXO5|ZWILCH|CDT1,-6.1
MyList,GO Biological Processes,19,GO:0033048,negative regulation of mitotic sister chromatid segregation,19_GO:0048519 negative regulation of biological process,-7.6,13,10,28160,43,461,9,2,0.64,891|1063|5347|9232|10403|11130|26271|55055|81620,CCNB1|CENPF|PLK1|PTTG1|NDC80|ZWINT|FBXO5|ZWILCH|CDT1,-6.1
MyList,GO Biological Processes,19,GO:2000816,negative regulation of mitotic sister chromatid separation,19_GO:0048519 negative regulation of biological process,-7.6,13,10,28160,43,461,9,2,0.64,891|1063|5347|9232|10403|11130|26271|55055|81620,CCNB1|CENPF|PLK1|PTTG1|NDC80|ZWINT|FBXO5|ZWILCH|CDT1,-6.1
MyList,GO Biological Processes,19,GO:2001252,positive regulation of chromosome organization,19_GO:0048518 positive regulation of biological process,-7.6,5.7,7.9,28160,172,461,16,3.5,0.85,672|891|1487|1663|2237|3009|8986|10155|10270|11091|23028|25942|26147|51043|55729|81620,BRCA1|CCNB1|CTBP1|DDX11|FEN1|H1-5|RPS6KA4|TRIM28|AKAP8|WDR5|KDM1A|SIN3A|PHF19|ZBTB7B|ATF7IP|CDT1,-6.1
MyList,GO Biological Processes,19,GO:0032392,DNA geometric change,19_GO:0009987 cellular process,-7.6,8.1,8.8,28160,90,461,12,2.6,0.74,641|1660|1663|3149|3159|4171|4172|4173|4174|4175|4176|7153,BLM|DHX9|DDX11|HMGB3|HMGA1|MCM2|MCM3|MCM4|MCM5|MCM6|MCM7|TOP2A,-6
MyList,Reactome Gene Sets,6,R-HSA-9018519,Estrogen-dependent gene expression,,-7.6,6.1,8.1,28160,150,461,15,3.3,0.83,865|1387|2033|3012|3014|3017|3838|5469|8312|8338|8358|8364|9126|10274|23028,CBFB|CREBBP|EP300|H2AC8|H2AX|H2BC5|KPNA2|MED1|AXIN1|H2AC20|H3C2|H4C3|SMC3|STAG1|KDM1A,-6
MyList,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-7.5,4.3,7.4,28160,299,461,21,4.6,0.97,865|1387|2033|2171|2289|3012|3014|3017|3265|3838|5163|5469|6907|8312|8338|8358|8364|9126|9612|10274|23028,CBFB|CREBBP|EP300|FABP5|FKBP5|H2AC8|H2AX|H2BC5|HRAS|KPNA2|PDK1|MED1|TBL1X|AXIN1|H2AC20|H3C2|H4C3|SMC3|NCOR2|STAG1|KDM1A,-6
MyList,GO Biological Processes,19,GO:0034502,protein localization to chromosome,19_GO:0051179 localization,-7.5,8.1,8.7,28160,91,461,12,2.6,0.74,675|983|2146|3009|5347|10403|29072|55055|55135|55920|81620|283489,BRCA2|CDK1|EZH2|H1-5|PLK1|NDC80|SETD2|ZWILCH|WRAP53|RCC2|CDT1|CHAMP1,-6
MyList,Reactome Gene Sets,6,R-HSA-69052,Switching of origins to a post-replicative state,,-7.5,8.1,8.7,28160,91,461,12,2.6,0.74,890|4171|4172|4173|4174|4175|4176|4999|8697|11065|23198|81620,CCNA2|MCM2|MCM3|MCM4|MCM5|MCM6|MCM7|ORC2|CDC23|UBE2C|PSME4|CDT1,-6
MyList,Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-7.5,3.4,6.9,28160,480,461,27,5.9,1.1,1|47|302|1512|1729|2171|2799|3043|3071|3916|3958|4069|5580|5799|5834|5879|7133|8514|8826|10383|23406|23526|51719|55313|79888|83858|203068,A1BG|ACLY|ANXA2|CTSH|DIAPH1|FABP5|GNS|HBB|NCKAP1L|LAMP1|LGALS3|LYZ|PRKCD|PTPRN2|PYGB|RAC1|TNFRSF1B|KCNAB2|IQGAP1|TUBB4B|COTL1|ARHGAP45|CAB39|CPPED1|LPCAT1|ATAD3B|TUBB,-6
MyList,GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-7.4,7.2,8.4,28160,111,461,13,2.8,0.77,602|639|864|865|3071|3123|3458|3566|3662|3718|5971|51043|64332,BCL3|PRDM1|RUNX3|CBFB|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|RELB|ZBTB7B|NFKBIZ,-5.9
MyList,GO Biological Processes,19,GO:1901992,positive regulation of mitotic cell cycle phase transition,19_GO:0048518 positive regulation of biological process,-7.4,7.9,8.6,28160,93,461,12,2.6,0.74,891|983|1981|7027|8697|9787|11065|25942|26057|26271|55920|81620,CCNB1|CDK1|EIF4G1|TFDP1|CDC23|DLGAP5|UBE2C|SIN3A|ANKRD17|FBXO5|RCC2|CDT1,-5.9
MyList,Reactome Gene Sets,6,R-HSA-4615885,SUMOylation of DNA replication proteins,,-7.4,12,9.7,28160,45,461,9,2,0.64,332|4928|5111|7153|7155|9883|23225|23511|55143,BIRC5|NUP98|PCNA|TOP2A|TOP2B|POM121|NUP210|NUP188|CDCA8,-5.9
MyList,GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-7.4,5.9,7.9,28160,155,461,15,3.3,0.83,602|639|864|865|868|975|3071|3123|3458|3566|3662|3718|5971|51043|64332,BCL3|PRDM1|RUNX3|CBFB|CBLB|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|RELB|ZBTB7B|NFKBIZ,-5.9
MyList,GO Biological Processes,19,GO:0002286,T cell activation involved in immune response,19_GO:0002376 immune system process,-7.4,7,8.3,28160,113,461,13,2.8,0.77,602|975|3071|3123|3458|3566|3662|3718|3958|5971|51043|64332|84868,BCL3|CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|LGALS3|RELB|ZBTB7B|NFKBIZ|HAVCR2,-5.9
MyList,GO Biological Processes,19,GO:0010389,regulation of G2/M transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-7.3,7.8,8.5,28160,94,461,12,2.6,0.74,641|672|891|983|1063|5347|25942|26271|55743|55920|63967|80169,BLM|BRCA1|CCNB1|CDK1|CENPF|PLK1|SIN3A|FBXO5|CHFR|RCC2|CLSPN|CTC1,-5.8
MyList,GO Biological Processes,19,GO:0032259,methylation,19_GO:0008152 metabolic process,-7.3,3.8,7.1,28160,365,461,23,5,1,639|672|1387|2146|3006|3009|3070|6018|6839|7298|7468|8932|10155|11091|23028|23067|23463|26147|29072|54815|55209|55729|64783,PRDM1|BRCA1|CREBBP|EZH2|H1-2|H1-5|HELLS|RLF|SUV39H1|TYMS|NSD2|MBD2|TRIM28|WDR5|KDM1A|SETD1B|ICMT|PHF19|SETD2|GATAD2A|SETD5|ATF7IP|RBM15,-5.8
MyList,GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0050789 regulation of biological process,-7.3,3.8,7.1,28160,366,461,23,5,1,641|890|891|1033|1164|2146|3064|3265|3458|3843|5294|5347|5580|8826|9088|9113|9133|9146|10114|10527|23533|51719|205428,BLM|CCNA2|CCNB1|CDKN3|CKS2|EZH2|HTT|HRAS|IFNG|IPO5|PIK3CG|PLK1|PRKCD|IQGAP1|PKMYT1|LATS1|CCNB2|HGS|HIPK3|IPO7|PIK3R5|CAB39|DIPK2A,-5.8
MyList,GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-7.3,4.3,7.3,28160,281,461,20,4.3,0.95,639|864|865|1021|1493|3071|3123|3458|3566|3662|3718|3902|3958|4853|29102|51043|54997|55294|56998|64332,PRDM1|RUNX3|CBFB|CDK6|CTLA4|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|LAG3|LGALS3|NOTCH2|DROSHA|ZBTB7B|TESC|FBXW7|CTNNBIP1|NFKBIZ,-5.8
MyList,GO Biological Processes,19,GO:0031936,negative regulation of chromatin silencing,19_GO:0048519 negative regulation of biological process,-7.3,26,12,28160,14,461,6,1.3,0.53,3006|3007|3008|3009|3159|29028,H1-2|H1-3|H1-4|H1-5|HMGA1|ATAD2,-5.8
MyList,GO Biological Processes,19,GO:1902969,mitotic DNA replication,19_GO:0008152 metabolic process,-7.3,26,12,28160,14,461,6,1.3,0.53,675|3978|4171|4172|4173|4175,BRCA2|LIG1|MCM2|MCM3|MCM4|MCM6,-5.8
MyList,GO Biological Processes,19,GO:0033047,regulation of mitotic sister chromatid segregation,19_GO:0050789 regulation of biological process,-7.3,12,9.6,28160,46,461,9,2,0.64,891|1063|5347|9232|10403|11130|26271|55055|81620,CCNB1|CENPF|PLK1|PTTG1|NDC80|ZWINT|FBXO5|ZWILCH|CDT1,-5.8
MyList,Reactome Gene Sets,6,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,,-7.3,8.7,8.8,28160,77,461,11,2.4,0.71,641|672|4928|8535|9126|9883|10274|23225|23511|51564|79677,BLM|BRCA1|NUP98|CBX4|SMC3|POM121|STAG1|NUP210|NUP188|HDAC7|SMC6,-5.8
MyList,GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-7.3,3,6.6,28160,656,461,32,6.9,1.2,602|975|1512|3002|3071|3123|3458|3500|3502|3503|3566|3662|3718|3902|3916|3958|4853|5294|5339|5580|5971|7133|7468|8140|10383|26057|51043|64005|64332|84868|139818|203068,BCL3|CD81|CTSH|GZMB|NCKAP1L|HLA-DRB1|IFNG|IGHG1|IGHG3|IGHG4|IL4R|IRF4|JAK3|LAG3|LAMP1|LGALS3|NOTCH2|PIK3CG|PLEC|PRKCD|RELB|TNFRSF1B|NSD2|SLC7A5|TUBB4B|ANKRD17|ZBTB7B|MYO1G|NFKBIZ|HAVCR2|DOCK11|TUBB,-5.8
MyList,GO Biological Processes,19,GO:0033157,regulation of intracellular protein transport,19_GO:0051179 localization,-7.3,4.8,7.5,28160,229,461,18,3.9,0.9,288|975|983|2316|3002|3265|3458|3843|4088|5116|5580|6721|9585|9695|10155|54471|55294|285966,ANK3|CD81|CDK1|FLNA|GZMB|HRAS|IFNG|IPO5|SMAD3|PCNT|PRKCD|SREBF2|KIF20B|EDEM1|TRIM28|MIEF1|FBXW7|TCAF2,-5.8
