Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,WikiPathways,27,WP3892,Development of pulmonary dendritic cells and macrophage subsets,,-3.1,16,6.5,28160,13,415,3,0.72,0.42,3662|6774|10320,IRF4|STAT3|IKZF1,-1.8
MyList,Reactome Gene Sets,6,R-HSA-140342,Apoptosis induced DNA fragmentation,,-3.1,16,6.5,28160,13,415,3,0.72,0.42,3007|3009|3836,H1-3|H1-5|KPNA1,-1.8
MyList,GO Biological Processes,19,GO:1901096,regulation of autophagosome maturation,19_GO:0050789 regulation of biological process,-3.1,16,6.5,28160,13,415,3,0.72,0.42,4943|23274|79443,TBC1D25|CLEC16A|FYCO1,-1.8
MyList,CORUM,33,CORUM:2639,HES1 promoter-Notch enhancer complex,,-3.1,16,6.5,28160,13,415,3,0.72,0.42,2033|5469|9794,EP300|MED1|MAML1,-1.8
MyList,WikiPathways,27,WP366,TGF-beta signaling pathway,,-3.1,4.1,4.4,28160,133,415,8,1.9,0.67,1387|2033|3985|5163|5601|6497|8945|25942,CREBBP|EP300|LIMK2|PDK1|MAPK9|SKI|BTRC|SIN3A,-1.8
MyList,WikiPathways,27,WP3613,Photodynamic therapy-induced unfolded protein response,,-3.1,9.4,5.5,28160,29,415,4,0.96,0.48,9451|9695|10018|22926,EIF2AK3|EDEM1|BCL2L11|ATF6,-1.8
MyList,KEGG Pathway,24,ko04392,Hippo signaling pathway -multiple species,,-3.1,9.4,5.5,28160,29,415,4,0.96,0.48,1454|4771|9113|92597,CSNK1E|NF2|LATS1|MOB1B,-1.8
MyList,Reactome Gene Sets,6,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",,-3.1,9.4,5.5,28160,29,415,4,0.96,0.48,2308|6720|25942|114907,FOXO1|SREBF1|SIN3A|FBXO32,-1.8
MyList,KEGG Pathway,24,hsa04392,Hippo signaling pathway -multiple species,,-3.1,9.4,5.5,28160,29,415,4,0.96,0.48,1454|4771|9113|92597,CSNK1E|NF2|LATS1|MOB1B,-1.8
MyList,GO Biological Processes,19,GO:0018023,peptidyl-lysine trimethylation,19_GO:0008152 metabolic process,-3.1,6.8,5,28160,50,415,5,1.2,0.54,9739|23067|29072|54790|55209,SETD1A|SETD1B|SETD2|TET2|SETD5,-1.8
MyList,KEGG Pathway,24,ko04141,Protein processing in endoplasmic reticulum,,-3.1,3.7,4.2,28160,166,415,9,2.2,0.72,267|5601|7841|9451|9695|10484|10525|22926|80700,AMFR|MAPK9|MOGS|EIF2AK3|EDEM1|SEC23A|HYOU1|ATF6|UBXN6,-1.8
MyList,GO Biological Processes,19,GO:0051236,establishment of RNA localization,19_GO:0051179 localization,-3.1,3.7,4.2,28160,166,415,9,2.2,0.72,4928|8888|10189|11260|23049|23381|29072|29890|100101267,NUP98|MCM3AP|ALYREF|XPOT|SMG1|SMG5|SETD2|RBM15B|POM121C,-1.8
MyList,KEGG Pathway,24,ko04922,Glucagon signaling pathway,,-3.1,4.6,4.5,28160,103,415,7,1.7,0.63,31|1387|2033|2308|5140|5330|5834,ACACA|CREBBP|EP300|FOXO1|PDE3B|PLCB2|PYGB,-1.8
MyList,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-3.1,3.7,4.2,28160,167,415,9,2.2,0.72,1387|2033|3123|3902|3916|5469|9698|25942|26057,CREBBP|EP300|HLA-DRB1|LAG3|LAMP1|MED1|PUM1|SIN3A|ANKRD17,-1.7
MyList,GO Biological Processes,19,GO:0006403,RNA localization,19_GO:0051179 localization,-3.1,3.4,4.1,28160,202,415,10,2.4,0.75,636|4928|8888|10189|11260|23049|23381|29072|29890|100101267,BICD1|NUP98|MCM3AP|ALYREF|XPOT|SMG1|SMG5|SETD2|RBM15B|POM121C,-1.7
MyList,GO Biological Processes,19,GO:0045621,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-3,4.6,4.5,28160,104,415,7,1.7,0.63,3123|3458|3566|3707|51043|64332|84807,HLA-DRB1|IFNG|IL4R|ITPKB|ZBTB7B|NFKBIZ|NFKBID,-1.7
MyList,WikiPathways,27,WP2037,Prolactin signaling pathway,,-3,5.4,4.7,28160,76,415,6,1.4,0.59,867|5294|5601|5829|6774|9021,CBL|PIK3CG|MAPK9|PXN|STAT3|SOCS3,-1.7
MyList,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-3,2.9,4,28160,277,415,12,2.9,0.82,1387|2033|3458|3902|3916|3949|4363|5294|5469|25942|55527|64332,CREBBP|EP300|IFNG|LAG3|LAMP1|LDLR|ABCC1|PIK3CG|MED1|SIN3A|FEM1A|NFKBIZ,-1.7
MyList,GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-3,2.5,3.8,28160,440,415,16,3.9,0.95,790|5310|5469|5471|6239|7337|8945|9113|9612|10018|10116|51043|55294|55679|80169|84159,CAD|PKD1|MED1|PPAT|RREB1|UBE3A|BTRC|LATS1|NCOR2|BCL2L11|FEM1B|ZBTB7B|FBXW7|LIMS2|CTC1|ARID5B,-1.7
MyList,GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-3,2.5,3.8,28160,441,415,16,3.9,0.95,867|3458|4771|5170|6774|8440|9021|9113|10114|10507|23141|26051|79888|80149|84687|90007,CBL|IFNG|NF2|PDPK1|STAT3|NCK2|SOCS3|LATS1|HIPK3|SEMA4D|ANKLE2|PPP1R16B|LPCAT1|ZC3H12A|PPP1R9B|MIDN,-1.7
MyList,KEGG Pathway,24,hsa04141,Protein processing in endoplasmic reticulum,,-3,3.6,4.2,28160,169,415,9,2.2,0.72,267|5601|7841|9451|9695|10484|10525|22926|80700,AMFR|MAPK9|MOGS|EIF2AK3|EDEM1|SEC23A|HYOU1|ATF6|UBXN6,-1.7
MyList,Canonical Pathways,11,M164,PID ERBB1 DOWNSTREAM PATHWAY,,-3,4.5,4.4,28160,105,415,7,1.7,0.63,1958|5170|5601|5900|6197|6774|26999,EGR1|PDPK1|MAPK9|RALGDS|RPS6KA3|STAT3|CYFIP2,-1.7
MyList,GO Biological Processes,19,GO:0043401,steroid hormone mediated signaling pathway,19_GO:0023052 signaling,-3,4,4.3,28160,136,415,8,1.9,0.67,2033|5469|7337|9113|9612|51366|55809|57617,EP300|MED1|UBE3A|LATS1|NCOR2|UBR5|TRERF1|VPS18,-1.7
MyList,GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-3,2.8,3.9,28160,318,415,13,3.1,0.86,3123|3416|3916|3949|4774|5093|5297|7037|7155|10155|23367|57617|80149,HLA-DRB1|IDE|LAMP1|LDLR|NFIA|PCBP1|PI4KA|TFRC|TOP2B|TRIM28|LARP1|VPS18|ZC3H12A,-1.7
MyList,GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-3,2.5,3.8,28160,442,415,16,3.9,0.95,867|3458|4771|5170|6774|8440|9021|9113|10114|10507|23141|26051|79888|80149|84687|90007,CBL|IFNG|NF2|PDPK1|STAT3|NCK2|SOCS3|LATS1|HIPK3|SEMA4D|ANKLE2|PPP1R16B|LPCAT1|ZC3H12A|PPP1R9B|MIDN,-1.7
MyList,GO Biological Processes,19,GO:0000819,sister chromatid segregation,19_GO:0009987 cellular process,-3,3.3,4.1,28160,205,415,10,2.4,0.75,1063|7155|7273|9113|10274|29945|55294|55743|256364|283489,CENPF|TOP2B|TTN|LATS1|STAG1|ANAPC4|FBXW7|CHFR|EML3|CHAMP1,-1.7
MyList,GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-3,2.2,3.7,28160,575,415,19,4.6,1,19|687|2033|2308|3949|5469|6720|7133|7337|8805|9113|9612|10018|51366|55809|57617|80149|84687|114907,ABCA1|KLF9|EP300|FOXO1|LDLR|MED1|SREBF1|TNFRSF1B|UBE3A|TRIM24|LATS1|NCOR2|BCL2L11|UBR5|TRERF1|VPS18|ZC3H12A|PPP1R9B|FBXO32,-1.7
MyList,GO Biological Processes,19,GO:0060147,regulation of posttranscriptional gene silencing,19_GO:0048519 negative regulation of biological process,-3,6.5,4.9,28160,52,415,5,1.2,0.54,1994|6774|9612|9698|80149,ELAVL1|STAT3|NCOR2|PUM1|ZC3H12A,-1.7
MyList,GO Biological Processes,19,GO:1905477,positive regulation of protein localization to membrane,19_GO:0048518 positive regulation of biological process,-3,4.5,4.4,28160,106,415,7,1.7,0.63,288|3458|5170|5583|9747|54434|84687,ANK3|IFNG|PDPK1|PRKCH|TCAF1|SSH1|PPP1R9B,-1.7
MyList,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-3,2.2,3.7,28160,621,415,20,4.8,1.1,1|2|489|2149|2734|3043|3655|5170|5294|5583|7273|7280|7423|8140|23046|23095|23533|25942|139818|160851,A1BG|A2M|ATP2A3|F2R|GLG1|HBB|ITGA6|PDPK1|PIK3CG|PRKCH|TTN|TUBB2A|VEGFB|SLC7A5|KIF21B|KIF1B|PIK3R5|SIN3A|DOCK11|DGKH,-1.7
MyList,GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-3,2.2,3.7,28160,576,415,19,4.6,1,2|1387|2033|3123|3458|3500|3566|3902|3916|5469|5583|7037|7917|8398|22976|25942|64332|80149|84807,A2M|CREBBP|EP300|HLA-DRB1|IFNG|IGHG1|IL4R|LAG3|LAMP1|MED1|PRKCH|TFRC|BAG6|PLA2G6|PAXIP1|SIN3A|NFKBIZ|ZC3H12A|NFKBID,-1.7
MyList,Reactome Gene Sets,6,R-HSA-9697154,Disorders of Nervous System Development,,-3,15,6.2,28160,14,415,3,0.72,0.42,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1.7
MyList,Reactome Gene Sets,6,R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,,-3,15,6.2,28160,14,415,3,0.72,0.42,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1.7
MyList,Reactome Gene Sets,6,R-HSA-9005895,Pervasive developmental disorders,,-3,15,6.2,28160,14,415,3,0.72,0.42,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1.7
MyList,Reactome Gene Sets,6,R-HSA-8941856,RUNX3 regulates NOTCH signaling,,-3,15,6.2,28160,14,415,3,0.72,0.42,1387|2033|9794,CREBBP|EP300|MAML1,-1.7
MyList,Reactome Gene Sets,6,R-HSA-9675151,Disorders of Developmental Biology,,-3,15,6.2,28160,14,415,3,0.72,0.42,6907|9612|25942,TBL1X|NCOR2|SIN3A,-1.7
MyList,GO Biological Processes,19,GO:0006401,RNA catabolic process,19_GO:0008152 metabolic process,-3,2.9,3.9,28160,281,415,12,2.9,0.82,1994|7133|9698|22894|23049|23367|23381|23644|29102|55181|80149|115752,ELAVL1|TNFRSF1B|PUM1|DIS3|SMG1|LARP1|SMG5|EDC4|DROSHA|SMG8|ZC3H12A|DIS3L,-1.7
MyList,GO Biological Processes,19,GO:0034248,regulation of cellular amide metabolic process,19_GO:0050789 regulation of biological process,-3,2.3,3.7,28160,532,415,18,4.3,1,1994|3458|5163|6197|6774|8398|8440|8662|9451|9698|22894|23367|25929|54517|56623|60558|80149|90850,ELAVL1|IFNG|PDK1|RPS6KA3|STAT3|PLA2G6|NCK2|EIF3B|EIF2AK3|PUM1|DIS3|LARP1|GEMIN5|PUS7|INPP5E|GUF1|ZC3H12A|ZNF598,-1.7
MyList,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-3,2.1,3.6,28160,715,415,22,5.3,1.1,867|1958|2308|3123|3458|3566|3662|3718|3836|4928|5306|5601|5971|6197|6774|7133|7297|8945|9021|9040|10018|200081,CBL|EGR1|FOXO1|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|KPNA1|NUP98|PITPNA|MAPK9|RELB|RPS6KA3|STAT3|TNFRSF1B|TYK2|BTRC|SOCS3|UBE2M|BCL2L11|TXLNA,-1.7
MyList,WikiPathways,27,WP399,Wnt signaling pathway and pluripotency,,-3,4.4,4.4,28160,107,415,7,1.7,0.63,1387|1454|1856|2033|3949|5583|5601,CREBBP|CSNK1E|DVL2|EP300|LDLR|PRKCH|MAPK9,-1.7
MyList,KEGG Pathway,24,hsa04922,Glucagon signaling pathway,,-3,4.4,4.4,28160,107,415,7,1.7,0.63,31|1387|2033|2308|5140|5330|5834,ACACA|CREBBP|EP300|FOXO1|PDE3B|PLCB2|PYGB,-1.7
MyList,GO Biological Processes,19,GO:0045066,regulatory T cell differentiation,19_GO:0002376 immune system process,-3,8.8,5.3,28160,31,415,4,0.96,0.48,3123|3458|3902|29102,HLA-DRB1|IFNG|LAG3|DROSHA,-1.7
MyList,WikiPathways,27,WP5102,Familial partial lipodystrophy (FPLD),,-3,8.8,5.3,28160,31,415,4,0.96,0.48,687|5601|6720|23463,KLF9|MAPK9|SREBF1|ICMT,-1.7
MyList,WikiPathways,27,WP363,Wnt signaling pathway,,-3,6.4,4.8,28160,53,415,5,1.2,0.54,1454|1856|5601|6929|53944,CSNK1E|DVL2|MAPK9|TCF3|CSNK1G1,-1.7
MyList,GO Biological Processes,19,GO:0043620,regulation of DNA-templated transcription in response to stress,19_GO:0050896 response to stimulus,-3,6.4,4.8,28160,53,415,5,1.2,0.54,1958|6197|8440|22926|25942,EGR1|RPS6KA3|NCK2|ATF6|SIN3A,-1.7
MyList,Canonical Pathways,11,M151,PID AR TF PATHWAY,,-3,6.4,4.8,28160,53,415,5,1.2,0.54,1387|1958|2033|2308|8805,CREBBP|EGR1|EP300|FOXO1|TRIM24,-1.7
MyList,GO Biological Processes,19,GO:0060966,regulation of gene silencing by RNA,19_GO:0048519 negative regulation of biological process,-3,6.4,4.8,28160,53,415,5,1.2,0.54,1994|6774|9612|9698|80149,ELAVL1|STAT3|NCOR2|PUM1|ZC3H12A,-1.7
MyList,GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-3,2.9,3.9,28160,283,415,12,2.9,0.82,1063|7155|7273|7917|9113|10274|29945|55294|55743|256364|283489|100130958,CENPF|TOP2B|TTN|BAG6|LATS1|STAG1|ANAPC4|FBXW7|CHFR|EML3|CHAMP1|SYCE1L,-1.7
MyList,GO Biological Processes,19,GO:0051099,positive regulation of binding,19_GO:0065007 biological regulation,-3,3.5,4.1,28160,173,415,9,2.2,0.72,267|2033|3416|3458|3662|5310|6497|10155|28996,AMFR|EP300|IDE|IFNG|IRF4|PKD1|SKI|TRIM28|HIPK2,-1.7
MyList,GO Biological Processes,19,GO:0010256,endomembrane system organization,19_GO:0009987 cellular process,-3,2.3,3.7,28160,536,415,18,4.3,1,19|288|1263|2149|4627|4644|7917|9451|9919|10564|23141|23344|25777|50807|55627|57584|57617|64398,ABCA1|ANK3|PLK3|F2R|MYH9|MYO5A|BAG6|EIF2AK3|SEC16A|ARFGEF2|ANKLE2|ESYT1|SUN2|ASAP1|SMPD4|ARHGAP21|VPS18|PALS1,-1.7
MyList,GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-2.9,2.3,3.7,28160,492,415,17,4.1,0.97,1063|4288|5892|7155|7273|7917|9150|10018|10274|23141|29945|55743|63979|84687|256364|283489|100130958,CENPF|MKI67|RAD51D|TOP2B|TTN|BAG6|CTDP1|BCL2L11|STAG1|ANKLE2|ANAPC4|CHFR|FIGNL1|PPP1R9B|EML3|CHAMP1|SYCE1L,-1.7
MyList,GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-2.9,2.2,3.6,28160,627,415,20,4.8,1.1,2033|2395|3836|5469|6774|7337|9113|9150|10018|10155|10507|25942|26999|51199|51320|57609|80169|84159|84445|205428,EP300|FXN|KPNA1|MED1|STAT3|UBE3A|LATS1|CTDP1|BCL2L11|TRIM28|SEMA4D|SIN3A|CYFIP2|NIN|MEX3C|DIP2B|CTC1|ARID5B|LZTS2|DIPK2A,-1.7
MyList,Reactome Gene Sets,6,R-HSA-9012999,RHO GTPase cycle,,-2.9,2.4,3.7,28160,449,415,16,3.9,0.95,1213|1362|4649|4650|7037|8440|11180|23013|23141|23344|23526|26999|57584|84033|139818|147179,CLTC|CPD|MYO9A|MYO9B|TFRC|NCK2|WDR6|SPEN|ANKLE2|ESYT1|ARHGAP45|CYFIP2|ARHGAP21|OBSCN|DOCK11|WIPF2,-1.7
MyList,GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-2.9,2.1,3.6,28160,720,415,22,5.3,1.1,790|867|1387|1958|2033|2734|5170|5469|5829|6497|6774|7133|7337|7423|9113|23625|26999|28996|64398|80199|84687|283149,CAD|CBL|CREBBP|EGR1|EP300|GLG1|PDPK1|MED1|PXN|SKI|STAT3|TNFRSF1B|UBE3A|VEGFB|LATS1|FAM89B|CYFIP2|HIPK2|PALS1|FUZ|PPP1R9B|BCL9L,-1.7
MyList,Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-2.9,2.6,3.8,28160,365,415,14,3.4,0.89,639|1263|1387|2033|5170|5892|6875|7486|7874|7994|9150|28996|54815|94241,PRDM1|PLK3|CREBBP|EP300|PDPK1|RAD51D|TAF4B|WRN|USP7|KAT6A|CTDP1|HIPK2|GATAD2A|TP53INP1,-1.7
MyList,KEGG Pathway,24,hsa04390,Hippo signaling pathway,,-2.9,3.5,4.1,28160,174,415,9,2.2,0.72,1454|1856|3996|4771|8945|9113|10207|64398|92597,CSNK1E|DVL2|LLGL1|NF2|BTRC|LATS1|PATJ|PALS1|MOB1B,-1.7
MyList,GO Biological Processes,19,GO:0032418,lysosome localization,19_GO:0051179 localization,-2.9,5.1,4.5,28160,80,415,6,1.4,0.59,867|3566|4627|5170|5294|79803,CBL|IL4R|MYH9|PDPK1|PIK3CG|HPS6,-1.6
MyList,Canonical Pathways,11,M278,PID RAC1 PATHWAY,,-2.9,6.3,4.8,28160,54,415,5,1.2,0.54,5330|5601|6774|23396|26999,PLCB2|MAPK9|STAT3|PIP5K1C|CYFIP2,-1.6
MyList,GO Biological Processes,19,GO:0070201,regulation of establishment of protein localization,19_GO:0051179 localization,-2.9,2.3,3.6,28160,539,415,18,4.3,1,288|1263|2149|3123|3458|3996|6720|7273|8398|8609|9695|9747|10155|51277|51366|55294|80149|90007,ANK3|PLK3|F2R|HLA-DRB1|IFNG|LLGL1|SREBF1|TTN|PLA2G6|KLF7|EDEM1|TCAF1|TRIM28|DNAJC27|UBR5|FBXW7|ZC3H12A|MIDN,-1.6
MyList,GO Biological Processes,19,GO:0030111,regulation of Wnt signaling pathway,19_GO:0023052 signaling,-2.9,2.7,3.8,28160,326,415,13,3.1,0.86,267|1454|1958|3836|6497|6907|7090|8945|9113|51366|53944|80199|84445,AMFR|CSNK1E|EGR1|KPNA1|SKI|TBL1X|TLE3|BTRC|LATS1|UBR5|CSNK1G1|FUZ|LZTS2,-1.6
MyList,Canonical Pathways,11,M290,PID IL12 STAT4 PATHWAY,,-2.9,8.5,5.2,28160,32,415,4,0.96,0.48,1387|3458|5601|6774,CREBBP|IFNG|MAPK9|STAT3,-1.6
MyList,GO Biological Processes,19,GO:1902235,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-2.9,8.5,5.2,28160,32,415,4,0.96,0.48,8440|9451|10018|10525,NCK2|EIF2AK3|BCL2L11|HYOU1,-1.6
MyList,Reactome Gene Sets,6,R-HSA-397795,G-protein beta:gamma signalling,,-2.9,8.5,5.2,28160,32,415,4,0.96,0.48,5170|5294|5330|23533,PDPK1|PIK3CG|PLCB2|PIK3R5,-1.6
MyList,GO Biological Processes,19,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",19_GO:0022610 biological adhesion,-2.9,8.5,5.2,28160,32,415,4,0.96,0.48,3566|3718|51043|80149,IL4R|JAK3|ZBTB7B|ZC3H12A,-1.6
MyList,GO Biological Processes,19,GO:0046475,glycerophospholipid catabolic process,19_GO:0008152 metabolic process,-2.9,8.5,5.2,28160,32,415,4,0.96,0.48,3949|8398|10908|55627,LDLR|PLA2G6|PNPLA6|SMPD4,-1.6
MyList,GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.9,3.2,4,28160,211,415,10,2.4,0.75,3123|3458|3707|5469|5814|6774|8364|8861|55294|64783,HLA-DRB1|IFNG|ITPKB|MED1|PURB|STAT3|H4C3|LDB1|FBXW7|RBM15,-1.6
MyList,GO Biological Processes,19,GO:0006470,protein dephosphorylation,19_GO:0008152 metabolic process,-2.9,2.8,3.8,28160,287,415,12,2.9,0.82,5799|8189|8897|8945|9150|23141|26012|26051|54434|84687|160760|283871,PTPRN2|SYMPK|MTMR3|BTRC|CTDP1|ANKLE2|NSMF|PPP1R16B|SSH1|PPP1R9B|PPTC7|PGP,-1.6
MyList,GO Biological Processes,19,GO:0040029,"regulation of gene expression, epigenetic",19_GO:0050789 regulation of biological process,-2.9,3.8,4.1,28160,142,415,8,1.9,0.67,2033|3007|3009|25942|29890|64783|221656|317772,EP300|H1-3|H1-5|SIN3A|RBM15B|RBM15|KDM1B|H2AC21,-1.6
MyList,GO Biological Processes,19,GO:1903799,negative regulation of production of miRNAs involved in gene silencing by miRNA,19_GO:0048519 negative regulation of biological process,-2.9,14,6,28160,15,415,3,0.72,0.42,6774|9612|80149,STAT3|NCOR2|ZC3H12A,-1.6
MyList,GO Biological Processes,19,GO:2000345,regulation of hepatocyte proliferation,19_GO:0032502 developmental process,-2.9,14,6,28160,15,415,3,0.72,0.42,5469|55294|55679,MED1|FBXW7|LIMS2,-1.6
MyList,Canonical Pathways,11,M122,PID IL2 1PATHWAY,,-2.9,6.2,4.7,28160,55,415,5,1.2,0.54,3458|3718|5601|6774|9021,IFNG|JAK3|MAPK9|STAT3|SOCS3,-1.6
MyList,GO Biological Processes,19,GO:0045620,negative regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.9,6.2,4.7,28160,55,415,5,1.2,0.54,3566|3718|3902|51043|80149,IL4R|JAK3|LAG3|ZBTB7B|ZC3H12A,-1.6
MyList,KEGG Pathway,24,hsa04310,Wnt signaling pathway ,,-2.9,3.8,4.1,28160,143,415,8,1.9,0.67,1387|1454|1856|2033|5330|5601|6907|8945,CREBBP|CSNK1E|DVL2|EP300|PLCB2|MAPK9|TBL1X|BTRC,-1.6
MyList,KEGG Pathway,24,ko04310,Wnt signaling pathway,,-2.9,3.8,4.1,28160,143,415,8,1.9,0.67,1387|1454|1856|2033|5330|5601|6907|8945,CREBBP|CSNK1E|DVL2|EP300|PLCB2|MAPK9|TBL1X|BTRC,-1.6
MyList,GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.9,2.6,3.7,28160,371,415,14,3.4,0.89,3123|3458|3566|3707|3718|3902|7037|8440|10507|51043|55824|64332|80149|84807,HLA-DRB1|IFNG|IL4R|ITPKB|JAK3|LAG3|TFRC|NCK2|SEMA4D|ZBTB7B|PAG1|NFKBIZ|ZC3H12A|NFKBID,-1.6
MyList,Canonical Pathways,11,M2,PID SMAD2 3NUCLEAR PATHWAY,,-2.9,5,4.4,28160,82,415,6,1.4,0.59,1387|2033|2308|6497|6929|25942,CREBBP|EP300|FOXO1|SKI|TCF3|SIN3A,-1.6
MyList,Canonical Pathways,11,M115,PID REG GR PATHWAY,,-2.9,5,4.4,28160,82,415,6,1.4,0.59,1387|1958|2033|2289|3458|5601,CREBBP|EGR1|EP300|FKBP5|IFNG|MAPK9,-1.6
MyList,GO Biological Processes,19,GO:1905897,regulation of response to endoplasmic reticulum stress,19_GO:0050896 response to stimulus,-2.9,5,4.4,28160,82,415,6,1.4,0.59,7917|8440|9451|10018|10525|22926,BAG6|NCK2|EIF2AK3|BCL2L11|HYOU1|ATF6,-1.6
MyList,WikiPathways,27,WP4149,White fat cell differentiation,,-2.9,8.2,5.1,28160,33,415,4,0.96,0.48,2308|3662|6720|7090,FOXO1|IRF4|SREBF1|TLE3,-1.6
MyList,Reactome Gene Sets,6,R-HSA-9022692,Regulation of MECP2 expression and activity,,-2.9,8.2,5.1,28160,33,415,4,0.96,0.48,6907|9612|25942|28996,TBL1X|NCOR2|SIN3A|HIPK2,-1.6
MyList,GO Biological Processes,19,GO:1900181,negative regulation of protein localization to nucleus,19_GO:0048519 negative regulation of biological process,-2.9,8.2,5.1,28160,33,415,4,0.96,0.48,9113|25885|25942|84445,LATS1|POLR1A|SIN3A|LZTS2,-1.6
MyList,Reactome Gene Sets,6,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,,-2.9,6.1,4.6,28160,56,415,5,1.2,0.54,1387|5469|6907|55902|56652,CREBBP|MED1|TBL1X|ACSS2|TWNK,-1.6
MyList,GO Biological Processes,19,GO:0071375,cellular response to peptide hormone stimulus,19_GO:0050896 response to stimulus,-2.8,2.8,3.8,28160,292,415,12,2.9,0.82,2308|3416|3718|4644|5140|5170|5471|5829|6720|6774|9021|51043,FOXO1|IDE|JAK3|MYO5A|PDE3B|PDPK1|PPAT|PXN|SREBF1|STAT3|SOCS3|ZBTB7B,-1.6
MyList,GO Biological Processes,19,GO:0009991,response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.8,2.3,3.6,28160,503,415,17,4.1,0.97,19|790|867|2308|3949|5469|5723|6720|7486|8805|8897|9451|10514|23274|23367|80149|84687,ABCA1|CAD|CBL|FOXO1|LDLR|MED1|PSPH|SREBF1|WRN|TRIM24|MTMR3|EIF2AK3|MYBBP1A|CLEC16A|LARP1|ZC3H12A|PPP1R9B,-1.6
MyList,GO Biological Processes,19,GO:0001892,embryonic placenta development,19_GO:0022414 reproductive process,-2.8,4.9,4.4,28160,83,415,6,1.4,0.59,639|5310|5469|9021|10155|29072,PRDM1|PKD1|MED1|SOCS3|TRIM28|SETD2,-1.6
MyList,WikiPathways,27,WP2261,Glioblastoma signaling pathways,,-2.8,4.9,4.4,28160,83,415,6,1.4,0.59,867|2033|2308|5170|5294|5583,CBL|EP300|FOXO1|PDPK1|PIK3CG|PRKCH,-1.6
MyList,GO Biological Processes,19,GO:0016575,histone deacetylation,19_GO:0008152 metabolic process,-2.8,4.9,4.4,28160,83,415,6,1.4,0.59,6497|6720|6907|25942|51043|55809,SKI|SREBF1|TBL1X|SIN3A|ZBTB7B|TRERF1,-1.6
MyList,GO Biological Processes,19,GO:0097549,chromatin organization involved in negative regulation of transcription,19_GO:0048519 negative regulation of biological process,-2.8,4.2,4.2,28160,113,415,7,1.7,0.63,3007|3009|10155|23133|25942|55729|317772,H1-3|H1-5|TRIM28|PHF8|SIN3A|ATF7IP|H2AC21,-1.6
MyList,GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-2.8,3.1,3.9,28160,216,415,10,2.4,0.75,3123|3458|3566|3707|3718|7037|8440|51043|64332|84807,HLA-DRB1|IFNG|IL4R|ITPKB|JAK3|TFRC|NCK2|ZBTB7B|NFKBIZ|NFKBID,-1.6
MyList,GO Biological Processes,19,GO:0044403,biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8,2.8,3.7,28160,294,415,12,2.9,0.82,867|2033|3123|3416|3916|3949|7037|9150|10155|10189|57617|80149,CBL|EP300|HLA-DRB1|IDE|LAMP1|LDLR|TFRC|CTDP1|TRIM28|ALYREF|VPS18|ZC3H12A,-1.6
