Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Reactome Gene Sets,6,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,,-4.5,5.6,5.9,28160,99,454,9,2,0.65,1062|3833|7280|9585|10376|10383|23046|29127|84790,CENPE|KIFC1|TUBB2A|KIF20B|TUBA1B|TUBB4B|KIF21B|RACGAP1|TUBA1C,-3.3
MyList,GO Biological Processes,19,GO:0033673,negative regulation of kinase activity,19_GO:0048519 negative regulation of biological process,-4.5,3.7,5.3,28160,236,454,14,3.1,0.81,868|3458|3843|4771|5339|5347|5580|7453|9113|10114|10527|54892|65125|90007,CBLB|IFNG|IPO5|NF2|PLEC|PLK1|PRKCD|WARS1|LATS1|HIPK3|IPO7|NCAPG2|WNK1|MIDN,-3.3
MyList,GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-4.5,3.2,5.1,28160,333,454,17,3.7,0.89,641|1387|1642|1958|2033|3014|3265|3954|5111|5339|5424|5580|5971|6494|8450|23028|51719,BLM|CREBBP|DDB1|EGR1|EP300|H2AX|HRAS|LETM1|PCNA|PLEC|POLD1|PRKCD|RELB|SIPA1|CUL4B|KDM1A|CAB39,-3.3
MyList,GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-4.5,3.2,5.1,28160,333,454,17,3.7,0.89,641|1387|1642|1958|2033|3014|3265|3954|5111|5339|5424|5580|5971|6494|8450|23028|51719,BLM|CREBBP|DDB1|EGR1|EP300|H2AX|HRAS|LETM1|PCNA|PLEC|POLD1|PRKCD|RELB|SIPA1|CUL4B|KDM1A|CAB39,-3.3
MyList,GO Biological Processes,19,GO:0009411,response to UV,19_GO:0050896 response to stimulus,-4.5,4.5,5.6,28160,150,454,11,2.4,0.72,602|675|1387|1642|2033|2237|5111|5424|5580|8450|23028,BCL3|BRCA2|CREBBP|DDB1|EP300|FEN1|PCNA|POLD1|PRKCD|CUL4B|KDM1A,-3.3
MyList,GO Biological Processes,19,GO:0051348,negative regulation of transferase activity,19_GO:0065007 biological regulation,-4.5,3.5,5.2,28160,268,454,15,3.3,0.84,868|3458|3843|4771|5339|5347|5580|7453|9113|10114|10527|26271|54892|65125|90007,CBLB|IFNG|IPO5|NF2|PLEC|PLK1|PRKCD|WARS1|LATS1|HIPK3|IPO7|FBXO5|NCAPG2|WNK1|MIDN,-3.3
MyList,Reactome Gene Sets,6,R-HSA-9675136,Diseases of DNA Double-Strand Break Repair,,-4.5,13,7.5,28160,24,454,5,1.1,0.49,641|672|675|5892|5932,BLM|BRCA1|BRCA2|RAD51D|RBBP8,-3.3
MyList,Reactome Gene Sets,6,R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,,-4.5,13,7.5,28160,24,454,5,1.1,0.49,641|672|675|5892|5932,BLM|BRCA1|BRCA2|RAD51D|RBBP8,-3.3
MyList,Reactome Gene Sets,6,R-HSA-9701193,Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function,,-4.5,13,7.5,28160,24,454,5,1.1,0.49,641|672|675|5892|5932,BLM|BRCA1|BRCA2|RAD51D|RBBP8,-3.3
MyList,Reactome Gene Sets,6,R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,,-4.5,13,7.5,28160,24,454,5,1.1,0.49,641|672|675|5892|5932,BLM|BRCA1|BRCA2|RAD51D|RBBP8,-3.3
MyList,Reactome Gene Sets,6,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,,-4.5,13,7.5,28160,24,454,5,1.1,0.49,891|983|991|8697|11065,CCNB1|CDK1|CDC20|CDC23|UBE2C,-3.3
MyList,Canonical Pathways,11,M46,PID ATR PATHWAY,,-4.5,9.5,6.8,28160,39,454,6,1.3,0.54,675|890|4171|4176|5347|63967,BRCA2|CCNA2|MCM2|MCM7|PLK1|CLSPN,-3.3
MyList,GO Biological Processes,19,GO:0045622,regulation of T-helper cell differentiation,19_GO:0002376 immune system process,-4.5,9.5,6.8,28160,39,454,6,1.3,0.54,3123|3566|3662|3718|51043|64332,HLA-DRB1|IL4R|IRF4|JAK3|ZBTB7B|NFKBIZ,-3.3
MyList,GO Biological Processes,19,GO:0044728,DNA methylation or demethylation,19_GO:0008152 metabolic process,-4.5,5.6,5.9,28160,100,454,9,2,0.65,672|2146|3070|6018|7874|8932|10155|54815|55729,BRCA1|EZH2|HELLS|RLF|USP7|MBD2|TRIM28|GATAD2A|ATF7IP,-3.3
MyList,GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0002376 immune system process,-4.4,3.9,5.3,28160,209,454,13,2.9,0.78,302|975|3123|3458|3662|4627|4853|5469|5971|29887|54997|55294|56998,ANXA2|CD81|HLA-DRB1|IFNG|IRF4|MYH9|NOTCH2|MED1|RELB|SNX10|TESC|FBXW7|CTNNBIP1,-3.3
MyList,KEGG Pathway,24,hsa03013,RNA transport,,-4.4,4.1,5.4,28160,180,454,12,2.6,0.75,1981|4928|8661|8662|9883|11218|11260|23225|23511|25929|26999|100101267,EIF4G1|NUP98|EIF3A|EIF3B|POM121|DDX20|XPOT|NUP210|NUP188|GEMIN5|CYFIP2|POM121C,-3.3
MyList,GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-4.4,3,5,28160,371,454,18,4,0.92,864|865|868|975|1493|3071|3123|3458|3566|3718|3902|3958|51043|55824|64332|65125|84868|283234,RUNX3|CBFB|CBLB|CD81|CTLA4|NCKAP1L|HLA-DRB1|IFNG|IL4R|JAK3|LAG3|LGALS3|ZBTB7B|PAG1|NFKBIZ|WNK1|HAVCR2|CCDC88B,-3.3
MyList,GO Biological Processes,19,GO:0018210,peptidyl-threonine modification,19_GO:0008152 metabolic process,-4.4,4.9,5.6,28160,126,454,10,2.2,0.69,983|1859|1981|2011|5347|5580|10114|28996|51719|65125,CDK1|DYRK1A|EIF4G1|MARK2|PLK1|PRKCD|HIPK3|HIPK2|CAB39|WNK1,-3.3
MyList,WikiPathways,27,WP560,TGF-beta receptor signaling,,-4.4,7.5,6.3,28160,58,454,7,1.5,0.58,864|1387|2033|3265|3458|4088|9839,RUNX3|CREBBP|EP300|HRAS|IFNG|SMAD3|ZEB2,-3.3
MyList,CORUM,33,CORUM:10,Condensin I complex,,-4.4,37,10,28160,5,454,3,0.66,0.38,9918|10051|10592,NCAPD2|SMC4|SMC2,-3.3
MyList,GO Biological Processes,19,GO:0032077,positive regulation of deoxyribonuclease activity,19_GO:0048518 positive regulation of biological process,-4.4,37,10,28160,5,454,3,0.66,0.38,1663|5111|5580,DDX11|PCNA|PRKCD,-3.3
MyList,GO Biological Processes,19,GO:0043378,"positive regulation of CD8-positive, alpha-beta T cell differentiation",19_GO:0022610 biological adhesion,-4.4,37,10,28160,5,454,3,0.66,0.38,864|865|3071,RUNX3|CBFB|NCKAP1L,-3.3
MyList,GO Biological Processes,19,GO:1902315,nuclear cell cycle DNA replication initiation,19_GO:0008152 metabolic process,-4.4,37,10,28160,5,454,3,0.66,0.38,4171|4172|4173,MCM2|MCM3|MCM4,-3.3
MyList,GO Biological Processes,19,GO:1902292,cell cycle DNA replication initiation,19_GO:0008152 metabolic process,-4.4,37,10,28160,5,454,3,0.66,0.38,4171|4172|4173,MCM2|MCM3|MCM4,-3.3
MyList,GO Biological Processes,19,GO:1902975,mitotic DNA replication initiation,19_GO:0008152 metabolic process,-4.4,37,10,28160,5,454,3,0.66,0.38,4171|4172|4173,MCM2|MCM3|MCM4,-3.3
MyList,CORUM,33,CORUM:167,Condensin I complex,,-4.4,37,10,28160,5,454,3,0.66,0.38,9918|10051|10592,NCAPD2|SMC4|SMC2,-3.3
MyList,CORUM,33,CORUM:157,Condensin I complex,,-4.4,37,10,28160,5,454,3,0.66,0.38,9918|10051|10592,NCAPD2|SMC4|SMC2,-3.3
MyList,Reactome Gene Sets,6,R-HSA-168276,NS1 Mediated Effects on Host Pathways,,-4.4,9.3,6.7,28160,40,454,6,1.3,0.54,3836|3838|4928|9883|23225|23511,KPNA1|KPNA2|NUP98|POM121|NUP210|NUP188,-3.3
MyList,Reactome Gene Sets,6,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),,-4.4,6.3,6,28160,79,454,8,1.8,0.62,1642|2033|3978|5111|5424|7874|8450|9716,DDB1|EP300|LIG1|PCNA|POLD1|USP7|CUL4B|AQR,-3.3
MyList,Reactome Gene Sets,6,R-HSA-3214858,RMTs methylate histone arginines,,-4.4,6.3,6,28160,79,454,8,1.8,0.62,3012|3014|8338|8358|8364|8969|11091|317772,H2AC8|H2AX|H2AC20|H3C2|H4C3|H2AC11|WDR5|H2AC21,-3.3
MyList,GO Biological Processes,19,GO:0044843,cell cycle G1/S phase transition,19_GO:0009987 cellular process,-4.4,3.6,5.2,28160,241,454,14,3.1,0.81,890|1033|1871|1981|2146|5471|5932|7027|8450|9113|23133|26057|51512|55294,CCNA2|CDKN3|E2F3|EIF4G1|EZH2|PPAT|RBBP8|TFDP1|CUL4B|LATS1|PHF8|ANKRD17|GTSE1|FBXW7,-3.3
MyList,GO Biological Processes,19,GO:0006997,nucleus organization,19_GO:0009987 cellular process,-4.4,4.9,5.6,28160,127,454,10,2.2,0.69,983|4928|5339|5347|23141|23198|23345|25777|28996|55135,CDK1|NUP98|PLEC|PLK1|ANKLE2|PSME4|SYNE1|SUN2|HIPK2|WRAP53,-3.2
MyList,CORUM,33,CORUM:1098,DNA synthesome complex (13 subunits),,-4.4,19,8.3,28160,13,454,4,0.88,0.44,5111|5424|7153|23649,PCNA|POLD1|TOP2A|POLA2,-3.2
MyList,CORUM,33,CORUM:1005,RC complex during G2/M-phase of cell cycle,,-4.4,19,8.3,28160,13,454,4,0.88,0.44,890|891|983|5424,CCNA2|CCNB1|CDK1|POLD1,-3.2
MyList,GO Biological Processes,19,GO:0090312,positive regulation of protein deacetylation,19_GO:0048518 positive regulation of biological process,-4.4,12,7.3,28160,25,454,5,1.1,0.49,1487|1859|3458|10270|51043,CTBP1|DYRK1A|IFNG|AKAP8|ZBTB7B,-3.2
MyList,GO Biological Processes,19,GO:0042832,defense response to protozoan,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.4,12,7.3,28160,25,454,5,1.1,0.49,602|3265|3566|3662|283234,BCL3|HRAS|IL4R|IRF4|CCDC88B,-3.2
MyList,Reactome Gene Sets,6,R-HSA-9645723,Diseases of programmed cell death,,-4.3,5.4,5.8,28160,103,454,9,2,0.65,2146|3012|3014|3017|4001|8338|8358|8364|23649,EZH2|H2AC8|H2AX|H2BC5|LMNB1|H2AC20|H3C2|H4C3|POLA2,-3.2
MyList,Reactome Gene Sets,6,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,,-4.3,6.2,6,28160,80,454,8,1.8,0.62,1981|2316|3836|3838|4928|9883|23225|23511,EIF4G1|FLNA|KPNA1|KPNA2|NUP98|POM121|NUP210|NUP188,-3.2
MyList,GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-4.3,3.1,5,28160,341,454,17,3.7,0.89,975|3071|3123|3458|3566|3662|3718|3902|3916|3958|7133|7468|8140|26057|51043|64332|84868,CD81|NCKAP1L|HLA-DRB1|IFNG|IL4R|IRF4|JAK3|LAG3|LAMP1|LGALS3|TNFRSF1B|NSD2|SLC7A5|ANKRD17|ZBTB7B|NFKBIZ|HAVCR2,-3.2
MyList,KEGG Pathway,24,ko03440,Homologous recombination,,-4.3,9.1,6.6,28160,41,454,6,1.3,0.54,641|672|675|5424|5892|5932,BLM|BRCA1|BRCA2|POLD1|RAD51D|RBBP8,-3.2
MyList,KEGG Pathway,24,hsa03440,Homologous recombination ,,-4.3,9.1,6.6,28160,41,454,6,1.3,0.54,641|672|675|5424|5892|5932,BLM|BRCA1|BRCA2|POLD1|RAD51D|RBBP8,-3.2
MyList,GO Biological Processes,19,GO:0042306,regulation of protein import into nucleus,19_GO:0051179 localization,-4.3,7.2,6.2,28160,60,454,7,1.5,0.58,983|2316|3458|3843|4088|5580|10155,CDK1|FLNA|IFNG|IPO5|SMAD3|PRKCD|TRIM28,-3.2
MyList,GO Biological Processes,19,GO:0006282,regulation of DNA repair,19_GO:0050896 response to stimulus,-4.3,4.8,5.5,28160,130,454,10,2.2,0.69,672|1660|1663|3014|5111|7468|10155|23028|29072|55135,BRCA1|DHX9|DDX11|H2AX|PCNA|NSD2|TRIM28|KDM1A|SETD2|WRAP53,-3.2
MyList,GO Biological Processes,19,GO:0051028,mRNA transport,19_GO:0051179 localization,-4.3,4.8,5.5,28160,130,454,10,2.2,0.69,1660|4928|8570|8888|9883|23225|23511|29072|54890|100101267,DHX9|NUP98|KHSRP|MCM3AP|POM121|NUP210|NUP188|SETD2|ALKBH5|POM121C,-3.2
MyList,Reactome Gene Sets,6,R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),,-4.3,12,7.1,28160,26,454,5,1.1,0.49,641|672|675|5892|5932,BLM|BRCA1|BRCA2|RAD51D|RBBP8,-3.2
MyList,Canonical Pathways,11,M32,PID HDAC CLASSIII PATHWAY,,-4.3,12,7.1,28160,26,454,5,1.1,0.49,1387|2033|3008|7280|10376,CREBBP|EP300|H1-4|TUBB2A|TUBA1B,-3.2
MyList,GO Biological Processes,19,GO:0046639,negative regulation of alpha-beta T cell differentiation,19_GO:0022610 biological adhesion,-4.3,12,7.1,28160,26,454,5,1.1,0.49,864|865|3566|3718|51043,RUNX3|CBFB|IL4R|JAK3|ZBTB7B,-3.2
MyList,GO Biological Processes,19,GO:0001562,response to protozoan,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.3,12,7.1,28160,26,454,5,1.1,0.49,602|3265|3566|3662|283234,BCL3|HRAS|IL4R|IRF4|CCDC88B,-3.2
MyList,Canonical Pathways,11,M2,PID SMAD2 3NUCLEAR PATHWAY,,-4.3,6.1,5.9,28160,82,454,8,1.8,0.62,864|865|1387|1487|2033|4088|7027|25942,RUNX3|CBFB|CREBBP|CTBP1|EP300|SMAD3|TFDP1|SIN3A,-3.1
MyList,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-4.3,2.3,4.6,28160,763,454,28,6.2,1.1,162|868|975|991|1062|1213|1493|1512|3123|3265|3902|5133|6494|7064|7280|7317|8697|9021|9690|10376|10383|10484|11065|23198|29127|55294|55824|84790,AP1B1|CBLB|CD81|CDC20|CENPE|CLTC|CTLA4|CTSH|HLA-DRB1|HRAS|LAG3|PDCD1|SIPA1|THOP1|TUBB2A|UBA1|CDC23|SOCS3|UBE3C|TUBA1B|TUBB4B|SEC23A|UBE2C|PSME4|RACGAP1|FBXW7|PAG1|TUBA1C,-3.1
MyList,Reactome Gene Sets,6,R-HSA-8943724,Regulation of PTEN gene transcription,,-4.3,7.1,6.1,28160,61,454,7,1.5,0.58,1958|2146|8535|23028|23466|51564|54815,EGR1|EZH2|CBX4|KDM1A|CBX6|HDAC7|GATAD2A,-3.1
MyList,Reactome Gene Sets,6,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,,-4.3,7.1,6.1,28160,61,454,7,1.5,0.58,3071|4627|4644|4650|4771|26999|147179,NCKAP1L|MYH9|MYO5A|MYO9B|NF2|CYFIP2|WIPF2,-3.1
MyList,GO Biological Processes,19,GO:0071478,cellular response to radiation,19_GO:0050896 response to stimulus,-4.3,4,5.2,28160,187,454,12,2.6,0.75,641|1387|1642|1958|2033|3014|3265|5111|5424|5580|8450|23028,BLM|CREBBP|DDB1|EGR1|EP300|H2AX|HRAS|PCNA|POLD1|PRKCD|CUL4B|KDM1A,-3.1
MyList,GO Biological Processes,19,GO:0046822,regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-4.3,5.3,5.6,28160,106,454,9,2,0.65,983|1660|2316|3458|3843|4088|5580|10155|29072,CDK1|DHX9|FLNA|IFNG|IPO5|SMAD3|PRKCD|TRIM28|SETD2,-3.1
MyList,WikiPathways,27,WP4932,7q11.23 copy number variation syndrome,,-4.3,5.3,5.6,28160,106,454,9,2,0.65,31|1213|2597|3014|3159|5111|9031|10514|23332,ACACA|CLTC|GAPDH|H2AX|HMGA1|PCNA|BAZ1B|MYBBP1A|CLASP1,-3.1
MyList,GO Biological Processes,19,GO:0032200,telomere organization,19_GO:0009987 cellular process,-4.2,4.3,5.3,28160,159,454,11,2.4,0.72,641|675|2237|5111|5892|7874|8358|8364|55135|79677|80169,BLM|BRCA2|FEN1|PCNA|RAD51D|USP7|H3C2|H4C3|WRAP53|SMC6|CTC1,-3.1
MyList,GO Biological Processes,19,GO:0007569,cell aging,19_GO:0032502 developmental process,-4.2,4.7,5.5,28160,132,454,10,2.2,0.69,675|983|3014|3159|3265|5580|7994|26271|79677|80169,BRCA2|CDK1|H2AX|HMGA1|HRAS|PRKCD|KAT6A|FBXO5|SMC6|CTC1,-3.1
MyList,Reactome Gene Sets,6,R-HSA-69166,Removal of the Flap Intermediate,,-4.2,18,8,28160,14,454,4,0.88,0.44,2237|5111|5424|23649,FEN1|PCNA|POLD1|POLA2,-3.1
MyList,GO Biological Processes,19,GO:0006287,"base-excision repair, gap-filling",19_GO:0050896 response to stimulus,-4.2,18,8,28160,14,454,4,0.88,0.44,2237|3978|5111|5424,FEN1|LIG1|PCNA|POLD1,-3.1
MyList,GO Biological Processes,19,GO:0043374,"CD8-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-4.2,18,8,28160,14,454,4,0.88,0.44,864|865|3071|51043,RUNX3|CBFB|NCKAP1L|ZBTB7B,-3.1
MyList,GO Biological Processes,19,GO:0051984,positive regulation of chromosome segregation,19_GO:0048518 positive regulation of biological process,-4.2,18,8,28160,14,454,4,0.88,0.44,891|55920|79677|81620,CCNB1|RCC2|SMC6|CDT1,-3.1
MyList,Reactome Gene Sets,6,R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,,-4.2,18,8,28160,14,454,4,0.88,0.44,891|983|5347|9133,CCNB1|CDK1|PLK1|CCNB2,-3.1
MyList,GO Biological Processes,19,GO:0016575,histone deacetylation,19_GO:0008152 metabolic process,-4.2,6,5.8,28160,83,454,8,1.8,0.62,1487|6907|10270|25942|51043|51564|54892|55809,CTBP1|TBL1X|AKAP8|SIN3A|ZBTB7B|HDAC7|NCAPG2|TRERF1,-3.1
MyList,Reactome Gene Sets,6,R-HSA-427413,NoRC negatively regulates rRNA expression,,-4.2,5.2,5.6,28160,107,454,9,2,0.65,3012|3014|3017|8338|8358|8364|8932|25942|79595,H2AC8|H2AX|H2BC5|H2AC20|H3C2|H4C3|MBD2|SIN3A|SAP130,-3.1
MyList,GO Biological Processes,19,GO:0016311,dephosphorylation,19_GO:0008152 metabolic process,-4.2,2.8,4.8,28160,420,454,19,4.2,0.94,1033|3064|3071|3458|3958|4088|5580|5723|5799|8189|8871|8898|9150|22870|23141|26051|55313|55631|283871,CDKN3|HTT|NCKAP1L|IFNG|LGALS3|SMAD3|PRKCD|PSPH|PTPRN2|SYMPK|SYNJ2|MTMR2|CTDP1|PPP6R1|ANKLE2|PPP1R16B|CPPED1|LRRC40|PGP,-3.1
MyList,WikiPathways,27,WP4816,TGF-beta receptor signaling in skeletal dysplasias,,-4.2,7,6.1,28160,62,454,7,1.5,0.58,864|1387|2033|3265|3458|4088|9839,RUNX3|CREBBP|EP300|HRAS|IFNG|SMAD3|ZEB2,-3.1
MyList,GO Biological Processes,19,GO:0007062,sister chromatid cohesion,19_GO:0009987 cellular process,-4.2,7,6.1,28160,62,454,7,1.5,0.58,991|1663|2237|5347|10274|55294|151246,CDC20|DDX11|FEN1|PLK1|STAG1|FBXW7|SGO2,-3.1
MyList,Reactome Gene Sets,6,R-HSA-8856688,Golgi-to-ER retrograde transport,,-4.2,4.7,5.4,28160,133,454,10,2.2,0.69,636|1062|3833|7280|9585|10376|10383|23046|29127|84790,BICD1|CENPE|KIFC1|TUBB2A|KIF20B|TUBA1B|TUBB4B|KIF21B|RACGAP1|TUBA1C,-3.1
MyList,GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-4.2,2.9,4.8,28160,385,454,18,4,0.92,868|891|1981|3458|3843|4771|5339|5347|5580|7453|9021|9113|10114|10527|23141|54892|65125|90007,CBLB|CCNB1|EIF4G1|IFNG|IPO5|NF2|PLEC|PLK1|PRKCD|WARS1|SOCS3|LATS1|HIPK3|IPO7|ANKLE2|NCAPG2|WNK1|MIDN,-3.1
MyList,GO Biological Processes,19,GO:0046636,negative regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-4.2,8.7,6.4,28160,43,454,6,1.3,0.54,864|865|868|3566|3718|51043,RUNX3|CBFB|CBLB|IL4R|JAK3|ZBTB7B,-3.1
MyList,GO Biological Processes,19,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,19_GO:0023052 signaling,-4.2,8.7,6.4,28160,43,454,6,1.3,0.54,602|675|2033|7917|23028|28996,BCL3|BRCA2|EP300|BAG6|KDM1A|HIPK2,-3.1
MyList,GO Biological Processes,19,GO:0006405,RNA export from nucleus,19_GO:0051179 localization,-4.2,5.9,5.8,28160,84,454,8,1.8,0.62,1660|8888|9883|11260|23511|29072|54890|100101267,DHX9|MCM3AP|POM121|XPOT|NUP188|SETD2|ALKBH5|POM121C,-3.1
MyList,GO Biological Processes,19,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,19_GO:0048518 positive regulation of biological process,-4.2,11,7,28160,27,454,5,1.1,0.49,891|983|25942|26271|55920,CCNB1|CDK1|SIN3A|FBXO5|RCC2,-3.1
MyList,GO Biological Processes,19,GO:0051668,localization within membrane,19_GO:0051179 localization,-4.2,2.4,4.6,28160,651,454,25,5.5,1.1,288|302|975|1213|2316|3002|3265|3458|3958|4644|5583|6711|7917|9146|9919|10484|10564|23463|54471|54997|55610|57130|79803|161176|285966,ANK3|ANXA2|CD81|CLTC|FLNA|GZMB|HRAS|IFNG|LGALS3|MYO5A|PRKCH|SPTBN1|BAG6|HGS|SEC16A|SEC23A|ARFGEF2|ICMT|MIEF1|TESC|VPS50|ATP13A1|HPS6|SYNE3|TCAF2,-3.1
MyList,GO Biological Processes,19,GO:1904589,regulation of protein import,19_GO:0051179 localization,-4.2,6.9,6,28160,63,454,7,1.5,0.58,983|2316|3458|3843|4088|5580|10155,CDK1|FLNA|IFNG|IPO5|SMAD3|PRKCD|TRIM28,-3.1
MyList,Reactome Gene Sets,6,R-HSA-73728,RNA Polymerase I Promoter Opening,,-4.2,6.9,6,28160,63,454,7,1.5,0.58,3012|3014|3017|8338|8358|8364|8932,H2AC8|H2AX|H2BC5|H2AC20|H3C2|H4C3|MBD2,-3.1
MyList,GO Biological Processes,19,GO:0072657,protein localization to membrane,19_GO:0051179 localization,-4.2,2.5,4.6,28160,574,454,23,5.1,1,288|302|975|1213|2316|3002|3265|3458|3958|4644|5583|6711|7917|9146|9919|10484|23463|54471|54997|57130|79803|161176|285966,ANK3|ANXA2|CD81|CLTC|FLNA|GZMB|HRAS|IFNG|LGALS3|MYO5A|PRKCH|SPTBN1|BAG6|HGS|SEC16A|SEC23A|ICMT|MIEF1|TESC|ATP13A1|HPS6|SYNE3|TCAF2,-3.1
MyList,WikiPathways,27,WP4290,Metabolic reprogramming in colon cancer,,-4.1,8.5,6.3,28160,44,454,6,1.3,0.54,47|2597|5471|5723|6510|29968,ACLY|GAPDH|PPAT|PSPH|SLC1A5|PSAT1,-3
MyList,GO Biological Processes,19,GO:0001906,cell killing,19_GO:0009987 cellular process,-4.1,3.9,5.1,28160,192,454,12,2.6,0.75,1512|2597|3002|3071|3123|3458|3902|3916|4069|10383|84868|203068,CTSH|GAPDH|GZMB|NCKAP1L|HLA-DRB1|IFNG|LAG3|LAMP1|LYZ|TUBB4B|HAVCR2|TUBB,-3
MyList,GO Biological Processes,19,GO:0050657,nucleic acid transport,19_GO:0051179 localization,-4.1,4.2,5.2,28160,163,454,11,2.4,0.72,1660|4928|8570|8888|9883|11260|23225|23511|29072|54890|100101267,DHX9|NUP98|KHSRP|MCM3AP|POM121|XPOT|NUP210|NUP188|SETD2|ALKBH5|POM121C,-3
MyList,GO Biological Processes,19,GO:0050658,RNA transport,19_GO:0051179 localization,-4.1,4.2,5.2,28160,163,454,11,2.4,0.72,1660|4928|8570|8888|9883|11260|23225|23511|29072|54890|100101267,DHX9|NUP98|KHSRP|MCM3AP|POM121|XPOT|NUP210|NUP188|SETD2|ALKBH5|POM121C,-3
MyList,GO Biological Processes,19,GO:0006470,protein dephosphorylation,19_GO:0008152 metabolic process,-4.1,3.2,4.9,28160,287,454,15,3.3,0.84,1033|3064|3071|3958|5580|5799|8189|8898|9150|22870|23141|26051|55313|55631|283871,CDKN3|HTT|NCKAP1L|LGALS3|PRKCD|PTPRN2|SYMPK|MTMR2|CTDP1|PPP6R1|ANKLE2|PPP1R16B|CPPED1|LRRC40|PGP,-3
MyList,GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-4.1,2.8,4.7,28160,427,454,19,4.2,0.94,975|1387|1660|2033|2316|3071|3458|3902|3916|4088|5294|5469|10059|25942|26057|57118|64332|65125|84868,CD81|CREBBP|DHX9|EP300|FLNA|NCKAP1L|IFNG|LAG3|LAMP1|SMAD3|PIK3CG|MED1|DNM1L|SIN3A|ANKRD17|CAMK1D|NFKBIZ|WNK1|HAVCR2,-3
MyList,Reactome Gene Sets,6,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,,-4.1,5.8,5.7,28160,86,454,8,1.8,0.62,3071|4627|4644|4650|4771|5580|26999|147179,NCKAP1L|MYH9|MYO5A|MYO9B|NF2|PRKCD|CYFIP2|WIPF2,-3
MyList,WikiPathways,27,WP4022,Pyrimidine metabolism,,-4.1,5.8,5.7,28160,86,454,8,1.8,0.62,1503|5424|6240|6241|7083|7298|7371|23649,CTPS1|POLD1|RRM1|RRM2|TK1|TYMS|UCK2|POLA2,-3
MyList,Canonical Pathways,11,M28,PID IL4 2PATHWAY,,-4.1,6.8,5.9,28160,64,454,7,1.5,0.58,3159|3500|3502|3566|3662|3718|9021,HMGA1|IGHG1|IGHG3|IL4R|IRF4|JAK3|SOCS3,-3
MyList,GO Biological Processes,19,GO:0045589,regulation of regulatory T cell differentiation,19_GO:0002376 immune system process,-4.1,11,6.8,28160,28,454,5,1.1,0.49,1493|3123|3458|3902|29102,CTLA4|HLA-DRB1|IFNG|LAG3|DROSHA,-3
MyList,Reactome Gene Sets,6,R-HSA-350054,Notch-HLH transcription pathway,,-4.1,11,6.8,28160,28,454,5,1.1,0.49,1387|4853|6907|9612|51564,CREBBP|NOTCH2|TBL1X|NCOR2|HDAC7,-3
MyList,CORUM,33,CORUM:1257,ALL-1 supercomplex,,-4.1,11,6.8,28160,28,454,5,1.1,0.49,8189|9343|11091|23028|25942,SYMPK|EFTUD2|WDR5|KDM1A|SIN3A,-3
MyList,CORUM,33,CORUM:1108,DNA synthesome complex (15 subunits),,-4.1,17,7.7,28160,15,454,4,0.88,0.44,3978|5111|5424|23649,LIG1|PCNA|POLD1|POLA2,-3
MyList,GO Biological Processes,19,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,19_GO:0051179 localization,-4.1,17,7.7,28160,15,454,4,0.88,0.44,1062|10403|81620|283489,CENPE|NDC80|CDT1|CHAMP1,-3
