Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0032728,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-4,17,7.7,28160,39,174,4,2.3,1.1,4938|4940|9636|79132,OAS1|OAS3|ISG15|DHX58,-1.6,MyList
GO Biological Processes,19,GO:0071639,positive regulation of monocyte chemotactic protein-1 production,19_GO:0048518 positive regulation of biological process,-4,32,9.6,28160,15,174,3,1.7,0.99,4938|4940|6850,OAS1|OAS3|SYK,-1.6,MyList
GO Biological Processes,19,GO:0140374,antiviral innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4,32,9.6,28160,15,174,3,1.7,0.99,3434|4599|4938,IFIT1|MX1|OAS1,-1.6,MyList
GO Biological Processes,19,GO:0043299,leukocyte degranulation,19_GO:0002376 immune system process,-4,11,6.7,28160,75,174,5,2.9,1.3,3822|6850|7462|8013|11314,KLRC2|SYK|LAT2|NR4A3|CD300A,-1.6,MyList
WikiPathways,27,WP3937,Microglia pathogen phagocytosis pathway,,-4,16,7.6,28160,40,174,4,2.3,1.1,2207|6850|7305|27036,FCER1G|SYK|TYROBP|SIGLEC7,-1.5,MyList
GO Biological Processes,19,GO:0050868,negative regulation of T cell activation,19_GO:0022610 biological adhesion,-3.9,8,6.1,28160,122,174,6,3.4,1.4,2064|6375|8379|10875|11314|282618,ERBB2|XCL1|MAD1L1|FGL2|CD300A|IFNL1,-1.5,MyList
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-3.9,4,5,28160,450,174,11,6.3,1.8,857|2064|3600|6375|6850|8013|8379|10875|11314|22914|282618,CAV1|ERBB2|IL15|XCL1|SYK|NR4A3|MAD1L1|FGL2|CD300A|KLRK1|IFNL1,-1.5,MyList
Reactome Gene Sets,6,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,,-3.9,30,9.3,28160,16,174,3,1.7,0.99,2207|6850|7462,FCER1G|SYK|LAT2,-1.5,MyList
GO Biological Processes,19,GO:0033003,regulation of mast cell activation,19_GO:0002376 immune system process,-3.9,15,7.4,28160,42,174,4,2.3,1.1,5359|6850|8013|11314,PLSCR1|SYK|NR4A3|CD300A,-1.5,MyList
GO Biological Processes,19,GO:0001960,negative regulation of cytokine-mediated signaling pathway,19_GO:0048519 negative regulation of biological process,-3.8,10,6.4,28160,81,174,5,2.9,1.3,857|4938|4940|9636|11274,CAV1|OAS1|OAS3|ISG15|USP18,-1.4,MyList
GO Biological Processes,19,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3.8,15,7.2,28160,44,174,4,2.3,1.1,857|3430|79132|91543,CAV1|IFI35|DHX58|RSAD2,-1.4,MyList
GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-3.8,4.6,5.1,28160,315,174,9,5.2,1.7,958|2207|3822|5359|6850|7305|7462|8013|11314,CD40|FCER1G|KLRC2|PLSCR1|SYK|TYROBP|LAT2|NR4A3|CD300A,-1.4,MyList
GO Biological Processes,19,GO:0050672,negative regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-3.8,9.7,6.3,28160,83,174,5,2.9,1.3,2064|6375|7305|8379|11314,ERBB2|XCL1|TYROBP|MAD1L1|CD300A,-1.4,MyList
GO Biological Processes,19,GO:0002695,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-3.8,6.1,5.5,28160,187,174,7,4,1.5,2064|6375|7305|8379|10875|11314|282618,ERBB2|XCL1|TYROBP|MAD1L1|FGL2|CD300A|IFNL1,-1.4,MyList
Reactome Gene Sets,6,R-HSA-2172127,DAP12 interactions,,-3.8,14,7.1,28160,45,174,4,2.3,1.1,3822|6850|7305|22914,KLRC2|SYK|TYROBP|KLRK1,-1.4,MyList
GO Biological Processes,19,GO:1990858,cellular response to lectin,19_GO:0050896 response to stimulus,-3.8,27,8.7,28160,18,174,3,1.7,0.99,3822|6850|7305,KLRC2|SYK|TYROBP,-1.4,MyList
GO Biological Processes,19,GO:0034138,toll-like receptor 3 signaling pathway,19_GO:0002376 immune system process,-3.8,27,8.7,28160,18,174,3,1.7,0.99,857|4938|81622,CAV1|OAS1|UNC93B1,-1.4,MyList
GO Biological Processes,19,GO:0002223,stimulatory C-type lectin receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,27,8.7,28160,18,174,3,1.7,0.99,3822|6850|7305,KLRC2|SYK|TYROBP,-1.4,MyList
GO Biological Processes,19,GO:1990840,response to lectin,19_GO:0050896 response to stimulus,-3.8,27,8.7,28160,18,174,3,1.7,0.99,3822|6850|7305,KLRC2|SYK|TYROBP,-1.4,MyList
GO Biological Processes,19,GO:0032945,negative regulation of mononuclear cell proliferation,19_GO:0048519 negative regulation of biological process,-3.8,9.6,6.2,28160,84,174,5,2.9,1.3,2064|6375|7305|8379|11314,ERBB2|XCL1|TYROBP|MAD1L1|CD300A,-1.4,MyList
GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3.7,3.8,4.8,28160,472,174,11,6.3,1.8,857|2207|3600|4599|4938|4940|6375|6850|9636|11274|84818,CAV1|FCER1G|IL15|MX1|OAS1|OAS3|XCL1|SYK|ISG15|USP18|IL17RC,-1.4,MyList
GO Biological Processes,19,GO:0060761,negative regulation of response to cytokine stimulus,19_GO:0048519 negative regulation of biological process,-3.7,9.4,6.2,28160,86,174,5,2.9,1.3,857|4938|4940|9636|11274,CAV1|OAS1|OAS3|ISG15|USP18,-1.4,MyList
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-3.7,5.1,5.1,28160,256,174,8,4.6,1.6,2064|2207|3600|6850|10875|91543|257101|282618,ERBB2|FCER1G|IL15|SYK|FGL2|RSAD2|ZNF683|IFNL1,-1.4,MyList
GO Biological Processes,19,GO:0002281,macrophage activation involved in immune response,19_GO:0002376 immune system process,-3.7,26,8.4,28160,19,174,3,1.7,0.99,3430|6850|7305,IFI35|SYK|TYROBP,-1.3,MyList
GO Biological Processes,19,GO:0070664,negative regulation of leukocyte proliferation,19_GO:0048519 negative regulation of biological process,-3.6,9,6,28160,90,174,5,2.9,1.3,2064|6375|7305|8379|11314,ERBB2|XCL1|TYROBP|MAD1L1|CD300A,-1.3,MyList
GO Biological Processes,19,GO:0002283,neutrophil activation involved in immune response,19_GO:0002376 immune system process,-3.6,24,8.2,28160,20,174,3,1.7,0.99,2207|6850|7305,FCER1G|SYK|TYROBP,-1.3,MyList
GO Biological Processes,19,GO:0071605,monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-3.6,24,8.2,28160,20,174,3,1.7,0.99,4938|4940|6850,OAS1|OAS3|SYK,-1.3,MyList
GO Biological Processes,19,GO:0071637,regulation of monocyte chemotactic protein-1 production,19_GO:0032501 multicellular organismal process,-3.6,24,8.2,28160,20,174,3,1.7,0.99,4938|4940|6850,OAS1|OAS3|SYK,-1.3,MyList
GO Biological Processes,19,GO:1903038,negative regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-3.6,6.9,5.5,28160,141,174,6,3.4,1.4,2064|6375|8379|10875|11314|282618,ERBB2|XCL1|MAD1L1|FGL2|CD300A|IFNL1,-1.3,MyList
Reactome Gene Sets,6,R-HSA-877300,Interferon gamma signaling,,-3.6,8.9,5.9,28160,91,174,5,2.9,1.3,4502|4938|4940|51127|53840,MT2A|OAS1|OAS3|TRIM17|TRIM34,-1.3,MyList
GO Biological Processes,19,GO:0060337,type I interferon signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6,13,6.7,28160,50,174,4,2.3,1.1,4938|4940|9636|11274,OAS1|OAS3|ISG15|USP18,-1.3,MyList
GO Biological Processes,19,GO:0043303,mast cell degranulation,19_GO:0002376 immune system process,-3.6,13,6.6,28160,51,174,4,2.3,1.1,6850|7462|8013|11314,SYK|LAT2|NR4A3|CD300A,-1.3,MyList
GO Biological Processes,19,GO:1902579,multi-organism localization,19_GO:0051704 multi-organism process,-3.5,23,8,28160,21,174,3,1.7,0.99,684|857|3434,BST2|CAV1|IFIT1,-1.3,MyList
GO Biological Processes,19,GO:0044766,multi-organism transport,19_GO:0051704 multi-organism process,-3.5,23,8,28160,21,174,3,1.7,0.99,684|857|3434,BST2|CAV1|IFIT1,-1.3,MyList
GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5,12,6.5,28160,52,174,4,2.3,1.1,3822|6850|7305|149628,KLRC2|SYK|TYROBP|PYHIN1,-1.2,MyList
GO Biological Processes,19,GO:0002279,mast cell activation involved in immune response,19_GO:0002376 immune system process,-3.5,12,6.5,28160,52,174,4,2.3,1.1,6850|7462|8013|11314,SYK|LAT2|NR4A3|CD300A,-1.2,MyList
GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-3.5,6.7,5.4,28160,146,174,6,3.4,1.4,2064|3600|6850|10875|257101|282618,ERBB2|IL15|SYK|FGL2|ZNF683|IFNL1,-1.2,MyList
GO Biological Processes,19,GO:0032606,type I interferon production,19_GO:0032501 multicellular organismal process,-3.5,8.5,5.8,28160,95,174,5,2.9,1.3,4938|4940|6850|9636|79132,OAS1|OAS3|SYK|ISG15|DHX58,-1.2,MyList
GO Biological Processes,19,GO:0032479,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-3.5,8.5,5.8,28160,95,174,5,2.9,1.3,4938|4940|6850|9636|79132,OAS1|OAS3|SYK|ISG15|DHX58,-1.2,MyList
GO Biological Processes,19,GO:0002448,mast cell mediated immunity,19_GO:0002376 immune system process,-3.5,12,6.4,28160,53,174,4,2.3,1.1,6850|7462|8013|11314,SYK|LAT2|NR4A3|CD300A,-1.2,MyList
GO Biological Processes,19,GO:0032816,positive regulation of natural killer cell activation,19_GO:0002376 immune system process,-3.5,22,7.8,28160,22,174,3,1.7,0.99,3600|3822|7305,IL15|KLRC2|TYROBP,-1.2,MyList
GO Biological Processes,19,GO:0002220,innate immune response activating cell surface receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5,22,7.8,28160,22,174,3,1.7,0.99,3822|6850|7305,KLRC2|SYK|TYROBP,-1.2,MyList
GO Biological Processes,19,GO:0050764,regulation of phagocytosis,19_GO:0051179 localization,-3.5,8.4,5.7,28160,96,174,5,2.9,1.3,2207|3600|5359|6850|11314,FCER1G|IL15|PLSCR1|SYK|CD300A,-1.2,MyList
GO Biological Processes,19,GO:0050866,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-3.5,5.4,5,28160,210,174,7,4,1.5,2064|6375|7305|8379|10875|11314|282618,ERBB2|XCL1|TYROBP|MAD1L1|FGL2|CD300A|IFNL1,-1.2,MyList
GO Biological Processes,19,GO:0001959,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3.5,6.5,5.3,28160,150,174,6,3.4,1.4,857|4938|4940|6850|9636|11274,CAV1|OAS1|OAS3|SYK|ISG15|USP18,-1.2,MyList
GO Biological Processes,19,GO:0002449,lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.5,4.1,4.7,28160,351,174,9,5.2,1.7,958|2207|3811|3822|6375|22914|91543|117157|202309,CD40|FCER1G|KIR3DL1|KLRC2|XCL1|KLRK1|RSAD2|SH2D1B|GAPT,-1.2,MyList
GO Biological Processes,19,GO:0002758,innate immune response-activating signal transduction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.4,21,7.6,28160,23,174,3,1.7,0.99,3822|6850|7305,KLRC2|SYK|TYROBP,-1.2,MyList
GO Biological Processes,19,GO:0032608,interferon-beta production,19_GO:0032501 multicellular organismal process,-3.4,12,6.2,28160,56,174,4,2.3,1.1,4938|4940|9636|79132,OAS1|OAS3|ISG15|DHX58,-1.2,MyList
GO Biological Processes,19,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-3.4,12,6.2,28160,56,174,4,2.3,1.1,3822|6375|7305|22914,KLRC2|XCL1|TYROBP|KLRK1,-1.2,MyList
GO Biological Processes,19,GO:0032648,regulation of interferon-beta production,19_GO:0032501 multicellular organismal process,-3.4,12,6.2,28160,56,174,4,2.3,1.1,4938|4940|9636|79132,OAS1|OAS3|ISG15|DHX58,-1.2,MyList
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-3.4,6.3,5.2,28160,155,174,6,3.4,1.4,3600|6375|6850|11314|91543|257101,IL15|XCL1|SYK|CD300A|RSAD2|ZNF683,-1.1,MyList
GO Biological Processes,19,GO:0038095,Fc-epsilon receptor signaling pathway,19_GO:0002376 immune system process,-3.4,20,7.4,28160,24,174,3,1.7,0.99,2207|6850|8013,FCER1G|SYK|NR4A3,-1.1,MyList
GO Biological Processes,19,GO:0031341,regulation of cell killing,19_GO:0050789 regulation of biological process,-3.4,7.9,5.5,28160,102,174,5,2.9,1.3,3822|6375|6850|7305|22914,KLRC2|XCL1|SYK|TYROBP|KLRK1,-1.1,MyList
GO Biological Processes,19,GO:0002444,myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-3.4,7.9,5.5,28160,102,174,5,2.9,1.3,6850|7305|7462|8013|11314,SYK|TYROBP|LAT2|NR4A3|CD300A,-1.1,MyList
GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-3.3,4.4,4.7,28160,291,174,8,4.6,1.6,2207|3822|5359|6850|7305|7462|8013|11314,FCER1G|KLRC2|PLSCR1|SYK|TYROBP|LAT2|NR4A3|CD300A,-1.1,MyList
GO Biological Processes,19,GO:0002757,immune response-activating signal transduction,19_GO:0002376 immune system process,-3.3,4.4,4.7,28160,291,174,8,4.6,1.6,2207|3822|5359|6850|7305|7462|8013|11314,FCER1G|KLRC2|PLSCR1|SYK|TYROBP|LAT2|NR4A3|CD300A,-1.1,MyList
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-3.3,3.9,4.5,28160,370,174,9,5.2,1.7,2064|3600|6850|7305|9636|10826|10875|257101|282618,ERBB2|IL15|SYK|TYROBP|ISG15|FAXDC2|FGL2|ZNF683|IFNL1,-1.1,MyList
GO Biological Processes,19,GO:0062207,regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3.3,7.6,5.4,28160,106,174,5,2.9,1.3,857|3430|11314|79132|91543,CAV1|IFI35|CD300A|DHX58|RSAD2,-1.1,MyList
GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-3.3,6,5,28160,162,174,6,3.4,1.4,857|4938|4940|6850|9636|11274,CAV1|OAS1|OAS3|SYK|ISG15|USP18,-1.1,MyList
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-3.2,3.9,4.4,28160,376,174,9,5.2,1.7,2207|3822|5359|6850|7305|7462|8013|11314|149628,FCER1G|KLRC2|PLSCR1|SYK|TYROBP|LAT2|NR4A3|CD300A|PYHIN1,-1,MyList
GO Biological Processes,19,GO:0032613,interleukin-10 production,19_GO:0032501 multicellular organismal process,-3.2,10,5.9,28160,62,174,4,2.3,1.1,6375|6850|7305|9636,XCL1|SYK|TYROBP|ISG15,-1,MyList
GO Biological Processes,19,GO:0032653,regulation of interleukin-10 production,19_GO:0032501 multicellular organismal process,-3.2,10,5.9,28160,62,174,4,2.3,1.1,6375|6850|7305|9636,XCL1|SYK|TYROBP|ISG15,-1,MyList
GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-3.2,5.8,4.9,28160,166,174,6,3.4,1.4,684|958|6375|8013|51744|91543,BST2|CD40|XCL1|NR4A3|CD244|RSAD2,-1,MyList
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-3.2,7.4,5.3,28160,110,174,5,2.9,1.3,684|6375|10875|11314|282618,BST2|XCL1|FGL2|CD300A|IFNL1,-1,MyList
GO Biological Processes,19,GO:0002706,regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.2,5.8,4.9,28160,168,174,6,3.4,1.4,958|3822|6375|22914|91543|117157,CD40|KLRC2|XCL1|KLRK1|RSAD2|SH2D1B,-1,MyList
GO Biological Processes,19,GO:0034123,positive regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-3.2,17,6.8,28160,28,174,3,1.7,0.99,857|3430|91543,CAV1|IFI35|RSAD2,-0.98,MyList
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-3.1,5.6,4.8,28160,174,174,6,3.4,1.4,2064|3600|6850|10875|257101|282618,ERBB2|IL15|SYK|FGL2|ZNF683|IFNL1,-0.93,MyList
GO Biological Processes,19,GO:0051310,metaphase plate congression,19_GO:0051179 localization,-3.1,9.5,5.5,28160,68,174,4,2.3,1.1,2669|8379|51510|150465,GEM|MAD1L1|CHMP5|TTL,-0.89,MyList
GO Biological Processes,19,GO:0002702,positive regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-3.1,6.8,5,28160,119,174,5,2.9,1.3,958|6375|8013|51744|91543,CD40|XCL1|NR4A3|CD244|RSAD2,-0.88,MyList
GO Biological Processes,19,GO:0051656,establishment of organelle localization,19_GO:0051179 localization,-3.1,3.7,4.2,28160,399,174,9,5.2,1.7,2669|6850|7462|8013|8379|11314|51510|55686|150465,GEM|SYK|LAT2|NR4A3|MAD1L1|CD300A|CHMP5|MREG|TTL,-0.88,MyList
GO Biological Processes,19,GO:0050688,regulation of defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.1,9.4,5.5,28160,69,174,4,2.3,1.1,3434|3600|10875|79132,IFIT1|IL15|FGL2|DHX58,-0.87,MyList
GO Biological Processes,19,GO:0002828,regulation of type 2 immune response,19_GO:0002376 immune system process,-3,16,6.4,28160,31,174,3,1.7,0.99,6375|91543|282618,XCL1|RSAD2|IFNL1,-0.87,MyList
GO Biological Processes,19,GO:0002717,positive regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,16,6.4,28160,31,174,3,1.7,0.99,3822|22914|117157,KLRC2|KLRK1|SH2D1B,-0.87,MyList
GO Biological Processes,19,GO:0002323,natural killer cell activation involved in immune response,19_GO:0002376 immune system process,-3,15,6.3,28160,32,174,3,1.7,0.99,3822|51744|257101,KLRC2|CD244|ZNF683,-0.83,MyList
GO Biological Processes,19,GO:0002228,natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,9,5.4,28160,72,174,4,2.3,1.1,3811|3822|22914|117157,KIR3DL1|KLRC2|KLRK1|SH2D1B,-0.82,MyList
Reactome Gene Sets,6,R-HSA-1169408,ISG15 antiviral mechanism,,-3,9,5.4,28160,72,174,4,2.3,1.1,3434|4599|9636|11274,IFIT1|MX1|ISG15|USP18,-0.82,MyList
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-3,3.6,4.1,28160,409,174,9,5.2,1.7,857|958|3600|3822|6375|6850|7305|8013|22914,CAV1|CD40|IL15|KLRC2|XCL1|SYK|TYROBP|NR4A3|KLRK1,-0.82,MyList
GO Biological Processes,19,GO:0030168,platelet activation,19_GO:0032501 multicellular organismal process,-3,6.5,4.9,28160,124,174,5,2.9,1.3,958|2151|2207|5359|6850,CD40|F2RL2|FCER1G|PLSCR1|SYK,-0.82,MyList
GO Biological Processes,19,GO:0001909,leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-3,6.5,4.8,28160,125,174,5,2.9,1.3,3811|3822|6375|7305|22914,KIR3DL1|KLRC2|XCL1|TYROBP|KLRK1,-0.81,MyList
GO Biological Processes,19,GO:0031348,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-2.9,4.4,4.3,28160,258,174,7,4,1.5,4938|4940|6850|9636|10875|11274|79132,OAS1|OAS3|SYK|ISG15|FGL2|USP18|DHX58,-0.78,MyList
GO Biological Processes,19,GO:0055094,response to lipoprotein particle,19_GO:0050896 response to stimulus,-2.9,14,6.1,28160,34,174,3,1.7,0.99,968|2207|6850,CD68|FCER1G|SYK,-0.77,MyList
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-2.9,3.5,4,28160,419,174,9,5.2,1.7,4938|4940|6850|9636|10875|11274|22914|55558|79132,OAS1|OAS3|SYK|ISG15|FGL2|USP18|KLRK1|PLXNA3|DHX58,-0.76,MyList
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-2.9,3.5,4,28160,420,174,9,5.2,1.7,857|958|3600|3822|6375|6850|7305|8013|22914,CAV1|CD40|IL15|KLRC2|XCL1|SYK|TYROBP|NR4A3|KLRK1,-0.76,MyList
GO Biological Processes,19,GO:0001906,cell killing,19_GO:0009987 cellular process,-2.9,5.1,4.4,28160,192,174,6,3.4,1.4,3811|3822|6375|6850|7305|22914,KIR3DL1|KLRC2|XCL1|SYK|TYROBP|KLRK1,-0.76,MyList
GO Biological Processes,19,GO:0034121,regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-2.9,8.5,5.2,28160,76,174,4,2.3,1.1,857|3430|11314|91543,CAV1|IFI35|CD300A|RSAD2,-0.76,MyList
GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.8,5,4.4,28160,196,174,6,3.4,1.4,2064|6375|8379|10875|11314|282618,ERBB2|XCL1|MAD1L1|FGL2|CD300A|IFNL1,-0.72,MyList
GO Biological Processes,19,GO:0042092,type 2 immune response,19_GO:0002376 immune system process,-2.8,13,5.9,28160,36,174,3,1.7,0.99,6375|91543|282618,XCL1|RSAD2|IFNL1,-0.72,MyList
GO Biological Processes,19,GO:0071402,cellular response to lipoprotein particle stimulus,19_GO:0050896 response to stimulus,-2.8,13,5.9,28160,36,174,3,1.7,0.99,968|2207|6850,CD68|FCER1G|SYK,-0.72,MyList
GO Biological Processes,19,GO:0032418,lysosome localization,19_GO:0051179 localization,-2.8,8.1,5,28160,80,174,4,2.3,1.1,6850|7462|8013|11314,SYK|LAT2|NR4A3|CD300A,-0.68,MyList
GO Biological Processes,19,GO:0042098,T cell proliferation,19_GO:0002376 immune system process,-2.8,4.8,4.3,28160,201,174,6,3.4,1.4,2064|2281|3600|6375|6850|8379,ERBB2|FKBP1B|IL15|XCL1|SYK|MAD1L1,-0.67,MyList
GO Biological Processes,19,GO:0046633,alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.8,13,5.7,28160,38,174,3,1.7,0.99,3600|6375|6850,IL15|XCL1|SYK,-0.66,MyList
GO Biological Processes,19,GO:0001910,regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-2.8,7.9,4.9,28160,82,174,4,2.3,1.1,3822|6375|7305|22914,KLRC2|XCL1|TYROBP|KLRK1,-0.65,MyList
GO Biological Processes,19,GO:0051303,establishment of chromosome localization,19_GO:0051179 localization,-2.8,7.8,4.9,28160,83,174,4,2.3,1.1,2669|8379|51510|150465,GEM|MAD1L1|CHMP5|TTL,-0.63,MyList
GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.7,4,4,28160,281,174,7,4,1.5,2064|3600|6850|7305|10875|257101|282618,ERBB2|IL15|SYK|TYROBP|FGL2|ZNF683|IFNL1,-0.61,MyList
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.7,3.6,3.9,28160,362,174,8,4.6,1.6,857|958|3600|3822|6375|6850|7305|22914,CAV1|CD40|IL15|KLRC2|XCL1|SYK|TYROBP|KLRK1,-0.61,MyList
GO Biological Processes,19,GO:0098586,cellular response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.7,7.6,4.8,28160,85,174,4,2.3,1.1,2537|4938|4940|79132,IFI6|OAS1|OAS3|DHX58,-0.61,MyList
GO Biological Processes,19,GO:0050000,chromosome localization,19_GO:0051179 localization,-2.7,7.6,4.8,28160,85,174,4,2.3,1.1,2669|8379|51510|150465,GEM|MAD1L1|CHMP5|TTL,-0.61,MyList
GO Biological Processes,19,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,19_GO:0023052 signaling,-2.7,7.5,4.8,28160,86,174,4,2.3,1.1,857|958|3600|282618,CAV1|CD40|IL15|IFNL1,-0.59,MyList
GO Biological Processes,19,GO:0032733,positive regulation of interleukin-10 production,19_GO:0048518 positive regulation of biological process,-2.7,12,5.5,28160,41,174,3,1.7,0.99,6375|6850|9636,XCL1|SYK|ISG15,-0.58,MyList
GO Biological Processes,19,GO:0007260,tyrosine phosphorylation of STAT protein,19_GO:0023052 signaling,-2.6,7.3,4.7,28160,89,174,4,2.3,1.1,857|958|3600|282618,CAV1|CD40|IL15|IFNL1,-0.54,MyList
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-2.6,3.5,3.8,28160,373,174,8,4.6,1.6,2064|2207|3600|6850|10875|91543|257101|282618,ERBB2|FCER1G|IL15|SYK|FGL2|RSAD2|ZNF683|IFNL1,-0.54,MyList
GO Biological Processes,19,GO:0007596,blood coagulation,19_GO:0032501 multicellular organismal process,-2.6,4.5,4,28160,218,174,6,3.4,1.4,857|958|2151|2207|5359|6850,CAV1|CD40|F2RL2|FCER1G|PLSCR1|SYK,-0.52,MyList
GO Biological Processes,19,GO:0070665,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-2.6,5.4,4.3,28160,150,174,5,2.9,1.3,684|958|3600|6375|6850,BST2|CD40|IL15|XCL1|SYK,-0.52,MyList
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-2.6,2.6,3.5,28160,751,174,12,6.9,1.9,857|2064|3600|6375|6850|8013|8379|10875|11314|22914|55558|282618,CAV1|ERBB2|IL15|XCL1|SYK|NR4A3|MAD1L1|FGL2|CD300A|KLRK1|PLXNA3|IFNL1,-0.5,MyList
GO Biological Processes,19,GO:0018212,peptidyl-tyrosine modification,19_GO:0008152 metabolic process,-2.6,3.4,3.7,28160,379,174,8,4.6,1.6,857|958|2064|3600|6850|11314|150465|282618,CAV1|CD40|ERBB2|IL15|SYK|CD300A|TTL|IFNL1,-0.5,MyList
GO Biological Processes,19,GO:0007599,hemostasis,19_GO:0065007 biological regulation,-2.6,4.4,4,28160,223,174,6,3.4,1.4,857|958|2151|2207|5359|6850,CAV1|CD40|F2RL2|FCER1G|PLSCR1|SYK,-0.48,MyList
GO Biological Processes,19,GO:0050817,coagulation,19_GO:0032501 multicellular organismal process,-2.6,4.4,4,28160,223,174,6,3.4,1.4,857|958|2151|2207|5359|6850,CAV1|CD40|F2RL2|FCER1G|PLSCR1|SYK,-0.48,MyList
GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,19_GO:0022610 biological adhesion,-2.5,3.7,3.8,28160,303,174,7,4,1.5,2064|6375|8379|10875|11314|55558|282618,ERBB2|XCL1|MAD1L1|FGL2|CD300A|PLXNA3|IFNL1,-0.46,MyList
GO Biological Processes,19,GO:0032091,negative regulation of protein binding,19_GO:0065007 biological regulation,-2.5,6.8,4.5,28160,95,174,4,2.3,1.1,857|1601|3433|3434,CAV1|DAB2|IFIT2|IFIT1,-0.46,MyList
