Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,ko05164,Influenza A,,-5.9,4.9,6.7,28160,173,464,14,3,0.79,3460|3665|4599|4938|4940|5578|5610|6772|6773|8743|10379|23586|64135|91543,IFNGR2|IRF7|MX1|OAS1|OAS3|PRKCA|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|IFIH1|RSAD2,-3.3,MyList
GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-5.9,3.1,5.9,28160,472,464,24,5.2,1,1235|2057|2207|3460|3665|4599|4938|4940|5473|6375|6772|6773|6846|8519|8638|9111|9636|10410|10581|11274|11277|56339|81030|114769,CCR6|EPOR|FCER1G|IFNGR2|IRF7|MX1|OAS1|OAS3|PPBP|XCL1|STAT1|STAT2|XCL2|IFITM1|OASL|NMI|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1|CARD16,-3.3,MyList
GO Biological Processes,19,GO:0098586,cellular response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.9,7.1,7.3,28160,85,464,10,2.2,0.67,2537|3665|3965|4938|4940|8638|23586|55601|64135|79132,IFI6|IRF7|LGALS9|OAS1|OAS3|OASL|DDX58|DDX60|IFIH1|DHX58,-3.3,MyList
GO Biological Processes,19,GO:0039528,cytoplasmic pattern recognition receptor signaling pathway in response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.8,12,8.5,28160,35,464,7,1.5,0.57,3665|4940|8638|23586|55601|64135|79132,IRF7|OAS3|OASL|DDX58|DDX60|IFIH1|DHX58,-3.2,MyList
GO Biological Processes,19,GO:0002449,lymphocyte mediated immunity,19_GO:0002376 immune system process,-5.7,3.5,6,28160,351,464,20,4.3,0.94,567|959|1191|1235|2207|3105|3507|3665|3811|3822|3965|4049|6375|11126|11277|22914|28526|91543|117157|259197,B2M|CD40LG|CLU|CCR6|FCER1G|HLA-A|IGHM|IRF7|KIR3DL1|KLRC2|LGALS9|LTA|XCL1|CD160|TREX1|KLRK1|TRDC|RSAD2|SH2D1B|NCR3,-3.1,MyList
KEGG Pathway,24,hsa05164,Influenza A,,-5.7,4.7,6.4,28160,182,464,14,3,0.79,3460|3665|4599|4938|4940|5578|5610|6772|6773|8743|10379|23586|64135|91543,IFNGR2|IRF7|MX1|OAS1|OAS3|PRKCA|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|IFIH1|RSAD2,-3.1,MyList
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-5.6,4.1,6.2,28160,237,464,16,3.4,0.85,567|3105|3822|3965|4049|6375|7305|11126|22914|23586|51744|55601|79132|91543|117157|259197,B2M|HLA-A|KLRC2|LGALS9|LTA|XCL1|TYROBP|CD160|KLRK1|DDX58|CD244|DDX60|DHX58|RSAD2|SH2D1B|NCR3,-3.1,MyList
KEGG Pathway,24,hsa05162,Measles,,-5.6,5,6.5,28160,158,464,13,2.8,0.77,2353|3460|3665|4599|4938|4940|5610|6772|6773|8743|10379|23586|64135,FOS|IFNGR2|IRF7|MX1|OAS1|OAS3|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|IFIH1,-3.1,MyList
KEGG Pathway,24,ko05162,Measles,,-5.6,5.4,6.7,28160,134,464,12,2.6,0.74,3460|3665|4599|4938|4940|5610|6772|6773|8743|10379|23586|64135,IFNGR2|IRF7|MX1|OAS1|OAS3|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|IFIH1,-3.1,MyList
GO Biological Processes,19,GO:0070106,interleukin-27-mediated signaling pathway,19_GO:0023052 signaling,-5.6,35,12,28160,7,464,4,0.86,0.43,4599|4938|6772|8638,MX1|OAS1|STAT1|OASL,-3.1,MyList
GO Biological Processes,19,GO:0002705,positive regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-5.6,5.4,6.6,28160,135,464,12,2.6,0.74,567|3105|3822|4049|6375|7305|11126|22914|23586|91543|117157|259197,B2M|HLA-A|KLRC2|LTA|XCL1|TYROBP|CD160|KLRK1|DDX58|RSAD2|SH2D1B|NCR3,-3,MyList
GO Biological Processes,19,GO:0032728,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-5.5,11,8,28160,39,464,7,1.5,0.57,3665|4938|4940|9636|23586|64135|79132,IRF7|OAS1|OAS3|ISG15|DDX58|IFIH1|DHX58,-3,MyList
GO Biological Processes,19,GO:0032648,regulation of interferon-beta production,19_GO:0032501 multicellular organismal process,-5.4,8.7,7.4,28160,56,464,8,1.7,0.6,3665|4938|4940|9111|9636|23586|64135|79132,IRF7|OAS1|OAS3|NMI|ISG15|DDX58|IFIH1|DHX58,-2.9,MyList
GO Biological Processes,19,GO:0032608,interferon-beta production,19_GO:0032501 multicellular organismal process,-5.4,8.7,7.4,28160,56,464,8,1.7,0.6,3665|4938|4940|9111|9636|23586|64135|79132,IRF7|OAS1|OAS3|NMI|ISG15|DDX58|IFIH1|DHX58,-2.9,MyList
GO Biological Processes,19,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-5.4,8.7,7.4,28160,56,464,8,1.7,0.6,567|3105|3822|6375|7305|11126|22914|259197,B2M|HLA-A|KLRC2|XCL1|TYROBP|CD160|KLRK1|NCR3,-2.9,MyList
GO Biological Processes,19,GO:0032479,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-5.4,6.4,6.8,28160,95,464,10,2.2,0.67,3665|4938|4940|6772|9111|9636|11277|23586|64135|79132,IRF7|OAS1|OAS3|STAT1|NMI|ISG15|TREX1|DDX58|IFIH1|DHX58,-2.9,MyList
GO Biological Processes,19,GO:0032606,type I interferon production,19_GO:0032501 multicellular organismal process,-5.4,6.4,6.8,28160,95,464,10,2.2,0.67,3665|4938|4940|6772|9111|9636|11277|23586|64135|79132,IRF7|OAS1|OAS3|STAT1|NMI|ISG15|TREX1|DDX58|IFIH1|DHX58,-2.9,MyList
GO Biological Processes,19,GO:0034341,response to interferon-gamma,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.4,5.2,6.4,28160,141,464,12,2.6,0.74,684|2635|3460|3965|6375|6772|6846|8519|9111|10410|10581|55337,BST2|GBP3|IFNGR2|LGALS9|XCL1|STAT1|XCL2|IFITM1|NMI|IFITM3|IFITM2|SHFL,-2.9,MyList
CORUM,33,CORUM:60,Interferon-stimulated gene factor 3 transcription complex ISGF3,,-5.4,61,13,28160,3,464,3,0.65,0.37,6772|6773|10379,STAT1|STAT2|IRF9,-2.9,MyList
GO Biological Processes,19,GO:0032481,positive regulation of type I interferon production,19_GO:0048518 positive regulation of biological process,-5.3,8.4,7.3,28160,58,464,8,1.7,0.6,3665|4938|4940|6772|9636|23586|64135|79132,IRF7|OAS1|OAS3|STAT1|ISG15|DDX58|IFIH1|DHX58,-2.8,MyList
GO Biological Processes,19,GO:0001910,regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-5.1,6.7,6.6,28160,82,464,9,1.9,0.64,567|3105|3822|3965|6375|7305|11126|22914|259197,B2M|HLA-A|KLRC2|LGALS9|XCL1|TYROBP|CD160|KLRK1|NCR3,-2.6,MyList
Reactome Gene Sets,6,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-5.1,6.7,6.6,28160,82,464,9,1.9,0.64,843|3665|6285|9246|9636|23586|51191|64135|79132,CASP10|IRF7|S100B|UBE2L6|ISG15|DDX58|HERC5|IFIH1|DHX58,-2.6,MyList
Reactome Gene Sets,6,R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,,-5.1,17,8.7,28160,18,464,5,1.1,0.48,959|4049|4050|8740|8742,CD40LG|LTA|LTB|TNFSF14|TNFSF12,-2.6,MyList
Reactome Gene Sets,6,R-HSA-8983711,OAS antiviral response,,-5.1,27,10,28160,9,464,4,0.86,0.43,4938|4940|8638|23586,OAS1|OAS3|OASL|DDX58,-2.6,MyList
GO Biological Processes,19,GO:0031343,positive regulation of cell killing,19_GO:0048518 positive regulation of biological process,-5,7.7,6.9,28160,63,464,8,1.7,0.6,567|3105|3822|6375|7305|11126|22914|259197,B2M|HLA-A|KLRC2|XCL1|TYROBP|CD160|KLRK1|NCR3,-2.6,MyList
GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5,5.1,6.1,28160,130,464,11,2.4,0.71,3430|3665|3822|5359|7305|9111|11126|22914|81030|117157|259197,IFI35|IRF7|KLRC2|PLSCR1|TYROBP|NMI|CD160|KLRK1|ZBP1|SH2D1B|NCR3,-2.5,MyList
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-4.9,2.4,5,28160,763,464,30,6.5,1.1,567|959|973|1514|3105|3384|3804|3811|3812|3820|5525|6502|7305|8519|9246|10219|10393|10616|11126|22914|51191|51348|51619|63891|64167|84727|117157|131450|140691|259197,B2M|CD40LG|CD79A|CTSL|HLA-A|ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|PPP2R5A|SKP2|TYROBP|IFITM1|UBE2L6|KLRG1|ANAPC10|RBCK1|CD160|KLRK1|HERC5|KLRF1|UBE2D4|RNF123|ERAP2|SPSB2|SH2D1B|CD200R1|TRIM69|NCR3,-2.5,MyList
GO Biological Processes,19,GO:0002715,regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.9,8.9,7,28160,48,464,7,1.5,0.57,3105|3822|3965|11126|22914|117157|259197,HLA-A|KLRC2|LGALS9|CD160|KLRK1|SH2D1B|NCR3,-2.4,MyList
GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-4.8,4.5,5.8,28160,162,464,12,2.6,0.74,3665|4938|4940|6773|9636|11274|11277|23586|56339|64135|81030|114769,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|DDX58|METTL3|IFIH1|ZBP1|CARD16,-2.3,MyList
GO Biological Processes,19,GO:0002708,positive regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-4.7,5.4,6,28160,113,464,10,2.2,0.67,567|3105|3822|4049|6375|11126|22914|91543|117157|259197,B2M|HLA-A|KLRC2|LTA|XCL1|CD160|KLRK1|RSAD2|SH2D1B|NCR3,-2.3,MyList
GO Biological Processes,19,GO:1902579,multi-organism localization,19_GO:0051704 multi-organism process,-4.7,14,8,28160,21,464,5,1.1,0.48,684|1514|3434|6993|9397,BST2|CTSL|IFIT1|DYNLT1|NMT2,-2.3,MyList
GO Biological Processes,19,GO:0044766,multi-organism transport,19_GO:0051704 multi-organism process,-4.7,14,8,28160,21,464,5,1.1,0.48,684|1514|3434|6993|9397,BST2|CTSL|IFIT1|DYNLT1|NMT2,-2.3,MyList
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-4.7,2.8,5.1,28160,484,464,22,4.7,0.99,567|959|1235|1514|1880|2207|2841|3105|3965|4063|6375|6659|8379|8740|10875|11126|11277|22914|56339|64343|91543|257101,B2M|CD40LG|CCR6|CTSL|GPR183|FCER1G|GPR18|HLA-A|LGALS9|LY9|XCL1|SOX4|MAD1L1|TNFSF14|FGL2|CD160|TREX1|KLRK1|METTL3|AZI2|RSAD2|ZNF683,-2.3,MyList
GO Biological Processes,19,GO:0002275,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-4.6,5.9,6.1,28160,93,464,9,1.9,0.64,2207|3430|3965|5729|7305|7462|9111|11277|58533,FCER1G|IFI35|LGALS9|PTGDR|TYROBP|LAT2|NMI|TREX1|SNX6,-2.2,MyList
GO Biological Processes,19,GO:0002228,natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.6,6.7,6.3,28160,72,464,8,1.7,0.6,3105|3811|3822|3965|11126|22914|117157|259197,HLA-A|KIR3DL1|KLRC2|LGALS9|CD160|KLRK1|SH2D1B|NCR3,-2.2,MyList
GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-4.6,3.7,5.4,28160,227,464,14,3,0.79,567|684|3105|3822|3965|4049|6375|7305|11126|22914|23586|91543|117157|259197,B2M|BST2|HLA-A|KLRC2|LGALS9|LTA|XCL1|TYROBP|CD160|KLRK1|DDX58|RSAD2|SH2D1B|NCR3,-2.2,MyList
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-4.5,2.3,4.7,28160,799,464,30,6.5,1.1,567|684|959|1191|2207|2841|3105|3315|3665|3965|4049|4050|4063|4938|4940|5610|6375|6772|7305|9111|9636|11126|11277|23586|51744|64135|79132|91543|114769|131450,B2M|BST2|CD40LG|CLU|FCER1G|GPR18|HLA-A|HSPB1|IRF7|LGALS9|LTA|LTB|LY9|OAS1|OAS3|EIF2AK2|XCL1|STAT1|TYROBP|NMI|ISG15|CD160|TREX1|DDX58|CD244|IFIH1|DHX58|RSAD2|CARD16|CD200R1,-2.1,MyList
GO Biological Processes,19,GO:0046718,viral entry into host cell,19_GO:0016032 viral process,-4.5,4.6,5.6,28160,145,464,11,2.4,0.71,950|1514|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|CTSL|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-2.1,MyList
GO Biological Processes,19,GO:0051701,biological process involved in interaction with host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.4,3.9,5.3,28160,204,464,13,2.8,0.77,950|1514|3434|3965|4061|5359|6993|8519|10346|10410|10581|27074|84321,SCARB2|CTSL|IFIT1|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3|THOC3,-2,MyList
GO Biological Processes,19,GO:0002221,pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-4.4,4.1,5.4,28160,176,464,12,2.6,0.74,3430|3665|3965|4938|4940|8638|9111|23586|55601|64135|79132|91543,IFI35|IRF7|LGALS9|OAS1|OAS3|OASL|NMI|DDX58|DDX60|IFIH1|DHX58|RSAD2,-2,MyList
GO Biological Processes,19,GO:0035458,cellular response to interferon-beta,19_GO:0050896 response to stimulus,-4.4,13,7.4,28160,24,464,5,1.1,0.48,4938|6772|10581|11277|87178,OAS1|STAT1|IFITM2|TREX1|PNPT1,-2,MyList
KEGG Pathway,24,ko04612,Antigen processing and presentation,,-4.4,6.3,6,28160,77,464,8,1.7,0.6,567|1514|3105|3804|3811|3812|3822|3823,B2M|CTSL|HLA-A|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3,-2,MyList
KEGG Pathway,24,hsa04612,Antigen processing and presentation ,,-4.4,6.3,6,28160,77,464,8,1.7,0.6,567|1514|3105|3804|3811|3812|3822|3823,B2M|CTSL|HLA-A|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3,-2,MyList
GO Biological Processes,19,GO:0001909,leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-4.4,4.9,5.6,28160,125,464,10,2.2,0.67,567|3105|3811|3822|3965|6375|7305|11126|22914|259197,B2M|HLA-A|KIR3DL1|KLRC2|LGALS9|XCL1|TYROBP|CD160|KLRK1|NCR3,-2,MyList
GO Biological Processes,19,GO:0044409,entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.3,4.4,5.4,28160,152,464,11,2.4,0.71,950|1514|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|CTSL|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-2,MyList
GO Biological Processes,19,GO:1903901,negative regulation of viral life cycle,19_GO:0016032 viral process,-4.3,12,7.2,28160,25,464,5,1.1,0.48,684|4061|8519|10410|10581,BST2|LY6E|IFITM1|IFITM3|IFITM2,-2,MyList
GO Biological Processes,19,GO:0031341,regulation of cell killing,19_GO:0050789 regulation of biological process,-4.3,5.4,5.7,28160,102,464,9,1.9,0.64,567|3105|3822|3965|6375|7305|11126|22914|259197,B2M|HLA-A|KLRC2|LGALS9|XCL1|TYROBP|CD160|KLRK1|NCR3,-2,MyList
GO Biological Processes,19,GO:0001960,negative regulation of cytokine-mediated signaling pathway,19_GO:0048519 negative regulation of biological process,-4.2,6,5.8,28160,81,464,8,1.7,0.6,4938|4940|6773|9636|11274|11277|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|CARD16,-1.9,MyList
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-4.2,2.9,4.8,28160,376,464,18,3.9,0.9,2|973|1191|2207|3105|3507|3822|5359|7305|7462|9473|10616|11126|11277|28526|81030|257144|259197,A2M|CD79A|CLU|FCER1G|HLA-A|IGHM|KLRC2|PLSCR1|TYROBP|LAT2|THEMIS2|RBCK1|CD160|TREX1|TRDC|ZBP1|GCSAM|NCR3,-1.9,MyList
GO Biological Processes,19,GO:0046596,regulation of viral entry into host cell,19_GO:0016032 viral process,-4.2,8.7,6.4,28160,42,464,6,1.3,0.52,3965|4061|8519|10346|10410|10581,LGALS9|LY6E|IFITM1|TRIM22|IFITM3|IFITM2,-1.9,MyList
GO Biological Processes,19,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-4.2,7,6,28160,61,464,7,1.5,0.57,3665|4940|8638|23586|55601|64135|79132,IRF7|OAS3|OASL|DDX58|DDX60|IFIH1|DHX58,-1.9,MyList
WikiPathways,27,WP3865,Novel intracellular components of RIG-I-like receptor (RLR) pathway,,-4.2,7,6,28160,61,464,7,1.5,0.57,843|3665|9636|23586|64135|64343|79132,CASP10|IRF7|ISG15|DDX58|IFIH1|AZI2|DHX58,-1.9,MyList
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-4.1,2.8,4.7,28160,419,464,19,4.1,0.92,2|1843|2043|2841|3105|3965|4938|4940|6773|9111|9636|10875|11274|11277|22914|56339|79132|114769|131450,A2M|DUSP1|EPHA4|GPR18|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|FGL2|USP18|TREX1|KLRK1|METTL3|DHX58|CARD16|CD200R1,-1.8,MyList
GO Biological Processes,19,GO:0042269,regulation of natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.1,8.3,6.3,28160,44,464,6,1.3,0.52,3105|3822|3965|11126|22914|259197,HLA-A|KLRC2|LGALS9|CD160|KLRK1|NCR3,-1.8,MyList
GO Biological Processes,19,GO:0039529,RIG-I signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.1,11,6.7,28160,28,464,5,1.1,0.48,4940|8638|23586|55601|79132,OAS3|OASL|DDX58|DDX60|DHX58,-1.8,MyList
GO Biological Processes,19,GO:0032647,regulation of interferon-alpha production,19_GO:0032501 multicellular organismal process,-4.1,11,6.7,28160,28,464,5,1.1,0.48,3665|6772|9111|23586|64135,IRF7|STAT1|NMI|DDX58|IFIH1,-1.8,MyList
GO Biological Processes,19,GO:0032607,interferon-alpha production,19_GO:0032501 multicellular organismal process,-4.1,11,6.7,28160,28,464,5,1.1,0.48,3665|6772|9111|23586|64135,IRF7|STAT1|NMI|DDX58|IFIH1,-1.8,MyList
GO Biological Processes,19,GO:0032020,ISG15-protein conjugation,19_GO:0008152 metabolic process,-4.1,30,9.3,28160,6,464,3,0.65,0.37,9246|9636|51191,UBE2L6|ISG15|HERC5,-1.8,MyList
GO Biological Processes,19,GO:0140374,antiviral innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.1,16,7.6,28160,15,464,4,0.86,0.43,3434|4599|4938|23586,IFIT1|MX1|OAS1|DDX58,-1.8,MyList
GO Biological Processes,19,GO:0060761,negative regulation of response to cytokine stimulus,19_GO:0048519 negative regulation of biological process,-4.1,5.6,5.6,28160,86,464,8,1.7,0.6,4938|4940|6773|9636|11274|11277|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|CARD16,-1.7,MyList
GO Biological Processes,19,GO:0050865,regulation of cell activation,19_GO:0050789 regulation of biological process,-4,2.3,4.5,28160,650,464,25,5.4,1,567|959|1880|2207|3105|3507|3822|3965|5359|5578|6375|6659|7305|7940|8379|8543|8740|9473|10875|11126|11277|22914|28526|56339|257101,B2M|CD40LG|GPR183|FCER1G|HLA-A|IGHM|KLRC2|LGALS9|PLSCR1|PRKCA|XCL1|SOX4|TYROBP|LST1|MAD1L1|LMO4|TNFSF14|THEMIS2|FGL2|CD160|TREX1|KLRK1|TRDC|METTL3|ZNF683,-1.7,MyList
GO Biological Processes,19,GO:0031348,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-4,3.3,4.8,28160,258,464,14,3,0.79,2|3105|3965|4938|4940|6773|9111|9636|10875|11274|11277|56339|79132|131450,A2M|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|FGL2|USP18|TREX1|METTL3|DHX58|CD200R1,-1.7,MyList
WikiPathways,27,WP4705,Pathways of nucleic acid metabolism and innate immune sensing,,-3.9,15,7.3,28160,16,464,4,0.86,0.43,4938|11277|23586|64135,OAS1|TREX1|DDX58|IFIH1,-1.7,MyList
GO Biological Processes,19,GO:0002706,regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.9,4,5,28160,168,464,11,2.4,0.71,567|3105|3822|3965|4049|6375|11126|22914|91543|117157|259197,B2M|HLA-A|KLRC2|LGALS9|LTA|XCL1|CD160|KLRK1|RSAD2|SH2D1B|NCR3,-1.7,MyList
Canonical Pathways,11,M183,PID IL6 7 PATHWAY,,-3.9,7.7,6,28160,47,464,6,1.3,0.52,2|1052|2353|6772|7076|8543,A2M|CEBPD|FOS|STAT1|TIMP1|LMO4,-1.6,MyList
KEGG Pathway,24,hsa05160,Hepatitis C,,-3.9,4,5,28160,169,464,11,2.4,0.71,3434|3665|4599|4938|4940|5610|6772|6773|10379|23586|91543,IFIT1|IRF7|MX1|OAS1|OAS3|EIF2AK2|STAT1|STAT2|IRF9|DDX58|RSAD2,-1.6,MyList
GO Biological Processes,19,GO:0042267,natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.9,6.2,5.6,28160,69,464,7,1.5,0.57,3105|3811|3822|3965|11126|22914|259197,HLA-A|KIR3DL1|KLRC2|LGALS9|CD160|KLRK1|NCR3,-1.6,MyList
GO Biological Processes,19,GO:1901224,positive regulation of NIK/NF-kappaB signaling,19_GO:0048518 positive regulation of biological process,-3.9,6.2,5.6,28160,69,464,7,1.5,0.57,3430|3965|5610|8740|9111|10616|219790,IFI35|LGALS9|EIF2AK2|TNFSF14|NMI|RBCK1|RTKN2,-1.6,MyList
GO Biological Processes,19,GO:0002717,positive regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,9.8,6.3,28160,31,464,5,1.1,0.48,3822|11126|22914|117157|259197,KLRC2|CD160|KLRK1|SH2D1B|NCR3,-1.6,MyList
WikiPathways,27,WP4912,SARS coronavirus and innate immunity,,-3.8,9.8,6.3,28160,31,464,5,1.1,0.48,6772|6773|10379|23586|64135,STAT1|STAT2|IRF9|DDX58|IFIH1,-1.6,MyList
KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-3.8,3,4.6,28160,299,464,15,3.2,0.82,567|3105|3315|3665|4616|4938|4940|5610|6502|6772|6773|6908|9636|10379|23586,B2M|HLA-A|HSPB1|IRF7|GADD45B|OAS1|OAS3|EIF2AK2|SKP2|STAT1|STAT2|TBP|ISG15|IRF9|DDX58,-1.6,MyList
GO Biological Processes,19,GO:0046719,regulation by virus of viral protein levels in host cell,19_GO:0016032 viral process,-3.8,26,8.6,28160,7,464,3,0.65,0.37,3434|6772|6993,IFIT1|STAT1|DYNLT1,-1.6,MyList
GO Biological Processes,19,GO:0052372,modulation by symbiont of entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,7.4,5.8,28160,49,464,6,1.3,0.52,3965|4061|8519|10346|10410|10581,LGALS9|LY6E|IFITM1|TRIM22|IFITM3|IFITM2,-1.6,MyList
GO Biological Processes,19,GO:0051249,regulation of lymphocyte activation,19_GO:0002376 immune system process,-3.8,2.5,4.4,28160,515,464,21,4.5,0.97,567|959|1880|3105|3507|3822|3965|6375|6659|7305|7940|8379|8740|9473|10875|11126|11277|22914|28526|56339|257101,B2M|CD40LG|GPR183|HLA-A|IGHM|KLRC2|LGALS9|XCL1|SOX4|TYROBP|LST1|MAD1L1|TNFSF14|THEMIS2|FGL2|CD160|TREX1|KLRK1|TRDC|METTL3|ZNF683,-1.6,MyList
KEGG Pathway,24,hsa04622,RIG-I-like receptor signaling pathway ,,-3.8,6.1,5.5,28160,70,464,7,1.5,0.57,843|3665|9636|23586|64135|64343|79132,CASP10|IRF7|ISG15|DDX58|IFIH1|AZI2|DHX58,-1.6,MyList
KEGG Pathway,24,ko04622,RIG-I-like receptor signaling pathway,,-3.8,6.1,5.5,28160,70,464,7,1.5,0.57,843|3665|9636|23586|64135|64343|79132,CASP10|IRF7|ISG15|DDX58|IFIH1|AZI2|DHX58,-1.6,MyList
WikiPathways,27,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",,-3.8,6,5.4,28160,71,464,7,1.5,0.57,959|5578|6772|6773|9636|10964|91543,CD40LG|PRKCA|STAT1|STAT2|ISG15|IFI44L|RSAD2,-1.5,MyList
GO Biological Processes,19,GO:0052126,movement in host environment,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,3.8,4.8,28160,176,464,11,2.4,0.71,950|1514|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|CTSL|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-1.5,MyList
GO Biological Processes,19,GO:0001959,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3.7,4,4.8,28160,150,464,10,2.2,0.67,3665|4938|4940|6773|9636|11274|11277|56339|81030|114769,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|ZBP1|CARD16,-1.5,MyList
GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-3.6,3.1,4.5,28160,277,464,14,3,0.79,241|3430|3665|3822|4049|4258|5359|7305|9111|11126|22914|81030|117157|259197,ALOX5AP|IFI35|IRF7|KLRC2|LTA|MGST2|PLSCR1|TYROBP|NMI|CD160|KLRK1|ZBP1|SH2D1B|NCR3,-1.4,MyList
GO Biological Processes,19,GO:0046794,transport of virus,19_GO:0016032 viral process,-3.6,13,6.6,28160,19,464,4,0.86,0.43,684|1514|6993|9397,BST2|CTSL|DYNLT1|NMT2,-1.4,MyList
GO Biological Processes,19,GO:0002281,macrophage activation involved in immune response,19_GO:0002376 immune system process,-3.6,13,6.6,28160,19,464,4,0.86,0.43,3430|7305|9111|11277,IFI35|TYROBP|NMI|TREX1,-1.4,MyList
GO Biological Processes,19,GO:0006968,cellular defense response,19_GO:0050896 response to stimulus,-3.6,6.7,5.5,28160,54,464,6,1.3,0.52,1235|3812|3822|3823|7305|10219,CCR6|KIR3DL2|KLRC2|KLRC3|TYROBP|KLRG1,-1.4,MyList
