_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.4,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,M1,1,0
1,-2.2,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,M1,1,0
1,-4.1,GO:2000401,regulation of lymphocyte migration,M1,1,0
1,-3,GO:0050688,regulation of defense response to virus,M1,1,0
1,-2.2,ko04060,Cytokine-cytokine receptor interaction,M1,1,0
1,-2.7,GO:0007080,mitotic metaphase plate congression,M1,1,0
1,-2.3,GO:0072678,T cell migration,M1,1,0
1,-2.2,GO:0032652,regulation of interleukin-1 production,M1,1,0
1,-3.9,GO:0002708,positive regulation of lymphocyte mediated immunity,M1,1,0
1,-2.4,R-HSA-453276,Regulation of mitotic cell cycle,M1,1,0
1,-2.8,GO:0051301,cell division,M1,1,0
1,-2.2,GO:0032727,positive regulation of interferon-alpha production,M1,1,0
1,-2.5,GO:0006959,humoral immune response,M1,1,0
1,-3.5,GO:0042742,defense response to bacterium,M1,1,0
1,-3.2,GO:0075733,intracellular transport of virus,M1,1,0
1,-2.3,R-HSA-141424,Amplification of signal from the kinetochores,M1,1,0
1,-3.1,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,M1,1,0
1,-3.6,WP4655,Cytosolic DNA-sensing pathway,M1,1,0
1,-2.4,GO:0071637,regulation of monocyte chemotactic protein-1 production,M1,1,0
1,-5.1,GO:0001960,negative regulation of cytokine-mediated signaling pathway,M1,1,0
1,-2,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,M1,1,0
1,-3.8,ko04621,NOD-like receptor signaling pathway,M1,1,0
1,-4.6,GO:0039530,MDA-5 signaling pathway,M1,1,0
1,-5.4,GO:0032608,interferon-beta production,M1,1,0
1,-3.2,R-HSA-1236977,Endosomal/Vacuolar pathway,M1,1,0
1,-2.7,GO:0010820,positive regulation of T cell chemotaxis,M1,1,0
1,-11,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,M1,1,0
1,-2.9,GO:0046631,alpha-beta T cell activation,M1,1,0
1,-6.2,GO:0060759,regulation of response to cytokine stimulus,M1,1,0
1,-2.9,R-HSA-5620971,Pyroptosis,M1,1,0
1,-2.1,GO:0030162,regulation of proteolysis,M1,1,0
1,-5.2,R-HSA-1280218,Adaptive Immune System,M1,1,0
1,-3,GO:0052547,regulation of peptidase activity,M1,1,0
1,-3.8,R-HSA-73893,DNA Damage Bypass,M1,1,0
1,-3,GO:0010506,regulation of autophagy,M1,1,0
1,-3.2,R-HSA-983169,Class I MHC mediated antigen processing & presentation,M1,1,0
1,-3.2,GO:0032731,positive regulation of interleukin-1 beta production,M1,1,0
1,-2.9,GO:0032647,regulation of interferon-alpha production,M1,1,0
1,-2.8,WP4396,Nonalcoholic fatty liver disease,M1,1,0
1,-2.9,hsa04142,Lysosome ,M1,1,0
1,-2.9,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-3.5,GO:0090501,RNA phosphodiester bond hydrolysis,M1,1,0
1,-12,WP4197,Immune response to tuberculosis,M1,1,0
1,-3.6,GO:0016093,polyprenol metabolic process,M1,1,0
1,-2.4,R-HSA-9679506,SARS-CoV Infections,M1,1,0
1,-2.8,GO:0002694,regulation of leukocyte activation,M1,1,0
