Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,ko05162,Measles,,-6.4,5.8,7.3,28160,134,472,13,2.8,0.75,1460|3561|3665|4599|4938|4939|4940|5610|6772|6773|8743|10379|23586,CSNK2B|IL2RG|IRF7|MX1|OAS1|OAS2|OAS3|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58,-3.7,MyList
KEGG Pathway,24,hsa05162,Measles,,-6.3,5.3,7.1,28160,158,472,14,3,0.78,1460|3561|3665|4599|4938|4939|4940|5599|5610|6772|6773|8743|10379|23586,CSNK2B|IL2RG|IRF7|MX1|OAS1|OAS2|OAS3|MAPK8|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58,-3.7,MyList
GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,19_GO:0002376 immune system process,-6.2,3.2,6.2,28160,442,472,24,5.1,1,567|684|1191|1235|2207|3105|3507|3514|3665|3965|4049|5729|6375|7305|7462|9025|11126|11277|22914|23586|28526|51010|91543|259197,B2M|BST2|CLU|CCR6|FCER1G|HLA-A|IGHM|IGKC|IRF7|LGALS9|LTA|PTGDR|XCL1|TYROBP|LAT2|RNF8|CD160|TREX1|KLRK1|DDX58|TRDC|EXOSC3|RSAD2|NCR3,-3.6,MyList
GO Biological Processes,19,GO:0032606,type I interferon production,19_GO:0032501 multicellular organismal process,-6.2,6.9,7.5,28160,95,472,11,2.3,0.69,3665|4938|4939|4940|6737|6772|9111|9636|11277|23586|79132,IRF7|OAS1|OAS2|OAS3|TRIM21|STAT1|NMI|ISG15|TREX1|DDX58|DHX58,-3.6,MyList
GO Biological Processes,19,GO:0032479,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-6.2,6.9,7.5,28160,95,472,11,2.3,0.69,3665|4938|4939|4940|6737|6772|9111|9636|11277|23586|79132,IRF7|OAS1|OAS2|OAS3|TRIM21|STAT1|NMI|ISG15|TREX1|DDX58|DHX58,-3.6,MyList
GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-6.2,5.2,6.9,28160,162,472,14,3,0.78,834|3665|4938|4940|6773|9636|11274|11277|23586|54625|56339|81030|83666|114769,CASP1|IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|DDX58|PARP14|METTL3|ZBP1|PARP9|CARD16,-3.6,MyList
KEGG Pathway,24,hsa05160,Hepatitis C,,-6,4.9,6.7,28160,169,472,14,3,0.78,3434|3665|4599|4938|4939|4940|5599|5605|5610|6772|6773|10379|23586|91543,IFIT1|IRF7|MX1|OAS1|OAS2|OAS3|MAPK8|MAP2K2|EIF2AK2|STAT1|STAT2|IRF9|DDX58|RSAD2,-3.4,MyList
Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-5.9,2.9,5.8,28160,561,472,27,5.7,1.1,1163|1460|4085|5525|5578|5696|5698|5985|6502|8334|8379|8815|9978|10393|11116|22897|23421|27338|29082|55166|55957|57804|93323|128866|129401|140735|653784,CKS1B|CSNK2B|MAD2L1|PPP2R5A|PRKCA|PSMB8|PSMB9|RFC5|SKP2|H2AC6|MAD1L1|BANF1|RBX1|ANAPC10|CEP43|CEP164|ITGB3BP|UBE2S|CHMP4A|CENPQ|LIN37|POLD4|HAUS8|CHMP4B|NUP35|DYNLL2|MZT2A,-3.4,MyList
GO Biological Processes,19,GO:0001959,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-5.8,5.2,6.7,28160,150,472,13,2.8,0.75,834|3665|4938|4940|6773|9636|11274|11277|54625|56339|81030|83666|114769,CASP1|IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|PARP14|METTL3|ZBP1|PARP9|CARD16,-3.2,MyList
GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-5.7,3.3,5.9,28160,376,472,21,4.4,0.95,2|966|973|1191|2207|3105|3428|3507|3514|5359|7305|7462|8891|11126|11277|28526|79037|81030|149628|257144|259197,A2M|CD59|CD79A|CLU|FCER1G|HLA-A|IFI16|IGHM|IGKC|PLSCR1|TYROBP|LAT2|EIF2B3|CD160|TREX1|TRDC|PVRIG|ZBP1|PYHIN1|GCSAM|NCR3,-3.2,MyList
GO Biological Processes,19,GO:0031348,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-5.7,3.9,6.2,28160,258,472,17,3.6,0.86,2|2896|3105|3428|3965|4938|4940|6737|6773|9111|9636|11274|11277|54625|56339|79132|131450,A2M|GRN|HLA-A|IFI16|LGALS9|OAS1|OAS3|TRIM21|STAT2|NMI|ISG15|USP18|TREX1|PARP14|METTL3|DHX58|CD200R1,-3.2,MyList
GO Biological Processes,19,GO:0051701,biological process involved in interaction with host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.7,4.4,6.3,28160,204,472,15,3.2,0.81,950|1514|3434|3965|4061|5359|6737|6993|8519|10346|10410|10581|27074|84321|128866,SCARB2|CTSL|IFIT1|LGALS9|LY6E|PLSCR1|TRIM21|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3|THOC3|CHMP4B,-3.1,MyList
GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.7,5.5,6.7,28160,130,472,12,2.5,0.72,3428|3430|3665|5359|7305|9111|11126|22914|81030|83666|149628|259197,IFI16|IFI35|IRF7|PLSCR1|TYROBP|NMI|CD160|KLRK1|ZBP1|PARP9|PYHIN1|NCR3,-3.1,MyList
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-5.6,2.5,5.5,28160,799,472,33,7,1.2,307|567|684|834|1191|2207|2841|3105|3315|3428|3665|3965|4049|4050|4938|4939|4940|5610|6375|6737|6772|7305|9111|9636|11126|11277|23586|51744|79132|91543|114769|131450|149628,ANXA4|B2M|BST2|CASP1|CLU|FCER1G|GPR18|HLA-A|HSPB1|IFI16|IRF7|LGALS9|LTA|LTB|OAS1|OAS2|OAS3|EIF2AK2|XCL1|TRIM21|STAT1|TYROBP|NMI|ISG15|CD160|TREX1|DDX58|CD244|DHX58|RSAD2|CARD16|CD200R1|PYHIN1,-3.1,MyList
Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-5.6,2.6,5.5,28160,692,472,30,6.4,1.1,1163|1460|4085|5525|5578|5696|5698|5889|5985|6502|8334|8379|8815|9025|9978|10393|11116|22897|23421|27338|29082|55166|55957|57804|84126|93323|128866|129401|140735|653784,CKS1B|CSNK2B|MAD2L1|PPP2R5A|PRKCA|PSMB8|PSMB9|RAD51C|RFC5|SKP2|H2AC6|MAD1L1|BANF1|RNF8|RBX1|ANAPC10|CEP43|CEP164|ITGB3BP|UBE2S|CHMP4A|CENPQ|LIN37|POLD4|ATRIP|HAUS8|CHMP4B|NUP35|DYNLL2|MZT2A,-3.1,MyList
KEGG Pathway,24,ko04650,Natural killer cell mediated cytotoxicity,,-5.6,5.4,6.6,28160,133,472,12,2.5,0.72,2207|3105|3384|3812|3823|5578|5605|7305|8743|22914|51744|259197,FCER1G|HLA-A|ICAM2|KIR3DL2|KLRC3|PRKCA|MAP2K2|TYROBP|TNFSF10|KLRK1|CD244|NCR3,-3.1,MyList
KEGG Pathway,24,hsa04650,Natural killer cell mediated cytotoxicity ,,-5.6,5.4,6.6,28160,133,472,12,2.5,0.72,2207|3105|3384|3812|3823|5578|5605|7305|8743|22914|51744|259197,FCER1G|HLA-A|ICAM2|KIR3DL2|KLRC3|PRKCA|MAP2K2|TYROBP|TNFSF10|KLRK1|CD244|NCR3,-3.1,MyList
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-5.5,4,6.1,28160,237,472,16,3.4,0.83,567|3105|3965|4049|6375|7305|11126|22914|23586|51010|51237|51744|55601|79132|91543|259197,B2M|HLA-A|LGALS9|LTA|XCL1|TYROBP|CD160|KLRK1|DDX58|EXOSC3|MZB1|CD244|DDX60|DHX58|RSAD2|NCR3,-3,MyList
GO Biological Processes,19,GO:0032728,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-5.5,11,7.9,28160,39,472,7,1.5,0.56,3665|4938|4939|4940|9636|23586|79132,IRF7|OAS1|OAS2|OAS3|ISG15|DDX58|DHX58,-3,MyList
GO Biological Processes,19,GO:0032608,interferon-beta production,19_GO:0032501 multicellular organismal process,-5.4,8.5,7.4,28160,56,472,8,1.7,0.59,3665|4938|4939|4940|9111|9636|23586|79132,IRF7|OAS1|OAS2|OAS3|NMI|ISG15|DDX58|DHX58,-2.9,MyList
GO Biological Processes,19,GO:0032648,regulation of interferon-beta production,19_GO:0032501 multicellular organismal process,-5.4,8.5,7.4,28160,56,472,8,1.7,0.59,3665|4938|4939|4940|9111|9636|23586|79132,IRF7|OAS1|OAS2|OAS3|NMI|ISG15|DDX58|DHX58,-2.9,MyList
GO Biological Processes,19,GO:0009617,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.4,2.5,5.3,28160,748,472,31,6.6,1.1,567|834|2207|2896|3105|3507|3512|3514|3965|4049|4938|4939|4940|5473|5578|5599|5996|9636|10561|10578|11126|23641|28526|28642|28656|28670|28692|51510|79132|114769|129607,B2M|CASP1|FCER1G|GRN|HLA-A|IGHM|JCHAIN|IGKC|LGALS9|LTA|OAS1|OAS2|OAS3|PPBP|PRKCA|MAPK8|RGS1|ISG15|IFI44|GNLY|CD160|LDOC1|TRDC|TRAV39|TRAV26-2|TRAV13-2|TRAV1-2|CHMP5|DHX58|CARD16|CMPK2,-2.9,MyList
CORUM,33,CORUM:60,Interferon-stimulated gene factor 3 transcription complex ISGF3,,-5.3,60,13,28160,3,472,3,0.64,0.37,6772|6773|10379,STAT1|STAT2|IRF9,-2.9,MyList
GO Biological Processes,19,GO:0032481,positive regulation of type I interferon production,19_GO:0048518 positive regulation of biological process,-5.3,8.2,7.2,28160,58,472,8,1.7,0.59,3665|4938|4939|4940|6772|9636|23586|79132,IRF7|OAS1|OAS2|OAS3|STAT1|ISG15|DDX58|DHX58,-2.8,MyList
GO Biological Processes,19,GO:0046596,regulation of viral entry into host cell,19_GO:0016032 viral process,-5.2,9.9,7.6,28160,42,472,7,1.5,0.56,3965|4061|6737|8519|10346|10410|10581,LGALS9|LY6E|TRIM21|IFITM1|TRIM22|IFITM3|IFITM2,-2.8,MyList
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-5.2,2.4,5.2,28160,763,472,31,6.6,1.1,567|973|1514|2475|3105|3384|3812|3820|5525|5696|5698|6502|6737|7305|8519|9246|9978|10219|10393|11126|22914|27338|51191|51348|63891|64167|84727|131450|140691|140735|259197,B2M|CD79A|CTSL|MTOR|HLA-A|ICAM2|KIR3DL2|KLRB1|PPP2R5A|PSMB8|PSMB9|SKP2|TRIM21|TYROBP|IFITM1|UBE2L6|RBX1|KLRG1|ANAPC10|CD160|KLRK1|UBE2S|HERC5|KLRF1|RNF123|ERAP2|SPSB2|CD200R1|TRIM69|DYNLL2|NCR3,-2.7,MyList
GO Biological Processes,19,GO:0046718,viral entry into host cell,19_GO:0016032 viral process,-5.2,4.9,6.2,28160,145,472,12,2.5,0.72,950|1514|3965|4061|5359|6737|6993|8519|10346|10410|10581|27074,SCARB2|CTSL|LGALS9|LY6E|PLSCR1|TRIM21|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-2.7,MyList
GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-5.1,2.4,5.1,28160,771,472,31,6.6,1.1,567|684|973|1235|1514|2207|2475|2841|3105|3507|3514|3965|6375|7305|7462|7940|8379|8740|9025|11126|11277|22914|28526|51010|51237|51744|56339|90379|91543|257101|259197,B2M|BST2|CD79A|CCR6|CTSL|FCER1G|MTOR|GPR18|HLA-A|IGHM|IGKC|LGALS9|XCL1|TYROBP|LAT2|LST1|MAD1L1|TNFSF14|RNF8|CD160|TREX1|KLRK1|TRDC|EXOSC3|MZB1|CD244|METTL3|DCAF15|RSAD2|ZNF683|NCR3,-2.7,MyList
GO Biological Processes,19,GO:0031341,regulation of cell killing,19_GO:0050789 regulation of biological process,-5.1,5.8,6.4,28160,102,472,10,2.1,0.66,567|966|3105|3965|5599|6375|7305|11126|22914|259197,B2M|CD59|HLA-A|LGALS9|MAPK8|XCL1|TYROBP|CD160|KLRK1|NCR3,-2.6,MyList
GO Biological Processes,19,GO:0001960,negative regulation of cytokine-mediated signaling pathway,19_GO:0048519 negative regulation of biological process,-5.1,6.6,6.6,28160,81,472,9,1.9,0.63,4938|4940|6773|9636|11274|11277|54625|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|PARP14|METTL3|CARD16,-2.6,MyList
GO Biological Processes,19,GO:0002449,lymphocyte mediated immunity,19_GO:0002376 immune system process,-5.1,3.2,5.5,28160,351,472,19,4,0.9,567|1191|1235|2207|3105|3507|3514|3665|3965|4049|6375|9025|11126|11277|22914|28526|51010|91543|259197,B2M|CLU|CCR6|FCER1G|HLA-A|IGHM|IGKC|IRF7|LGALS9|LTA|XCL1|RNF8|CD160|TREX1|KLRK1|TRDC|EXOSC3|RSAD2|NCR3,-2.6,MyList
GO Biological Processes,19,GO:0060700,regulation of ribonuclease activity,19_GO:0050789 regulation of biological process,-5,27,10,28160,9,472,4,0.85,0.42,4938|4939|4940|8638,OAS1|OAS2|OAS3|OASL,-2.6,MyList
GO Biological Processes,19,GO:0052126,movement in host environment,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5,4.4,5.9,28160,176,472,13,2.8,0.75,950|1514|3965|4061|5359|6737|6993|8519|10346|10410|10581|27074|128866,SCARB2|CTSL|LGALS9|LY6E|PLSCR1|TRIM21|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3|CHMP4B,-2.6,MyList
Reactome Gene Sets,6,R-HSA-68886,M Phase,,-5,3,5.4,28160,418,472,21,4.4,0.95,1460|4085|5525|5578|5696|5698|8334|8379|8815|10393|11116|22897|23421|27338|29082|55166|93323|128866|129401|140735|653784,CSNK2B|MAD2L1|PPP2R5A|PRKCA|PSMB8|PSMB9|H2AC6|MAD1L1|BANF1|ANAPC10|CEP43|CEP164|ITGB3BP|UBE2S|CHMP4A|CENPQ|HAUS8|CHMP4B|NUP35|DYNLL2|MZT2A,-2.6,MyList
GO Biological Processes,19,GO:0031343,positive regulation of cell killing,19_GO:0048518 positive regulation of biological process,-5,7.6,6.8,28160,63,472,8,1.7,0.59,567|3105|5599|6375|7305|11126|22914|259197,B2M|HLA-A|MAPK8|XCL1|TYROBP|CD160|KLRK1|NCR3,-2.6,MyList
GO Biological Processes,19,GO:0044409,entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5,4.7,6,28160,152,472,12,2.5,0.72,950|1514|3965|4061|5359|6737|6993|8519|10346|10410|10581|27074,SCARB2|CTSL|LGALS9|LY6E|PLSCR1|TRIM21|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-2.6,MyList
GO Biological Processes,19,GO:0002281,macrophage activation involved in immune response,19_GO:0002376 immune system process,-4.9,16,8.4,28160,19,472,5,1.1,0.47,2896|3430|7305|9111|11277,GRN|IFI35|TYROBP|NMI|TREX1,-2.5,MyList
GO Biological Processes,19,GO:0098586,cellular response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.9,6.3,6.4,28160,85,472,9,1.9,0.63,2537|3665|3965|4938|4940|8638|23586|55601|79132,IFI6|IRF7|LGALS9|OAS1|OAS3|OASL|DDX58|DDX60|DHX58,-2.5,MyList
KEGG Pathway,24,ko05160,Hepatitis C,,-4.9,5,6,28160,131,472,11,2.3,0.69,3434|3665|4938|4939|4940|5599|5610|6772|6773|10379|23586,IFIT1|IRF7|OAS1|OAS2|OAS3|MAPK8|EIF2AK2|STAT1|STAT2|IRF9|DDX58,-2.5,MyList
KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-4.9,3.4,5.4,28160,299,472,17,3.6,0.86,567|1460|3105|3315|3665|4938|4939|4940|5599|5610|6502|6772|6773|9636|10379|23586|51728,B2M|CSNK2B|HLA-A|HSPB1|IRF7|OAS1|OAS2|OAS3|MAPK8|EIF2AK2|SKP2|STAT1|STAT2|ISG15|IRF9|DDX58|POLR3K,-2.5,MyList
GO Biological Processes,19,GO:0060761,negative regulation of response to cytokine stimulus,19_GO:0048519 negative regulation of biological process,-4.8,6.2,6.4,28160,86,472,9,1.9,0.63,4938|4940|6773|9636|11274|11277|54625|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|PARP14|METTL3|CARD16,-2.5,MyList
GO Biological Processes,19,GO:0052372,modulation by symbiont of entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.8,8.5,6.9,28160,49,472,7,1.5,0.56,3965|4061|6737|8519|10346|10410|10581,LGALS9|LY6E|TRIM21|IFITM1|TRIM22|IFITM3|IFITM2,-2.4,MyList
GO Biological Processes,19,GO:0002705,positive regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-4.7,4.9,5.9,28160,135,472,11,2.3,0.69,567|3105|4049|6375|7305|11126|22914|23586|51010|91543|259197,B2M|HLA-A|LTA|XCL1|TYROBP|CD160|KLRK1|DDX58|EXOSC3|RSAD2|NCR3,-2.4,MyList
GO Biological Processes,19,GO:0044766,multi-organism transport,19_GO:0051704 multi-organism process,-4.7,14,7.9,28160,21,472,5,1.1,0.47,684|1514|3434|6993|9397,BST2|CTSL|IFIT1|DYNLT1|NMT2,-2.3,MyList
GO Biological Processes,19,GO:1902579,multi-organism localization,19_GO:0051704 multi-organism process,-4.7,14,7.9,28160,21,472,5,1.1,0.47,684|1514|3434|6993|9397,BST2|CTSL|IFIT1|DYNLT1|NMT2,-2.3,MyList
GO Biological Processes,19,GO:0002440,production of molecular mediator of immune response,19_GO:0002376 immune system process,-4.7,3.3,5.3,28160,309,472,17,3.6,0.86,567|684|1235|3105|3514|6375|7518|9025|11126|11277|23586|28516|28518|51010|51237|51744|91543,B2M|BST2|CCR6|HLA-A|IGKC|XCL1|XRCC4|RNF8|CD160|TREX1|DDX58|TRDV3|TRDV1|EXOSC3|MZB1|CD244|RSAD2,-2.3,MyList
GO Biological Processes,19,GO:0039528,cytoplasmic pattern recognition receptor signaling pathway in response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.6,10,7.1,28160,35,472,6,1.3,0.52,3665|4940|8638|23586|55601|79132,IRF7|OAS3|OASL|DDX58|DDX60|DHX58,-2.3,MyList
GO Biological Processes,19,GO:0039530,MDA-5 signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.6,22,9,28160,11,472,4,0.85,0.42,3665|4940|55601|79132,IRF7|OAS3|DDX60|DHX58,-2.3,MyList
WikiPathways,27,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",,-4.6,6.7,6.3,28160,71,472,8,1.7,0.59,4939|5578|5599|6772|6773|9636|10964|91543,OAS2|PRKCA|MAPK8|STAT1|STAT2|ISG15|IFI44L|RSAD2,-2.3,MyList
GO Biological Processes,19,GO:0002275,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-4.6,5.8,6,28160,93,472,9,1.9,0.63,2207|2896|3430|3965|5729|7305|7462|9111|11277,FCER1G|GRN|IFI35|LGALS9|PTGDR|TYROBP|LAT2|NMI|TREX1,-2.2,MyList
WikiPathways,27,WP4877,Host-pathogen interaction of human coronaviruses - MAPK signaling,,-4.6,9.9,7,28160,36,472,6,1.3,0.52,684|5599|5605|8519|10410|10581,BST2|MAPK8|MAP2K2|IFITM1|IFITM3|IFITM2,-2.2,MyList
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-4.5,2.8,5,28160,419,472,20,4.2,0.93,2|2841|2896|3105|3428|3965|4938|4940|6737|6773|9111|9636|11274|11277|22914|54625|56339|79132|114769|131450,A2M|GPR18|GRN|HLA-A|IFI16|LGALS9|OAS1|OAS3|TRIM21|STAT2|NMI|ISG15|USP18|TREX1|KLRK1|PARP14|METTL3|DHX58|CARD16|CD200R1,-2.2,MyList
GO Biological Processes,19,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-4.4,7.5,6.3,28160,56,472,7,1.5,0.56,567|3105|6375|7305|11126|22914|259197,B2M|HLA-A|XCL1|TYROBP|CD160|KLRK1|NCR3,-2.1,MyList
Reactome Gene Sets,6,R-HSA-162906,HIV Infection,,-4.3,3.6,5.2,28160,234,472,14,3,0.78,567|2966|3105|5696|5698|6883|7518|8815|9397|9978|29082|51510|128866|129401,B2M|GTF2H2|HLA-A|PSMB8|PSMB9|TAF12|XRCC4|BANF1|NMT2|RBX1|CHMP4A|CHMP5|CHMP4B|NUP35,-2,MyList
CORUM,33,CORUM:3036,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)",,-4.3,36,10,28160,5,472,3,0.64,0.37,1163|6502|9978,CKS1B|SKP2|RBX1,-2,MyList
Reactome Gene Sets,6,R-HSA-68882,Mitotic Anaphase,,-4.3,3.5,5.1,28160,236,472,14,3,0.78,4085|5525|5696|5698|8379|8815|10393|23421|27338|29082|55166|128866|129401|140735,MAD2L1|PPP2R5A|PSMB8|PSMB9|MAD1L1|BANF1|ANAPC10|ITGB3BP|UBE2S|CHMP4A|CENPQ|CHMP4B|NUP35|DYNLL2,-2,MyList
GO Biological Processes,19,GO:0016064,immunoglobulin mediated immune response,19_GO:0002376 immune system process,-4.3,3.7,5.2,28160,207,472,13,2.8,0.75,567|1191|1235|2207|3507|3514|3665|4049|6375|9025|11277|28526|51010,B2M|CLU|CCR6|FCER1G|IGHM|IGKC|IRF7|LTA|XCL1|RNF8|TREX1|TRDC|EXOSC3,-2,MyList
GO Biological Processes,19,GO:1903901,negative regulation of viral life cycle,19_GO:0016032 viral process,-4.3,12,7.1,28160,25,472,5,1.1,0.47,684|4061|8519|10410|10581,BST2|LY6E|IFITM1|IFITM3|IFITM2,-2,MyList
Reactome Gene Sets,6,R-HSA-2555396,Mitotic Metaphase and Anaphase,,-4.3,3.5,5.1,28160,237,472,14,3,0.78,4085|5525|5696|5698|8379|8815|10393|23421|27338|29082|55166|128866|129401|140735,MAD2L1|PPP2R5A|PSMB8|PSMB9|MAD1L1|BANF1|ANAPC10|ITGB3BP|UBE2S|CHMP4A|CENPQ|CHMP4B|NUP35|DYNLL2,-2,MyList
GO Biological Processes,19,GO:0019724,B cell mediated immunity,19_GO:0002376 immune system process,-4.2,3.7,5.1,28160,210,472,13,2.8,0.75,567|1191|1235|2207|3507|3514|3665|4049|6375|9025|11277|28526|51010,B2M|CLU|CCR6|FCER1G|IGHM|IGKC|IRF7|LTA|XCL1|RNF8|TREX1|TRDC|EXOSC3,-1.9,MyList
GO Biological Processes,19,GO:0001910,regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-4.2,5.8,5.7,28160,82,472,8,1.7,0.59,567|3105|3965|6375|7305|11126|22914|259197,B2M|HLA-A|LGALS9|XCL1|TYROBP|CD160|KLRK1|NCR3,-1.9,MyList
GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-4.1,6.8,6,28160,61,472,7,1.5,0.56,1235|6375|6846|22914|131450|257144|284114,CCR6|XCL1|XCL2|KLRK1|CD200R1|GCSAM|TMEM102,-1.9,MyList
GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-4.1,3.2,4.9,28160,276,472,15,3.2,0.81,1235|2207|2475|2896|3430|3965|5729|7305|7462|9025|9111|11277|51010|51744|257101,CCR6|FCER1G|MTOR|GRN|IFI35|LGALS9|PTGDR|TYROBP|LAT2|RNF8|NMI|TREX1|EXOSC3|CD244|ZNF683,-1.8,MyList
GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-4.1,3.2,4.9,28160,277,472,15,3.2,0.81,241|2896|3428|3430|3665|4049|5359|7305|9111|11126|22914|81030|83666|149628|259197,ALOX5AP|GRN|IFI16|IFI35|IRF7|LTA|PLSCR1|TYROBP|NMI|CD160|KLRK1|ZBP1|PARP9|PYHIN1|NCR3,-1.8,MyList
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-4.1,3.2,4.8,28160,280,472,15,3.2,0.81,1235|2207|2475|2896|3430|3965|5729|7305|7462|9025|9111|11277|51010|51744|257101,CCR6|FCER1G|MTOR|GRN|IFI35|LGALS9|PTGDR|TYROBP|LAT2|RNF8|NMI|TREX1|EXOSC3|CD244|ZNF683,-1.8,MyList
GO Biological Processes,19,GO:1905671,regulation of lysosome organization,19_GO:0050789 regulation of biological process,-4,30,9.2,28160,6,472,3,0.64,0.37,950|2896|11277,SCARB2|GRN|TREX1,-1.8,MyList
GO Biological Processes,19,GO:0032020,ISG15-protein conjugation,19_GO:0008152 metabolic process,-4,30,9.2,28160,6,472,3,0.64,0.37,9246|9636|51191,UBE2L6|ISG15|HERC5,-1.8,MyList
GO Biological Processes,19,GO:0140374,antiviral innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4,16,7.5,28160,15,472,4,0.85,0.42,3434|4599|4938|23586,IFIT1|MX1|OAS1|DDX58,-1.8,MyList
GO Biological Processes,19,GO:0039529,RIG-I signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4,11,6.7,28160,28,472,5,1.1,0.47,4940|8638|23586|55601|79132,OAS3|OASL|DDX58|DDX60|DHX58,-1.8,MyList
GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-4,3,4.7,28160,315,472,16,3.4,0.83,973|2207|3105|3507|3514|5359|5599|7305|7462|8891|11126|28526|79037|131450|257144|259197,CD79A|FCER1G|HLA-A|IGHM|IGKC|PLSCR1|MAPK8|TYROBP|LAT2|EIF2B3|CD160|TRDC|PVRIG|CD200R1|GCSAM|NCR3,-1.8,MyList
GO Biological Processes,19,GO:0001906,cell killing,19_GO:0009987 cellular process,-4,3.7,5,28160,192,472,12,2.5,0.72,567|966|3105|3151|3965|5599|6375|7305|10578|11126|22914|259197,B2M|CD59|HLA-A|HMGN2|LGALS9|MAPK8|XCL1|TYROBP|GNLY|CD160|KLRK1|NCR3,-1.7,MyList
Canonical Pathways,11,M272,PID CD8 TCR DOWNSTREAM PATHWAY,,-4,6.4,5.7,28160,65,472,7,1.5,0.56,567|3105|3561|5578|5599|5605|8784,B2M|HLA-A|IL2RG|PRKCA|MAPK8|MAP2K2|TNFRSF18,-1.7,MyList
GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-3.9,4,5,28160,166,472,11,2.3,0.69,567|684|3105|6375|11126|11277|23586|51010|51237|51744|91543,B2M|BST2|HLA-A|XCL1|CD160|TREX1|DDX58|EXOSC3|MZB1|CD244|RSAD2,-1.7,MyList
WikiPathways,27,WP4705,Pathways of nucleic acid metabolism and innate immune sensing,,-3.9,15,7.3,28160,16,472,4,0.85,0.42,4938|10535|11277|23586,OAS1|RNASEH2A|TREX1|DDX58,-1.7,MyList
GO Biological Processes,19,GO:0002708,positive regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.9,4.8,5.2,28160,113,472,9,1.9,0.63,567|3105|4049|6375|11126|22914|51010|91543|259197,B2M|HLA-A|LTA|XCL1|CD160|KLRK1|EXOSC3|RSAD2|NCR3,-1.7,MyList
