Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0010324,membrane invagination,19_GO:0009987 cellular process,-6.1,5.5,7,28160,144,464,13,2.8,0.77,3493|3494|28388|28392|28394|28395|28410|28412|28420|28448|28461|28473|100423062,IGHA1|IGHA2|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-72|IGHV3-66|IGHV3-53|IGHV3-15|IGHV1-69|IGHV1-3|IGLL5,-3.4,MyList
GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-6,3.7,6.2,28160,309,464,19,4.1,0.92,2207|2268|3493|3494|3600|6850|7305|8398|28388|28392|28394|28395|28410|28412|28420|28448|28461|28473|100423062,FCER1G|FGR|IGHA1|IGHA2|IL15|SYK|TYROBP|PLA2G6|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-72|IGHV3-66|IGHV3-53|IGHV3-15|IGHV1-69|IGHV1-3|IGLL5,-3.3,MyList
Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-5.9,2.6,5.7,28160,715,464,31,6.7,1.2,684|944|1154|2309|2537|2635|3430|3433|3434|3437|3600|4599|4600|4938|4940|6285|6352|6850|7132|8742|8767|8835|9636|10346|10475|11274|23529|23586|51191|51231|91543,BST2|TNFSF8|CISH|FOXO3|IFI6|GBP3|IFI35|IFIT2|IFIT1|IFIT3|IL15|MX1|MX2|OAS1|OAS3|S100B|CCL5|SYK|TNFRSF1A|TNFSF12|RIPK2|SOCS2|ISG15|TRIM22|TRIM38|USP18|CLCF1|DDX58|HERC5|VRK3|RSAD2,-3.2,MyList
GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.8,5.6,6.8,28160,130,464,12,2.6,0.74,3430|3822|6352|6850|7305|11126|56253|80231|81030|117157|149628|100528032,IFI35|KLRC2|CCL5|SYK|TYROBP|CD160|CRTAM|TASL|ZBP1|SH2D1B|PYHIN1|KLRC4-KLRK1,-3.1,MyList
GO Biological Processes,19,GO:0048525,negative regulation of viral process,19_GO:0016032 viral process,-5.5,6.6,7,28160,92,464,10,2.2,0.67,684|3434|4061|4599|4938|4940|6352|7538|9636|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|CCL5|ZFP36|ISG15|RSAD2,-2.9,MyList
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-5.5,3.1,5.7,28160,427,464,22,4.7,0.99,659|719|1240|3430|3579|3600|3822|4814|6352|6375|6850|7132|7305|8767|11126|56253|79132|80231|81030|117157|149628|100528032,BMPR2|C3AR1|CMKLR1|IFI35|CXCR2|IL15|KLRC2|NINJ1|CCL5|XCL1|SYK|TNFRSF1A|TYROBP|RIPK2|CD160|CRTAM|DHX58|TASL|ZBP1|SH2D1B|PYHIN1|KLRC4-KLRK1,-2.9,MyList
GO Biological Processes,19,GO:0042113,B cell activation,19_GO:0002376 immune system process,-5.5,3.5,5.8,28160,334,464,19,4.1,0.92,684|3493|3494|6850|7305|7462|23529|28388|28392|28394|28395|28410|28412|28420|28448|28461|28473|30009|100423062,BST2|IGHA1|IGHA2|SYK|TYROBP|LAT2|CLCF1|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-72|IGHV3-66|IGHV3-53|IGHV3-15|IGHV1-69|IGHV1-3|TBX21|IGLL5,-2.8,MyList
GO Biological Processes,19,GO:0045071,negative regulation of viral genome replication,19_GO:0016032 viral process,-5.4,8.7,7.4,28160,56,464,8,1.7,0.6,684|3434|4599|4938|4940|6352|9636|91543,BST2|IFIT1|MX1|OAS1|OAS3|CCL5|ISG15|RSAD2,-2.8,MyList
GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-5.4,3.1,5.7,28160,433,464,22,4.7,0.99,2|684|968|2064|2268|4938|4940|6375|6850|7305|8379|8530|9636|10077|10875|11126|11274|30009|56253|79132|127943|100528032,A2M|BST2|CD68|ERBB2|FGR|OAS1|OAS3|XCL1|SYK|TYROBP|MAD1L1|CST7|ISG15|TSPAN32|FGL2|CD160|USP18|TBX21|CRTAM|DHX58|FCRLB|KLRC4-KLRK1,-2.8,MyList
GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-5.4,4.7,6.2,28160,167,464,13,2.8,0.77,3430|3822|6352|6850|7305|11126|56253|79132|80231|81030|117157|149628|100528032,IFI35|KLRC2|CCL5|SYK|TYROBP|CD160|CRTAM|DHX58|TASL|ZBP1|SH2D1B|PYHIN1|KLRC4-KLRK1,-2.7,MyList
GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-5.3,3.4,5.7,28160,341,464,19,4.1,0.92,2|684|2268|3822|6375|6850|7305|8767|10875|11126|23529|23586|30009|56253|79132|91543|117157|257101|100528032,A2M|BST2|FGR|KLRC2|XCL1|SYK|TYROBP|RIPK2|FGL2|CD160|CLCF1|DDX58|TBX21|CRTAM|DHX58|RSAD2|SH2D1B|ZNF683|KLRC4-KLRK1,-2.7,MyList
GO Biological Processes,19,GO:0008037,cell recognition,19_GO:0009987 cellular process,-5.2,4,5.9,28160,226,464,15,3.2,0.82,3493|3494|28388|28392|28394|28395|28410|28412|28420|28448|28461|28473|30815|56253|100423062,IGHA1|IGHA2|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-72|IGHV3-66|IGHV3-53|IGHV3-15|IGHV1-69|IGHV1-3|ST6GALNAC6|CRTAM|IGLL5,-2.6,MyList
Reactome Gene Sets,6,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,,-5.2,6.8,6.8,28160,80,464,9,1.9,0.64,3434|4599|4600|4938|4940|9636|11274|23586|51191,IFIT1|MX1|MX2|OAS1|OAS3|ISG15|USP18|DDX58|HERC5,-2.6,MyList
GO Biological Processes,19,GO:0006959,humoral immune response,19_GO:0002376 immune system process,-5.2,3.4,5.6,28160,319,464,18,3.9,0.9,2|3493|3494|3512|8398|10578|28388|28392|28394|28395|28410|28412|28420|28448|28461|28473|28912|100423062,A2M|IGHA1|IGHA2|JCHAIN|PLA2G6|GNLY|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-72|IGHV3-66|IGHV3-53|IGHV3-15|IGHV1-69|IGHV1-3|IGKV3-20|IGLL5,-2.6,MyList
GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-5,3.8,5.7,28160,237,464,15,3.2,0.82,2268|3822|6375|6850|7305|8767|11126|23529|23586|30009|56253|79132|91543|117157|100528032,FGR|KLRC2|XCL1|SYK|TYROBP|RIPK2|CD160|CLCF1|DDX58|TBX21|CRTAM|DHX58|RSAD2|SH2D1B|KLRC4-KLRK1,-2.4,MyList
KEGG Pathway,24,hsa04650,Natural killer cell mediated cytotoxicity ,,-4.9,5,6,28160,133,464,11,2.4,0.71,2207|3384|3804|3811|3812|3822|3823|6850|7305|117157|100528032,FCER1G|ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|SYK|TYROBP|SH2D1B|KLRC4-KLRK1,-2.3,MyList
KEGG Pathway,24,ko04650,Natural killer cell mediated cytotoxicity,,-4.9,5,6,28160,133,464,11,2.4,0.71,2207|3384|3804|3811|3812|3822|3823|6850|7305|117157|100528032,FCER1G|ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|SYK|TYROBP|SH2D1B|KLRC4-KLRK1,-2.3,MyList
GO Biological Processes,19,GO:0002705,positive regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-4.8,4.9,5.9,28160,135,464,11,2.4,0.71,3822|6375|7305|11126|23529|23586|30009|56253|91543|117157|100528032,KLRC2|XCL1|TYROBP|CD160|CLCF1|DDX58|TBX21|CRTAM|RSAD2|SH2D1B|KLRC4-KLRK1,-2.2,MyList
GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-4.8,3.5,5.4,28160,277,464,16,3.4,0.85,3430|3600|3822|4814|6352|6850|7132|7305|8767|11126|56253|80231|81030|117157|149628|100528032,IFI35|IL15|KLRC2|NINJ1|CCL5|SYK|TNFRSF1A|TYROBP|RIPK2|CD160|CRTAM|TASL|ZBP1|SH2D1B|PYHIN1|KLRC4-KLRK1,-2.2,MyList
GO Biological Processes,19,GO:0050688,regulation of defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.8,7,6.5,28160,69,464,8,1.7,0.6,3434|3600|10077|10875|23586|51191|79132|255520,IFIT1|IL15|TSPAN32|FGL2|DDX58|HERC5|DHX58|ELMOD2,-2.2,MyList
GO Biological Processes,19,GO:0050792,regulation of viral process,19_GO:0016032 viral process,-4.7,4.4,5.7,28160,164,464,12,2.6,0.74,684|3434|4061|4599|4938|4940|6352|7538|9636|10346|10475|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|CCL5|ZFP36|ISG15|TRIM22|TRIM38|RSAD2,-2.2,MyList
GO Biological Processes,19,GO:0035455,response to interferon-alpha,19_GO:0050896 response to stimulus,-4.7,14,8,28160,21,464,5,1.1,0.48,684|3433|3437|4600|149628,BST2|IFIT2|IFIT3|MX2|PYHIN1,-2.2,MyList
GO Biological Processes,19,GO:0050777,negative regulation of immune response,19_GO:0002376 immune system process,-4.7,4.1,5.5,28160,194,464,13,2.8,0.77,2|2268|4938|4940|6375|6850|9636|10875|11126|11274|30009|79132|127943,A2M|FGR|OAS1|OAS3|XCL1|SYK|ISG15|FGL2|CD160|USP18|TBX21|DHX58|FCRLB,-2.1,MyList
GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-4.6,3.7,5.4,28160,227,464,14,3,0.79,684|2268|3822|6375|6850|7305|11126|23529|23586|30009|56253|91543|117157|100528032,BST2|FGR|KLRC2|XCL1|SYK|TYROBP|CD160|CLCF1|DDX58|TBX21|CRTAM|RSAD2|SH2D1B|KLRC4-KLRK1,-2,MyList
GO Biological Processes,19,GO:0006968,cellular defense response,19_GO:0050896 response to stimulus,-4.5,7.9,6.5,28160,54,464,7,1.5,0.57,3579|3812|3822|3823|7305|10219|10578,CXCR2|KIR3DL2|KLRC2|KLRC3|TYROBP|KLRG1|GNLY,-2,MyList
WikiPathways,27,WP4197,Immune response to tuberculosis,,-4.5,13,7.6,28160,23,464,5,1.1,0.48,3430|3434|3437|4599|4938,IFI35|IFIT1|IFIT3|MX1|OAS1,-2,MyList
GO Biological Processes,19,GO:0042119,neutrophil activation,19_GO:0002376 immune system process,-4.5,9.6,6.9,28160,38,464,6,1.3,0.52,2207|3579|3600|6352|6850|7305,FCER1G|CXCR2|IL15|CCL5|SYK|TYROBP,-1.9,MyList
GO Biological Processes,19,GO:1903900,regulation of viral life cycle,19_GO:0016032 viral process,-4.4,4.5,5.5,28160,148,464,11,2.4,0.71,684|3434|4061|4599|4938|4940|6352|9636|10346|10475|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|CCL5|ISG15|TRIM22|TRIM38|RSAD2,-1.9,MyList
GO Biological Processes,19,GO:0032728,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-4.4,9.3,6.7,28160,39,464,6,1.3,0.52,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-1.9,MyList
GO Biological Processes,19,GO:0032481,positive regulation of type I interferon production,19_GO:0048518 positive regulation of biological process,-4.3,7.3,6.2,28160,58,464,7,1.5,0.57,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-1.8,MyList
GO Biological Processes,19,GO:0034340,response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.3,7.3,6.2,28160,58,464,7,1.5,0.57,3434|4599|4938|4940|9636|11274|81030,IFIT1|MX1|OAS1|OAS3|ISG15|USP18|ZBP1,-1.8,MyList
GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-4.3,4.3,5.3,28160,155,464,11,2.4,0.71,944|3600|4063|6375|6850|8767|11126|30009|56253|91543|257101,TNFSF8|IL15|LY9|XCL1|SYK|RIPK2|CD160|TBX21|CRTAM|RSAD2|ZNF683,-1.8,MyList
GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-4.2,3.3,5,28160,276,464,15,3.2,0.82,2207|2268|3430|3822|4063|5729|6850|7305|7462|8767|10875|23529|30009|117157|257101,FCER1G|FGR|IFI35|KLRC2|LY9|PTGDR|SYK|TYROBP|LAT2|RIPK2|FGL2|CLCF1|TBX21|SH2D1B|ZNF683,-1.7,MyList
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-4.1,3.3,4.9,28160,280,464,15,3.2,0.82,2207|2268|3430|3822|4063|5729|6850|7305|7462|8767|10875|23529|30009|117157|257101,FCER1G|FGR|IFI35|KLRC2|LY9|PTGDR|SYK|TYROBP|LAT2|RIPK2|FGL2|CLCF1|TBX21|SH2D1B|ZNF683,-1.7,MyList
GO Biological Processes,19,GO:0031343,positive regulation of cell killing,19_GO:0048518 positive regulation of biological process,-4.1,6.7,5.9,28160,63,464,7,1.5,0.57,3822|6375|6850|7305|11126|56253|100528032,KLRC2|XCL1|SYK|TYROBP|CD160|CRTAM|KLRC4-KLRK1,-1.6,MyList
GO Biological Processes,19,GO:0036230,granulocyte activation,19_GO:0002376 immune system process,-4.1,8.3,6.3,28160,44,464,6,1.3,0.52,2207|3579|3600|6352|6850|7305,FCER1G|CXCR2|IL15|CCL5|SYK|TYROBP,-1.6,MyList
GO Biological Processes,19,GO:0045069,regulation of viral genome replication,19_GO:0016032 viral process,-4.1,5.7,5.6,28160,85,464,8,1.7,0.6,684|3434|4599|4938|4940|6352|9636|91543,BST2|IFIT1|MX1|OAS1|OAS3|CCL5|ISG15|RSAD2,-1.6,MyList
GO Biological Processes,19,GO:0140374,antiviral innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.1,16,7.6,28160,15,464,4,0.86,0.43,3434|4599|4938|23586,IFIT1|MX1|OAS1|DDX58,-1.6,MyList
GO Biological Processes,19,GO:0002708,positive regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-4,4.8,5.3,28160,113,464,9,1.9,0.64,3822|6375|11126|23529|30009|56253|91543|117157|100528032,KLRC2|XCL1|CD160|CLCF1|TBX21|CRTAM|RSAD2|SH2D1B|KLRC4-KLRK1,-1.5,MyList
WikiPathways,27,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,,-3.9,6.2,5.6,28160,68,464,7,1.5,0.57,3433|3579|4599|6352|11126|23586|79132,IFIT2|CXCR2|MX1|CCL5|CD160|DDX58|DHX58,-1.4,MyList
GO Biological Processes,19,GO:0002717,positive regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.8,9.8,6.3,28160,31,464,5,1.1,0.48,3822|11126|56253|117157|100528032,KLRC2|CD160|CRTAM|SH2D1B|KLRC4-KLRK1,-1.4,MyList
GO Biological Processes,19,GO:0002221,pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3.8,3.8,4.8,28160,176,464,11,2.4,0.71,3430|4814|4938|4940|8767|23586|56927|79132|80231|81622|91543,IFI35|NINJ1|OAS1|OAS3|RIPK2|DDX58|GPR108|DHX58|TASL|UNC93B1|RSAD2,-1.3,MyList
Reactome Gene Sets,6,R-HSA-1169408,ISG15 antiviral mechanism,,-3.7,5.9,5.4,28160,72,464,7,1.5,0.57,3434|4599|4600|9636|11274|23586|51191,IFIT1|MX1|MX2|ISG15|USP18|DDX58|HERC5,-1.3,MyList
GO Biological Processes,19,GO:0071357,cellular response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.7,7,5.6,28160,52,464,6,1.3,0.52,3434|4938|4940|9636|11274|81030,IFIT1|OAS1|OAS3|ISG15|USP18|ZBP1,-1.3,MyList
GO Biological Processes,19,GO:2000501,regulation of natural killer cell chemotaxis,19_GO:0040011 locomotion,-3.6,23,8,28160,8,464,3,0.65,0.37,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-1.2,MyList
GO Biological Processes,19,GO:0032814,regulation of natural killer cell activation,19_GO:0002376 immune system process,-3.6,8.7,5.9,28160,35,464,5,1.1,0.48,2268|3600|3822|7305|257101,FGR|IL15|KLRC2|TYROBP|ZNF683,-1.2,MyList
GO Biological Processes,19,GO:0060339,negative regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5,12,6.4,28160,20,464,4,0.86,0.43,4938|4940|9636|11274,OAS1|OAS3|ISG15|USP18,-1.1,MyList
GO Biological Processes,19,GO:0060338,regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5,8.4,5.8,28160,36,464,5,1.1,0.48,4938|4940|9636|11274|81030,OAS1|OAS3|ISG15|USP18|ZBP1,-1.1,MyList
GO Biological Processes,19,GO:0032648,regulation of interferon-beta production,19_GO:0032501 multicellular organismal process,-3.5,6.5,5.3,28160,56,464,6,1.3,0.52,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-1.1,MyList
GO Biological Processes,19,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-3.5,6.5,5.3,28160,56,464,6,1.3,0.52,3822|6375|7305|11126|56253|100528032,KLRC2|XCL1|TYROBP|CD160|CRTAM|KLRC4-KLRK1,-1.1,MyList
GO Biological Processes,19,GO:0032608,interferon-beta production,19_GO:0032501 multicellular organismal process,-3.5,6.5,5.3,28160,56,464,6,1.3,0.52,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-1.1,MyList
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-3.5,2.5,4.1,28160,467,464,19,4.1,0.92,719|1649|2207|2268|3600|4063|4938|4940|6375|6850|7305|8767|9636|11126|23586|56253|79132|91543|149628,C3AR1|DDIT3|FCER1G|FGR|IL15|LY9|OAS1|OAS3|XCL1|SYK|TYROBP|RIPK2|ISG15|CD160|DDX58|CRTAM|DHX58|RSAD2|PYHIN1,-1.1,MyList
Reactome Gene Sets,6,R-HSA-8983711,OAS antiviral response,,-3.5,20,7.5,28160,9,464,3,0.65,0.37,4938|4940|23586,OAS1|OAS3|DDX58,-1.1,MyList
GO Biological Processes,19,GO:0060267,positive regulation of respiratory burst,19_GO:0048518 positive regulation of biological process,-3.5,20,7.5,28160,9,464,3,0.65,0.37,3493|3494|3512,IGHA1|IGHA2|JCHAIN,-1.1,MyList
GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-3.4,3.2,4.4,28160,225,464,12,2.6,0.74,2207|2268|3430|3579|3600|5729|6352|6850|7305|7462|8530|10077,FCER1G|FGR|IFI35|CXCR2|IL15|PTGDR|CCL5|SYK|TYROBP|LAT2|CST7|TSPAN32,-1,MyList
GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-3.4,2.2,3.9,28160,636,464,23,5,1,154|408|1601|2207|2868|3493|3494|3579|6850|10825|23209|28388|28392|28394|28395|28410|28412|28420|28448|28461|28473|29911|100423062,ADRB2|ARRB1|DAB2|FCER1G|GRK4|IGHA1|IGHA2|CXCR2|SYK|NEU3|MLC1|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-72|IGHV3-66|IGHV3-53|IGHV3-15|IGHV1-69|IGHV1-3|HOOK2|IGLL5,-1,MyList
GO Biological Processes,19,GO:0035747,natural killer cell chemotaxis,19_GO:0040011 locomotion,-3.3,18,7,28160,10,464,3,0.65,0.37,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-0.95,MyList
CORUM,33,CORUM:867,TRAP-SMCC mediator complex,,-3.3,18,7,28160,10,464,3,0.65,0.37,6837|54797|219541,MED22|MED18|MED19,-0.95,MyList
GO Biological Processes,19,GO:0035457,cellular response to interferon-alpha,19_GO:0050896 response to stimulus,-3.2,17,6.7,28160,11,464,3,0.65,0.37,3433|3437|149628,IFIT2|IFIT3|PYHIN1,-0.82,MyList
GO Biological Processes,19,GO:0003094,glomerular filtration,19_GO:0032501 multicellular organismal process,-3.2,9.7,5.6,28160,25,464,4,0.86,0.43,3493|3494|3512|28912,IGHA1|IGHA2|JCHAIN|IGKV3-20,-0.81,MyList
GO Biological Processes,19,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3.1,6.9,5.1,28160,44,464,5,1.1,0.48,3430|4814|79132|80231|91543,IFI35|NINJ1|DHX58|TASL|RSAD2,-0.77,MyList
GO Biological Processes,19,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.1,9.3,5.5,28160,26,464,4,0.86,0.43,3822|11126|56253|100528032,KLRC2|CD160|CRTAM|KLRC4-KLRK1,-0.75,MyList
GO Biological Processes,19,GO:0097205,renal filtration,19_GO:0032501 multicellular organismal process,-3.1,9.3,5.5,28160,26,464,4,0.86,0.43,3493|3494|3512|28912,IGHA1|IGHA2|JCHAIN|IGKV3-20,-0.75,MyList
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-3.1,3,4,28160,246,464,12,2.6,0.74,684|944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253,BST2|TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM,-0.74,MyList
GO Biological Processes,19,GO:0034154,toll-like receptor 7 signaling pathway,19_GO:0002376 immune system process,-3.1,15,6.4,28160,12,464,3,0.65,0.37,80231|81622|91543,TASL|UNC93B1|RSAD2,-0.73,MyList
GO Biological Processes,19,GO:0002275,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-3.1,4.6,4.5,28160,93,464,7,1.5,0.57,2207|2268|3430|5729|6850|7305|7462,FCER1G|FGR|IFI35|PTGDR|SYK|TYROBP|LAT2,-0.73,MyList
GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3,2.3,3.7,28160,472,464,18,3.9,0.9,1240|2057|2207|2309|3579|3600|4599|4938|4940|6352|6375|6850|7132|8767|9636|11274|23529|81030,CMKLR1|EPOR|FCER1G|FOXO3|CXCR2|IL15|MX1|OAS1|OAS3|CCL5|XCL1|SYK|TNFRSF1A|RIPK2|ISG15|USP18|CLCF1|ZBP1,-0.71,MyList
CORUM,33,CORUM:5450,Mediator complex,,-3,9,5.4,28160,27,464,4,0.86,0.43,6837|9412|54797|219541,MED22|MED21|MED18|MED19,-0.71,MyList
GO Biological Processes,19,GO:0032606,type I interferon production,19_GO:0032501 multicellular organismal process,-3,4.5,4.4,28160,95,464,7,1.5,0.57,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-0.69,MyList
GO Biological Processes,19,GO:0032479,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-3,4.5,4.4,28160,95,464,7,1.5,0.57,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-0.69,MyList
GO Biological Processes,19,GO:0002224,toll-like receptor signaling pathway,19_GO:0002376 immune system process,-3,3.9,4.2,28160,124,464,8,1.7,0.6,3430|4814|4938|8767|56927|80231|81622|91543,IFI35|NINJ1|OAS1|RIPK2|GPR108|TASL|UNC93B1|RSAD2,-0.67,MyList
GO Biological Processes,19,GO:0038094,Fc-gamma receptor signaling pathway,19_GO:0002376 immune system process,-3,8.7,5.3,28160,28,464,4,0.86,0.43,2207|2268|6850|8398,FCER1G|FGR|SYK|PLA2G6,-0.67,MyList
GO Biological Processes,19,GO:0034123,positive regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-3,8.7,5.3,28160,28,464,4,0.86,0.43,3430|4814|80231|91543,IFI35|NINJ1|TASL|RSAD2,-0.67,MyList
GO Biological Processes,19,GO:0045824,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,5.1,4.5,28160,71,464,6,1.3,0.52,2|4938|4940|9636|11274|79132,A2M|OAS1|OAS3|ISG15|USP18|DHX58,-0.67,MyList
GO Biological Processes,19,GO:0035745,T-helper 2 cell cytokine production,19_GO:0002376 immune system process,-2.9,14,6.1,28160,13,464,3,0.65,0.37,6375|30009|91543,XCL1|TBX21|RSAD2,-0.67,MyList
GO Biological Processes,19,GO:2000551,regulation of T-helper 2 cell cytokine production,19_GO:0002376 immune system process,-2.9,14,6.1,28160,13,464,3,0.65,0.37,6375|30009|91543,XCL1|TBX21|RSAD2,-0.67,MyList
GO Biological Processes,19,GO:0002695,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-2.9,3.2,4,28160,187,464,10,2.2,0.67,2064|2268|6375|7305|8379|8530|10077|10875|30009|56253,ERBB2|FGR|XCL1|TYROBP|MAD1L1|CST7|TSPAN32|FGL2|TBX21|CRTAM,-0.67,MyList
GO Biological Processes,19,GO:0002715,regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,6.3,4.8,28160,48,464,5,1.1,0.48,3822|11126|56253|117157|100528032,KLRC2|CD160|CRTAM|SH2D1B|KLRC4-KLRK1,-0.67,MyList
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-2.9,2.8,3.8,28160,256,464,12,2.6,0.74,944|2064|2207|3600|4063|6850|8767|10875|30009|56253|91543|257101,TNFSF8|ERBB2|FCER1G|IL15|LY9|SYK|RIPK2|FGL2|TBX21|CRTAM|RSAD2|ZNF683,-0.65,MyList
GO Biological Processes,19,GO:0002228,natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,5.1,4.5,28160,72,464,6,1.3,0.52,3811|3822|11126|56253|117157|100528032,KIR3DL1|KLRC2|CD160|CRTAM|SH2D1B|KLRC4-KLRK1,-0.65,MyList
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-2.9,2.3,3.6,28160,484,464,18,3.9,0.9,944|2064|2207|3600|4063|6352|6375|6850|8379|8767|10875|11126|30009|56253|64343|91543|257101|100528032,TNFSF8|ERBB2|FCER1G|IL15|LY9|CCL5|XCL1|SYK|MAD1L1|RIPK2|FGL2|CD160|TBX21|CRTAM|AZI2|RSAD2|ZNF683|KLRC4-KLRK1,-0.63,MyList
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-2.9,2.6,3.7,28160,330,464,14,3,0.79,944|2064|3600|6352|6375|6850|8379|8767|10875|11126|30009|56253|257101|100528032,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|MAD1L1|RIPK2|FGL2|CD160|TBX21|CRTAM|ZNF683|KLRC4-KLRK1,-0.63,MyList
GO Biological Processes,19,GO:0031348,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-2.9,2.8,3.8,28160,258,464,12,2.6,0.74,2|2268|4938|4940|6850|7132|7538|8530|9636|10875|11274|79132,A2M|FGR|OAS1|OAS3|SYK|TNFRSF1A|ZFP36|CST7|ISG15|FGL2|USP18|DHX58,-0.63,MyList
